CoreID,CompositeDepth,WaterContent,TOC_percent,TOC_mg_g,Sand_percent,Silt_percent,Clay_percent,DryBulkDensity,WaterContentPredicted
Co1309,547.0,44.071500478797795,0.250418028169014,2.50418028169014,0.0262711454841586,0.578353319078412,0.39537553543743,1.0746212849377692,44.627756836005354
Co1309,571.0,48.091431986255294,0.194673342342342,1.94673342342342,0.0810816467718219,0.493740888701075,0.4251774645271029,1.1149022851571928,44.460271950953015
Co1309,595.0,47.3690779292097,0.225170147757256,2.25170147757256,0.0577863555423637,0.556675824341884,0.38553782011575105,1.0879316722254992,44.63630088226304
Co1309,619.0,45.646530204693,0.213860033057851,2.1386003305785097,0.0693298236019805,0.5157171314047809,0.41495304499323904,1.0986488782991488,44.124927416824534
Co1309,643.0,45.252590512635706,0.23628241256830604,2.3628241256830598,0.101195410356612,0.518386710355748,0.380417879287641,1.0688773440333565,45.17713596835456
Co1309,667.0,48.7122287568445,0.24411128342246,2.4411128342246,0.0212109855784657,0.476581770042884,0.50220724437865,1.059955105311254,45.60183664820539
Co1309,691.0,47.2379690299148,0.28257466145833304,2.82574661458333,0.0479171382899612,0.508312677790669,0.44377018391937,1.0421621229153077,45.38303844344169
Co1309,715.0,44.5126705653021,0.223551375,2.23551375,0.051843973059012005,0.5351556807331049,0.413000346207882,1.0573344546206618,45.398515183596906
Co1309,739.0,44.8858138184633,0.24383327810650895,2.43833278106509,0.10353485091572301,0.561629335266397,0.33483581381788,1.0785325921304907,46.74607162261994
Co1309,763.0,44.0120268664678,0.222532382608696,2.2253238260869597,0.14362679354425,0.525756866135749,0.33061634032000103,1.0616955357155382,46.31414415211483
Co1309,787.0,48.219394298115795,0.178304122641509,1.7830412264150899,0.0288213725867917,0.44303773912586597,0.5281408882873421,1.0881943575513409,46.24096354700583
Co1309,811.0,49.2117018481212,0.21424475304878102,2.14244753048781,0.0233510418948445,0.44504940861657,0.531599549488586,1.0141989621808254,46.398654823951155
Co1309,835.0,45.84266517357221,0.270810301075269,2.7081030107526898,0.112031620069819,0.428273261300131,0.459695118630049,1.0212849817817737,43.45492554415569
Co1309,859.0,43.3371958285052,0.21658937359550604,2.16589373595506,0.0859386882521551,0.5292445605348409,0.384816751213003,1.0409784177462205,43.180792075405435
Co1309,883.0,46.031866320595704,0.21433232722513101,2.14332327225131,0.0339164616119893,0.475370904611008,0.49071263377700297,1.0337924385483594,43.28771133327449
Co1309,907.0,45.973473473473504,0.234630552147239,2.34630552147239,0.0261776617927509,0.5543822988305921,0.41944003937665797,1.0313959563917237,43.4962457876199
Co1309,931.0,45.7060004461298,0.198263480916031,1.98263480916031,0.0404083398108703,0.473530987691578,0.486060672497552,1.0504705344773884,43.320482234317616
Co1309,955.0,35.793658173702795,0.175833197889182,1.75833197889182,0.16532382347716698,0.610346041149478,0.224330135373355,1.039850502255121,43.06426561974946
Co1309,977.0,45.9020821056767,0.19976758620689702,1.9976758620689699,0.013170838780790001,0.470037223918254,0.516791937300957,1.0513876418828803,43.1797810910192
Co1309,1001.0,37.774893471127,0.142177602179836,1.4217760217983602,0.0216089043572478,0.651098518999796,0.32729257664295697,1.1378253017835314,39.02834436342546
Co1309,1025.0,41.612285952602896,0.202559782608696,2.02559782608696,0.0198203695680246,0.617048516643704,0.36313111378827206,1.0666737095897072,40.309556504926846
Co1309,1049.0,44.976827444152896,0.19289475815217397,1.92894758152174,0.065645953092429,0.44996694372990204,0.484387103177669,1.0523594976957693,43.1797810910192
Co1309,1073.0,43.040373123451396,0.21130420738636396,2.1130420738636397,0.029243145506889,0.551829138059914,0.41892771643319604,1.032053000733035,43.18484185828947
Co1309,1097.0,43.5613316199113,0.189051432876712,1.8905143287671202,0.0354195394915164,0.574789586468781,0.38979087403970203,1.0505636204528421,43.16553378555307
Co1309,1121.0,44.6554781045831,0.21073456765676601,2.10734567656766,0.0461530983402741,0.49301599420995296,0.46083090744977295,1.032053000733035,43.18484185828947
Co1309,1145.0,39.869883963684,0.21167600000000003,2.1167599999999998,0.0257898880979939,0.57390824431446,0.40030186758754605,1.032053000733035,43.18484185828947
Co1309,1169.0,38.1848937265573,0.29598687150838,2.9598687150838,0.013348233093901003,0.534955097776113,0.45169666912998707,1.0081009418476337,43.35101550248161
Co1309,1193.0,40.5341712490181,0.22714428571428602,2.27144285714286,0.165283836943111,0.47078251467437393,0.363933648382515,1.0414927787711155,42.48065584325285
Co1309,1201.0,41.3067071847189,0.293135188087774,2.9313518808777403,0.0119611914044923,0.5189414305607921,0.469097378034716,1.0087399852194372,43.344646593897366
Co1309,1209.0,32.9806773932848,0.33667633898305105,3.36676338983051,0.00968625045600212,0.613183370650682,0.37713037889331497,1.0039008395723081,42.715935400437594
Co1309,1217.0,27.2080429345055,0.24568442159383,2.4568442159383,0.11837249235725099,0.6008199516700881,0.280807555972661,0.9888692214912266,43.60779516079135
Co1309,1225.0,37.872495446265894,0.26985957800511495,2.6985957800511495,0.0220087571363048,0.59723278253448,0.38075846032921595,1.0106450073404918,43.29585121479712
Co1309,1233.0,28.2513741656851,0.230954782608696,2.30954782608696,0.0350849545988605,0.641980097628749,0.322934947772391,1.0495389088551794,39.35641093842521
Co1309,1241.0,25.1069934831242,0.27201213746630704,2.7201213746630697,0.0242857849923906,0.6560615344396221,0.319652680567987,1.023295217795942,39.515851824901354
Co1309,1249.0,29.618110805728303,0.198219375,1.98219375,0.13174192803235302,0.593495113582371,0.27476295838527603,1.0102108592909231,43.52857249090813
Co1309,1258.0,37.126639069975,0.23247319047619,2.3247319047619,0.0370370821369596,0.5950731848394439,0.367889733023596,1.0429220651787734,42.69860179392044
Co1309,1266.0,35.120922793583105,0.216727643044619,2.16727643044619,0.0452497141156879,0.620657947161009,0.33409233872330296,1.064272845659318,40.03212793373846
Co1309,1274.0,30.0901120311739,0.231168148351648,2.31168148351648,5.803705860655789e-07,0.707897713688263,0.29210170594115104,1.011190366160979,40.81237858762401
Co1309,1282.0,23.4411977783144,0.115083017751479,1.15083017751479,0.0510839565148491,0.7395181061965319,0.20939793728861897,1.107223288476646,40.00423429599448
Co1412,0.5,,4.7446311526479805,47.446311526479796,0.0853045313703314,0.699571410221479,0.21512405840819002,0.5789961394836863,63.154710430098895
Co1412,4.5,,4.70428639655172,47.042863965517206,0.0636788984442123,0.6950554432580219,0.24126565829776603,0.5926903806056822,63.06134865669598
Co1412,8.5,,3.3818010838323396,33.818010838323396,0.0406319125232201,0.704407618648379,0.25496046882840195,0.5948818770688558,63.03946699838758
Co1412,12.5,,3.868628475,38.68628475,0.0526238649525306,0.673309809425158,0.27406632562231104,0.5947488511172209,62.924748717592614
Co1412,16.5,,4.68836564516129,46.8836564516129,0.0451651976970826,0.6746049723892641,0.28022982991365397,0.5982247193318062,62.510784718907395
Co1412,20.5,,3.66595230379747,36.6595230379747,0.0298117848909068,0.6616698944483571,0.30851832066073603,0.5955389543744483,62.546003547908704
Co1412,24.5,,4.29178693820225,42.9178693820225,0.0558572130242053,0.7452359346216991,0.198906852354097,0.5866711499114446,60.96713522754782
Co1412,28.5,,4.61067008746356,46.1067008746356,0.0625545938603509,0.737606157611301,0.19983924852834697,0.572678161943512,62.69975231849904
Co1412,32.5,,5.6163429915493,56.163429915493005,0.0765479983950271,0.683834167066994,0.239617834537979,0.5953118579982523,62.61312587165027
Co1412,36.5,,3.32089922093023,33.2089922093023,0.0601012597713018,0.6550350126898979,0.28486372753879996,0.5930515535227101,62.63598661378492
Co1412,40.5,,4.61269744897959,46.12697448979589,0.0472887288505218,0.7380942787993079,0.21461699235017,0.5777595066503648,62.38991724069059
Co1412,44.5,,4.18022928783383,41.8022928783383,0.0470689010776013,0.7087498564394459,0.244181242482953,0.5990393123714849,62.204039936529895
Co1412,48.5,,4.70352473684211,47.035247368421096,0.0426103930146384,0.7554304183588549,0.201959188626507,0.5976523535321459,60.012775720043706
Co1412,52.5,,4.900907852631581,49.0090785263158,0.0313105525199794,0.7276296560079899,0.24105979147203,0.5857034176012614,62.4921229635472
Co1412,56.5,,4.229593302752289,42.2959330275229,0.0557295052276896,0.7280659741735109,0.216204520598799,0.5722335256792265,62.49872254187364
Co1412,60.5,,3.5824462709677403,35.8244627096774,0.0719462655784037,0.680178257502539,0.247875476919058,0.5948669514070608,62.441734558221874
Co1412,64.5,,3.78980308985507,37.8980308985507,0.0499532651223749,0.706486898636814,0.24355983624081304,0.5938701478973563,62.3570811071322
Co1412,68.5,,2.67898114201183,26.789811420118298,0.0260288050872144,0.7024367199623219,0.271534474950464,0.5953340155218689,62.459328675039515
Co1412,72.5,,3.95479566767372,39.5479566767372,0.0384151860687963,0.706395944414976,0.255188869516227,0.5957895010608949,62.48492329933776
Co1412,76.5,,3.6418215327102796,36.41821532710279,0.0245856857093165,0.7118402834603709,0.263574030830313,0.5922909218789312,62.48800017288861
Co1412,80.5,,4.343438252149,43.43438252149,0.0698239858124783,0.681873207890477,0.24830280629704501,0.6003713169784978,62.50301766105273
Co1412,84.5,,5.71804115730337,57.1804115730337,0.0416109401385064,0.7114466865519259,0.24694237330956798,0.5998558936798399,62.478180113805074
Co1412,88.5,,5.2814864419889505,52.814864419889496,0.0264255455893346,0.7098878732095509,0.263686581201114,0.5967752634253454,62.62550334082266
Co1412,92.5,,5.04875774147727,50.4875774147727,0.0512451201760412,0.698177540650356,0.250577339173602,0.5992681795926847,62.66678366552557
Co1412,96.5,,6.2270834375,62.270834375,0.0314314685913183,0.719882718461639,0.248685812947043,0.590305878983406,62.81358207597285
Co1412,100.5,,7.53157792,75.31577920000001,0.0170241831295505,0.710335947569553,0.27263986930089606,0.5962100837749823,62.56169269475802
Co1412,104.5,,5.779263529411759,57.7926352941176,0.0345906389340986,0.7206317041465229,0.244777656919379,0.5877643726458471,62.826271334633745
Co1412,108.5,,4.01291380327869,40.1291380327869,0.0525981249815239,0.7321698342421921,0.21523204077628302,0.5733782930433906,62.57783650800825
Co1412,112.5,,3.2406599196428596,32.4065991964286,0.0557019009705965,0.7293392299626559,0.214958869066747,0.5734045763700925,62.5261697875189
Co1412,116.5,,2.6662839211267597,26.6628392112676,0.0799198885877807,0.7008119022409179,0.21926820917130102,0.5819725531273345,62.44519251333544
Co1412,120.5,,2.8938058429319398,28.9380584293194,0.19554676755241399,0.644895647726072,0.15955758472151502,0.5058690030950693,64.19548811853896
Co1412,124.5,,1.9963229721362201,19.9632297213622,0.193854046478422,0.663934508083923,0.14221144543765601,0.5159377985458993,63.7999354229104
Co1412,128.5,,2.2717192457142903,22.717192457142897,0.146017627966715,0.704605769379937,0.149376602653349,0.5088036173851793,63.61521840735577
Co1412,132.5,,2.4344059354838703,24.3440593548387,0.119006206212116,0.7317745564727719,0.149219237315112,0.510263463064938,63.57571230105595
Co1412,136.5,,1.9437788070175401,19.437788070175397,0.160970411479638,0.6989711438809889,0.140058444639373,0.5229689282998928,63.29813299065904
Co1412,140.5,,1.92294528020566,19.229452802056603,0.168610367418267,0.681500520111057,0.149889112470676,0.5245726534421976,63.51338594264519
Co1412,144.5,,1.97763494025157,19.7763494025157,0.124952988829925,0.7187173931300351,0.156329618040041,0.5200365436426457,63.5174656534102
Co1412,148.5,,2.2907961933534704,22.907961933534697,0.147028173171931,0.699277561477454,0.15369426535061498,0.5098302836775277,63.80559378587775
Co1412,152.5,,1.74207043630573,17.4207043630573,0.14327450516558302,0.7160071341183231,0.140718360716093,0.5622542514202856,62.334030762585414
Co1412,156.5,,1.02608745595855,10.260874559585499,0.214363730420285,0.664324699947213,0.12131156963250099,0.5897156486996283,59.805634833624886
Co1412,160.5,,1.37840555675676,13.784055567567599,0.128138784407886,0.7035068556316278,0.168354359960486,0.6162717151745187,58.3316319594686
Co1412,168.5,,1.45165833149171,14.5165833149171,0.12390170822755199,0.7305130167865959,0.145585274985853,0.6020805167138034,59.240883628760585
Co1412,172.5,,1.24945989908257,12.494598990825699,0.162476538767301,0.7012635775883299,0.136259883644368,0.5858683133992434,58.21503663798894
Co1412,176.5,,1.2291301008403401,12.291301008403401,0.0600052572402179,0.761735260578977,0.17825948218080398,0.5895346191153856,57.862212297297965
Co1412,180.5,,1.24872566666667,12.487256666666699,0.116976509950465,0.7258626476650929,0.15716084238444297,0.5840667785496862,58.04943420021969
Co1412,184.5,,1.15873401960784,11.5873401960784,0.11839736318639099,0.7433248779072229,0.138277758906385,0.5429354537246467,58.64716819506188
Co1412,188.5,,1.15117393877551,11.511739387755101,0.12826282076222198,0.73213389558532,0.139603283652457,0.5475424833179596,58.03245634416779
Co1412,192.5,,0.966939058375635,9.66939058375635,0.515543631311517,0.396309345596935,0.0881470230915474,0.6366040921342354,57.87447332777103
Co1412,196.5,,1.3646923180593002,13.646923180593,0.377337402091409,0.496468587814208,0.126194010094383,0.5979872809272327,57.62265405807747
Co1412,200.5,,0.794921520618557,7.94921520618557,0.312960613414616,0.549857007652688,0.137182378932697,0.6754308625653055,55.80586996606627
Co1412,208.5,,0.7726248349514558,7.7262483495145595,0.41879370013592,0.46883804271644003,0.11236825714764001,0.6779724905181548,55.90969097681179
Co1412,212.5,,0.752863782222222,7.52863782222222,0.458033250615247,0.439830712968499,0.102136036416254,0.6837393313477256,55.60456833578057
Co1412,216.5,,0.7431476544943821,7.43147654494382,0.38830097113522405,0.493784476643169,0.117914552221606,0.6825757694358455,55.170647854009246
Co1412,220.5,,0.9764795000000001,9.764795,0.295268936573789,0.582488332577773,0.122242730848438,0.6602781555614706,57.432602468739226
Co1412,224.5,,0.9763269421487599,9.763269421487609,0.18800172028220102,0.66626953461298,0.145728745104819,0.659961814867879,57.19789699155675
Co1412,228.5,,0.952212371052632,9.52212371052632,0.289692477142602,0.584196982531304,0.126110540326094,0.660372995246079,57.4173119969859
Co1412,232.5,,0.8312216691176469,8.31221669117647,0.31840892474878096,0.561635193054891,0.11995588219632801,0.680597936055197,56.76652612572407
Co1412,236.5,,0.8021628091603051,8.02162809160305,0.42632052686221006,0.47842472068628006,0.0952547524515107,0.6895063276683061,55.329323517162756
Co1412,240.5,,0.831714432748538,8.31714432748538,0.28364004123184006,0.594646655650354,0.121713303117806,0.6803690604521333,56.408775384031074
Co1412,244.5,,0.90448027100271,9.0448027100271,0.41218254955384004,0.49125825892001396,0.0965591915261449,0.6669697978182838,56.654743292374754
Co1412,248.5,,0.7760745431472079,7.760745431472079,0.38889470987561503,0.49864257114407,0.11246271898031698,0.684670844824739,55.05380358158622
Co1412,252.5,,0.852859422960725,8.528594229607249,0.42361312456525296,0.469129251158671,0.10725762427607599,0.6793654625863803,56.243784520940586
Co1412,256.5,,0.908270652818991,9.082706528189911,0.376187901963663,0.509272971268624,0.11453912676771302,0.6849016175713976,56.54501623540463
Co1412,260.5,,0.90938817699115,9.0938817699115,0.5591066845634439,0.3695612253513811,0.0713320900851744,0.696064951991909,56.35258190492728
Co1412,264.5,,0.8095341472684079,8.09534147268409,0.3108957681830711,0.571972235201594,0.11713199661533401,0.7069050887807027,55.559875737983965
Co1412,268.5,,0.99926010723192,9.992601072319198,0.21344361079663898,0.653684386397735,0.13287200280562597,0.6790633137888131,56.42558478978636
Co1412,272.5,,0.991822033898305,9.918220338983051,0.392274028106198,0.508606238843166,0.0991197330506364,0.6827368296219039,56.594659945113804
Co1412,276.5,,1.00709986956522,10.070998695652198,0.370442832887979,0.518828733645003,0.11072843346701801,0.6759640818968458,56.58781665124333
Co1412,280.5,,0.9680843652561251,9.680843652561249,0.265371653427654,0.6190004339829239,0.115627912589422,0.6950070251539154,56.62253307393365
Co1412,284.5,,0.952657321875,9.52657321875,0.31563436901467995,0.5697821935996049,0.114583437385717,0.6879492363190806,56.66537745248018
Co1412,287.5,,1.00264392744479,10.0264392744479,0.19602605153844502,0.6522672839847939,0.15170666447676098,0.6743095151366113,56.38206441119108
Co1412,299.5,,0.47801750000000004,4.780175,0.104196350706343,0.798271664490557,0.0975319848030989,0.7425477577821635,47.2152977625345
Co1412,303.5,,0.721157365625,7.21157365625,0.230590248302662,0.645693701182641,0.12371605051469699,0.6829738354048566,54.71458511487426
Co1412,307.5,,0.797711411371237,7.9771141137123704,0.19368907398930804,0.6760010865617629,0.130309839448929,0.6746468309438092,54.784245347727435
Co1412,311.5,,1.00432927058824,10.0432927058824,0.293553284503444,0.6086887530052071,0.0977579624913496,0.6684142780635983,56.57306694789415
Co1412,315.5,,0.7336727892271658,7.336727892271661,0.26457453301961803,0.6174876666956178,0.117937800284763,0.695711897662647,54.73727506391358
Co1412,319.5,,1.15801451612903,11.5801451612903,0.16693719339658403,0.697909606989733,0.135153199613682,0.5681470545301934,56.51837904801894
Co1412,323.5,,1.08733331707317,10.8733331707317,0.161922027538567,0.6951478519499951,0.14293012051143802,0.5877643781827268,56.4369349958446
Co1412,327.5,,1.1401297206703898,11.401297206703902,0.111008487970478,0.741456992580667,0.14753451944885598,0.5609656276273381,56.53083579893572
Co1412,331.5,,0.9751518427518431,9.75151842751843,0.24125359693789603,0.647965925764104,0.110780477298001,0.6981996478617437,56.632390141342256
Co1412,335.5,,1.07682592419825,10.7682592419825,0.18183413183605301,0.7101530401745271,0.10801282798942,0.5908583061739372,56.28842427054075
Co1412,339.5,,0.7835372067988672,7.83537206798867,0.158890256315157,0.7173088050570708,0.12380093862777099,0.6982925386724802,54.565874038284164
Co1412,343.5,,0.860894233830846,8.60894233830846,0.12881876524205998,0.7293165013263199,0.141864733431621,0.6964962143453931,55.376242405176
Co1412,347.5,,1.1512423317073202,11.5124233170732,0.100924715369204,0.7149322166084849,0.184143068022311,0.5730144173369969,56.267106851829865
Co1412,351.5,,0.9489938849315072,9.48993884931507,0.12763682874140303,0.7564351677742199,0.11592800348437801,0.7121831349615466,55.68230551538812
Co1412,355.5,,0.994008739018088,9.940087390180881,0.113210473183615,0.736927470388509,0.14986205642787698,0.7070704380001238,56.046621222917906
Co1412,359.5,,1.02199239524838,10.2199239524838,0.0953349525556099,0.7496755469625491,0.15498950048184,0.6995681422210218,56.03679673633193
Co1412,363.5,,1.3003242488038302,13.003242488038302,0.11955137486504198,0.7223550675114631,0.158093557623496,0.6173901474972008,56.42830980234885
Co1412,367.5,,1.2239711627907,12.239711627906999,0.14146657558383702,0.720739125488552,0.137794298927612,0.6043447570578777,55.84815242997079
Co1412,371.5,,1.1617175300546398,11.6171753005464,0.12242542452321699,0.732285812960444,0.14528876251634,0.5761281729557604,56.03381246417963
Co1412,375.5,,1.12815641902314,11.2815641902314,0.10330881015137801,0.7335488313387429,0.16314235850988001,0.5811737810527655,55.844707910715115
Co1412,379.5,,1.32186161388889,13.2186161388889,0.10695352038743598,0.740075961396631,0.152970518215934,0.6189954793761835,56.016045533305935
Co1412,383.5,,1.29274495738636,12.9274495738636,0.0759288875939174,0.7538281237327349,0.17024298867334803,0.6262276533241593,55.9676551862624
Co1412,387.5,,1.27772468324607,12.7772468324607,0.138161454978393,0.7191601473575211,0.142678397664086,0.6338995090496286,55.78577344513673
Co1412,391.5,,1.0756726395664,10.756726395664,0.10302821949934,0.727316177230445,0.16965560327021498,0.6083999442456574,55.99365960559286
Co1412,395.5,,1.0904915229357799,10.904915229357801,0.116833850268106,0.726998340067317,0.15616780966457802,0.6083055484875324,56.06837798489386
