coreid,compositedepth,TOC_mg_g,Weighted_mean_SR,Weighted_mean_age,Mean_OCAR,Min_OCAR,Max_OCAR
PG1351,1232.0,1.7,0.010851218147147536,294658.5,0.3543162211967714,0.02982689563635417,1.8283676991649267
PG1351,1236.0,2.3,0.010878330055035952,295661.0,0.4803824284423054,0.041023395461191464,2.542804766558817
PG1351,1240.0,1.8,0.010339667346335842,296663.25,0.3594467392632222,0.032680974841426416,2.0513287804114326
PG1351,1244.0,2.0,0.010374283347665077,297664.25,0.4035155733265669,0.03722778083333868,2.2193178621608434
PG1351,1248.0,2.1,0.010351351502761754,298668.25,0.42376019742355586,0.03808351318834546,2.353865709351538
PG1351,1252.0,2.2,0.009833813436427507,299670.25,0.42272866290655087,0.04059429601353226,2.529516585576786
PG1351,1256.0,3.0,0.010264548674737613,300667.75,0.6041079948276543,0.06038919507547064,3.322162089488858
PG1351,1260.0,3.2,0.010313609127111444,301664.0,0.6472533782262111,0.06142289816335113,3.8411968456452774
PG1351,1264.0,1.9,0.010291942269941635,302657.75,0.38755770829284575,0.037404175776457466,2.275292417591377
PG1351,1268.0,5.0,0.010245574510490636,303647.75,1.008460383224696,0.09214644842879069,6.1252626874244545
PG1351,1284.0,5.9,0.01079493263754208,307638.0,1.2781203547956514,0.10752708064918448,7.314482985520961
PG1351,1286.0,5.8,0.010794670033812348,308141.25,1.2570550362265622,0.10929176521335573,6.974405442458452
PG1351,1288.0,8.5,0.010803356665784778,308641.5,1.8241450414295795,0.15442676544469375,10.331504605333174
PG1437,1.0,21.622,0.038642417153535474,-7.333333333333332,3.58467624880817,0.774194915806315,14.67228758882031
PG1437,5.0,26.52,0.03957634857839276,145.0,4.447712848138635,1.0631936756368618,17.219555216415408
PG1437,9.0,16.4355,0.05036783909943483,302.3333333333333,3.673011947820629,0.29386321442099006,15.51483299924127
PG1437,13.0,20.5595,0.06503806525430554,417.0,5.848793232015524,0.925138813296325,23.082306846563082
PG1437,17.0,17.613,0.0681490302130474,509.0,5.3410782441040965,1.142247668938516,25.724734156496957
PG1437,21.0,22.97,0.07035740825445175,596.3333333333333,7.079084701080292,1.735471373570215,33.401176796460604
PG1437,25.0,27.142,0.07236224930167734,680.3333333333333,8.480138980849185,2.103258464919102,37.415931936912244
PG1437,29.0,29.629,0.07424305054735626,763.9999999999999,9.433435266418211,2.2754681823958864,41.321795228051435
PG1437,33.0,22.434,0.07572594737085743,845.6666666666665,7.5588388925030285,1.7888082782360717,42.934685458611234
PG1437,37.0,20.2505,0.07730947778464885,926.0,7.027589967513003,1.6136805438684334,39.32309087244172
PG1437,41.0,24.166,0.07840084286177378,1005.3333333333333,8.451457527104003,1.9192204067060703,47.91945666963474
PG1437,45.0,24.9675,0.07917968767256366,1084.0,8.800508612662108,1.9807050381750644,47.7790426209224
PG1437,49.0,22.5445,0.08043541285023513,1161.6666666666665,8.204004409584767,1.8420703740989615,43.5463431847645
PG1437,53.0,15.9765,0.08061458106939669,1238.3333333333333,6.003769599800467,1.3399450154763466,32.14957186459665
PG1437,57.0,23.156,0.08036818045921303,1315.0,8.47016076688309,1.9004265848239916,45.27284352745182
PG1437,61.0,23.8965,0.07885912077419538,1392.333333333333,8.594915532924405,1.955134549232923,47.434687740816294
PG1437,65.0,22.9515,0.0780530645275532,1470.333333333333,8.24342198850451,1.8832185457764024,44.12382597121573
PG1437,69.0,15.595,0.07703111630621652,1549.6666666666665,5.726532828568444,1.3328649539078754,32.88911712582257
PG1437,73.0,19.2615,0.07680268244996459,1629.333333333333,6.9657895370400995,1.6222975649347666,38.72336246984108
PG1437,77.0,21.8165,0.07547792340588877,1709.9999999999998,7.722651430169082,1.8275433369292042,34.07124327619833
PG1437,81.0,15.3385,0.07388265422057874,1791.6666666666665,5.482904742946832,1.3304007510796925,23.096774399992675
PG1437,85.0,19.9445,0.07100672674949686,1874.6666666666665,6.754661246520613,1.6512554088537488,31.00400177492197
PG1437,89.0,24.8445,0.06862203456574392,1959.6666666666665,7.996730840096017,1.7356614587440578,39.922909716905096
PG1437,93.0,9.9645,0.06592467479223063,2048.333333333333,3.290356128986291,0.5667719688763091,15.943927920389664
PG1437,97.0,23.003,0.06140664986038798,2146.0,6.752764463232102,0.663468169163985,29.047588145031973
PG1437,101.0,18.092,0.04880944258563765,2293.0,4.315318770297087,0.40848943812657873,18.142019974117858
PG1437,105.0,20.3635,0.050696444279451865,2426.0,5.024931035387222,0.7310723632538085,19.927431321595872
PG1437,109.0,24.6875,0.05187726175732346,2547.6666666666665,6.156596294824658,1.0941589934724933,24.534862947448445
PG1437,113.0,23.744,0.053213765870587175,2663.333333333333,6.136340300680972,1.2134116725816848,24.237060808270844
PG1437,117.0,21.9885,0.054384691364828125,2775.666666666666,5.856621562494395,1.2802334438321605,23.81723773634811
PG1437,121.0,15.974,0.05110190416550158,2890.666666666666,4.131413980579611,0.9608737506015577,17.78254545350126
PG1437,125.0,20.736,0.05172333062189323,3006.333333333333,5.344175351503784,1.2817182959840772,22.48933815058931
PG1437,129.0,13.0685,0.050180402384468525,3121.333333333333,3.377970731166631,0.8637005242273237,14.316613013372232
PG1437,133.0,11.594000000000001,0.053073753467370005,3234.333333333333,3.2100975148998008,0.7765585879191172,15.52266130856755
PG1437,137.0,13.8275,0.05372436912691654,3346.333333333333,3.85471412707748,0.9202734901566613,18.42304949117237
PG1437,141.0,20.084,0.05126259123778358,3456.9999999999995,5.242484396017869,1.414232503385768,27.96842541947126
PG1437,145.0,21.2395,0.05451332191185766,3566.666666666666,5.8794790251368845,1.3964275394619263,28.804022667874598
PG1437,149.0,17.3485,0.05475050155190892,3675.666666666666,4.923071618968957,1.1649683149275083,23.438544796925697
PG1437,153.0,15.216,0.051123809145058485,3785.0,4.07771094769963,1.0574825083532593,20.86874897719038
PG1437,157.0,12.2265,0.05442327657755288,3895.333333333333,3.550114759916565,0.8320549568813329,16.730024084373465
PG1437,161.0,16.7065,0.05404080270652716,4005.666666666666,4.752027425733275,1.1279396047759866,22.422091378167508
PG1437,165.0,19.127,0.05113374132522008,4117.333333333333,5.124218832505962,1.3936740437593427,22.215049076268524
PG1437,169.0,14.950999999999999,0.05305933585183768,4229.0,4.253816038339943,1.014533829181881,18.00795363469451
PG1437,173.0,16.5015,0.05225142724545721,4343.0,4.603140837462533,1.1218052214356886,19.219685013617553
PG1437,177.0,17.11,0.05152770741408149,4457.666666666666,4.7235065912822245,1.1771564673415467,20.08290552985711
PG1437,181.0,15.749,0.05061292927449141,4573.333333333333,4.325066323637234,1.0011148898833166,18.09577568796106
PG1437,185.0,17.352999999999998,0.049454378183324585,4692.0,4.637413486756279,0.983613899841389,20.4150921159287
PG1437,189.0,20.465999999999998,0.04801179155026182,4813.666666666666,5.277324036859163,1.0160891250167334,19.997485382441827
PG1437,193.0,17.055999999999997,0.04640509414482395,4940.333333333333,4.321354244868519,0.6975214451571236,17.369209485845573
PG1437,197.0,13.6035,0.04442439397886398,5076.666666666666,3.364949360446623,0.3790417875731044,12.110375808294314
PG1437,199.0,14.7195,0.043453937568431515,5151.666666666666,3.5559410248797234,0.2792901025023897,12.89167600448751
PG1437,205.0,17.4555,0.06477080178097938,5357.0,6.258771649572628,0.9455508432611129,31.32033680940695
PG1437,209.0,19.433,0.06781444279602865,5452.666666666666,7.265275774757403,1.4374964935262673,34.324394296543936
PG1437,213.0,16.5705,0.07037187465334796,5543.333333333332,6.524572702854741,1.3131007748297048,30.721445762411374
PG1437,217.0,25.4885,0.07265303704855777,5631.0,10.045049161803975,1.9667274883818346,44.277863099226806
PG1437,221.0,25.295,0.07417625974780646,5717.333333333332,10.230747026566712,1.9633047378474497,60.45897973112364
PG1437,225.0,24.5705,0.0760836648620444,5802.0,10.276661109521607,1.9101050978209713,57.62644098411791
PG1437,229.0,25.1365,0.0774563627091763,5886.666666666666,10.76340600305818,1.9607329795743293,61.66014773522462
PG1437,233.0,25.7251,0.07846411716046957,5969.666666666666,11.134888855704276,2.0142923074527648,60.19233762335632
PG1437,237.0,15.1385,0.09288378960884117,6049.0,8.12277981733476,1.818188919663206,37.013133498466914
PG1437,241.0,11.3875,0.0936470444241854,6117.666666666666,6.283280316760274,1.3843973975991313,29.7037694428614
PG1437,245.0,16.6135,0.09442034765839727,6185.666666666666,9.112000159500539,1.9855361091304955,41.52529790156769
PG1437,249.0,17.973,0.09543191472687,6253.333333333332,9.94545794439709,2.1963565489749817,44.55274750911893
PG1437,253.0,24.201999999999998,0.09539864437232937,6320.333333333332,13.125137523775614,2.9055529978423538,57.82571985770615
PG1437,257.0,25.570999999999998,0.09488813136040178,6387.666666666666,13.791291518836006,3.0660885969912135,62.410688583871206
PG1437,261.0,23.406,0.09386915900773317,6455.666666666666,12.660656708857822,2.859259752211885,59.76508583651773
PG1437,265.0,28.535999999999998,0.09289713013353844,6524.666666666666,15.030794386161727,3.4285256810612212,70.7637728506038
PG1437,269.0,26.354,0.09169186307063654,6594.333333333332,13.888378013510048,3.211151953919418,62.97554263152573
PG1437,273.0,26.535,0.09034269376534587,6663.999999999999,13.855992233962754,3.1002501863938394,65.15078428397376
PG1437,277.0,25.1105,0.08876309184572109,6735.333333333332,12.983236161621452,2.8264999123490306,63.56196163360893
PG1437,281.0,28.8795,0.08753881748902839,6807.333333333332,14.587885556758284,3.1548077877184557,54.578258029459235
PG1437,285.0,27.631,0.08546661662024174,6880.333333333332,13.759001504646251,2.7398849961867087,53.69416152429027
PG1437,289.0,26.963,0.08278466579443419,6954.999999999999,13.082325703261636,2.231226411817873,56.213285063209405
PG1437,293.0,29.9615,0.07989282036548001,7034.999999999999,13.928902928561545,1.8138292600680352,58.245328793097244
PG1437,297.0,31.776,0.0761505419263649,7123.666666666666,14.013669557887013,1.0375845940841688,62.942429099366414
PG1437,301.0,31.776999999999997,0.0874270678622741,7231.666666666666,16.218111015460888,1.429797996353812,64.913734833761
PG1437,305.0,28.1935,0.0910433067908047,7312.666666666666,15.222310092608794,2.081070601215551,60.907811921092815
PG1437,309.0,21.8065,0.0930347601045854,7385.0,12.414437878411116,2.1410156553368815,44.02453676986666
PG1437,313.0,44.9265,0.09557728333056163,7454.666666666666,24.098143211265143,4.670694929368502,107.56596971733174
PG1437,317.0,36.162,0.09754811420113664,7522.333333333332,20.584164709391413,4.270470020656056,89.59260910929225
PG1437,321.0,26.609,0.09966193610055037,7588.333333333332,16.125567738762413,3.302340130366646,70.37699002136003
PG1437,325.0,19.044,0.1013161327219364,7654.0,12.188372985098777,2.453865299056927,50.44491637139284
PG1437,329.0,40.9245,0.10293538785583348,7718.666666666666,24.448191820224427,4.858249258324368,105.24947339282043
PG1437,333.0,36.2135,0.1043765785872432,7782.333333333332,22.52058322355472,4.416846074231648,92.71324576987274
PG1437,337.0,36.911,0.1050293993583841,7845.666666666666,23.15394341768025,4.486153651164653,93.53673338568159
PG1437,341.0,35.931999999999995,0.1058341552418682,7908.333333333332,22.8599757409671,4.413783433464928,91.4322602109882
PG1437,345.0,39.025999999999996,0.10633911495848368,7970.666666666666,24.804884056462157,4.790263792961542,101.22395049119675
PG1437,349.0,35.3745,0.10680914139498766,8033.0,23.009401405958137,4.417568855133004,94.47924658103996
PG1437,353.0,29.865,0.10656733545405324,8094.666666666666,19.83414067186208,3.8249891024498464,78.51475588358674
PG1437,357.0,48.0345,0.11780243263234952,8154.0,32.983554152159584,6.677068357398866,140.92289237528882
PG1437,361.0,44.7585,0.1174126054142718,8211.333333333332,31.201521701872814,6.137454721796487,130.87982630955693
PG1437,365.0,38.2325,0.11022877336465944,8269.333333333332,25.784454443188363,5.405673444789743,98.86252831506438
PG1437,369.0,40.5885,0.1143083598341658,8328.666666666666,28.280044678045744,5.561667361608017,118.3048828065356
PG1437,373.0,40.281,0.11298347640064255,8388.0,27.86224241611528,5.537888176493196,118.10963727259063
PG1437,377.0,40.0015,0.10367014129139188,8448.0,25.53699788326614,5.251978022148263,105.15098773806895
PG1437,381.0,36.771,0.11059452057752993,8509.333333333332,25.435862727980446,4.473373547264864,120.87865761381258
PG1437,385.0,37.018,0.10840020195762078,8572.0,25.258151961257507,4.114614388994155,121.99526237559827
PG1437,389.0,35.486,0.09705384833250758,8636.666666666666,21.887204675873566,3.488553779392705,75.94354515784455
PG1437,393.0,30.4195,0.10191598743340123,8704.666666666666,20.216107185925612,2.34910430329432,98.5419430623025
PG1437,397.0,23.066999999999997,0.0983472513639624,8780.0,15.306015145721283,0.9805635810725615,77.93793097265869
PG1437,401.0,36.586,0.20503688446741075,8859.0,48.119383542874395,2.999938820954023,335.453359360071
PG1437,405.0,39.3705,0.21887196741389547,8905.666666666666,55.071473275472734,5.099142716720324,343.51241188967003
PG1437,409.0,45.95399999999999,0.2237182913126325,8948.0,64.13948541281765,7.027697177916166,391.809488154996
PG1437,413.0,45.227,0.2296651691795351,8988.333333333332,65.42172409319775,7.8556174052098,400.65955300490333
PG1437,417.0,46.1875,0.23255892910193796,9027.333333333332,67.62823897535044,7.966003058028968,411.6328515899572
PG1437,421.0,36.821,0.2358332876097469,9066.0,56.93507277229912,6.644239470954398,340.31426907016834
PG1437,425.0,42.8085,0.2387502054620831,9103.666666666666,65.88953954988322,7.512928602528158,378.8045832656887
PG1437,429.0,40.2805,0.2428598195297925,9141.0,63.795652824321195,7.194179781728468,365.9074774228244
PG1437,433.0,38.4095,0.24507511164857296,9178.0,62.271627526356944,6.957646327996013,346.75498878799993
PG1437,437.0,38.43,0.2475066174136128,9215.333333333332,63.18418947810032,7.173334390769481,366.04986563890697
PG1437,441.0,38.5275,0.24863254631296364,9251.666666666666,63.81847320435988,7.178013847435753,356.47210959966355
PG1437,445.0,42.077,0.2494904148190277,9288.333333333332,69.38402319896433,7.778889188752613,391.46085477031204
PG1437,449.0,42.2905,0.24975102203929794,9325.0,70.09403955852646,7.858526407887304,407.080647012038
PG1437,453.0,44.426,0.2492716351236659,9361.333333333332,73.2575600446179,8.19880544308939,408.11156688829567
PG1437,457.0,39.0635,0.2478755303395944,9397.666666666666,65.78870165344215,7.458761783869995,366.68126834288444
PG1437,461.0,33.163000000000004,0.2465740887100233,9434.666666666666,56.93559510796522,6.438963578351743,326.8898199820365
PG1437,463.0,28.315,0.2462000102579843,9453.0,49.60963850384602,5.615112883413289,281.76680952020166
PG1437,465.0,42.2595,0.24547794368396095,9471.333333333332,70.24815493003527,7.940618160392324,412.97972781121575
PG1437,469.0,41.4835,0.2434978889138229,9508.666666666666,68.86601702385785,7.841491740453608,393.5377698423114
PG1437,471.0,16.4645,0.2424913481410937,9527.0,30.00500694546986,3.4576619032834874,173.49518157624186
PG1437,473.0,39.001999999999995,0.23218350415837474,9547.0,62.72209578882679,6.366776736484477,381.45659527938784
PG1437,477.0,39.867,0.2299549240279351,9588.0,63.40526662167698,6.5083102770147585,394.86588004715804
PG1437,479.0,16.5215,0.22857944691945006,9608.333333333332,28.646093842482397,2.969171337152626,179.2315307963685
PG1437,481.0,41.511,0.22676997398781765,9629.0,64.93699892701706,6.780431009372815,411.2697397543279
PG1437,485.0,35.2255,0.2245158934384182,9671.0,56.21590213215858,6.0056393693524575,355.43723552087965
PG1437,487.0,19.1595,0.22202649198765864,9692.0,32.363089117517745,3.4936535377676106,202.23723864735808
PG1437,489.0,36.2545,0.22014587878116448,9714.0,56.76158626128899,6.192167203339392,353.08707587476437
PG1437,493.0,30.7015,0.21496805045173373,9758.333333333332,48.15371904541173,4.669410661480684,317.410065109668
PG1437,495.0,33.9075,0.20317565626344555,9781.666666666666,49.73400580625563,4.523252837857033,337.7912884563099
PG1437,497.0,30.378,0.20599862937908556,9806.0,45.97059932281551,3.335033513079957,314.0802657605361
PG1437,499.0,29.7355,0.20223321852464388,9832.333333333332,44.37561113071301,2.228793531985715,302.29403384084685
PG1437,501.0,27.508000000000003,0.4193944282406582,9864.333333333332,86.16879087247572,1.199819707268384,737.758717482634
PG1437,503.0,29.0325,0.6378610162660772,9895.666666666666,137.66360985326398,2.4014836892293374,1335.7823162105058
PG1437,507.0,24.666999999999998,0.6364227237312541,9943.666666666666,119.3527711516854,3.4721110088809146,1177.435981543794
PG1437,511.0,37.294000000000004,0.6480546645856783,9986.333333333332,175.3996917056825,6.280259235349791,1713.7031585984105
PG1437,515.0,46.8915,0.6528713086066799,10026.666666666666,215.01852548396934,7.636109809597184,2141.176785457325
PG1437,519.0,41.4265,0.6514298101839155,10066.0,194.5164539307559,7.434437968481153,1920.254340992987
PG1437,523.0,37.423,0.6599505128775186,10104.333333333332,181.84977079130886,6.189833394869657,1744.009822390214
PG1437,527.0,35.294000000000004,0.6619581771015747,10142.0,174.4946421502485,5.9206706762896575,1680.9646863414357
PG1437,531.0,36.1475,0.66303237826042,10179.333333333332,178.9494706837646,6.234043422207312,1695.4331395139718
PG1437,535.0,36.0805,0.6643872827848255,10217.0,179.81074589129273,6.2074358461465104,1697.775322094661
PG1437,539.0,41.0795,0.6652572741535894,10253.333333333332,202.4797166139417,6.97518682206894,1920.4729241026
PG1437,543.0,43.4635,0.6671330540813142,10290.666666666666,213.4251227178024,7.345494457993932,2072.5930495264356
PG1437,547.0,38.482,0.6676822534536337,10327.0,193.6069756728699,6.684795079899669,1873.2728457703843
PG1437,551.0,36.7235,0.6684350803870319,10363.666666666666,187.1015519929519,6.4752365700420365,1850.407472705846
PG1437,555.0,36.472,0.6671928815473618,10400.0,186.63330208064724,6.496399700092838,1759.6360809255648
PG1437,559.0,39.067,0.6667899044568233,10436.666666666666,198.75660365191285,6.902870813654345,1915.713807533166
PG1437,563.0,38.2475,0.6659070411550625,10473.666666666666,195.84545299656435,6.806412762063583,1916.2823936591908
PG1437,567.0,38.9315,0.6654706476009141,10510.666666666666,199.65242881732883,6.977283145666431,1887.9911890588971
PG1437,571.0,31.9475,0.6648220124886999,10547.666666666666,168.86604471371072,5.907005797025112,1601.1361390899472
PG1437,575.0,35.2585,0.6633961892953147,10585.333333333332,184.4956505854545,6.447109192711684,1792.66271778299
PG1437,579.0,34.062,0.6603396244708929,10623.333333333332,178.77827696650672,6.307226162374712,1736.9773723855585
PG1437,583.0,37.3685,0.6573690659546768,10662.666666666666,193.99050097412044,6.838203601407558,1910.3148785265644
PG1437,587.0,30.3705,0.6542389386275925,10702.666666666666,161.87291716533025,5.571813587937666,1606.13675746689
PG1437,591.0,33.013000000000005,0.7108687538997095,10742.666666666666,190.0655131945739,4.529942529456349,1783.7431135307968
PG1437,595.0,25.601999999999997,0.7154989631765784,10779.0,153.65696320847889,1.8971755524833598,1380.698123208953
PG1437,599.0,30.5425,0.7402746338763676,10823.333333333332,186.77634553165083,4.782999092304795,1683.1785522747036
PG1437,603.0,29.903000000000002,0.7520312727388929,10851.333333333332,187.04497112547662,7.40508711420169,1684.5219137062288
PG1437,608.0,29.476999999999997,0.762323060693722,10882.0,188.4788187108403,9.357693375534977,1639.6499831881515
PG1437,611.0,30.548000000000002,0.7660810803947549,10899.333333333332,195.834495432211,10.14488403910118,1679.066457677103
PG1437,615.0,30.8605,0.7657947695540094,10922.0,198.0733663319282,11.367294758221641,1701.6682723635977
PG1437,619.0,26.468000000000004,0.7684400804146858,10944.333333333332,174.77506178439978,9.976524261724176,1450.5261422252754
PG1437,623.0,36.2005,0.7692423991688812,10966.333333333332,230.65862282307006,13.467935349064023,1946.7908190593894
PG1437,627.0,33.75,0.7683535109301092,10988.0,218.68951553034577,13.107771445929469,1836.6591082064674
PG1437,631.0,33.355,0.7648158829309759,11010.0,216.4751703703152,13.034152393877314,1791.478381531565
PG1437,635.0,28.0555,0.7605675879436896,11032.333333333332,184.87574912658346,10.748342046815734,1540.9538969438115
PG1437,639.0,38.6155,0.7533055596413525,11054.333333333332,243.33785748742642,13.452778851234113,2069.2745756788904
PG1437,643.0,26.266,0.7421806462485829,11077.333333333332,172.18078832774728,8.765729048216407,1570.9668705582133
PG1437,647.0,21.281999999999996,0.7366202820960158,11102.0,142.2400293792778,5.511706984742255,1227.0282268483083
PG1437,651.0,14.265999999999998,0.7332654903654621,11129.0,97.9187278765837,1.974599242602299,869.4040332532129
PG1437,655.0,13.9825,0.7032985502320529,11169.0,92.56356691512042,2.4280136779999992,877.5535673635405
PG1437,659.0,12.222000000000001,0.7069279225221482,11206.0,82.14915698213974,2.6133927774255796,751.5158522776419
PG1437,663.0,11.9535,0.7092021573548609,11240.666666666664,81.08430407287675,2.5640045292149347,724.3455919551593
PG1437,667.0,9.459,0.7087756573690858,11276.0,64.98835039328866,1.8609399778809572,590.3876458731593
PG1437,671.0,10.463,0.7340542313002645,11316.333333333332,74.56453668377502,1.3012002642514078,649.6879727336739
PG1437,675.0,8.384,0.7660454403526229,11344.0,63.18033786695205,2.6418133919103837,553.4959024491902
PG1437,679.0,8.389,0.77540165170544,11366.0,64.14533794689548,3.4453331441298864,550.6663181444608
PG1437,687.0,7.195,0.7933474249458728,11407.333333333332,57.173754312081314,3.7610285608608796,473.4382205435182
PG1437,695.0,4.7935,0.8035714491512279,11446.333333333332,39.34339664704256,2.5617804773037527,338.80945655869334
PG1437,699.0,3.219,0.8003873027453831,11465.333333333332,26.55518937217079,1.7278253901573386,234.48695118736916
PG1437,703.0,3.5985,0.7990657486883896,11485.333333333332,29.721955329349235,1.82324794334829,250.02259981687126
PG1437,707.0,3.7705,0.7964034833298141,11505.333333333332,31.242491095768724,1.8100742429024108,264.93355384776
PG1437,711.0,4.197,0.7382488714515902,11531.666666666664,32.24176462735228,1.330294754889967,300.8625833018511
PG1437,715.0,4.502,0.7306167868303589,11561.333333333332,34.434064613414435,1.1549990366030836,338.29611302324474
PG1437,719.0,4.066,0.9125454079551738,11607.666666666664,39.14722539488667,0.4625486619009588,430.65283482845064
PG1437,731.0,3.6385,0.9160135956317056,11802.333333333332,35.645430951333786,0.4560969091995243,389.4899335237033
PG1437,751.0,5.646,0.9634586371578324,12080.666666666664,59.00950177894581,1.4063223879946654,632.301664450219
PG1437,771.0,3.9415,0.9723965635140656,12298.333333333332,42.93438825632337,1.0443638083659468,455.1206724756777
PG1437,791.0,3.7155,0.9484487242112098,12533.333333333332,40.29182212268306,0.4160367019650541,442.3318242333833
PG1437,811.0,5.9645,0.9146416727947241,13837.333333333332,63.337542396885055,0.2908259412940178,694.093609713791
PG1437,831.0,4.7555,0.8872938131368561,14610.666666666664,50.27440182208731,0.18838559619243211,565.9890298603901
PG1437,851.0,4.4715,0.8893877495095378,15857.666666666664,48.56564364913548,0.17693067787193476,571.9214234044847
PG1437,871.0,3.7205,0.8838479873593507,17102.333333333332,41.30712334719944,0.15482541941829878,485.9636595278947
PG1437,891.0,3.463,0.8790642422783929,18363.33333333333,39.12287104496104,0.14987310115957617,459.15402193640915
PG1437,911.0,3.5535,0.8559133122943928,19841.33333333333,39.999947984077295,0.04748818360580329,466.1894556051226
PG1437,931.0,3.5305,0.8513510536253587,21138.666666666664,40.34525610252342,0.19016118226496287,492.84674133484293
PG1437,951.0,3.8825,0.8490080518801736,22152.666666666664,45.399826713769414,0.2586807557336008,527.5245420045704
PG1437,971.0,4.0565,0.8477098351109472,23013.666666666664,48.42601299302088,0.27521572191426774,549.621409195812
PG1437,971.0,4.6465,0.8477098351109472,23013.666666666664,55.22976267866298,0.3149528783144794,652.7891605998656
PG1437,991.0,4.905,0.8421913415179894,23982.0,59.155863820192636,0.1413272332368241,708.6037129484163
PG1437,991.0,3.9139999999999997,0.8421913415179894,23982.0,47.39794527382375,0.11366180131163058,547.729713503284
PG1437,1011.0,5.6339999999999995,0.6985428987299933,26753.666666666664,57.594131794443754,0.40127855635616966,666.7965295089114
PG1437,1031.0,26.813000000000002,0.6957618638354754,27860.33333333333,257.18573645724314,1.0794187385790146,3086.84800118275
PG1437,1051.0,3.6795,0.023480240319758625,30059.0,1.333270035760752,0.13133520368340712,6.755402663388345
PG1437,1071.0,4.144,0.02310475556734971,32193.0,1.5103907021294196,0.15741903786796152,7.00989856551019
PG1437,1091.0,3.514,0.023739839389900416,34228.666666666664,1.35046187367084,0.1727408703631804,6.529962776909171
PG1437,1111.0,3.9145,0.02301586411137796,36211.33333333333,1.4915221521711115,0.16870848843388683,7.619763448125841
PG1437,1131.0,3.8905,0.021175752409897938,38354.66666666666,1.3917205874777043,0.15406660789088025,6.483019787155711
PG1437,1151.0,3.8465,0.016330327345394174,40815.33333333333,1.086810346483019,0.10313796975083693,6.9788601033851005
PG1437,1171.0,2.8139999999999996,0.045152195370049684,44249.5,2.2519784504764835,0.2395387861600906,12.788239871877915
PG1437,1178.0,2.4945,0.047858368085695706,44617.0,2.146219366217701,0.21497393127657397,11.560555121695103
PG1746,0.0,435.5,0.10058444766126567,-15.800000000000004,36.77837339625873,3.263859989055933,218.2635496342098
PG1746,10.0,432.25,0.10466462355987133,198.8,38.93036205860114,5.992792240185722,228.08745098435188
PG1746,15.0,440.75,0.10170607495309067,302.2000000000001,37.55059097160183,5.963782280566186,223.37190613198698
PG1746,20.0,438.7,0.10543116298938733,403.8,39.24727272763613,6.001221377361564,220.0018944780881
PG1746,25.0,439.75,0.10797114924259844,503.8,40.39110211802561,5.969874978638341,237.96177120810265
PG1746,30.0,448.45,0.1050078434843885,602.0,38.8925586926692,5.947179423037556,237.60499452113058
PG1746,35.0,450.9,0.10856385892880473,699.2,40.30266426037031,5.936671351367286,218.128898283629
PG1746,40.0,456.05,0.1059385549058961,795.8,39.143817381710875,5.8548283964730645,242.78901830890683
PG1746,45.0,454.75,0.10297522029562348,892.2,38.36744734905665,6.026705353499437,231.38220389590253
PG1746,50.0,455.8,0.10856840672386957,988.4,40.682390056430876,6.282221267986502,230.19679712412906
PG1746,55.0,463.45,0.1047634125479959,1083.4,38.895886807269186,5.959689673686372,213.00682891624825
PG1746,60.0,473.85,0.10557153412660636,1179.2000000000005,38.80096229648491,4.422114657166385,239.3528228293795
PG1746,65.0,482.1,0.13733637469645055,1274.4,49.88279199205408,4.97530349045207,306.7655770178785
PG1746,70.0,475.75,0.14137469487700688,1356.8000000000004,52.39029240074058,5.872540080663894,320.57974748228327
PG1746,73.0,486.1,0.14452917872620524,1404.0,52.65554485733117,5.806658127710728,316.47778539393624
PG1746,75.0,477.25,0.14521412491839356,1434.8000000000004,53.96296731611042,5.965167599638217,322.70192170299896
PG1746,80.0,489.45,0.14598150603501028,1509.0,53.15252965975624,5.872332492908904,329.5035671586052
PG1746,85.0,481.5,0.15057684381333006,1581.4,55.954893322607354,6.0038966687897055,316.48441106056083
PG1746,90.0,473.6,0.15531859861146116,1651.6000000000006,58.8704445431533,6.197817086443128,323.4045511583067
PG1746,95.0,451.95,0.1594157452426269,1719.6,63.29644349297232,6.556989587285218,337.32960675153686
PG1746,100.0,445.7,0.1669342333360897,1786.2000000000005,67.32200659190066,6.49863590905129,347.89166374770497
PG1746,105.0,449.3,0.18110906447224145,1852.0,73.02286119814575,6.608996015418209,349.71098768525707
PG1746,110.0,452.55,0.17602512483190014,1917.2,71.09767412444616,6.455777129204647,342.8309266964663
PG1746,115.0,482.45,0.1815137569875292,1981.6,69.92946818078835,6.036114340147897,332.1920407432429
PG1746,120.0,470.75,0.1921906684711008,2044.8,75.97568054326418,6.444373866840252,326.30213309072286
PG1746,125.0,460.9,0.2026230872316408,2108.2000000000007,82.00893814408592,6.593969125908425,337.7768362273053
PG1746,130.0,451.6,0.20713195472281146,2171.600000000001,85.63592139685211,6.714414480881149,347.0575721653769
PG1746,135.0,434.65,0.20349736174138627,2234.8,87.17634846550834,6.9117712858475695,359.33327387532466
PG1746,140.0,416.05,0.19522137827243066,2298.600000000001,86.84834572934716,7.038946950910506,359.7915532686779
PG1746,145.0,419.95,0.19446130586558716,2363.8,86.42952441596563,7.028241773614947,358.39377429748504
PG1746,150.0,404.75,0.1852361965066231,2430.2000000000007,84.56779955496462,7.2258491480829825,370.81915510916565
