CompositeDepth,TOC_mg_g,DBD_min,DBD_max,DBD_mean,CoreID
184.0,6.67,0.4991855333173946,0.7129335112948748,0.5751343564103363,PG1111
194.0,7.04,0.5049098768702808,0.6985521019430287,0.5827757721500079,PG1111
204.0,6.55,0.5113328091743393,0.703065039835063,0.5890282897047114,PG1111
214.0,6.9,0.5181483254691205,0.7364619367605089,0.5950326635146618,PG1111
224.0,6.63,0.5256154936261904,0.7592011299343092,0.6044671901927848,PG1111
234.0,6.41,0.5317448232643716,0.7602462120508885,0.6113330268438377,PG1111
244.0,5.56,0.5399781303928628,0.7500391015840661,0.6205975514630886,PG1111
254.0,6.81,0.5422946393986212,0.7659199886957908,0.6248046992025522,PG1111
264.0,6.95,0.5497556029052133,0.7754652053249786,0.6314517772403875,PG1111
274.0,7.26,0.5545354012212539,0.7984412804169265,0.6395501648767075,PG1111
284.0,7.78,0.5583695346442806,0.7888736269287066,0.6443242004402577,PG1111
294.0,8.14,0.5670150535089065,0.7962468892421157,0.6518804522568596,PG1111
304.0,7.46,0.5729568374103003,0.8053002545414049,0.660782902021085,PG1111
307.0,6.87,0.5760651895991368,0.8287346909419413,0.6647236355851148,PG1111
317.0,6.88,0.5830476068005838,0.8266891836551732,0.672579388545356,PG1111
327.0,6.93,0.5911565518568084,0.8521189237520974,0.681787969518316,PG1111
337.0,7.28,0.5961761341222072,0.8259196647813632,0.6882463535427953,PG1111
347.0,6.91,0.6044873698272165,0.8653857873800316,0.6973709781746071,PG1111
357.0,7.1,0.6134429171072788,0.8617195614179868,0.7035228484855216,PG1111
367.0,5.32,0.6224964656431512,0.9009675308958004,0.717863180798538,PG1111
377.0,5.57,0.6308999577139934,0.8964249135532392,0.7251986219811307,PG1111
387.0,5.48,0.6384128003047921,0.9044894417576659,0.7331569813055139,PG1111
397.0,5.3,0.6447943343421895,0.9020593488161701,0.7431274301809052,PG1111
407.0,5.53,0.6539216167618713,0.9128337721929707,0.7522175234097452,PG1111
417.0,5.25,0.6609421007111524,0.92038524376366,0.7625044877510534,PG1111
427.0,5.95,0.6679644954875565,0.942377301726952,0.7686760474790124,PG1111
437.0,6.12,0.6744352609243237,0.9528536408620925,0.7762298756042547,PG1111
447.0,6.21,0.6811050407680097,0.979424568330841,0.7861660519118818,PG1111
457.0,5.38,0.6922078725304067,0.9645788722895103,0.8000244271736785,PG1111
467.0,5.16,0.7007603414449132,1.0137169456474426,0.8079572286821746,PG1111
477.0,5.03,0.7133278482097374,1.0066869057552845,0.8172658668562157,PG1111
482.0,4.5,0.7179018878874849,0.9995483958252844,0.8253910090691171,PG1111
492.0,4.57,0.7249686737329978,1.0053238657828523,0.8346891315031747,PG1111
502.0,4.8,0.7338668945235012,1.0214950053266452,0.8437329772420759,PG1111
507.0,6.79,0.7316984239097976,1.0276212830014253,0.8405435225987051,PG1111
517.0,9.15,0.7328455594952851,1.0418225649757882,0.8435755600114325,PG1111
527.0,7.88,0.7469027546908735,1.0533475996249722,0.8573588451670551,PG1111
542.0,8.75,0.7585598597610644,1.0484268774891967,0.8691457913049199,PG1111
552.0,8.79,0.7655028483848553,1.0987652199947893,0.8801820473133781,PG1111
562.0,8.7,0.7756003636025179,1.1019189977231452,0.8916985550696833,PG1111
572.0,8.6,0.7856531092268633,1.127699788719241,0.9027226785785314,PG1111
592.0,7.65,0.8059471202876792,1.1475826087994367,0.9280478809413331,PG1111
595.0,7.2,0.8098702382064543,1.1401278048237913,0.9315401251382466,PG1111
615.0,6.65,0.8320676386781656,1.1940652910183278,0.9583132338193506,PG1111
625.0,7.05,0.8411740892472955,1.172050219979815,0.9658454017536774,PG1111
630.0,7.31,0.8458200284612203,1.179230506648301,0.9725907358171179,PG1111
640.0,6.7,0.8548776163724907,1.1850634688144008,0.9863353743376829,PG1111
655.0,5.48,0.8746486033605262,1.2698020102507654,1.0071553167397767,PG1111
660.0,4.9,0.8862513198581503,1.2562098413123637,1.0167256480588254,PG1111
670.0,5.76,0.8922337209234317,1.2833853822092474,1.0245755080587358,PG1111
675.0,5.31,0.8975709775419172,1.2677292306532972,1.0330216040730118,PG1111
680.0,5.54,0.9019489489198702,1.2750654138883515,1.0384772829288214,PG1111
690.0,6.4,0.911119359359581,1.2976794213588094,1.0476829329589923,PG1111
710.0,6.66,0.9318664886140624,1.3283669451889453,1.07035996781328,PG1111
720.0,6.94,0.938283880300329,1.3158174377850709,1.0822308067652313,PG1111
730.0,5.72,0.9563576936138676,1.349167512667522,1.0988777721843361,PG1111
740.0,3.82,0.9741152939182824,1.3543541164022928,1.1231972428771522,PG1111
750.0,3.49,0.9869271566006115,1.3881271077950357,1.137066414071554,PG1111
760.0,2.55,1.002843644520041,1.4417533358762153,1.155139380593866,PG1111
770.0,2.36,1.0175355172752227,1.47433065061065,1.1663155988515783,PG1111
790.0,2.04,1.0415422269956047,1.477147988849637,1.198814171096383,PG1111
800.0,1.94,1.0525516135884243,1.4944720495382597,1.2102049304395095,PG1111
810.0,1.74,1.0664885832282616,1.5058199397718879,1.2289149361430545,PG1111
820.0,1.82,1.0786247735737282,1.5043924141248142,1.2424666118121734,PG1111
830.0,1.87,1.0931474888480364,1.555655083043738,1.25716256997142,PG1111
840.0,1.85,1.1008396113369003,1.5835675500440984,1.2714696079257763,PG1111
850.0,1.83,1.1166338210593456,1.6054400702620901,1.286082543035881,PG1111
860.0,1.11,1.1323484945453988,1.5796060836789205,1.3088216682028737,PG1111
870.0,1.48,1.1452928092567443,1.6141823738408474,1.3200242710799452,PG1111
880.0,0.97,1.1642202204624206,1.6274544362304249,1.3381321583704602,PG1111
890.0,1.45,1.1748536914618233,1.6585706331867622,1.3500040770509427,PG1111
900.0,0.9,1.1936886803153857,1.655446369391497,1.3716231765733848,PG1111
910.0,0.97,1.2048103012224416,1.7241425695909003,1.3844804924670924,PG1111
920.0,1.05,1.2199282477312012,1.7276041730534002,1.402443263678631,PG1111
930.0,1.07,1.2297353018592698,1.7236915144138851,1.4178831459718315,PG1111
940.0,1.06,1.249195723136495,1.7224503579702668,1.4334228738338861,PG1111
950.0,0.84,1.264336624615898,1.8162564174962557,1.4519255072665205,PG1111
960.0,0.97,1.2758185064675287,1.7978421779100782,1.4702300715931074,PG1111
970.0,0.89,1.2928732869838289,1.8579686717931065,1.4888047974792702,PG1111
980.0,1.03,1.3071895851797246,1.8065579895098967,1.5058648216733257,PG1111
990.0,1.27,1.3230796849721655,1.8510271858140388,1.5191710898960762,PG1111
1000.0,0.85,1.3367541032087795,1.8865340552865013,1.5420560503507386,PG1111
1010.0,0.84,1.3560560664670795,1.9276618969289372,1.5598897841469934,PG1111
1020.0,0.91,1.3693021577104691,1.938913618120876,1.5784801531778108,PG1111
1030.0,0.78,1.3842080332527995,1.9535056913929996,1.5978546391162765,PG1111
1040.0,0.83,1.407377200036075,1.9958311619723157,1.6171183549039214,PG1111
1050.0,0.58,1.4200970449982162,2.017703126139541,1.6362895323896036,PG1111
1060.0,0.96,1.4353648883480414,1.994290517302316,1.6555907997102939,PG1111
1070.0,1.19,1.4523121903147946,2.049151923426229,1.670764770257448,PG1111
1080.0,1.01,1.4751009555349368,2.151367421095433,1.693374408255959,PG1111
1090.0,1.19,1.4871678657422387,2.1350742567140664,1.711754484288024,PG1111
1100.0,0.49,1.512825706682221,2.0760000838548898,1.736105153540257,PG1111
1110.0,1.18,1.5252321002625449,2.1337281267024615,1.7524299571415567,PG1111
1.0,11.7,0.3941763257265102,0.5595344920767866,0.4542057992490556,PG1341
17.0,7.3,0.4093329198217123,0.5650949012512708,0.4711405828261941,PG1341
33.0,7.7,0.4169482028996036,0.6034428390877468,0.47892966317469754,PG1341
49.0,7.0,0.4251866672539052,0.5876610265528032,0.49033762569286304,PG1341
65.0,7.2,0.4334573554439231,0.6186837916105686,0.49928262912605914,PG1341
81.0,6.3,0.4447283251727534,0.6455803596903433,0.5105352447983204,PG1341
97.0,8.5,0.4486734378867918,0.6306047970906128,0.5164173467340629,PG1341
113.0,6.5,0.4610879740627295,0.6589667498230585,0.5293901867883773,PG1341
129.0,7.0,0.4679579939379816,0.6466129784181374,0.5382493398523724,PG1341
145.0,7.2,0.477359819432148,0.6731742815511381,0.5481030713017409,PG1341
161.0,7.0,0.48762422122545457,0.6938044878626388,0.5606898327117423,PG1341
177.0,6.9,0.4955051996068404,0.692714040816636,0.5695826474766318,PG1341
193.0,6.9,0.5046184753297563,0.7227969584025635,0.5820421009139888,PG1341
209.0,6.6,0.5153013491565613,0.7357665573427649,0.5915372857525988,PG1341
219.0,7.0,0.5218987020579154,0.7319860798543646,0.5989483081209908,PG1341
225.0,6.7,0.5243262654154838,0.7379062921795879,0.6038831044077185,PG1341
233.0,6.9,0.5280717107676723,0.7315273112651561,0.608507885581407,PG1341
241.0,6.5,0.5341107180811786,0.7584024683744369,0.6157124675037472,PG1341
249.0,6.6,0.53847501225499,0.7418629742654069,0.6215911283191248,PG1341
257.0,6.8,0.5453238257694633,0.7652995054976647,0.6256684440353101,PG1341
265.0,6.1,0.5522918763359214,0.7721590667203332,0.634319787652234,PG1341
281.0,5.2,0.563974002028742,0.8048949094543068,0.6485895914906592,PG1341
297.0,5.6,0.5739774561485562,0.8129804922649685,0.6601604071631326,PG1341
313.0,5.1,0.5863177880086702,0.8319066686136021,0.6734939348108778,PG1341
329.0,4.9,0.5984442210571249,0.828062444111533,0.6886829882414666,PG1341
345.0,4.6,0.6093930944489702,0.8780723894837639,0.7023372677141748,PG1341
361.0,8.1,0.6119759682688038,0.8625742129790656,0.7046424673974894,PG1341
377.0,8.1,0.623491219606411,0.887215926909513,0.7194857838036056,PG1341
393.0,8.7,0.636378138889352,0.9003180841668961,0.73215607295408,PG1341
409.0,7.7,0.648988935264742,0.9478555585978696,0.745942875804254,PG1341
425.0,6.8,0.6633028266723413,0.933269638122924,0.7640502385414027,PG1341
441.0,6.8,0.6775581912643711,0.9380559156757498,0.7790938586817893,PG1341
457.0,6.2,0.6894915384298888,1.0191628194235727,0.7960767638073168,PG1341
465.0,5.9,0.6978196515979695,0.9793072477590337,0.8033237384826863,PG1341
473.0,4.8,0.710243386399513,1.0035575920882973,0.8158375319506805,PG1341
481.0,5.1,0.7125504408053899,0.9898549320337948,0.8218979843584436,PG1341
489.0,5.2,0.7215493453681584,1.0155481721253456,0.8298194694335237,PG1341
497.0,5.4,0.7292510137697517,1.0099536644169989,0.8360145094177696,PG1341
505.0,5.4,0.7341399900759342,1.0316015087948425,0.8440871187064863,PG1341
513.0,5.4,0.7397172206998692,1.0631465027390938,0.8519078387133509,PG1341
529.0,6.3,0.7518658418086004,1.0453630490774748,0.8647202643851185,PG1341
545.0,4.8,0.7717518013843602,1.0958178362634174,0.8879641456920402,PG1341
561.0,3.4,0.7923560174152477,1.137022879128027,0.9084134039632841,PG1341
577.0,1.7,0.8107415512546324,1.1320809696943583,0.9340124147561509,PG1341
593.0,1.4,0.8262772934773339,1.1561233426734294,0.9524806816234247,PG1341
609.0,1.9,0.8394385248429076,1.2258826728630523,0.9681000755856782,PG1341
625.0,1.5,0.8577156501414664,1.2377392480887333,0.9882660685371483,PG1341
641.0,1.4,0.8742716937339248,1.2417511157492072,1.0076569715646682,PG1341
657.0,1.2,0.8939519596069351,1.233895181837594,1.0282721394425713,PG1341
673.0,1.5,0.9082752500510181,1.2805221990743982,1.0450538410685117,PG1341
689.0,1.4,0.925270860868348,1.3081678667410943,1.064584903368385,PG1341
705.0,0.8,0.9468326634154423,1.3359367020184756,1.0889541292483178,PG1341
715.0,1.5,0.9526317424888788,1.3262589650833254,1.0983686069731522,PG1341
721.0,1.0,0.9617902920206755,1.379756388301976,1.1093260761296087,PG1341
729.0,0.8,0.9718096587422016,1.3847796319335846,1.1199185258353874,PG1341
737.0,1.3,0.979304539628382,1.3917226149641315,1.1280094760821404,PG1341
745.0,0.9,0.9925859016323755,1.402402942635976,1.1417226663061428,PG1341
753.0,1.3,1.0032303022087128,1.383481220719422,1.1505235628558286,PG1341
761.0,0.9,1.009177908072157,1.423162931573757,1.16460634174535,PG1341
777.0,1.0,1.0290874775591021,1.457520047453851,1.183344212332933,PG1341
793.0,0.9,1.0483152202040895,1.4791376887522967,1.2071109946809933,PG1341
809.0,0.8,1.0724172429521899,1.4853572139848799,1.2296714617979307,PG1341
825.0,0.8,1.0896019742059397,1.5578109308226116,1.2535221889372783,PG1341
841.0,1.2,1.1114840059673916,1.5611544642486601,1.2760968087067308,PG1341
857.0,0.8,1.1298379797898461,1.6027035750575667,1.304801302132167,PG1341
873.0,0.8,1.1509198445539246,1.682116547021873,1.327023946695192,PG1341
889.0,1.0,1.1751461379794574,1.653292397413717,1.3514643001532614,PG1341
905.0,0.8,1.1991063118443928,1.7447442339354693,1.3816948224521113,PG1341
921.0,0.8,1.2236447432394195,1.7238402922982046,1.404782217649381,PG1341
937.0,0.8,1.2427537524172219,1.72603647296784,1.433670889708445,PG1341
953.0,0.8,1.2689506356913505,1.7584997635863397,1.459307334400236,PG1341
961.0,0.8,1.2851233445228782,1.8117673023910457,1.4712114472308555,PG1341
969.0,0.8,1.297276153394123,1.7971963439753273,1.4866583967707356,PG1341
985.0,0.7,1.3163707712723371,1.8182773627742093,1.5174999474355642,PG1341
993.0,0.7,1.32984676971702,1.846731845137577,1.5289878898440046,PG1341
1001.0,0.9,1.3419861223192489,1.920626851524904,1.5463279610831133,PG1341
1009.0,0.5,1.351929816595877,1.906967558422048,1.5596927704462016,PG1341
1025.0,0.7,1.3861976825841182,1.9930200233340027,1.5884945175298846,PG1341
1043.0,0.7,1.4140792853121418,1.9511475853264284,1.622519583207477,PG1341
1059.0,0.6,1.4396671467801385,2.08282600817859,1.6569147869989533,PG1341
1073.0,0.7,1.4582159610906797,2.1020948084831224,1.6838364841444415,PG1341
1089.0,0.4,1.4908092473686354,2.1282854067915675,1.7158569102266812,PG1341
1105.0,0.6,1.5179969048349302,2.133141777057386,1.74471664257486,PG1341
1121.0,0.8,1.5398916800470561,2.177512469254481,1.7784049655605112,PG1341
1137.0,0.8,1.581153941271273,2.2114441905658158,1.8145279653659856,PG1341
1153.0,0.7,1.6038425774409995,2.2397266687951576,1.8484636876481544,PG1341
1169.0,0.6,1.6350836286034944,2.3328316520690557,1.8863154709581038,PG1341
1185.0,0.9,1.661851660070428,2.336410501361267,1.9168550187217301,PG1341
1201.0,0.7,1.7021312250241065,2.3638185786036283,1.956110016673759,PG1341
1211.0,0.7,1.719543752663919,2.4232320367026126,1.9809991226051304,PG1341
1217.0,0.7,1.7269853966723516,2.4297899480040743,1.9925933677395076,PG1341
1227.0,0.8,1.7476494176338695,2.4873339600975664,2.018239590311994,PG1341
1233.0,0.8,1.7601606548025468,2.5076496844437046,2.0342760867044545,PG1341
1243.0,0.6,1.7873109327546675,2.518882576939225,2.0527806029774864,PG1341
1249.0,0.7,1.7996076462104649,2.640311705882255,2.072164098538683,PG1341
1259.0,0.7,1.8220640314642933,2.6348451624927067,2.095290802691979,PG1341
1275.0,0.8,1.85520309282268,2.6390660775679904,2.132877813071696,PG1341
1291.0,0.7,1.8872064663603292,2.6516905310760834,2.175733974929822,PG1341
1307.0,0.9,1.9314096741723754,2.760531077940161,2.2130211325015,PG1341
1323.0,0.5,1.9686379261400677,2.79767354002218,2.2617812644389135,PG1341
1339.0,0.7,1.997050218708882,2.807380605699333,2.3023712746667178,PG1341
1355.0,0.7,2.0320698260193018,2.9321711550656233,2.3486587549565114,PG1341
1369.0,0.7,2.077009852451139,2.908089710876111,2.385366215372625,PG1341
1387.0,0.7,2.1176541619049605,3.0224049667931787,2.4331723672350805,PG1341
1405.0,0.7,2.159484090421371,3.0702676034898952,2.489603847170784,PG1341
1419.0,0.7,2.192711105594842,3.1184263696943693,2.53165606360617,PG1341
1435.0,0.6,2.2394633095593255,3.136434411038097,2.5833956435347205,PG1341
1451.0,0.9,2.2839520776765836,3.2735518110108193,2.6236632839496714,PG1341
1461.0,1.2,2.3058864661983787,3.217382849285469,2.6574279074570235,PG1341
1467.0,0.5,2.3241221362014683,3.2604313374982388,2.680378479632102,PG1341
1477.0,0.7,2.352845075899047,3.3853875090843246,2.710359896785432,PG1341
1483.0,0.8,2.3725726789947434,3.2601618212524537,2.7260863135733913,PG1341
1493.0,0.8,2.3930501687357655,3.520340171209273,2.758998783965918,PG1341
1499.0,0.4,2.4152424511211783,3.4946131060534014,2.7839049420944364,PG1341
1511.0,0.6,2.457374277845781,3.41241117056835,2.820462253126746,PG1341
1525.0,0.7,2.4869189612285116,3.546858228226447,2.8627531499547345,PG1341
1543.0,0.7,2.549983020966004,3.5680249119594953,2.9272527792196006,PG1341
1557.0,0.8,2.5862681078204535,3.5962492205653436,2.9739299330926436,PG1341
1573.0,0.7,2.635123966973507,3.63074171684527,3.0266431770293227,PG1341
1589.0,0.7,2.6785736024936515,3.7038612661591737,3.0914275310010595,PG1341
1605.0,0.7,2.7403759883043306,3.918603604859909,3.150948746996021,PG1341
1621.0,0.6,2.7850234362666004,3.875852586232253,3.2145900017307,PG1341
1637.0,0.7,2.832127035143042,4.070614387606053,3.270438389229558,PG1341
1653.0,0.8,2.9007477953861485,4.171746253063419,3.3259647126243346,PG1341
1669.0,0.6,2.9602247965149795,4.209969281558992,3.3959066351012015,PG1341
1685.0,0.4,3.015665038385287,4.306423107356134,3.463964513420476,PG1341
1701.0,0.5,3.0719612402929877,4.3446770304197475,3.526822058275893,PG1341
1711.0,1.6,3.1069046381388565,4.364604827657122,3.558101292401641,PG1341
1717.0,0.8,3.1252557260416607,4.455693409647324,3.5895684177370746,PG1341
1727.0,0.5,3.1641465194289795,4.444969017354914,3.642312927957031,PG1341
1733.0,0.8,3.174771145850021,4.420816767957665,3.6565613917734168,PG1341
1743.0,0.7,3.2167541497563144,4.682191786922154,3.7060322350607806,PG1341
1749.0,0.7,3.236788752182738,4.516998614563848,3.7356767221803553,PG1341
1759.0,0.5,3.282417570377023,4.622364971876513,3.7766947902911387,PG1341
1775.0,0.9,3.3443312889225787,4.688470024695942,3.8520893660352606,PG1341
1791.0,0.9,3.4016787228028504,4.696111691330421,3.915728780857042,PG1341
1807.0,0.9,3.4730298801137565,4.898279418755291,3.987782236427076,PG1341
1823.0,0.7,3.5365311347879924,4.9122323437350905,4.0776581193589045,PG1341
1839.0,0.8,3.6119873476194044,5.062422234077609,4.157359661957242,PG1341
1855.0,0.9,3.6777536978135736,5.157076891306727,4.222847304280565,PG1341
1883.0,0.6,3.7932899497976336,5.3381399218587395,4.3756516248703,PG1341
1.0,10.3,0.3966560343624533,0.5568397923319894,0.4562184812978591,PG1351
3.0,9.3,0.40046272702271873,0.5552370387752209,0.4595964142653466,PG1351
5.0,8.2,0.40177229411511634,0.5669780558158358,0.46238763649451287,PG1351
7.0,7.3,0.4037103323387055,0.5775782693631523,0.4656811902298268,PG1351
8.0,7.7,0.4044972626670863,0.5771312991953893,0.46627272860087676,PG1351
10.0,6.9,0.40828910958487713,0.5783822908834035,0.4677024114719262,PG1351
12.0,6.0,0.40843121341447836,0.5720481634043081,0.47113563835186195,PG1351
14.0,5.1,0.41085234542551474,0.5891613375829123,0.47429697464104387,PG1351
16.0,4.5,0.4133816086759053,0.5796588736950861,0.47635615173066,PG1351
18.0,3.9,0.41579984208343335,0.5901727229359589,0.4785211965551841,PG1351
20.0,3.5,0.417298606293893,0.5902725553585696,0.4797022136363155,PG1351
22.0,2.5,0.41920058309345914,0.5844603654212368,0.4835799673268604,PG1351
24.0,2.2,0.4211546246558205,0.5959921801387827,0.4865596102036115,PG1351
26.0,3.5,0.4201380982858681,0.5972082328906676,0.48387411813907555,PG1351
28.0,4.9,0.4195769977155613,0.5871458574264199,0.4819433476627073,PG1351
30.0,6.0,0.4188740491669167,0.5949378887094694,0.48145932964141713,PG1351
32.0,5.7,0.41940597711081284,0.5826870341178135,0.48284052387811366,PG1351
34.0,4.2,0.42322722119607464,0.5923772474847865,0.48707742019146405,PG1351
36.0,3.2,0.4261364161405064,0.6019435950522505,0.48900220834723246,PG1351
38.0,2.8,0.4274647641817235,0.6067353276438822,0.4913717512040523,PG1351
40.0,2.5,0.42958153760500056,0.6062386214686202,0.49306459696553295,PG1351
42.0,2.5,0.42925368018955173,0.6009334853643714,0.4950608848022948,PG1351
44.0,3.3,0.42993540609446457,0.6150015938115442,0.4950776884617823,PG1351
46.0,3.7,0.4288618864139389,0.6107733040905767,0.494682383366819,PG1351
48.0,4.2,0.4293044037296036,0.5954359931864066,0.4946537174988989,PG1351
50.0,3.7,0.43260437052152495,0.6070774036777403,0.49739047846077594,PG1351
52.0,3.1,0.4327461944502732,0.6156677809010045,0.49921187847302356,PG1351
54.0,3.4,0.4347003614515091,0.6104188478798147,0.4996620673061128,PG1351
56.0,3.6,0.43566370944876887,0.616286334854968,0.5009047565180642,PG1351
57.5,3.4,0.4369400625518008,0.608651190521681,0.5016445672312201,PG1351
59.0,3.1,0.43781937973381113,0.6092447801642106,0.5035379421972849,PG1351
61.0,3.1,0.4383625800594364,0.6197542085091999,0.5044817264807292,PG1351
63.0,3.7,0.4378733687100769,0.6248182987693643,0.504936363588725,PG1351
65.0,3.4,0.43998652984492115,0.6172649192655939,0.5061840449600494,PG1351
67.0,3.4,0.44063100058198584,0.6477443815619603,0.5076725683473552,PG1351
69.0,2.9,0.44378242136076596,0.6626833706547681,0.5096590219772996,PG1351
71.0,2.6,0.44373389591544565,0.6231127994105304,0.511235711738921,PG1351
73.0,2.6,0.44589679003266064,0.6386155196261181,0.5123850252616363,PG1351
75.0,2.9,0.44798146792142474,0.6210211119236962,0.5133238761594259,PG1351
77.0,3.1,0.4457660324844087,0.6358170748810438,0.5147610581660025,PG1351
79.0,3.2,0.44757837012614654,0.6322019406994319,0.515916829657011,PG1351
81.0,4.1,0.44680960547964305,0.6402790409566086,0.5141672158759617,PG1351
83.0,4.3,0.44715223086532674,0.6377137454117571,0.5149097938286762,PG1351
87.0,3.6,0.45158680045448446,0.6302116442135844,0.5193700564315098,PG1351
91.0,2.0,0.455854966690249,0.6366591084170985,0.5249955383509095,PG1351
95.0,2.6,0.45719803807056336,0.6456989724973706,0.527114233646467,PG1351
99.0,2.7,0.45868591404752584,0.643967258503298,0.5296430982973376,PG1351
103.0,3.4,0.4609429543833525,0.6527321057760871,0.5308216968430945,PG1351
107.0,3.1,0.46201528359550026,0.6475484565518639,0.5329705999382159,PG1351
111.0,5.7,0.4604398535590751,0.6730270042597452,0.5295968626960665,PG1351
115.0,13.4,0.4503136989454704,0.6390929688264875,0.5166935666654741,PG1351
119.0,18.2,0.44304621939183375,0.6183480148504322,0.5092713346094732,PG1351
123.0,17.7,0.44593198149906016,0.620149592124809,0.5132060704613954,PG1351
127.0,12.5,0.4565818500760296,0.6372532391202563,0.5255196136672651,PG1351
131.0,16.3,0.4521184563437695,0.6447887617793412,0.5197678747311055,PG1351
135.0,21.0,0.4476202863921368,0.6221827243721972,0.5136514737593957,PG1351
139.0,18.8,0.45108537119757036,0.6410548048834923,0.5203877361712999,PG1351
143.0,22.0,0.44671280435121796,0.6394499057623698,0.5163715072836166,PG1351
147.0,25.1,0.44481749216755245,0.6347781322908123,0.5123187254933862,PG1351
151.0,19.4,0.4570881214992375,0.6547243956989591,0.5263588991083469,PG1351
155.0,7.2,0.4818376552352239,0.6635655464567942,0.5546035576000968,PG1351
159.0,5.7,0.4878400465923776,0.6942769664904234,0.5619352682025457,PG1351
163.0,4.1,0.4923189190088166,0.7089160864075394,0.5674239587925173,PG1351
167.0,3.5,0.49813089447801356,0.7353505345586305,0.5702896168214476,PG1351
171.0,2.9,0.4984315640882921,0.7078716117596225,0.5742790820664914,PG1351
175.0,3.5,0.5006194265464542,0.6994801322779798,0.5769782182635979,PG1351
179.0,2.4,0.5046050922476765,0.6997028001351345,0.5820624106336179,PG1351
183.0,3.0,0.5076861575444899,0.7139812451421742,0.5839064414264993,PG1351
187.0,2.5,0.5098106480369237,0.7138165376765996,0.5865994503970511,PG1351
191.0,2.9,0.5108870256356515,0.736762527876512,0.5894793959716682,PG1351
195.0,3.0,0.5140962336900547,0.7098129891046029,0.5915726844479753,PG1351
199.0,3.4,0.5161235120063156,0.7220337988214129,0.5936736088430958,PG1351
203.0,4.3,0.5146174320655712,0.7287041436696974,0.59312208014551,PG1351
207.0,3.9,0.5192018717791282,0.7156948470597677,0.5981889371095436,PG1351
211.0,3.9,0.5217034376087569,0.7402226568289367,0.6021022210216418,PG1351
215.0,3.6,0.5248200126024735,0.7550083987194398,0.6036818054252681,PG1351
219.0,2.8,0.5286698342601849,0.7547381073315661,0.6087704879895641,PG1351
223.0,2.4,0.5332579709061034,0.7432593390447678,0.612946250688364,PG1351
227.0,2.4,0.534706350427004,0.7430739081995286,0.6166348741790558,PG1351
231.0,2.6,0.5372724183625198,0.7519908377834772,0.6175936360655014,PG1351
235.0,2.6,0.5385244673987629,0.7494532717664002,0.6221658022893991,PG1351
239.0,1.9,0.5426832395165265,0.7547649060530879,0.6259008839242655,PG1351
241.0,1.8,0.5445078511825953,0.7789433582905282,0.627057309060521,PG1351
245.0,2.2,0.5464761273022818,0.7565663246161606,0.6288040809447265,PG1351
249.0,1.9,0.5502856337230264,0.7677417622775936,0.6339324148236282,PG1351
253.0,2.3,0.554310561424501,0.7762332033481787,0.6352375454568809,PG1351
257.0,2.1,0.5536484172773533,0.7930869823145839,0.6385398935391987,PG1351
261.0,2.5,0.5556806521084758,0.7826819313365688,0.6409719721313712,PG1351
265.0,2.2,0.560087765142475,0.7922258409844682,0.6442515837588862,PG1351
269.0,2.7,0.5618003259725921,0.7951513788830259,0.6474360174011752,PG1351
273.0,2.8,0.5644807208127096,0.7866551362530154,0.6492545974954761,PG1351
277.0,3.1,0.5653867700907007,0.791033319928275,0.6514701117913061,PG1351
281.0,8.7,0.5582378294146209,0.8008519969094077,0.6392413424655167,PG1351
285.0,8.0,0.5626288416977563,0.7733659667875797,0.6443655379552838,PG1351
289.0,8.5,0.5641563527179079,0.7981803831927703,0.646537037254641,PG1351
293.0,10.6,0.5595607872976277,0.7766550114853814,0.6429191115246013,PG1351
297.0,10.0,0.5630156655776055,0.8102827434796391,0.6480101307354792,PG1351
301.0,10.3,0.5641695043556024,0.8205122267688276,0.6516449674030763,PG1351
305.0,9.8,0.5682029956474396,0.8331895430368589,0.6562792004845152,PG1351
309.0,10.8,0.5695401023591001,0.8294145110205348,0.6560573393896282,PG1351
313.0,8.2,0.5777842662327247,0.8353527190465364,0.6655229259614436,PG1351
317.0,9.6,0.5785272750152051,0.8315016989717872,0.6657886470871985,PG1351
321.0,4.2,0.5936257395878177,0.8534846459288383,0.6831732372404122,PG1351
325.0,19.1,0.5644623465681445,0.7899248275908707,0.6472498000794145,PG1351
329.0,6.7,0.5923696520687577,0.8427991939509384,0.6824056349283285,PG1351
333.0,13.2,0.5828811152413681,0.83119107108382,0.6685451975753961,PG1351
337.0,11.9,0.5859646812969918,0.850124449593033,0.6753553303404078,PG1351
341.0,3.9,0.611693821855218,0.8556962206402432,0.7006796385503647,PG1351
345.0,3.1,0.6135570520588415,0.8570820876308604,0.705119051849442,PG1351
349.0,2.7,0.6178444698753363,0.890306428811446,0.7104991126502854,PG1351
353.0,2.6,0.6219561702456061,0.8795155890793591,0.7130848965550568,PG1351
357.0,2.2,0.6261148562452266,0.8711677832365441,0.7191241360758422,PG1351
361.0,2.1,0.6268471884949636,0.898718290172876,0.7214489746773143,PG1351
365.0,2.2,0.6321720512423112,0.8895734108434411,0.7256019416943935,PG1351
369.0,2.7,0.6308323772224937,0.8744888208099929,0.7273924892672183,PG1351
373.0,3.0,0.6328329288501979,0.8970973889856491,0.7290852593119878,PG1351
377.0,3.1,0.637033870350382,0.9037527319800327,0.7332324693329787,PG1351
