"Full hydrological years [yr BP]","Average yearly mean temperature [degree C]"
5971,-10.6175470987955
5970,-11.2924878438314
5969,-10.3012667338053
5968,-11.3754880269368
5967,-12.9740585327148
5966,-10.6198549906413
5965,-13.1591031392415
5964,-13.9350875854492
5963,-11.4553716023763
5962,-12.0061859130859
5961,-13.3075584411621
5960,-8.1325604756673
5959,-8.55137354532875
5958,-11.4693880716959
5957,-10.9906600952148
5956,-11.6841936747233
5955,-12.6664438883463
5954,-13.2516693115234
5953,-12.0625239054362
5952,-13.788624827067
5951,-12.467335764567
5950,-12.0518440246582
5949,-13.0239013671875
5948,-12.5362063090006
5947,-9.25776011149086
5946,-9.66160939534503
5945,-11.2839645385742
5944,-8.46878407796222
5943,-11.0853764851888
5942,-10.1042401631673
5941,-10.8938634236653
5940,-9.29102045694985
5939,-12.7070933024088
5938,-10.4735384623209
5937,-10.4921478271484
5936,-13.5720021565755
5935,-8.84533284505206
5934,-14.2447024027506
5933,-11.0695823669433
5932,-11.7428026835123
5931,-14.6232208251953
5930,-9.43398005167641
5929,-8.08961588541664
5928,-10.7523483276367
5927,-11.9582695007324
5926,-12.5009610493978
5925,-10.440475209554
5924,-12.3870325724284
5923,-12.9329907735189
5922,-11.4904337565104
5921,-10.3110298156738
5920,-9.60510355631508
5919,-14.5868515014648
5918,-11.3056612650553
5917,-11.9193532307942
5916,-10.7064168294271
5915,-11.8465751647949
5914,-11.4417722066243
5913,-9.98518346150714
5912,-9.65606282552081
5911,-10.1382354736328
5910,-13.1308667500814
5909,-9.54111455281573
5908,-8.25462188720701
5907,-8.68017552693683
5906,-12.1966779073079
5905,-8.89846394856769
5904,-9.48720525105792
5903,-8.45336507161456
5902,-9.19482014973956
5901,-10.7560752868652
5900,-10.3420267740885
5899,-9.83221537272133
5898,-10.9041325887044
5897,-9.23703358968097
5896,-10.2944358825683
5895,-10.564742787679
5894,-8.13250325520831
5893,-11.8247754414876
5892,-13.2873850504557
5891,-15.1890510559082
5890,-10.0662356058756
5889,-13.2652585347493
5888,-12.4599937438965
5887,-11.379497273763
5886,-10.2700103759765
5885,-11.0609878540039
5884,-12.8571889241536
5883,-12.6947959899902
5882,-11.283191426595
5881,-13.4623792012532
5880,-13.1494099934896
5879,-12.9505650838216
5878,-11.7143259684245
5877,-12.1423909505208
5876,-12.4807851155599
5875,-13.2961753845215
5874,-14.8446665445963
5873,-6.33091074625649
5872,-10.735880279541
5871,-11.9317217508952
5870,-11.6687810262044
5869,-13.1806981404622
5868,-11.056920115153
5867,-10.7873812357584
5866,-10.7727696736653
5865,-8.34315083821612
5864,-10.2839060465495
5863,-10.479034169515
5862,-11.6143630981445
5861,-8.57458852132159
5860,-9.12746404012042
5859,-13.6772521972656
5858,-11.6481613159179
5857,-9.25575993855792
5856,-14.0285985310872
5855,-11.9672047932942
5854,-11.7709589640299
5853,-11.8658584594726
5852,-9.71008783976235
5851,-11.7349266052246
5850,-10.2402722676595
5849,-11.116926574707
5848,-12.0303596496582
5847,-12.5649780273437
5846,-12.2381627400716
5845,-10.2148180643717
5844,-11.6323773701985
5843,-11.0954129536946
5842,-12.1505950927734
5841,-9.80739440917966
5840,-9.42943674723305
5839,-8.28206354777016
5838,-9.14230448404946
5837,-11.7900082906087
5836,-12.1944653828939
5835,-10.3741376241048
5834,-9.88515574137367
5833,-11.7342526753743
5832,-13.1233975728353
5831,-8.94360453287758
5830,-12.117960357666
5829,-9.09728724161782
5828,-9.04662933349607
5827,-10.867721303304
5826,-10.5762619018554
5825,-9.19479853312172
5824,-12.1340393066406
5823,-11.9940373738607
5822,-12.6153536478678
5821,-12.7808428446452
5820,-10.94700978597
5819,-12.9643895467122
5818,-12.6413864135742
5817,-11.970130666097
5816,-13.6815144856771
5815,-8.87608439127602
5814,-12.7390846252441
5813,-12.1264874776204
5812,-12.0446469624837
5811,-8.22949956258136
5810,-10.4391731262207
5809,-9.38678843180336
5808,-11.3040362040202
5807,-9.33249893188474
5806,-9.40969568888344
5805,-11.9452397664388
5804,-13.2897323608398
5803,-10.8646390279134
5802,-12.6774912516276
5801,-10.2025385538737
5800,-8.63156356811521
5799,-8.42729797363279
5798,-11.8350420633952
5797,-11.8159177144368
5796,-13.4460052490234
5795,-14.0390889485677
5794,-12.8344139099121
5793,-11.8334042867025
5792,-9.75615666707355
5791,-10.2810106913248
5790,-12.7071581522623
5789,-12.359410349528
5788,-13.1229220072428
5787,-13.0869786580403
5786,-9.04635848999021
5785,-12.2774592081705
5784,-10.3070574442545
5783,-14.3059880574544
5782,-10.27562306722
5781,-10.3146982828776
5780,-9.78488769531248
5779,-11.1519226074219
5778,-7.86116129557289
5777,-10.533253733317
5776,-7.45014038085935
5775,-11.2761761983235
5774,-10.1029266357422
5773,-12.4019874572754
5772,-12.5586151123047
5771,-13.5644566853841
5770,-9.9992851257324
5769,-12.5204032897949
5768,-13.3534530639648
5767,-13.1408561706543
5766,-11.6191518147786
5765,-12.8236259460449
5764,-11.8700126647949
5763,-12.5028200785319
5762,-10.4389417012532
5761,-10.3691556294759
5760,-12.6934697469075
5759,-9.3499448140462
5758,-13.4444844563802
5757,-12.3827308654785
5756,-10.6749036153157
5755,-13.9220209757487
5754,-13.8964358011881
5753,-14.0839752197265
5752,-12.0038869222005
5751,-13.4313504536946
5750,-9.6188886006673
5749,-8.85428593953448
5748,-10.4034357706705
5747,-12.1493845621745
5746,-14.1060356140136
5745,-13.7571624755859
5744,-11.0039187113444
5743,-12.5674308776855
5742,-13.0613782246907
5741,-11.5658795674642
5740,-10.2268241882324
5739,-11.6854817708333
5738,-10.8517161051432
5737,-11.0560173034668
5736,-8.59395955403644
5735,-11.1867774963379
5734,-11.4990346272786
5733,-8.07849095662433
5732,-11.075412495931
5731,-13.6254867553711
5730,-10.4210571289062
5729,-11.951456451416
5728,-10.4844548543294
5727,-9.10928827921547
5726,-10.9774917602539
5725,-9.81241963704425
5724,-9.88585510253904
5723,-9.36638234456378
5722,-10.8328956604004
5721,-10.6541961669922
5720,-10.2943608601888
5719,-11.4371271769205
5718,-9.64329630533852
5717,-10.3430999755859
5716,-12.7465894063314
5715,-12.8689585367838
5714,-14.5826515197754
5713,-10.9801823933919
5712,-10.5783142089844
5711,-12.2569539388021
5710,-10.9325152079264
5709,-9.67419153849282
5708,-12.1085723876953
5707,-12.1706387837728
5706,-9.67423985799151
5705,-7.63707326253253
5704,-6.76315155029295
5703,-9.20634307861326
5702,-11.1595291137695
5701,-10.5997604370117
5700,-9.33513615926105
5699,-8.80899403889972
5698,-12.4051574707031
5697,-10.6495091756185
5696,-12.1959442138672
5695,-12.3965057373047
5694,-12.7755925496419
5693,-12.9847078959147
5692,-11.3194577534993
5691,-12.2367589314778
5690,-8.9125045776367
5689,-11.6628542582194
5688,-12.0268755594889
5687,-10.8890225728353
5686,-12.4367393493652
5685,-11.099047088623
5684,-11.0720174153646
5683,-13.6651646931966
5682,-14.525737508138
5681,-11.7886057535807
5680,-13.2172086079915
5679,-13.9981585184733
5678,-12.0282768249511
5677,-15.5521682739258
5676,-12.4408236185709
5675,-11.9924695332845
5674,-11.1544695536295
5673,-13.52189356486
5672,-11.7646036783854
5671,-10.410196685791
5670,-11.4460789998372
5669,-12.2151206970215
5668,-10.8353154500325
5667,-10.6367706298828
5666,-11.663437906901
5665,-10.4893694559733
5664,-11.760787709554
5663,-9.47110468546547
5662,-11.6102928161621
5661,-13.2682479858398
5660,-10.4202980041504
5659,-11.4768648783366
5658,-9.62055943806964
5657,-11.0603660583496
5656,-8.18630447387693
5655,-10.611134592692
5654,-11.3527587890625
5653,-10.7469327290853
5652,-10.8302177429199
5651,-14.5787897745768
5650,-13.5165491739909
5649,-14.6418225606282
5648,-13.7059603373209
5647,-13.7851242065429
5646,-15.1477327982584
5645,-13.487412516276
5644,-14.0195564270019
5643,-13.6377993265788
5642,-12.4954132080078
5641,-12.2716379801432
5640,-8.73665466308591
5639,-14.0194458007812
5638,-9.02993876139321
5637,-10.5390228271484
5636,-8.40253041585284
5635,-8.40843048095701
5634,-8.55937678019203
5633,-11.380770111084
5632,-10.0140683492025
5631,-10.0027730305989
5630,-10.0354395548502
5629,-9.93749847412107
