"Full hydrological years [yr BP]","Average yearly mean temperature [degree C]"
2087,-5.56180674235024
2086,-4.25973739624021
2085,-3.00706456502276
2084,-5.56807556152341
2083,-4.45588404337563
2082,-3.94744084676105
2081,-5.5185353597005
2080,-5.31588592529295
2079,-5.28341522216795
2078,-5.25165023803709
2077,-5.02477620442706
2076,-3.0233698527018
2075,-5.04829126993813
2074,-5.97059733072914
2073,-4.74149297078448
2072,-3.69230753580727
2071,-5.11324412027993
2070,-5.80571339925128
2069,-5.5387761433919
2068,-2.93318913777667
2067,-6.61445846557615
2066,-6.21725184122719
2065,-3.91177724202472
2064,-4.19894510904946
2063,-4.84441731770831
2062,-4.18310775756834
2061,-4.60390065511065
2060,-4.11629333496091
2059,-3.92880477905271
2058,-5.38806889851886
2057,-4.5935234069824
2056,-2.3788869222005
2055,-4.20305989583331
2054,-4.34243113199868
2053,-4.50190455118813
2052,-4.60205052693683
2051,-4.46468709309894
2050,-4.18154246012368
2049,-5.02969334920245
2048,-3.85254770914711
2047,-4.88549143473305
2046,-4.21143697102862
2045,-5.28263066609698
2044,-3.53562266031899
2043,-5.48395131429034
2042,-4.76775970458982
2041,-4.32198689778644
2040,-3.90571060180662
2039,-3.10874659220375
2038,-4.88407872517901
2037,-4.13633193969724
2036,-3.64995930989581
2035,-3.97066980997719
2034,-4.21248855590818
2033,-4.16442718505857
2032,-5.61348571777341
2031,-4.51186218261716
2030,-2.80911738077797
2029,-4.18386561075844
2028,-6.17687072753904
2027,-5.76743799845375
2026,-4.59436264038084
2025,-3.52475713094073
2024,-6.06395441691078
2023,-4.48940251668292
2022,-3.83030802408852
2021,-4.49297561645506
2020,-2.13950068155922
2019,-3.65651804606118
2018,-5.55602874755857
2017,-3.63643366495766
2016,-5.01931355794269
2015,-4.252118174235
2014,-3.61261978149412
2013,-6.08457031249998
2012,-5.56680399576821
2011,-3.79070256551105
2010,-5.94541015624998
2009,-4.14927012125649
2008,-3.75070546468097
2007,-4.70589421590167
2006,-4.87991943359373
2005,-3.71510925292966
2004,-4.02084197998045
2003,-4.37181701660154
2002,-3.69638163248696
2001,-3.94149500528969
2000,-3.92354812622068
1999,-5.15273005167641
1998,-5.87242101033526
1997,-5.37481918334959
1996,-3.27931950887042
1995,-1.52737528483071
1994,-2.70969874064125
1993,-2.69726918538409
1992,-5.34251759847003
1991,-4.36801376342771
1990,-5.56229629516599
1989,-3.87556686401365
1988,-2.41338068644203
1987,-3.50145823160805
1986,-6.82258707682289
1985,-3.29832178751625
1984,-4.08739700317381
1983,-4.83566004435219
1982,-4.66525878906248
1981,-4.87554143269854
1980,-4.16122156778969
1979,-3.86783955891925
1978,-3.39631373087563
1977,-4.3279238382975
1976,-4.60309829711912
1975,-3.39168777465818
1974,-4.61124394734698
1973,-4.08704605102537
1972,-4.53909022013344
1971,-4.0619071960449
1970,-4.02270736694334
1969,-6.3045346577962
1968,-3.31662851969399
1967,-4.75401280721026
1966,-6.52393697102862
1965,-5.51157353719073
1964,-4.11382904052732
1963,-6.05626653035479
1962,-5.07448298136391
1961,-4.31484069824216
1960,-5.85188013712563
1959,-4.43221511840818
1958,-4.71223042805987
