"Calendar years [yr BP]","Average yearly mean temperature [degree C]"
11559,-21.0720390319824
11558,-20.6546882629394
11557,-21.9786488850911
11556,-22.0170527140299
11555,-21.5245702107747
11554,-21.7269602457682
11553,-22.6732048034668
11552,-23.3797910054525
11551,-23.0548754374186
11550,-23.4234349568685
11549,-24.4727081298828
11548,-21.4327695210775
11547,-20.9269813537597
11546,-22.4193328857422
11545,-21.7146120707194
11544,-22.159230295817
11543,-22.2946075439453
11542,-23.3728660583496
11541,-22.1704645792643
11540,-22.7162473042806
11539,-23.620147450765
11538,-21.5426620483398
11537,-23.1584851582845
11536,-22.8597345987956
11535,-20.9243263244629
11534,-20.9433959960937
11533,-21.8179382324219
11532,-23.4982271830241
11531,-22.2301785786946
11530,-23.5042747497558
11529,-23.2652737935384
11528,-22.2377621968587
11527,-22.1176984151204
11526,-21.4745010375976
11525,-23.6123031616211
11524,-22.9304247538248
11523,-20.3375343322754
11522,-21.5035118103027
11521,-21.2592707316081
11520,-22.1540130615234
11519,-22.352875773112
11518,-22.4741055806478
11517,-23.0392784118652
11516,-25.0574567159017
11515,-21.3622904459635
11514,-21.7482933044433
11513,-23.5849606831868
11512,-22.0353352864583
11511,-21.6060089111328
11510,-21.9331649780273
11509,-22.6334988911946
11508,-23.3091593424479
11507,-22.8796905517578
11506,-23.3405606587728
11505,-23.5995391845703
11504,-22.246928914388
11503,-22.7772761027018
11502,-21.6879727681478
11501,-21.4703125
11500,-21.2823305765788
11499,-21.5338691711426
11498,-21.386691792806
11497,-20.0937128702799
11496,-22.2680941263834
11495,-21.7208936055501
11494,-21.749915822347
11493,-19.8903666178385
11492,-22.3063606262207
11491,-21.9711784362793
11490,-22.079754892985
11489,-23.1980651855469
11488,-23.0013615926107
11487,-22.9392214457194
11486,-21.7057225545247
11485,-19.4922775268554
11484,-20.1670529683431
11483,-21.9311520894368
11482,-20.3233767191569
11481,-22.0013844807942
11480,-22.6925554911295
11479,-23.7749707539876
11478,-23.03556543986
11477,-23.0567713419596
11476,-23.9831502278646
11475,-23.7408063252767
11474,-20.8082895914713
11473,-21.1329572041829
11472,-20.1496999104817
11471,-19.812425994873
11470,-21.2559913635254
11469,-22.0645202636719
11468,-23.1761319478353
11467,-22.4827967325846
11466,-24.3389152526855
11465,-24.0597328186035
11464,-23.6774175008138
11463,-21.2724276224772
11462,-21.5099561055501
11461,-21.6923736572265
11460,-21.5286163330078
11459,-21.2696467081706
11458,-22.0931025187174
11457,-22.3868545532226
11456,-23.6505098978678
11455,-20.5552314758301
11454,-20.9901756286621
11453,-21.4066197713216
11452,-21.3057350158691
11451,-20.8093411763509
11450,-21.7521397908528
11449,-22.0683591206868
11448,-22.9768051147461
11447,-22.0722195943196
11446,-22.1358894348144
11445,-23.5902745564778
11444,-22.49779103597
11443,-22.0278737386067
11442,-22.0982777913411
11441,-22.8407119750976
11440,-21.3579734802246
11439,-20.35521291097
11438,-19.9550104777018
11437,-21.7511238098144
11436,-21.6923355102539
11435,-23.7641255696614
11434,-23.805024210612
11433,-23.9106035868327
11432,-22.4259437561035
11431,-24.246981048584
11430,-22.9549926757812
11429,-20.312353515625
11428,-20.8240964253743
11427,-22.0256484985351
11426,-20.8737599690755
11425,-20.6934417724609
11424,-23.1593243916829
11423,-23.3542032877604
11422,-23.5159782409668
11421,-22.8648818969726
11420,-21.6940610249837
11419,-22.5877237955729
11418,-19.9812733968099
11417,-22.0647122701009
11416,-20.8628842671712
11415,-22.9928586324056
11414,-24.2927739461263
11413,-23.9062154134114
11412,-22.2392194112142
11411,-22.690106455485
11410,-22.6278938293457
11409,-21.2929265340169
11408,-21.1701187133789
11407,-20.1495549519857
11406,-19.5205698649088
11405,-20.2263524373372
11404,-22.5830851236979
11403,-23.645667775472
11402,-21.7924725850423
11401,-22.5434847513834
11400,-22.1656860351562
11399,-22.4327682495117
11398,-22.6357076009114
11397,-22.0020418802897
11396,-22.3074961344401
11395,-21.6569580078125
11394,-18.4241495768229
11393,-21.9015818277995
11392,-20.4649592081706
11391,-20.3648920694987
11390,-22.6726453145345
11389,-23.8481976826985
11388,-24.1061436971028
11387,-22.7202069600423
11386,-23.0758219401041
11385,-22.0811777750651
11384,-19.9863901774088
11383,-20.9348587036133
11382,-20.3682858784993
11381,-22.3788754781087
11380,-22.3551328023275
11379,-21.7357416788737
11378,-22.9478947957357
11377,-22.3760258992513
11376,-22.6884712219238
11375,-23.1783635457357
11374,-22.6128791809082
11373,-23.1594312032064
11372,-20.6345962524414
11371,-20.5036249796549
11370,-21.7012110392252
11369,-21.5726786295573
11368,-22.3708099365234
11367,-21.4401713053385
11366,-22.4884246826172
11365,-22.152384185791
11364,-22.6262929280599
11363,-22.7777491251627
11362,-23.388764444987
11361,-21.9506439208984
11360,-21.906851196289
11359,-19.4349731445312
11358,-22.0380500793457
11357,-21.874302927653
11356,-22.4593198140462
11355,-22.9170173645019
11354,-22.7642552693685
11353,-23.0558278401692
11352,-22.2472938537597
11351,-21.5821835835775
11350,-20.5476300557454
11349,-20.9355415344238
11348,-20.5220575968424
11347,-20.2079071044922
11346,-22.385429128011
11345,-21.6945340474446
11344,-22.4523363749186
11343,-22.451207224528
11342,-23.0171531677246
11341,-23.5020228068034
11340,-22.8124704996745
11339,-21.8039001464844
11338,-20.4538495381673
11337,-20.7165105183919
11336,-20.8979731241862
11335,-21.0397717793782
11334,-22.678029123942
11333,-22.3571304321289
11332,-23.2016548156738
11331,-22.686376953125
11330,-23.1687021891276
11329,-23.5500167846679
11328,-20.2420817057291
11327,-21.1946383158366
11326,-20.9144208272298
11325,-23.0665623982747
11324,-20.9074183146159
11323,-22.5924324035644
11322,-21.8680417378743
11321,-23.4035718282064
11320,-24.3115765889485
11319,-22.3842936197916
11318,-19.2029123942057
11317,-20.3076156616211
11316,-21.3295501708984
11315,-21.0098302205403
11314,-22.6917556762695
11313,-22.2154169718424
11312,-23.2242276509603
11311,-22.9919609069824
11310,-21.6368977864583
11309,-21.9707270304362
11308,-21.9348167419433
11307,-20.3141680399577
11306,-21.8453303019206
11305,-20.2848470052083
11304,-22.129066212972
11303,-22.424491628011
11302,-22.6651049296061
11301,-22.1016537984212
11300,-22.6999610900879
11299,-22.6879524230957
11298,-20.1600504557291
11297,-19.2585001627604
11296,-19.7312810262044
11295,-21.3777526855469
11294,-20.6360420227051
11293,-20.9993194580078
11292,-22.6459907531738
11291,-23.2309567769368
11290,-21.6944844563802
11289,-19.8754956563314
11288,-18.9380617777506
