"Winter months (December-January-February) of each years [yr BP]","Average winter mean temperature [degree C]"
1873,-19.290884399414
1872,-28.5739095052083
1871,-26.5690673828125
1870,-33.3352518717448
1869,-28.2595631917317
1868,-31.8601847330729
1867,-23.2203430175781
1866,-28.4591583251953
1865,-23.7123779296875
1864,-23.462271118164
1863,-28.7164316813151
1862,-29.9725657145182
1861,-19.9577138264974
1860,-19.0375834147135
1859,-23.138047281901
1858,-35.8941813151041
1857,-36.0529744466146
1856,-19.4072224934896
1855,-30.9314229329427
1854,-27.8371337890625
1853,-28.1465159098307
1852,-29.1787984212239
1851,-24.937602742513
1850,-22.9595143636067
1849,-30.0441853841146
1848,-26.3800567626953
1847,-31.818706258138
1846,-25.9742848714192
1845,-34.8090932210286
1844,-30.9733744303385
1843,-28.4211079915364
1842,-25.527700805664
1841,-25.2087107340495
1840,-23.7665008544922
1839,-22.7586781819661
1838,-27.6002716064453
1837,-33.4446116129557
1836,-18.599961344401
1835,-20.4576883951823
1834,-28.3324645996094
1833,-26.9977071126302
1832,-30.8422403971354
1831,-23.410747273763
1830,-37.7411763509114
1829,-22.3671732584635
1828,-27.9730387369791
1827,-26.1752990722656
1826,-29.3001210530599
1825,-31.7263600667317
1824,-24.2657938639323
1823,-23.0318054199219
1822,-18.6576700846354
1821,-30.4487518310547
1820,-28.2755544026692
1819,-20.6784474690755
1818,-23.1623850504557
1817,-32.8586385091146
1816,-27.6912495930989
1815,-30.0287129720052
1814,-24.6807210286458
1813,-22.4467173258463
1812,-27.3579010009765
1811,-27.4315856933594
1810,-25.2119354248047
1809,-25.6609303792317
1808,-35.1818552652995
1807,-27.457373046875
1806,-31.443472290039
1805,-34.1579600016276
1804,-29.0388651529948
1803,-23.8900716145833
1802,-25.2513081868489
1801,-28.8884236653646
1800,-29.2987731933594
1799,-28.5559855143229
1798,-21.5789093017578
1797,-21.737412516276
1796,-29.7153381347656
1795,-32.3622446695963
1794,-33.7320821126302
1793,-24.3783986409505
1792,-16.287456258138
1791,-27.0324717203776
1790,-27.5143493652344
1789,-22.0340891520182
1788,-19.1843322753906
1787,-27.120453898112
1786,-27.131684366862
1785,-25.7566131591797
1784,-27.1953236897786
1783,-26.2263702392578
1782,-25.4212656656901
1781,-22.7987325032552
1780,-27.1384948730469
1779,-30.1111409505208
1778,-28.7043975830078
1777,-34.3935201009114
1776,-29.82919921875
1775,-26.5835123697916
1774,-28.1156626383463
1773,-33.0635996500651
1772,-28.5548512776692
1771,-30.7551228841146
1770,-24.0079813639323
1769,-29.2094889322916
1768,-24.7516591389974
1767,-31.045258585612
1766,-24.7653259277344
1765,-27.7086547851562
1764,-21.5999918619791
1763,-34.6265930175781
1762,-18.864609781901
1761,-26.3258015950521
1760,-23.3722290039062
1759,-15.8407246907552
1758,-26.5159108479817
1757,-30.2006591796875
1756,-34.1980143229166
1755,-26.7576456705729
1754,-25.7358510335286
1753,-27.9009409586588
1752,-26.0720377604166
1751,-23.2638407389323
1750,-28.9343780517578
1749,-21.3982045491536
1748,-22.9699818929036
1747,-32.2991241455078
1746,-30.6342987060547
1745,-35.6235463460286
1744,-26.0418253580729
1743,-29.9257568359375
1742,-29.9158386230469
1741,-31.3024505615234
1740,-29.952001953125
1739,-29.6388814290364
1738,-20.4924936930338
1737,-31.0401621500651
1736,-21.9644073486328
1735,-31.2540802001953
1734,-25.6236633300781
1733,-32.3568786621094
1732,-27.2718566894531
1731,-24.7723653157552
1730,-28.0439870198567
1729,-32.4561726888021
1728,-30.3951782226562
1727,-34.5885579427083
1726,-32.2774973551432
1725,-30.6494201660156
1724,-19.6973225911458
1723,-12.3547424316406
1722,-33.5107177734375
1721,-20.2160807291666
1720,-24.6990315755208
1719,-25.9786336263021
1718,-17.9971272786458
1717,-18.9414174397786
1716,-22.1044423421224
1715,-23.9492757161458
1714,-32.7182067871094
1713,-31.014517211914
1712,-27.5673940022786
1711,-24.6344106038411
1710,-37.3384969075521
1709,-32.0903228759765
1708,-28.7971150716146
1707,-22.01181640625
1706,-27.4103098551432
1705,-26.8725799560547
1704,-18.3073486328125
1703,-28.4730438232422
1702,-26.2919118245442
1701,-22.6593994140625
1700,-22.7673299153646
1699,-21.8011535644531
1698,-24.280620320638
1697,-24.7537343343099
1696,-24.4312093098958
1695,-32.0515045166015
1694,-31.3659169514974
1693,-29.0579793294271
1692,-28.7814697265625
1691,-31.3068959554036
1690,-34.8660288492838
1689,-34.6013448079427
1688,-32.1625122070312
1687,-29.668081665039
1686,-29.7269246419271
1685,-27.7197377522786
1684,-30.9631306966146
1683,-27.5197713216146
1682,-30.9700988769531
1681,-30.6041219075521
1680,-33.9484822591146
1679,-28.7921152750651
1678,-22.4403645833333
1677,-31.4933990478515
1676,-31.6416381835937
1675,-29.6396494547526
1674,-32.3994201660156
1673,-32.4901947021484
1672,-29.1485961914062
1671,-35.8309488932291
1670,-27.3232635498047
1669,-23.2246205647786
1668,-19.5602223714192
1667,-20.7515218098958
1666,-29.7082682291666
1665,-28.3265797932942
1664,-31.2148295084635
1663,-29.9099690755208
1662,-24.7931121826172
1661,-18.1885487874349
1660,-30.0419067382812
1659,-29.1311808268229
