"Summer months (Jule-July-August) of each years [yr BP]","Average summer mean temperature [degree C]"
12317,-6.68142293294269
12316,-5.23012898763019
12315,-3.56843668619789
12314,-5.75596720377602
12313,-4.69844156901039
12312,-6.78229370117185
12311,-6.02578328450519
12310,-6.23563232421873
12309,-5.52055460611977
12308,-5.83991088867185
12307,-5.70888875325519
12306,-4.35140584309894
12305,-6.39981689453123
12304,-6.56999308268227
12303,-5.51079915364581
12302,-4.97121785481769
12301,-4.57367553710935
12300,-5.16779174804685
12299,-4.91680501302081
12298,-5.17910359700519
12297,-5.47092285156248
12296,-4.08724568684894
12295,-5.46737263997394
12294,-6.43546142578123
12293,-4.22797241210935
12292,-5.35336914062498
12291,-5.73225504557289
12290,-7.10750935872394
12289,-4.5638488769531
12288,-5.03518269856769
12287,-6.01396280924477
12286,-6.74544881184894
12285,-5.17491251627602
12284,-3.78153076171873
12283,-6.10344034830727
12282,-4.55659586588539
12281,-5.71775919596352
12280,-5.68705851236977
12279,-6.01616007486977
12278,-6.04725748697914
12277,-5.8939270019531
12276,-8.07026774088539
12275,-5.12274780273435
12274,-6.39354044596352
12273,-6.18191121419269
12272,-5.00869344075519
12271,-7.49213256835935
12270,-5.50611979166664
12269,-5.54965820312498
12268,-5.25603841145831
12267,-5.47159423828123
12266,-6.41568603515623
12265,-5.65634765624998
12264,-5.34022623697914
12263,-4.02862141927081
12262,-4.95921427408852
12261,-5.45827840169269
12260,-4.69680379231769
12259,-4.33697102864581
12258,-5.93038533528644
12257,-5.3026184082031
12256,-7.11732584635414
12255,-4.62019449869789
12254,-4.13336791992185
12253,-7.73571370442706
12252,-5.36017456054685
12251,-4.80559895833331
12250,-6.28618977864581
12249,-5.20444335937498
12248,-5.26609903971352
12247,-6.53999430338539
12246,-5.87633870442706
12245,-5.44918416341144
12244,-7.09018554687498
12243,-5.37802734374998
12242,-2.84141642252602
12241,-5.93685506184894
12240,-6.52284342447914
12239,-4.98680216471352
12238,-5.79717610677081
12237,-6.56857910156248
12236,-3.86281941731769
12235,-5.07329915364581
12234,-6.78536580403644
12233,-5.87044881184894
12232,-4.22750447591144
12231,-6.85387776692706
12230,-6.35530192057289
12229,-5.66975504557289
12228,-5.14535115559894
12227,-4.46026204427081
12226,-4.35886230468748
12225,-4.92446492513019
12224,-5.26775716145831
12223,-4.69602050781248
12222,-5.06571044921873
12221,-6.26695353190102
12220,-6.03907877604164
12219,-4.31105143229164
12218,-5.26457316080727
12217,-4.35383707682289
12216,-4.18071085611977
12215,-7.06749064127602
12214,-4.53270060221352
12213,-5.87007242838539
12212,-6.09914754231769
12211,-4.37847493489581
12210,-4.21465657552081
12209,-5.95046590169269
12208,-5.53556925455727
12207,-4.52770589192706
12206,-5.60993041992185
12205,-5.7332824707031
12204,-5.52092081705727
12203,-5.64809773763019
12202,-4.22471720377602
12201,-6.13851521809894
12200,-4.48362833658852
12199,-4.62318522135414
12198,-5.79521280924477
12197,-6.54613850911456
12196,-5.34510904947914
12195,-5.4171203613281
12194,-4.42673339843748
12193,-4.15655110677081
12192,-5.73332316080727
12191,-5.27444051106769
12190,-6.60001220703123
12189,-5.44112752278644
12188,-5.22123819986977
12187,-5.88265584309894
12186,-5.36284993489581
12185,-4.98841959635414
12184,-6.54744059244789
12183,-4.45636596679685
12182,-4.62838338216144
