"Summer months (Jule-July-August) of each years [yr BP]","Average summer mean temperature [degree C]"
11702,-9.79934285481769
11701,-8.68619384765623
11700,-9.95091349283852
11699,-9.83509928385414
11698,-9.35770263671873
11697,-9.92838134765623
11696,-9.41880900065102
11695,-10.3857686360677
11694,-10.2969930013021
11693,-8.73015950520831
11692,-10.1353413899739
11691,-8.97902018229164
11690,-9.70681355794269
11689,-11.0334737141927
11688,-8.77535603841144
11687,-8.81392008463539
11686,-9.75129801432289
11685,-8.61555582682289
11684,-8.77311808268227
11683,-9.07252604166664
11682,-10.2880106608073
11681,-8.73043416341144
11680,-9.01042277018227
11679,-8.92092488606769
11678,-10.0520284016927
11677,-9.95828857421873
11676,-10.4097045898437
11675,-9.33742879231769
11674,-10.0847839355469
11673,-10.8271036783854
11672,-9.31806030273435
11671,-10.0808166503906
11670,-10.6919311523437
11669,-10.415380859375
11668,-10.6350056966146
11667,-10.144883219401
11666,-10.6233072916666
11665,-10.1512105305989
11664,-10.5208902994791
11663,-9.26460367838539
11662,-9.98222452799477
11661,-7.89602254231769
11660,-9.03453165690102
11659,-10.1352803548177
11658,-8.62604370117185
11657,-8.86207682291664
11656,-9.6441711425781
11655,-10.2321329752604
11654,-8.19515584309894
11653,-9.65046793619789
11652,-9.73146158854164
11651,-9.57841593424477
11650,-10.3405822753906
11649,-10.5031697591146
11648,-7.9537414550781
11647,-8.69920450846352
11646,-9.82082722981769
11645,-10.5094156901041
11644,-9.27913004557289
11643,-9.38459879557289
11642,-9.52764485677081
11641,-8.67229817708331
11640,-8.38810831705727
11639,-8.40145467122394
11638,-10.6691752115885
11637,-10.1517293294271
11636,-10.8840901692708
11635,-9.65989786783852
11634,-10.7396708170573
11633,-9.52050374348956
11632,-11.8661153157552
11631,-9.70995686848956
11630,-11.9053507486979
11629,-8.71822713216144
11628,-9.60444742838539
11627,-11.1227986653646
11626,-9.12447713216144
11625,-9.91432291666664
11624,-9.07962646484373
11623,-10.2600667317708
11622,-9.88961385091144
11621,-9.96131998697914
11620,-7.81805013020831
11619,-9.22109578450519
11618,-10.929052734375
11617,-8.98769734700519
11616,-8.92277628580727
11615,-9.60430501302081
11614,-8.68583780924477
11613,-8.82418416341144
11612,-8.86913655598956
11611,-10.115087890625
11610,-10.105576578776
11609,-9.89248250325519
11608,-9.33023681640623
11607,-9.96899007161456
11606,-8.26116536458331
11605,-9.96986490885414
11604,-9.33006388346352
11603,-9.6652893066406
11602,-9.4018615722656
11601,-10.7930867513021
11600,-9.83287150065102
11599,-10.1705281575521
11598,-11.6548217773437
11597,-9.66479085286456
11596,-9.47001749674477
11595,-8.83153889973956
11594,-10.0034138997396
11593,-9.66450602213539
11592,-8.79436848958331
11591,-9.57998250325519
11590,-8.83751017252602
11589,-10.107773844401
11588,-10.614121500651
11587,-10.0284688313802
11586,-9.20977376302081
11585,-8.87539265950519
11584,-9.56256713867185
11583,-9.3559631347656
11582,-11.2932291666666
11581,-8.48575439453123
11580,-8.54204915364581
11579,-8.93747558593748
11578,-9.27041219075519
11577,-10.0754048665364
11576,-10.1156270345052
11575,-10.0418660481771
11574,-9.53213094075519
11573,-10.0886698404948
11572,-10.798193359375
11571,-10.1548624674479
11570,-10.0733296712239
11569,-9.50959879557289
11568,-8.66114908854164
11567,-9.9322570800781
11566,-8.56674804687498
11565,-8.72010904947914
11564,-10.2296508789062
11563,-10.0319986979166
11562,-9.95632527669269
11561,-10.1570495605469
11560,-9.40415039062498
11559,-8.75148111979164
11558,-9.79374796549477
11557,-8.85187377929685
11556,-8.91682535807289
11555,-8.20250040690102
11554,-8.48874511718748
11553,-7.44722086588539
11552,-8.53848876953123
11551,-11.1135314941406
11550,-9.12649129231769
11549,-10.225205485026
11548,-9.39259440104164
11547,-10.0599833170573
11546,-8.45348714192706
11545,-9.18315226236977
11544,-7.64345906575519
11543,-9.5474914550781
11542,-9.66171874999998
11541,-10.3846598307291
