"Full hydrological years [yr BP]","Average yearly mean temperature [degree C]"
13183,-18.879507446289
13182,-21.0180470784505
13181,-17.8683380126953
13180,-19.4491205851237
13179,-20.1797266642252
13178,-21.7684399922689
13177,-17.6027740478515
13176,-19.6779032389323
13175,-18.2946456909179
13174,-19.1516504923502
13173,-17.9474230448405
13172,-16.6791366577148
13171,-18.1151616414388
13170,-17.0587715148926
13169,-20.0731745402018
13168,-18.2566983540853
13167,-19.4097618103027
13166,-18.7832295735677
13165,-18.6322616577148
13164,-19.7652826944987
13163,-22.0949284871419
13162,-21.923930867513
13161,-16.7263842264811
13160,-20.0775385538737
13159,-18.6215474446614
13158,-19.9909767150879
13157,-19.481968943278
13156,-20.9692100524902
13155,-18.6348047892252
13154,-21.1041664123535
13153,-17.8507980346679
13152,-19.3499409993489
13151,-18.2841031392415
13150,-20.2931986490885
13149,-17.1016487121582
13148,-21.9301907857259
13147,-18.3812342325846
13146,-20.1771123250325
13145,-21.7046264648437
13144,-19.5941197713216
13143,-18.620090230306
13142,-15.8891993204752
13141,-24.0879234313965
13140,-16.9739440917969
13139,-18.2982187906901
13138,-19.0517257690429
13137,-18.5963310241699
13136,-21.8665807088216
13135,-21.0899681091308
13134,-20.1056414286295
13133,-20.6099253336588
13132,-20.3836285909017
13131,-18.7546549479166
13130,-18.6550481160482
13129,-23.0974639892578
13128,-20.6777455647786
13127,-23.3871660868327
13126,-20.9839118957519
13125,-20.6232945760091
13124,-22.3842491149902
13123,-18.0102129618327
13122,-17.533253733317
13121,-18.9988273620605
13120,-19.0581611633301
13119,-20.2387807210286
13118,-20.2372065226237
13117,-18.7508682250976
13116,-20.6466583251953
13115,-21.8996604919433
13114,-22.0204643249511
13113,-23.2172149658203
13112,-18.8059651692708
13111,-20.3310099283854
13110,-18.9086428324381
13109,-20.6574666341146
13108,-21.9354207356771
13107,-17.2037935892741
13106,-15.2930397033691
13105,-21.1775230407715
13104,-17.7518854777018
13103,-19.553013865153
13102,-20.4974706013997
13101,-19.7262837727864
13100,-17.6258008321126
13099,-17.441384379069
13098,-16.4236460367838
13097,-21.4838190714518
13096,-18.7549474080403
13095,-21.0626726786295
13094,-18.0246439615885
13093,-20.8088961283366
13092,-19.8726142883301
13091,-20.992830657959
13090,-20.6303632100423
13089,-22.1233492533366
13088,-19.8806175231933
13087,-17.3143867492676
13086,-15.0383043924967
13085,-18.0712252298991
13084,-17.9489896138509
13083,-18.3015083312988
13082,-20.7759536743164
13081,-19.5166051228841
13080,-19.6681032816569
13079,-18.2692855834961
13078,-16.6259114583333
13077,-20.9217679341634
13076,-18.3477208455403
13075,-17.4157674153646
13074,-17.2264910380045
13073,-17.9120646158854
13072,-16.916596476237
13071,-21.5426874796549
13070,-17.8697685241699
13069,-22.1727737426758
13068,-18.7081525166829
13067,-17.6685788472493
13066,-18.5018435160319
13065,-18.749484761556
13064,-18.6777188618978
13063,-18.6958920796712
13062,-19.9350329081217
13061,-21.8148089090983
13060,-20.3251670837402
13059,-20.8934730529785
13058,-17.312239074707
13057,-20.4622011820475
13056,-18.3898071289062
13055,-20.2707695007324
13054,-17.5684850056966
13053,-20.8913139343261
13052,-17.229044342041
13051,-18.5877670288086
13050,-18.5710637410482
13049,-19.113373819987
13048,-20.6209765116373
13047,-15.4046183268229
13046,-21.2755709330241
13045,-20.4500844319661
13044,-19.4841115315755
13043,-17.2715070088704
13042,-17.7007609049479
13041,-19.9055885314941
13040,-16.1228635152181
13039,-19.3089152018229
13038,-18.504684193929
13037,-17.5625900268554
13036,-20.09251759847
13035,-17.5200002034505
13034,-21.4722338358561
13033,-17.8261474609375
13032,-17.8656664530436
13031,-20.9862248738607
13030,-23.4358289082845
13029,-22.0169115702311
13028,-20.9804583231608
13027,-20.4002822875976
13026,-23.3191017150879
13025,-20.6283706665039
13024,-20.7929405212402
13023,-18.4033226013183
13022,-21.1811050415039
13021,-19.4094604492187
13020,-22.1322680155436
13019,-21.8621467590332
13018,-18.3911740620931
13017,-18.8006716410319
13016,-18.5024525960286
13015,-17.4192146301269
13014,-19.2056246439616
13013,-19.7158124287923
13012,-21.0994069417317
13011,-19.125840250651
13010,-20.3840494791666
13009,-21.1606875101725
13008,-18.7325004577636
13007,-19.8361864725748
13006,-19.3916687011719
13005,-18.3315910339355
13004,-20.1330029805501
13003,-21.92068456014
13002,-18.3056358337402
13001,-17.5986897786458
13000,-21.1080612182617
12999,-20.9140584309896
12998,-20.4964177449544
12997,-18.8850667317708
12996,-16.2021672566732
12995,-18.4491282145182
12994,-20.4403633117676
12993,-19.0733042399088
12992,-21.1425727844238
12991,-17.6795244852702
12990,-17.7926340738932
12989,-18.1817192077636
12988,-19.272371673584
12987,-22.9852292378743
12986,-19.2807093302409
12985,-20.0007944742838
12984,-16.9119311014811
12983,-18.5514320373535
12982,-20.0454366048177
12981,-17.8334627787272
12980,-21.4905380249023
12979,-19.3028256734212
12978,-18.73314259847
12977,-17.5181704203288
12976,-22.6529703776041
12975,-18.5135864257812
12974,-19.1233619689941
12973,-17.4000610351562
12972,-18.5956558227539
12971,-22.2271001180013
12970,-20.2152236938476
12969,-21.9587374369303
12968,-19.6230936686198
12967,-18.4610198974609
12966,-19.1732963562011
12965,-18.8684549967448
12964,-17.2735707600911
12963,-20.6686551411946
12962,-18.7958778381347
12961,-20.6257334391276
12960,-20.0061897277832
12959,-18.7990236918131
12958,-15.5670799255371
12957,-20.2713582356771
12956,-20.6075169881185
12955,-19.5851336161295
12954,-18.9738169352213
12953,-17.9621732076009
12952,-19.6038332621256
12951,-17.5126810709635
12950,-17.9883369445801
12949,-18.9101636250814
12948,-19.9643119812011
12947,-22.6156130472819
12946,-20.0455446879069
12945,-19.8781417846679
12944,-18.1587916056315
12943,-19.3605763753255
12942,-19.391761525472
12941,-23.0569862365722
12940,-20.7106333414713
12939,-23.6125205993652
12938,-20.5241556803385
12937,-16.4635261535644
12936,-21.4946896870931
12935,-18.1952295939127
12934,-21.9737393697103
12933,-15.3271901448567
12932,-16.0860949198405
12931,-18.4755246480306
12930,-21.3213078816732
12929,-20.6478879292806
12928,-14.6527173360189
12927,-15.9279490152995
12926,-18.6732531229655
12925,-16.6562815348307
12924,-20.6541122436523
12923,-16.4071258544922
12922,-19.3240353902181
12921,-20.2321329752604
12920,-19.0992607116699
12919,-17.6053642272949
12918,-22.3227701822916
12917,-17.4705528259277
12916,-18.0456108093261
12915,-20.5567014058431
12914,-23.6790540059407
12913,-20.3282341003418
12912,-19.0889508565267
12911,-19.8990399678548
12910,-20.9622812906901
12909,-19.9977872212728
12908,-18.4657170613607
12907,-20.4989634195963
12906,-18.3016202290853
12905,-19.8902928670247
12904,-21.9758005777995
12903,-20.9161247253418
12902,-19.144686126709
12901,-18.8462292989095
12900,-22.4630200703939
12899,-21.0507860819498
12898,-18.3510142008463
12897,-20.6495409647623
12896,-18.4058046976725
12895,-17.333302561442
12894,-18.4527890523275
12893,-18.6184003194173
12892,-16.6735366821289
12891,-20.8976819356282
12890,-20.825718943278
12889,-21.0470603942871
12888,-21.2954531351725
12887,-19.5333974202474
12886,-17.1481562296549
12885,-19.1152328491211
12884,-19.0146202087402
12883,-17.2680152893066
12882,-18.5661567687988
12881,-19.8164835611979
12880,-15.9206591288248
12879,-17.4074717203776
12878,-20.1776158650716
12877,-17.2237075805664
12876,-19.7410339355469
12875,-18.1143185933431
12874,-16.7984285990397
12873,-15.7236694335937
12872,-17.5687367757161
12871,-16.5241912841797
12870,-19.4781682332357
12869,-18.8410654703776
12868,-15.9517171223958
12867,-18.7235931396484
12866,-19.3123853047689
12865,-18.6286847432454
12864,-20.742280069987
12863,-20.0368878682454
12862,-19.0886482238769
12861,-19.1822456359863
12860,-20.188584391276
12859,-18.212432607015
12858,-17.7144709269206
12857,-20.3393145243327
12856,-19.5651509602864
12855,-19.8411735534668
12854,-21.3450963338216
12853,-19.5541137695312
12852,-18.7481063842773
12851,-18.3144999186198
12850,-16.26004002889
12849,-20.9897852579752
12848,-16.9903803507487
12847,-20.3896430969238
12846,-22.044474029541
12845,-18.1864990234375
12844,-21.727699025472
12843,-16.8576428731282
12842,-19.7261617024739
12841,-17.6026697794596
12840,-17.2134028116862
12839,-21.0602350870768
12838,-17.9467809041341
12837,-23.5832745869954
12836,-19.753769938151
12835,-18.7140042622884
12834,-16.8854062398275
12833,-16.922050221761
12832,-20.0834932963053
12831,-19.6843907674153
12830,-22.9810585021972
12829,-21.4371437072754
12828,-19.538126373291
12827,-21.3887975056966
12826,-15.810338083903
12825,-20.1545750935872
12824,-23.6628186543782
12823,-20.989427947998
12822,-19.7934644063314
12821,-18.794474029541
12820,-22.266766611735
12819,-18.3468256632487
12818,-17.3645156860351
12817,-20.4717735290527
12816,-19.991002146403
12815,-22.0903902689616
12814,-18.7417332967122
12813,-19.1230656941732
12812,-17.673442586263
12811,-22.700599416097
12810,-20.4129712422689
12809,-21.3449602762858
12808,-16.2536860148112
12807,-16.8997202555338
12806,-18.4201581319173
12805,-19.8291610717773
12804,-18.9960591634114
12803,-17.9154012044271
12802,-19.4623321533203
12801,-19.1817446390788
12800,-19.5963691711426
12799,-20.9912946065267
12798,-17.6969843546549
12797,-17.920398457845
12796,-20.7986473083496
12795,-19.2709157307942
12794,-17.581713104248
12793,-18.1218233744303
12792,-19.0659329732259
12791,-20.3345105489095
12790,-19.691934967041
12789,-22.122297668457
12788,-18.048863474528
12787,-16.6353452046712
12786,-20.157506052653
12785,-19.4516153971354
12784,-20.9916684468587
12783,-20.2789978027344
12782,-19.6625961303711
12781,-16.4391502380371
12780,-20.2917223612467
12779,-18.4172398885091
12778,-17.427889251709
12777,-17.2225911458333
12776,-16.4079854329427
12775,-19.1219429016113
12774,-18.7594500223795
12773,-17.5083908081054
12772,-17.2928807576497
12771,-19.0641629536946
12770,-19.3362970987956
12769,-19.3089571634928
12768,-22.2909276326497
12767,-21.2063214619954
12766,-17.9525830586751
12765,-19.939852142334
12764,-17.527623240153
12763,-19.4104573567708
12762,-20.9511792500814
12761,-19.170211537679
12760,-20.232223256429
12759,-17.3617029825846
12758,-19.659225209554
