"Winter months (October to March) of hydrological
 years [yr BP]","Average winter mean temperature [degree C]"
15484,-48.617653910319
15483,-50.358257039388
15482,-49.9210037231445
15481,-50.185898844401
15480,-52.1355880737304
15479,-49.4198237101237
15478,-49.7820114135742
15477,-52.8110565185547
15476,-49.3162979125976
15475,-50.2355916341146
15474,-49.7364028930664
15473,-49.1687861124674
15472,-49.8578577677409
15471,-49.7392155965169
15470,-50.4054829915364
15469,-49.5263580322265
15468,-50.2114878336588
15467,-51.618765258789
15466,-50.8803085327148
15465,-51.1147801717122
15464,-49.744601949056
15463,-51.1346547444661
15462,-51.2588434855143
15461,-48.667229715983
15460,-49.2705927530924
15459,-50.2559977213541
15458,-48.3996617635091
15457,-50.6730916341146
15456,-47.7486073811849
15455,-50.5713129679362
15454,-49.5958669026693
15453,-51.5778971354166
15452,-49.2153381347656
15451,-51.0797459920247
15450,-48.3737879435221
15449,-49.7820419311523
15448,-50.707004292806
15447,-49.0855773925781
15446,-49.1383880615234
15445,-48.4530649820963
15444,-49.349836730957
15443,-50.0876907348633
15442,-48.5541570027669
15441,-49.5210556030273
15440,-48.031362915039
15439,-47.7132349650065
15438,-49.0171366373698
15437,-47.2652089436849
15436,-47.5391830444336
15435,-50.3881210327148
15434,-46.7511327107747
15433,-49.9543467203776
15432,-45.2829040527344
15431,-51.7087158203125
15430,-50.0738357543945
15429,-52.340071105957
15428,-47.2736673990885
15427,-49.8783426920573
15426,-47.945290629069
15425,-49.6190017700195
15424,-49.6806040445963
15423,-49.5636530558268
15422,-49.6998479207357
15421,-50.3630762736002
15420,-52.5316655476888
15419,-50.581645711263
15418,-48.5508280436198
15417,-50.0191685994466
15416,-51.8065933227539
15415,-51.3023818969726
15414,-47.8603017171224
15413,-51.6816416422526
15412,-49.5064427693685
15411,-50.4013732910156
15410,-49.2731307983398
15409,-49.5393788655599
15408,-50.4194956461588
15407,-49.6998250325521
15406,-50.4327275594075
15405,-50.793081665039
15404,-51.0127217610677
15403,-49.75107421875
15402,-48.0427790323893
15401,-49.7661727905273
