"Winter months (December-January-February) of each years [yr BP]","Average winter mean temperature [degree C]"
12147,-22.9577341715495
12146,-18.5436614990234
12145,-19.4951029459635
12144,-16.5773478190104
12143,-17.8205678304036
12142,-12.9723164876302
12141,-13.5305592854817
12140,-26.6211659749349
12139,-20.5059926350911
12138,-20.6992553710937
12137,-22.5043192545573
12136,-23.5188303629557
12135,-18.3227905273437
12134,-24.431255086263
12133,-16.8289245605469
12132,-20.5606190999349
12131,-23.3754333496094
12130,-23.5113077799479
12129,-23.5170298258463
12128,-24.1304890950521
12127,-17.8237111409505
12126,-17.3537404378255
12125,-14.9558115641276
12124,-14.7527425130208
12123,-18.4053202311198
12122,-19.8525349934896
12121,-20.1678019205729
12120,-21.9279846191406
12119,-17.4218149820963
12118,-20.264517211914
12117,-19.0727956136067
12116,-21.8150746663411
12115,-16.1553253173828
12114,-19.791606648763
12113,-17.9120239257812
12112,-26.736908976237
12111,-20.5949920654297
12110,-21.4284016927083
12109,-21.9000406901041
12108,-19.6383422851562
12107,-23.4581614176432
12106,-20.1938588460286
12105,-11.4258585611979
12104,-18.2823496500651
12103,-21.0677602132161
12102,-18.2560587565104
12101,-23.1768300374349
12100,-21.1141316731771
12099,-22.8331512451172
12098,-21.1525533040364
12097,-22.7176829020182
12096,-15.1222696940104
12095,-16.4621592203776
12094,-18.3624786376953
12093,-17.5912587483724
12092,-17.8893341064453
12091,-20.0599680582682
12090,-22.0995340983073
12089,-21.03818359375
12088,-19.9023295084635
12087,-23.6893829345703
12086,-17.8129180908203
12085,-23.7704121907552
12084,-25.3028523763021
12083,-17.7739929199219
12082,-17.0365458170573
12081,-17.8327087402344
12080,-12.5160786946614
12079,-19.8462636311849
12078,-18.3928334554036
12077,-17.3633026123047
12076,-21.7055470784505
12075,-20.2946634928385
12074,-13.887314860026
12073,-16.9452372233073
12072,-10.2338826497396
12071,-13.1159220377604
12070,-9.53609822591144
12069,-20.8249674479166
12068,-19.9380401611328
12067,-23.0041717529297
12066,-19.8742431640625
12065,-22.3443206787109
12064,-21.4744425455729
12063,-18.4397237141927
12062,-11.4004781087239
12061,-18.4840657552083
12060,-19.3530487060547
12059,-13.7762664794922
12058,-21.3141642252604
12057,-16.7108317057291
12056,-22.2580627441406
12055,-12.9634511311849
