"Summer months (April to September) of hydrological
 years [yr BP]","Average summer mean temperature [degree C]"
16012,-8.93202819824216
16011,-9.99034220377602
16010,-11.3607340494791
16009,-10.0299972534179
16008,-10.2421732584635
16007,-10.0632995605469
16006,-10.9513509114583
16005,-10.1683715820312
16004,-10.486804707845
16003,-9.23387247721352
16002,-10.6205861409505
16001,-9.84620768229164
16000,-10.9881118774414
15999,-10.8036026000976
15998,-10.743152364095
15997,-10.7844248453776
15996,-9.81526285807289
15995,-9.56092936197914
15994,-9.417094930013
15993,-10.7163426717122
15992,-10.2280181884765
15991,-9.38579152425128
15990,-9.98399963378904
15989,-9.47144419352211
15988,-8.30433247884112
15987,-9.21411234537758
15986,-8.91363627115883
15985,-8.72017771402992
15984,-9.43038279215492
15983,-9.37170511881508
15982,-8.10045979817706
15981,-8.65346120198565
15980,-12.1150446573893
15979,-9.71485239664711
15978,-11.2759078979492
15977,-9.54841715494789
15976,-11.0155166625976
15975,-10.8781850179036
15974,-10.3269307454427
15973,-10.3939854939778
15972,-10.133050028483
15971,-9.69110209147133
15970,-9.82915344238279
15969,-10.3614690144857
15968,-7.54977518717446
15967,-10.0604080200195
15966,-10.329438273112
15965,-9.53487497965492
15964,-10.6040430704752
15963,-9.37030131022133
15962,-9.14682617187498
15961,-11.6702814737955
15960,-9.78275655110675
15959,-8.49713999430336
15958,-11.0778361002604
15957,-8.75189565022784
15956,-9.09754282633461
15955,-8.85798238118487
15954,-12.207383219401
15953,-9.85163981119789
15952,-8.35065053304034
15951,-10.3425811767578
15950,-10.7088302612304
15949,-8.95760192871091
15948,-9.94825083414711
15947,-10.0657409667969
15946,-8.56698964436847
15945,-10.4346603393554
15944,-10.3240163167317
15943,-10.4562540690104
15942,-11.6500762939453
15941,-10.4436477661133
15940,-10.671728515625
15939,-10.2336512247721
15938,-10.9569407145182
15937,-9.12073872884112
15936,-9.45102793375649
15935,-9.40039164225258
15934,-9.53305409749347
15933,-9.63556264241534
15932,-10.8748001098633
15931,-10.0389795939127
15930,-8.8612350463867
15929,-10.6146428426107
15928,-10.1973937988281
15927,-10.3592717488607
15926,-9.7518371582031
15925,-9.67937825520831
15924,-10.4109939575195
15923,-8.80313720703123
15922,-10.6169087727864
15921,-10.614007059733
15920,-9.67643585205076
15919,-10.1404047648112
15918,-10.0907119750976
15917,-8.52341308593748
15916,-9.57705027262367
15915,-7.2321100870768
15914,-9.83964385986326
15913,-9.62596740722654
15912,-11.1427368164062
15911,-8.54031982421873
15910,-10.3719543457031
15909,-11.4983556111653
15908,-10.4250829060872
15907,-8.59292704264321
15906,-9.1176564534505
15905,-9.10956166585284
15904,-10.2658345540364
15903,-10.4594787597656
15902,-10.3210433959961
15901,-9.5718317667643
15900,-9.29833831787107
15899,-10.8680709838867
15898,-10.9014470418294
15897,-9.7265431722005
15896,-9.94848988850909
15895,-8.00852050781248
15894,-9.37221120198565
15893,-8.97749430338539
15892,-9.41315053304034
15891,-9.9895563761393
15890,-9.66615142822263
15889,-9.27328084309894
15888,-8.19634094238279
15887,-9.03488515218097
15886,-8.46241353352862
15885,-8.93265380859373
15884,-9.13381042480466
15883,-10.0996231079101
15882,-9.60984649658201
15881,-10.2232650756836
15880,-8.24310658772784
15879,-9.26801910400388
15878,-9.24371185302732
15877,-10.130099995931
15876,-10.3285558064778
15875,-9.79197031656899
15874,-10.2257649739583
15873,-11.037446085612
15872,-9.96201934814451
15871,-9.54554850260414
15870,-10.7420588175455
15869,-10.958479309082
15868,-9.58878682454425
15867,-9.28656870524086
15866,-10.6823994954427
15865,-8.44875183105466
15864,-10.1549667358398
15863,-9.50927073160805
15862,-9.38827107747394
15861,-9.29290873209633
15860,-9.85683542887367
15859,-9.24044392903644
15858,-10.3786020914713
15857,-9.79120483398435
15856,-10.4101038614909
15855,-9.63168436686196
15854,-10.4600026448567
15853,-10.5120681762695
15852,-9.6633845011393
15851,-9.41124064127602
15850,-8.76070505777992
15849,-10.3856796264648
15848,-9.38892466227211
15847,-10.3237874348958
15846,-9.987407430013
15845,-9.7980534871419
15844,-9.7124567667643
15843,-9.99056345621742
15842,-10.7934427897135
15841,-11.137075805664
15840,-9.38948669433591
15839,-9.84571940104164
15838,-9.09239552815753
15837,-10.9517374674479
15836,-9.41937357584633
15835,-9.23128865559894
15834,-9.16779683430987
15833,-9.60241546630857
15832,-10.4596542358398
15831,-9.382671101888
15830,-8.48963775634763
15829,-10.8279251098633
15828,-10.202505493164
15827,-9.04122517903644
15826,-10.1632878621419
15825,-10.0242090861002
15824,-8.70913798014321
15823,-9.57751820882159
15822,-10.0592000325521
15821,-10.3293009440104
15820,-10.9135879516601
15819,-10.0945546468099
15818,-10.3735514322916
15817,-9.11662139892576
15816,-10.4592880249023
15815,-10.0977055867513
15814,-9.51958058675128
15813,-8.81467030843097
15812,-10.0118062337239
15811,-9.23384704589841
15810,-9.75481262207029
15809,-9.05078226725258
15808,-9.60304616292315
15807,-9.57990875244138
15806,-11.0323623657226
15805,-9.30674082438149
15804,-10.3741643269857
15803,-9.45101776123045
15802,-9.45660247802732
15801,-9.18092702229815
15800,-10.4612360636393
15799,-9.47476298014321
15798,-9.1342834472656
15797,-10.2613535563151
15796,-8.65731150309242
15795,-9.43014119466144
15794,-9.71397755940753
15793,-10.9150833129883
15792,-9.75902150472003
15791,-10.7069610595703
15790,-10.9367863972982
15789,-8.66510111490883
15788,-9.23775583902992
15787,-9.17549997965492
15786,-10.3537455240885
15785,-9.01516316731769
15784,-10.5131413777669
15783,-10.6941767374674
15782,-10.5408869425455
15781,-10.2874384562174
15780,-10.3723815917969
15779,-9.41593526204425
15778,-8.15719451904295
15777,-10.2261617024739
15776,-10.1254511515299
15775,-9.07935689290362
15774,-10.4031000773112
15773,-7.96984965006508
15772,-9.97709248860675
15771,-9.15952911376951
15770,-9.03988494873045
15769,-11.0462961832682
15768,-11.2645222981771
15767,-10.3683710734049
