"Summer months (Jule-July-August) of each years [yr BP]","Average summer mean temperature [degree C]"
19874,-3.37069295247394
19873,-2.71883748372394
19872,-1.52155151367185
19871,-1.87129313151039
19870,-2.34041951497394
19869,-0.892340087890602
19868,-2.33559773763019
19867,-0.996476236979144
19866,-1.93656005859373
19865,-1.02620035807289
19864,-1.84492594401039
19863,-1.72439168294269
19862,-2.57973836263019
19861,-2.56539510091144
19860,-1.95392456054685
19859,-1.53151041666664
19858,-1.71470743815102
19857,-2.69694620768227
19856,-1.77806193033852
19855,-2.09303385416664
19854,-2.80354410807289
19853,-1.77753295898435
19852,-2.36053059895831
19851,-2.01273193359373
19850,-1.53210042317706
19849,-2.13679606119789
19848,-1.60723470052081
19847,-2.1352600097656
19846,-2.30880330403644
19845,-2.48337402343748
19844,-1.47251993815102
19843,-1.47859293619789
19842,-1.06626993815102
19841,-3.89067179361977
19840,-1.63503621419269
19839,-0.963761393229144
19838,-1.63835245768227
19837,-1.28074747721352
19836,-2.33537394205727
19835,-1.64073282877602
19834,-1.55543619791664
19833,-2.10980834960935
19832,-2.42076212565102
19831,-1.60331827799477
19830,-1.31673787434894
19829,-1.5076965332031
19828,-1.40090535481769
19827,-1.72454427083331
19826,-1.5207580566406
19825,-2.1900695800781
19824,-2.31242472330727
19823,-2.09513956705727
19822,-1.69032389322914
19821,-1.69051717122394
19820,-1.11086629231769
19819,-1.39141438802081
19818,-2.42667236328123
19817,-2.19947916666664
19816,-1.93263346354164
19815,-1.5532287597656
19814,-1.04662679036456
19813,-1.11788533528644
19812,-1.25410563151039
19811,-1.40584920247394
19810,-2.40994873046873
19809,-1.48954874674477
19808,-2.00500081380206
19807,-1.57597452799477
19806,-1.67316284179685
19805,-1.55331013997394
19804,-2.52193806966144
19803,-2.29816284179685
19802,-2.18818766276039
19801,-3.56896565755206
19800,-1.24206136067706
19799,-2.4121154785156
19798,-2.22625325520831
19797,-1.73271280924477
19796,-1.7139953613281
19795,-2.38954264322914
19794,-2.36532185872394
19793,-2.60186360677081
19792,-1.32486572265623
19791,-3.06460164388019
19790,-1.31138712565102
19789,-2.20095418294269
19788,-1.87771199544269
19787,-1.53332112630206
19786,-1.22790120442706
19785,-2.42666219075519
19784,-0.957668050130186
19783,-1.30853881835935
19782,-1.69505411783852
19781,-0.803533935546852
19780,-1.13804728190102
19779,-1.97157389322914
19778,-2.00273234049477
19777,-1.64067179361977
19776,-1.06753133138019
19775,-1.3944152832031
19774,-2.18302001953123
19773,-1.60018513997394
19772,-1.73714803059894
19771,-1.28444010416664
19770,-2.41149495442706
19769,-1.58870035807289
19768,-1.84866943359373
19767,-1.58889363606769
19766,-1.49485880533852
19765,-2.23212280273435
19764,-1.80828450520831
19763,-1.7883361816406
19762,-2.09770304361977
19761,-3.56530354817706
19760,-1.64229939778644
19759,-2.52360636393227
19758,-1.89483235677081
19757,-2.00805257161456
19756,-0.586370849609352
19755,-1.16620483398435
19754,-1.74007771809894
19753,-1.62033691406248
19752,-1.33031819661456
19751,-2.53169352213539
19750,-1.66962280273435
19749,-1.63427327473956
19748,-1.66342773437498
19747,-1.74373982747394
19746,-2.80568033854164
19745,-1.67644856770831
19744,-1.57146809895831
19743,-2.64644978841144
19742,-3.24679158528644
19741,-1.35127360026039
19740,-2.30821329752602
19739,-0.974432373046852
19738,-1.12594197591144
19737,-2.0899719238281
19736,-2.40364176432289
19735,-1.16822916666664
19734,-3.00828653971352
19733,-1.64842325846352
19732,-2.22976277669269
19731,-1.60190429687498
19730,-1.42038574218748
19729,-1.05547688802081
19728,-2.1945861816406
19727,-1.06464233398435
19726,-1.51271158854164
19725,-1.32469278971352
19724,-1.95223592122394
19723,-1.79530436197914
19722,-2.24220377604164
19721,-1.9288391113281
19720,-1.57797851562498
19719,-2.36187337239581
19718,-3.32100016276039
19717,-1.55486653645831
19716,-2.06788736979164
19715,-2.9528869628906
19714,-2.17037556966144
19713,-2.46470743815102
19712,-1.95586751302081
19711,-2.97369995117185
19710,-2.33501790364581
19709,-2.01204020182289
19708,-1.65415039062498
19707,-0.906317138671852
19706,-1.57207845052081
19705,-1.78192749023435
19704,-1.60831298828123
19703,-2.03690185546873
19702,-1.64034627278644
19701,-2.73570353190102
19700,-1.86163940429685
19699,-1.22957967122394
19698,-1.6117004394531
19697,-1.73461507161456
19696,-2.08929036458331
19695,-2.03924153645831
19694,-2.30670776367185
19693,-2.08613688151039
19692,-1.95009969075519
19691,-1.4892639160156
19690,0.00133666992189774
19689,-1.90600179036456
19688,-2.37579956054685
19687,-1.84239298502602
19686,-0.468522135416644
19685,-1.27646484374998
19684,-2.13009236653644
19683,-2.34528198242185
19682,-1.72699584960935
19681,-3.03724772135414
19680,-1.08666585286456
19679,-1.69966227213539
19678,-2.0196594238281
19677,-1.98182779947914
19676,-1.63735555013019
19675,-2.2219299316406
19674,-2.09979858398435
