"Calendar years [yr BP]","Average yearly mean temperature [degree C]"
4252,-18.2718172709147
4251,-15.1713534037272
4250,-17.748939259847
4249,-14.6944399515788
4248,-13.8215507507324
4247,-14.8566116333008
4246,-18.333967590332
4245,-16.4597229003906
4244,-19.346782430013
4243,-19.8956741333008
4242,-22.4339584350586
4241,-21.5064249674479
4240,-24.1980804443359
4239,-21.224223836263
4238,-22.5546579996745
4237,-19.890052541097
4236,-19.8434509277344
4235,-16.967200978597
4234,-17.2678652445475
4233,-15.9945879618327
4232,-14.3358342488607
4231,-15.4729344685872
4230,-13.5332829793294
4229,-14.9444602966308
4228,-16.6511723836263
4227,-16.3883778889974
4226,-18.1207743326823
4225,-17.6646179199219
4224,-20.7107261657715
4223,-17.9729026794433
4222,-22.476291402181
4221,-20.6545585632324
4220,-18.0380805969238
4219,-17.2466784159342
4218,-17.7822186787923
4217,-14.2964780171712
4216,-16.014028930664
4215,-15.4693435668945
4214,-15.9327618916829
4213,-16.3740791320801
4212,-19.1985445658366
4211,-19.5518847147623
4210,-17.7580525716146
4209,-20.8859657287597
4208,-16.5792081197103
4207,-16.0071713765462
4206,-18.3406814575195
4205,-18.6008412679036
4204,-16.0135609944661
4203,-16.0230824788411
4202,-18.004310353597
4201,-18.0245587666829
4200,-15.735823059082
4199,-17.1606391906738
4198,-19.3545911153157
4197,-19.5547927856445
4196,-19.9254287719726
4195,-18.964271291097
4194,-19.8348106384277
4193,-22.1259318033854
4192,-19.4073585510254
4191,-20.4447107950846
4190,-16.0888542175293
4189,-14.3798812866211
4188,-13.480135345459
4187,-14.3120661417643
4186,-18.202074432373
4185,-17.3869867960612
4184,-18.8927978515625
4183,-17.0949882507324
4182,-20.2440640767415
4181,-18.1351099650065
4180,-19.4558026631673
4179,-16.4667050679525
4178,-15.3334767659505
4177,-15.7292910257975
4176,-16.1600962320963
4175,-14.7167978922526
4174,-14.3397621154785
4173,-14.1254219055176
4172,-16.2809585571289
4171,-15.722260538737
4170,-13.4538368225097
4169,-15.277326965332
4168,-17.3287134806315
4167,-16.5282068888346
4166,-17.1595202128092
4165,-19.5981519063314
4164,-21.0992823282877
4163,-20.6118288675944
4162,-17.4726470947265
4161,-16.9279019673665
4160,-16.1988204956054
4159,-11.9144004821777
4158,-15.2152554829915
4157,-15.5501706441243
4156,-14.9205777486165
4155,-18.0416333516439
4154,-16.8839401245117
4153,-17.5092758178711
4152,-16.9793876647949
4151,-17.5477470397949
4150,-19.209762318929
4149,-18.9992838541666
4148,-16.3256388346354
4147,-14.6243105570475
4146,-17.8196510314941
4145,-16.1269859313965
4144,-16.3172388712565
4143,-16.4915705362956
4142,-17.077251180013
4141,-18.5987609863281
4140,-17.8894994099935
4139,-19.0238492329915
4138,-16.7716290791829
4137,-18.7076095581054
4136,-16.8717763264974
4135,-17.2922907511393
4134,-17.0506703694661
4133,-14.6276191711426
4132,-16.1018763224284
4131,-17.9093803405761
4130,-15.7383700052897
4129,-15.4477104187011
4128,-15.2991686503092
4127,-14.4637728373209
4126,-19.9143750508626
4125,-20.5131833394368
4124,-19.5065305074056
4123,-16.4223541259765
4122,-18.3251492818196
4121,-18.7582191467285
4120,-19.2740259806315
4119,-20.6066065470377
4118,-21.6728169759114
4117,-20.7936436971028
4116,-16.5836255391439
4115,-15.3899470011393
4114,-15.744425201416
4113,-14.5011060078939
4112,-18.1528991699219
4111,-17.2880093892415
4110,-20.9963147481282
4109,-20.7912302652995
4108,-22.7932100931803
4107,-22.0447792053222
4106,-20.7996175130208
4105,-21.0742299397786
4104,-22.9464909871419
4103,-21.5541112263997
4102,-20.1217165629069
4101,-18.8710845947265
4100,-16.7854382832845
4099,-13.7832054138183
4098,-13.6488899230957
4097,-16.3536870320638
4096,-16.7025932312011
4095,-15.1413241068522
4094,-17.7278503417969
4093,-19.3731903076172
4092,-21.0042544047038
4091,-21.5000073750814
4090,-23.3445317586263
4089,-20.9892613728841
4088,-18.2352661132812
4087,-15.7761723836263
4086,-17.3690780639648
4085,-16.0978492736816
4084,-18.1983703613281
4083,-15.3289677937825
4082,-18.5335283915202
4081,-18.7108762105306
4080,-21.1402254740397
4079,-20.8190330505371
4078,-20.9662562052409
4077,-19.9175361633301
4076,-21.0135686238607
4075,-21.3897371927897
4074,-16.6540626525879
4073,-15.3683087666829
4072,-13.9967000325521
4071,-16.0020342508952
4070,-17.6411918640136
4069,-19.3233296712239
4068,-21.7948415120442
4067,-21.9149307250976
4066,-21.8742749532064
4065,-21.6652002970377
4064,-21.5806666056315
4063,-21.4443992614746
4062,-19.9145467122396
4061,-18.9738321940104
4060,-16.8816118876139
4059,-14.3244473775228
4058,-17.0700236002604
4057,-14.6833124796549
4056,-16.4489667256673
4055,-18.3817021687825
4054,-15.5319071451823
4053,-21.2480618794759
4052,-19.3191983540853
4051,-22.6209358215332
4050,-19.9430959065755
4049,-18.5136004130045
4048,-18.5767934163411
4047,-16.9130500793457
4046,-14.3250602722168
4045,-14.4568656921386
4044,-14.8090817769368
4043,-14.023966217041
4042,-15.8935684204101
4041,-16.2315938313802
4040,-17.1338676452636
4039,-18.5389236450195
4038,-16.8361406962077
4037,-17.3822731018066
4036,-19.0710192362467
4035,-15.856672668457
4034,-17.2535741170247
4033,-14.9247052510579
4032,-15.6993075052897
4031,-14.3238357543945
4030,-14.7568560282389
4029,-14.4115114847819
4028,-13.5183026631673
4027,-16.6469596862793
4026,-17.4743637084961
4025,-17.7635953267415
4024,-20.8650840759277
4023,-21.9833320617676
4022,-22.7753878275553
4021,-19.0500981648763
4020,-23.1956047058105
4019,-19.5227620442708
4018,-15.1552159627278
4017,-15.5418546040853
4016,-17.1773513793945
4015,-15.4822194417317
4014,-16.5896820068359
4013,-16.5868146260579
4012,-17.2326098124186
4011,-18.6993990580241
4010,-20.0895281473795
4009,-18.7336550394694
