"Summer months (April to September) of hydrological
 years [yr BP]","Average summer mean temperature [degree C]"
9963,-4.61368408203123
9962,-4.60897928873696
9961,-4.31771952311196
9960,-5.01667378743487
9959,-4.78474527994789
9958,-2.76697896321612
9957,-4.64530537923175
9956,-4.67263387044269
9955,-3.98900960286456
9954,-3.61079508463539
9953,-4.96851704915362
9952,-4.07698669433591
9951,-4.22493591308591
9950,-4.30477498372394
9949,-3.9594787597656
9948,-3.52119547526039
9947,-3.09389851888019
9946,-3.81474405924477
9945,-2.92854410807289
9944,-3.94881286621091
9943,-4.49745279947914
9942,-3.55654500325519
9941,-5.01526997884112
9940,-4.76481730143227
9939,-4.04390563964841
9938,-4.81646321614581
9937,-4.96757609049477
9936,-3.95350240071612
9935,-5.55056864420571
9934,-3.61600850423175
9933,-4.71464131673175
9932,-4.94149881998696
9931,-5.06680399576821
9930,-4.47772827148435
9929,-4.76789957682289
9928,-3.39644978841144
9927,-2.95740865071612
9926,-4.60326741536456
9925,-4.28142903645831
9924,-3.39037679036456
9923,-4.07191060384112
9922,-3.11624247233071
9921,-3.37142028808591
9920,-4.45117289225258
9919,-5.18946685791013
9918,-2.41111857096352
9917,-5.44133097330727
9916,-5.53850402832029
9915,-5.0852111816406
9914,-3.37921752929685
9913,-5.02572733561196
9912,-3.13522949218748
9911,-3.62368367513019
9910,-3.17559916178383
9909,-4.98521525065102
9908,-5.22973225911456
9907,-4.53979085286456
9906,-4.82465209960935
9905,-4.39474080403644
9904,-5.94169972737628
9903,-3.75580952962237
9902,-5.32447916666664
9901,-4.58171691894529
9900,-4.73866882324216
9899,-3.40053914388019
9898,-2.81590881347654
9897,-4.63405456542966
9896,-3.12880554199216
9895,-3.78312784830727
9894,-2.13464457194008
9893,-1.93179931640623
9892,-4.89581400553383
9891,-5.32884318033852
9890,-4.56957092285154
9889,-4.23521525065102
9888,-3.79010620117185
9887,-4.66334126790362
9886,-5.3574279785156
9885,-4.25516866048175
9884,-5.14568176269529
9883,-3.83429056803383
9882,-3.06810607910154
9881,-4.17827962239581
9880,-5.79470163981118
9879,-4.19535420735675
9878,-5.18443400065102
9877,-5.13613484700519
9876,-5.23290100097654
9875,-5.45895996093748
9874,-5.13690287272133
9873,-5.13087565104164
9872,-4.98558146158852
9871,-5.78060506184894
9870,-5.54133199055987
9869,-4.72678222656248
9868,-5.01026509602862
9867,-4.58816121419269
9866,-5.78324991861977
9865,-4.8469045003255
9864,-3.63717244466144
9863,-4.64406178792315
9862,-3.44050699869789
9861,-2.25203043619789
9860,-4.31605122884112
9859,-4.19576619466144
9858,-3.77092081705727
9857,-4.15505065917966
9856,-3.70777994791664
9855,-5.09805399576821
9854,-4.44522196451821
9853,-3.20097452799477
9852,-4.87149658203123
9851,-7.11518198649086
9850,-6.40006357828774
9849,-5.27496948242185
9848,-3.92933247884112
9847,-4.96620788574216
9846,-4.59418334960935
9845,-5.86871948242185
9844,-3.60900980631508
9843,-4.98361307779946
9842,-3.85369466145831
9841,-4.77536112467446
9840,-4.54463806152341
9839,-4.39480183919269
9838,-4.73368428548175
9837,-3.51724344889321
9836,-4.19900105794269
9835,-3.67748107910154
9834,-4.12920735677081
9833,-2.38431905110675
9832,-4.52495930989581
9831,-4.6550354003906
9830,-5.24549458821612
9829,-6.44759216308591
9828,-4.48603413899737
9827,-2.26097717285154
9826,-5.1903137207031
9825,-3.88997497558591
9824,-4.25685221354164
9823,-2.95165608723956
9822,-4.37364807128904
9821,-4.20712381998696
9820,-5.57746480305987
9819,-4.66903279622394
9818,-4.87092692057289
9817,-4.37541809082029
9816,-3.60902506510414
9815,-4.90716908772784
9814,-5.16873779296873
9813,-4.59196573893227
9812,-4.75579935709633
9811,-4.63763529459633
9810,-3.77187703450519
9809,-4.63838297526039
9808,-2.6336730957031
9807,-5.50788472493487
9806,-5.24637959798175
9805,-5.73457946777341
9804,-3.70039469401039
9803,-4.48748372395831
9802,-4.70168151855466
9801,-5.38866780598956
9800,-5.67026367187498
9799,-4.10149230957029
9798,-4.60380147298175
9797,-4.79198811848956
9796,-4.99431966145831
9795,-6.09337463378904
9794,-5.66291402180987
9793,-4.65602722167966
9792,-3.47122294108071
9791,-3.45301920572914
9790,-3.9913391113281
9789,-4.72882690429685
9788,-3.89735005696612
9787,-4.93362019856769
9786,-4.54899190266925
9785,-3.88983256022133
9784,-3.74533691406248
9783,-3.32686971028644
9782,-5.3563293457031
9781,-5.31700236002602
9780,-4.15644938151039
9779,-4.15218200683591
9778,-4.47293192545571
9777,-3.59022623697914
9776,-3.77970479329425
9775,-3.70538940429685
9774,-4.02140401204425
9773,-2.68404744466144
9772,-2.86225484212237
9771,-4.58230692545571
9770,-2.65509643554685
9769,-3.77119547526039
9768,-4.9016174316406
9767,-3.86280415852862
9766,-3.72566324869789
9765,-4.16260884602862
9764,-2.38277791341144
9763,-4.77864176432289
9762,-3.98248392740883
9761,-5.42679443359373
9760,-4.04867655436196
9759,-4.028178914388
9758,-2.99231058756508
9757,-4.73678181966144
9756,-1.6235412597656
9755,-4.18123474121091
9754,-3.89845886230466
9753,-3.71913248697914
9752,-2.85028686523435
9751,-3.00395304361977
9750,-3.61539306640623
9749,-3.81768391927081
9748,-4.71462605794269
9747,-4.59638061523435
9746,-3.28402811686196
9745,-4.86185811360675
9744,-4.16873270670571
9743,-3.38875935872394
9742,-4.24573872884112
9741,-4.45558268229164
9740,-5.60328521728513
9739,-4.73981831868487
9738,-3.68227233886716
9737,-3.78400777180987
9736,-3.52422688802081
9735,-3.158550008138
9734,-3.98609517415362
9733,-3.15984700520831
9732,-3.77738545735675
9731,-4.72382202148435
9730,-2.13634847005206
9729,-3.72779947916664
9728,-2.58110148111977
9727,-4.35018513997394
9726,-5.82903645833331
9725,-3.61828206380206
9724,-4.41677449544269
9723,-5.07477925618487
9722,-4.25429890950519
9721,-4.13548889160154
9720,-3.8962209065755
9719,-3.96621297200519
9718,-2.91366678873696
9717,-5.12688802083331
9716,-4.29372253417966
9715,-4.8901173909505
9714,-3.59890848795571
9713,-5.81712951660154
9712,-3.73380635579425
9711,-2.33963623046873
9710,-4.8764455159505
9709,-3.58562825520831
9708,-4.58683878580727
9707,-3.25998535156248
9706,-5.25852050781248
9705,-3.71317138671873
9704,-4.8310607910156
9703,-4.33135579427081
9702,-5.16940409342446
9701,-5.92574666341144
9700,-2.86068318684894
9699,-4.4797170003255
9698,-5.02780253092446
9697,-4.65018310546873
9696,-3.5937306722005
9695,-2.66291402180987
9694,-3.1779846191406
9693,-5.35247904459633
9692,-2.72633972167966
9691,-4.03377888997394
9690,-3.86873982747394
9689,-2.57127990722654
9688,-2.67445475260414
9687,-2.27238057454425
9686,-1.96689453124998
9685,-4.30481058756508
9684,-2.40239562988279
9683,-3.3972229003906
9682,-1.89347941080727
9681,-2.92179463704425
9680,-4.55537516276039
9679,-4.72175191243487
9678,-4.62688802083331
9677,-5.95382283528644
9676,-4.26205546061196
9675,-4.42602132161456
9674,-3.33429565429685
9673,-4.45251566569008
9672,-4.33136088053383
9671,-4.00990905761716
9670,-5.06051737467446
9669,-4.45693562825519
9668,-4.49608968098956
9667,-3.59715881347654
9666,-4.4991516113281
9665,-4.38233540852862
9664,-5.99716033935545
9663,-5.77785339355466
9662,-5.66384480794269
9661,-5.05540568033852
9660,-5.13526509602862
9659,-5.1893600463867
9658,-4.26276753743487
9657,-4.89202982584633
9656,-4.32124938964841
9655,-6.45379740397133
9654,-5.40257364908852
9653,-5.59613138834633
9652,-4.43249104817706
9651,-5.63470052083331
9650,-3.00888671874998
9649,-3.67670796712237
9648,-4.307719930013
9647,-5.29916737874347
9646,-4.67305603027341
9645,-4.01930338541664
9644,-3.83216451009112
9643,-3.08800862630206
9642,-4.06534423828123
9641,-5.30892537434894
9640,-5.6955373128255
9639,-5.48288574218748
9638,-3.78206990559894
9637,-5.00290527343748
9636,-5.70142720540362
9635,-5.76518859863279
9634,-4.70432128906248
9633,-4.13571268717446
9632,-4.43757731119789
9631,-4.61177164713539
9630,-4.56971333821612
9629,-4.70980936686196
9628,-4.41852416992185
9627,-4.42869669596352
9626,-4.82835489908852
9625,-3.62159322102862
9624,-4.3813537597656
9623,-4.55473937988279
9622,-5.15175476074216
9621,-4.70511474609373
9620,-4.72514444986977
9619,-6.37181701660154
9618,-3.49954325358071
9617,-4.33938191731769
9616,-5.17422587076821
9615,-4.37496032714841
9614,-3.92994791666664
9613,-1.97244364420571
9612,-3.62238159179685
9611,-3.19910786946612
9610,-4.10944722493487
9609,-5.07026265462237
9608,-3.97149759928383
9607,-4.79309183756508
9606,-5.44433695475258
9605,-5.07868041992185
9604,-6.60196024576821
9603,-3.50305277506508
9602,-3.09064839680987
9601,-3.77792968749998
9600,-3.856548055013
9599,-5.18643798828123
9598,-3.88052469889321
9597,-4.16177978515623
9596,-2.917339070638
9595,-3.20960591634112
9594,-6.62551981608071
9593,-2.9951232910156
9592,-3.16179504394529
9591,-4.19278564453123
9590,-3.785991414388
9589,-3.97696024576821
9588,-2.09753519694008
9587,-1.76158752441404
9586,-4.02111409505206
9585,-2.33925476074216
9584,-4.47372029622394
9583,-3.19741414388019
9582,-5.01364746093748
9581,-3.77087504069008
9580,-5.46090291341144
9579,-4.20161031087237
9578,-4.00356140136716
9577,-3.51947123209633
9576,-3.18556315104164
9575,-2.72985941569008
9574,-4.95478413899737
9573,-3.60727539062498
9572,-4.97566324869789
9571,-5.16711527506508
9570,-5.55753173828123
9569,-4.79824422200519
9568,-3.28715108235675
9567,-4.47515970865883
9566,-4.60066833496091
9565,-5.71717427571612
9564,-3.59419352213539
9563,-3.72983398437498
9562,-3.37007751464841
9561,-2.80110778808591
9560,-3.44833475748696
9559,-3.19800923665362
9558,-3.02538655598956
9557,-3.20145263671873
9556,-4.70772908528644
9555,-3.32045593261716
9554,-3.72716878255206
9553,-5.11485900878904
9552,-3.92649943033852
9551,-5.66527659098305
9550,-4.32356872558591
9549,-2.57648315429685
9548,-4.61576436360675
9547,-5.35975494384763
9546,-5.31326904296873
9545,-5.11224466959633
9544,-4.78271586100258
9543,-3.43957112630206
9542,-4.92943420410154
9541,-5.03133494059243
9540,-5.51584472656248
9539,-4.20424499511716
9538,-3.99411112467446
9537,-2.98400472005206
9536,-5.17342224121091
9535,-3.66947021484373
9534,-3.05645345052081
9533,-3.99513346354164
9532,-3.30964762369789
9531,-5.23559672037758
9530,-4.65239562988279
9529,-4.5543273925781
9528,-5.15531514485675
9527,-5.04415486653644
9526,-4.96117248535154
9525,-4.07368062337237
9524,-3.19695638020831
9523,-4.03719177246091
9522,-5.34017537434894
9521,-4.13351033528644
9520,-5.11760050455727
9519,-4.13272705078123
9518,-3.31340637207029
9517,-5.26201477050779
9516,-5.00563913981118
9515,-5.43791300455727
9514,-4.34675699869789
9513,-5.42009073893227
9512,-5.93916422526039
9511,-5.10460001627602
9510,-4.96726074218748
9509,-5.5013488769531
9508,-4.50484313964841
9507,-5.26824035644529
9506,-4.48570861816404
9505,-4.61151733398435
9504,-4.29817301432289
9503,-5.26358642578123
