"Winter months (October to March) of hydrological
 years [yr BP]","Average winter mean temperature [degree C]"
8415,-15.6361526489258
8414,-15.4256652832031
8413,-14.6330067952474
8412,-17.6320124308268
8411,-18.090066019694
8410,-23.2283564249674
8409,-22.6250289916992
8408,-21.3363810221354
8407,-19.9189030965169
8406,-16.0642023722331
8405,-20.9478286743164
8404,-21.0690165201823
8403,-19.9682652791341
8402,-17.8944254557291
8401,-20.9922826131185
8400,-15.1571563720703
8399,-21.6322031656901
8398,-19.5496607462565
8397,-17.7885701497396
8396,-16.0150817871094
8395,-20.9828526814778
8394,-22.6577946980794
8393,-19.7510106404622
8392,-21.4094273885091
8391,-22.204089864095
8390,-20.9475285847982
8389,-23.5804326375325
8388,-22.1774098714192
8387,-22.4255406697591
8386,-21.3049530029297
8385,-22.1229232788086
8384,-16.3055913289388
8383,-17.2499272664388
8382,-21.1843195597331
8381,-20.7312377929687
8380,-22.6938435872396
8379,-18.7493576049804
8378,-16.2255437215169
8377,-18.6230504353841
8376,-18.2341700236002
8375,-17.0821543375651
8374,-15.74290822347
8373,-21.6206598917643
8372,-15.9314356486002
8371,-19.4940272013346
8370,-17.7905436197916
8369,-19.6827479044596
8368,-22.6425130208333
8367,-18.0540934244791
8366,-19.2096160888672
8365,-17.5985473632812
8364,-22.8392598470052
8363,-15.7354924519857
8362,-22.5800435384114
8361,-18.2626480102539
8360,-23.2206888834635
8359,-19.6651443481445
8358,-14.6749659220377
8357,-20.6150650024414
8356,-21.8965006510416
8355,-17.692495727539
8354,-18.7919118245442
8353,-23.8070154825846
8352,-18.0439895629883
8351,-19.1399470011393
8350,-25.8876505533854
8349,-17.9496114095052
8348,-19.1435175577799
8347,-15.6043533325195
8346,-14.1336756388346
8345,-13.5573944091797
8344,-18.6912267049153
8343,-16.6749506632487
8342,-13.9011622111002
8341,-20.23642578125
8340,-19.0776173909505
8339,-16.104345703125
8338,-20.2973261515299
8337,-17.0441065470377
8336,-16.1538909912109
8335,-19.1688064575195
8334,-16.5555786132812
8333,-18.0682764689127
8332,-15.5149012247721
8331,-21.8181798299153
8330,-18.9448201497396
8329,-17.7035481770833
8328,-19.9549138387044
8327,-15.588601175944
8326,-12.7131434122721
8325,-17.9974680582682
8324,-17.6964960734049
8323,-16.3766413370768
8322,-19.1760289510091
8321,-19.3510955810547
8320,-19.2988952636719
8319,-20.0765543619791
8318,-13.84740041097
8317,-19.1087936401367
8316,-18.6915471394857
8315,-18.872536722819
8314,-19.4171966552734
8313,-18.7617426554362
8312,-20.4767288208008
8311,-18.1067667643229
8310,-21.8512557983398
8309,-21.4664189656575
8308,-21.0238454182942
8307,-20.6430674235026
8306,-14.3109776814778
8305,-19.1945276896159
8304,-19.7037694295247
8303,-15.6630615234375
8302,-17.4014572143554
8301,-16.9819447835286
8300,-20.1629292805989
8299,-19.5345189412435
8298,-19.3521077473958
8297,-21.2201217651367
8296,-20.0701100667317
8295,-22.8631093343099
8294,-16.9680618286133
8293,-20.1248789469401
8292,-17.6477595011393
8291,-17.4743738810221
8290,-18.214463297526
8289,-17.5405588785807
8288,-20.4938008626302
8287,-18.7597691853841
8286,-13.8110590616862
8285,-15.0682917277018
8284,-22.5486943562825
8283,-14.3589869181315
8282,-19.6093048095703
8281,-20.3899571736653
8280,-20.6394536336263
8279,-19.4248870849609
8278,-21.3652506510416
8277,-18.770485941569
8276,-17.3910608927409
8275,-18.8927342732747
8274,-22.6430521647135
8273,-16.5815719604492
8272,-18.8180577596028
8271,-18.8414723714192
8270,-24.6347997029622
8269,-24.3708251953125
8268,-16.4491434733073
8267,-17.5056238810221
8266,-16.262917582194
8265,-15.7959935506185
8264,-20.6761713663737
8263,-23.1734451293945
8262,-17.7951161702474
8261,-18.3586054484049
8260,-18.0441523234049
8259,-20.0099853515625
8258,-13.5781921386719
8257,-16.6797673543294
8256,-21.5562016805013
8255,-15.9600789388021
8254,-19.2570810953776
8253,-26.533186340332
8252,-19.103010559082
8251,-19.8180679321289
8250,-16.1634862263997
8249,-18.0774444580078
8248,-18.2506139119466
8247,-15.7048985799153
8246,-16.9911865234375
8245,-21.4972391764323
8244,-24.2113632202148
8243,-16.392078145345
8242,-22.2615442911784
8241,-20.2518880208333
8240,-18.23314259847
8239,-19.6216415405273
8238,-15.0480026245117
8237,-20.0671981811523
8236,-18.6792307535807
8235,-16.7783747355143
8234,-20.989859008789
8233,-16.1741572062174
8232,-20.3042002360026
8231,-18.4657653808594
8230,-21.5170832316081
8229,-15.6250849405924
8228,-16.2704350789388
8227,-21.9638732910156
8226,-20.5946690877278
8225,-15.6290471394857
8224,-16.7444569905599
8223,-14.1239278157552
8222,-17.1691955566406
8221,-19.7258997599284
8220,-15.2653996785482
8219,-26.8693018595377
8218,-14.0007690429687
8217,-19.7688583374023
8216,-19.7672688802083
8215,-21.5670888264974
8214,-16.4955378214518
8213,-18.9459543863932
8212,-18.9686314900716
8211,-18.485823059082
8210,-13.5793772379557
8209,-19.7665491739909
8208,-20.4500106811523
8207,-22.0842956542969
8206,-18.1475763956706
8205,-19.5825892130534
8204,-22.9699768066406
8203,-16.3301147460937
8202,-12.2676376342773
8201,-20.0456019083659
8200,-22.5283899943034
8199,-17.2234329223633
8198,-23.5059646606445
8197,-20.0200459798177
8196,-18.6239278157552
8195,-16.3366912841797
8194,-16.9994313557942
8193,-18.9328750610351
8192,-20.1509307861328
8191,-17.6202072143554
8190,-18.7496678670247
8189,-19.7656616210937
8188,-16.3327163696289
8187,-19.4838292439778
8186,-19.6857564290364
8185,-16.9271326700846
8184,-13.7432286580403
8183,-18.1230326334635
8182,-17.8986038208008
8181,-21.3389368693034
8180,-16.395122273763
8179,-21.6803878784179
8178,-21.5454366048177
8177,-21.0740951538086
8176,-24.2881352742513
8175,-17.9487645467122
8174,-21.2616943359375
8173,-21.1992223103841
8172,-22.8408315022786
8171,-26.3880549112956
8170,-16.8991760253906
8169,-19.7749033610026
8168,-17.837385559082
8167,-21.5873677571614
8166,-16.9389048258463
8165,-18.4567347208659
8164,-20.8897282918294
8163,-24.5285069783528
8162,-21.2873901367187
8161,-15.9010528564453
8160,-19.3534098307291
8159,-16.119856262207
8158,-21.0927922566732
8157,-23.3081929524739
8156,-23.2012720743815
8155,-24.408550008138
8154,-19.9077896118164
8153,-18.5089680989583
8152,-23.3020614624023
8151,-24.4123850504557
8150,-19.9067036946614
8149,-16.8089940388997
8148,-22.0553878784179
8147,-20.7296941121419
8146,-20.8478352864583
8145,-16.2277638753255
8144,-15.3960301717122
8143,-21.2778711954752
8142,-19.1125854492187
8141,-17.034167989095
8140,-18.0533889770508
8139,-22.093130493164
8138,-19.5881383260091
8137,-19.3309590657552
8136,-21.8487177530924
8135,-19.8276758829752
8134,-23.1759908040364
8133,-21.6105763753255
8132,-21.8204686482747
8131,-17.805288696289
8130,-20.7233032226562
8129,-20.8781341552734
8128,-16.6431564331054
8127,-18.3089024861653
8126,-22.0045710245768
8125,-18.9601247151692
8124,-15.8302368164062
8123,-16.5805979410807
8122,-18.1205047607422
8121,-18.2023630777995
8120,-23.8230702718099
8119,-18.1700322469075
8118,-16.4166447957357
8117,-23.6419738769531
8116,-19.8659245808919
8115,-15.6609303792317
8114,-19.5632359822591
8113,-21.6955017089844
8112,-16.4381927490234
8111,-18.0102523803711
8110,-13.8699732462565
8109,-18.6373504638672
8108,-17.5631088256836
8107,-16.9968704223633
8106,-18.4687306722005
8105,-21.3849116007487
8104,-24.8079284667969
8103,-20.4339482625325
8102,-15.3346288045247
8101,-20.4824381510416
8100,-18.3031677246094
8099,-15.3577611287435
8098,-23.1619984944661
8097,-16.5597035725911
8096,-19.1003885904948
8095,-19.2576405843099
8094,-24.2982365926107
8093,-22.7891957600911
8092,-25.157817586263
8091,-24.3577407836914
8090,-18.5184921264648
8089,-20.2450520833333
8088,-14.7740158081054
8087,-18.3974924723307
8086,-20.4783971150716
8085,-13.6732899983724
8084,-18.3319178263346
8083,-27.1013270060221
8082,-19.0973546346028
8081,-16.7515497843424
8080,-21.476296488444
8079,-16.8789530436198
8078,-17.4514933268229
8077,-14.0642786661784
8076,-18.8364293416341
8075,-17.8657516479492
8074,-19.6297770182291
8073,-16.9963795979817
8072,-18.1153549194336
