"Summer months (April to September) of hydrological
 years [yr BP]","Average summer mean temperature [degree C]"
12128,-17.5492919921875
12127,-16.0927286783854
12126,-15.1198130289713
12125,-13.6354100545247
12124,-16.1618815104166
12123,-17.5805165608724
12122,-17.9446980794271
12121,-16.4728302001953
12120,-16.363498433431
12119,-15.4462493896484
12118,-15.515109761556
12117,-15.9633646647135
12116,-16.6043736775716
12115,-17.4298080444336
12114,-16.3308751424153
12113,-16.2439687093099
12112,-16.3890747070312
12111,-16.5827875773112
12110,-16.9432484944661
12109,-17.1587865193685
12108,-17.7447011311849
12107,-17.3642206827799
12106,-16.2553085327148
12105,-15.7095219930013
12104,-17.3317576090495
12103,-17.0763458251953
12102,-16.8245885213216
12101,-15.8358367919922
12100,-16.837873840332
12099,-17.9985107421875
12098,-16.5247024536133
12097,-16.2295516967773
12096,-18.1201817830403
12095,-17.6444381713867
12094,-18.1076721191406
12093,-14.6604090372721
12092,-15.3110717773437
12091,-16.2649393717448
12090,-18.431618754069
12089,-17.4869318644206
12088,-16.6683486938476
12087,-15.8134343465169
12086,-15.4480219523112
12085,-17.1317988077799
12084,-16.9118662516276
12083,-17.1018280029297
12082,-15.5744308471679
12081,-16.375227355957
12080,-15.0736297607422
12079,-15.5326344807942
12078,-17.1176208496094
12077,-16.3247309366862
12076,-15.7389002482096
12075,-17.7840408325195
12074,-13.9024541219075
12073,-14.9940399169922
12072,-15.5783777872721
12071,-14.7991826375325
12070,-14.6191696166992
12069,-15.8896341959635
12068,-15.1510299682617
12067,-15.7387145996094
12066,-16.1711334228515
12065,-17.994970703125
12064,-15.5861902872721
12063,-15.9150883992513
12062,-14.9818837483724
12061,-17.8642893473307
12060,-17.2478851318359
12059,-15.6633972167969
12058,-15.0811599731445
12057,-16.8337412516276
12056,-15.5089859008789
12055,-15.6081349690755
12054,-16.1218780517578
12053,-17.1778828938802
12052,-16.2543294270833
12051,-15.5941095987955
12050,-18.284531656901
12049,-16.7884709676107
12048,-16.3736226399739
12047,-16.5998341878255
12046,-16.0109975179036
12045,-17.2771362304687
12044,-16.8228261311849
12043,-17.6290242513021
12042,-16.2876037597656
12041,-16.6351862589518
12040,-18.2242797851562
12039,-15.6519073486328
12038,-16.6340850830078
12037,-17.7784612019857
12036,-17.3160003662109
12035,-15.6867228190104
12034,-16.0877110799153
12033,-15.2080647786458
12032,-16.1910995483398
12031,-16.7510589599609
12030,-17.5353937784831
12029,-16.9594991048177
12028,-14.6247924804687
12027,-15.2269399007161
12026,-16.5003774007161
12025,-16.1088343302409
12024,-17.1007598876953
12023,-18.2494466145833
12022,-16.031851196289
12021,-17.2577067057291
12020,-16.1273508707682
12019,-15.9295766194661
12018,-16.576887512207
12017,-16.0436309814453
12016,-17.5706619262695
12015,-15.9151290893554
12014,-15.8716466267903
12013,-17.9461120605469
12012,-15.3089711507161
12011,-17.292946879069
12010,-15.197747294108
12009,-17.7934961954752
12008,-16.8056727091471
12007,-15.8196192423502
12006,-17.3108759562174
12005,-15.4747350056966
12004,-15.8717508951823
12003,-16.3309590657552
12002,-17.185400390625
12001,-15.7900807698567
12000,-16.8114837646484
11999,-16.3893188476562
11998,-15.7875300089518
11997,-16.5089350382487
11996,-15.2186950683594
11995,-17.623264058431
11994,-16.7340098063151
11993,-16.8651565551758
11992,-15.1086232503255
11991,-16.1113749186198
11990,-17.2380330403646
11989,-15.3528605143229
11988,-16.3673817952474
11987,-16.9345153808594
11986,-16.8819081624349
11985,-16.8138488769531
11984,-17.167349243164
11983,-14.3809900919596
11982,-16.167219543457
11981,-16.491323852539
11980,-16.2821283976237
11979,-14.6522939046224
11978,-14.4176137288411
11977,-17.1447433471679
11976,-17.5372426350911
11975,-15.473257446289
11974,-15.5517232259114
11973,-15.2207677205403
11972,-17.0265563964844
11971,-17.732883199056
11970,-16.9739288330078
11969,-16.2977127075195
11968,-16.3879684448242
11967,-15.5926651000976
11966,-15.0620483398437
11965,-15.1148666381836
11964,-15.5327184041341
11963,-14.2044815063476
11962,-15.547336324056
11961,-15.2912684122721
11960,-15.3870986938476
11959,-16.1532094319661
11958,-17.8890492757161
11957,-14.0048355102539
11956,-14.8841868082682
11955,-16.448838297526
11954,-14.7564147949219
11953,-15.1385228474935
11952,-17.467138671875
11951,-14.9922826131185
11950,-16.6397893269857
11949,-14.1960713704427
11948,-16.3863306681315
11947,-15.7023045857747
11946,-17.0760940551758
11945,-15.2040669759114
11944,-15.7831431070963
11943,-12.9882186889648
11942,-14.3789962768554
11941,-14.7240381876627
11940,-15.2405405680338
11939,-16.224338277181
11938,-15.6424570719401
11937,-17.0166534423828
11936,-17.1405420939127
11935,-16.2975702921549
11934,-15.6273712158203
11933,-15.577739461263
11932,-14.5939595540364
11931,-16.2918635050456
11930,-15.4626754760742
11929,-14.5824086507161
11928,-15.9142517089844
11927,-15.7020655314127
11926,-16.2499145507812
11925,-16.8050064086914
11924,-14.5014200846354
11923,-17.1482070922851
11922,-15.9322723388672
11921,-16.491812133789
11920,-15.0309204101562
11919,-17.0161092122396
11918,-16.8610748291015
11917,-16.6982050577799
11916,-16.2585306803385
11915,-15.4074081420898
11914,-17.4059458414713
11913,-15.5778767903646
11912,-16.6379353841146
11911,-15.7745549519857
11910,-16.9487594604492
11909,-17.0019592285156
11908,-15.8140853881836
11907,-16.1762222290039
11906,-15.4284830729166
11905,-15.3555943806966
11904,-13.9623041788737
11903,-15.6382507324219
11902,-15.5085484822591
11901,-15.2587290445963
11900,-16.4380783081054
11899,-16.0795501708984
11898,-14.2600438435872
11897,-16.7555628458659
11896,-16.6178344726562
11895,-17.8095967610677
11894,-17.1519251505534
11893,-14.8808120727539
11892,-15.8419809977213
11891,-14.6585830688476
11890,-14.8369252522786
11889,-15.2541539510091
11888,-16.0276270548502
11887,-15.2572642008463
11886,-15.9826873779297
11885,-16.2378651936849
11884,-18.0222101847331
11883,-15.4823720296224
11882,-17.8616470336914
11881,-16.6824961344401
11880,-16.8754435221354
11879,-14.2246866861979
11878,-14.0681671142578
11877,-15.1058436075846
11876,-15.6503306070963
11875,-12.7727823893229
11874,-15.7833312988281
11873,-14.3882736206054
11872,-16.0883316040039
11871,-16.9127588907877
11870,-16.3658406575521
11869,-15.9876057942708
11868,-13.9584259033203
11867,-16.7627497355143
11866,-17.7437067667643
11865,-16.4755945841471
11864,-16.7915634155273
11863,-17.2160858154297
11862,-14.8109344482422
11861,-15.9049641927083
11860,-16.6201690673828
11859,-16.8895655314127
11858,-14.6889836629232
11857,-17.7430150349935
11856,-14.5366882324219
11855,-16.1692947387695
11854,-14.9032958984375
11853,-15.074311319987
11852,-14.3945831298828
11851,-15.0919275919596
11850,-16.4517603556315
11849,-15.9744323730469
11848,-17.1766443888346
11847,-16.5173884073893
11846,-16.7861338297526
11845,-16.3711608886719
11844,-14.8177703857422
11843,-15.8714838663737
11842,-15.6523040771484
11841,-15.3457600911458
11840,-16.3558359781901
11839,-15.7381627400716
11838,-14.767327372233
11837,-16.8466374715169
11836,-16.0716054280599
11835,-13.668325805664
11834,-12.2549982706705
11833,-14.4422490437825
11832,-15.2258539835612
11831,-16.3291839599609
11830,-17.2360875447591
11829,-16.6710215250651
11828,-16.0193288167317
11827,-16.6305196126302
11826,-14.1688674926758
11825,-13.9750147501627
11824,-15.8526570638021
11823,-14.2076807657877
11822,-15.780983988444
11821,-14.6751642862955
11820,-14.8098103841146
11819,-14.5863072713216
11818,-15.6092692057291
11817,-15.8718780517578
11816,-15.2448766072591
11815,-17.7344701131185
11814,-16.5164957682291
11813,-15.5290969848633
11812,-14.8923197428385
11811,-16.2358993530273
11810,-14.6275517781575
11809,-15.7202438354492
11808,-14.4597813924153
11807,-15.5998977661133
11806,-15.2048807779948
11805,-16.3791437784831
11804,-15.2951848347982
11803,-16.2280563354492
11802,-14.8111175537109
11801,-14.3007924397786
11800,-15.8845453898112
11799,-13.4291112263997
11798,-15.496560160319
11797,-14.0506983439127
11796,-17.498139444987
11795,-16.2473230997721
11794,-17.738986714681
11793,-15.4457255045573
11792,-16.4602060953776
11791,-14.6790883382161
11790,-16.6006581624349
11789,-16.2052291870117
11788,-16.7040720621745
11787,-14.9419667561849
11786,-15.4948130289713
11785,-15.0543960571289
11784,-17.0391906738281
