"Winter months (December-January-February) of each years [yr BP]","Average winter mean temperature [degree C]"
3550,0.683485921223981
3549,1.69190877278648
3548,0.898380533854189
3547,0.787601725260439
3546,-0.281601969401019
3545,-0.841701253255186
3544,-1.66969401041664
3543,-1.96144205729164
3542,-2.12172037760414
3541,-2.60773315429685
3540,-3.10951334635414
3539,-3.32925008138019
3538,0.0670308430989811
3537,1.45227457682294
3536,1.40073038736981
3535,1.72771606445315
3534,0.316420491536481
3533,0.328159586588564
3532,0.253269449869814
3531,0.830845133463564
3530,-0.706121826171852
3529,0.163323974609398
3528,-0.720190429687477
3527,-0.283707682291644
3526,0.352868652343773
3525,1.19638468424481
3524,1.77604573567711
3523,1.61793416341148
3522,1.84577840169273
3521,1.03224080403648
3520,1.41530761718752
3519,1.0302673339844
3518,1.37272542317711
3517,1.80249430338544
3516,0.455865478515648
3515,0.849766031901064
3514,-0.980444335937477
3513,-2.32718505859373
3512,-3.25938517252602
3511,-2.44159545898435
3510,-0.988592529296852
3509,-0.0278076171874773
3508,0.240889485677106
3507,0.532627360026064
3506,-0.256129964192686
3505,-1.2435363769531
3504,-1.12185262044269
3503,-0.815964762369769
3502,-2.01400349934894
3501,-3.19448445638019
3500,-2.15933837890623
3499,-2.0524963378906
3498,-2.50653686523435
3497,0.250075276692731
3496,0.850895182291689
3495,0.344852701822939
3494,0.160170491536481
3493,0.471348063151064
3492,-1.03022867838539
3491,-2.12178141276039
3490,-0.123409016927061
3489,-1.85471191406248
3488,-3.03500976562498
3487,-4.73460489908852
3486,-2.75858154296873
3485,-2.71862386067706
3484,0.903924560546898
3483,2.37068074544273
3482,2.2275329589844
3481,1.33949178059898
3480,0.684788004557314
3479,0.400130208333356
3478,1.40878702799481
3477,-0.288580322265602
3476,-2.00474650065102
3475,-1.48830769856769
3474,-1.49354654947914
3473,-0.491349283854144
3472,0.850386555989606
3471,1.88411865234377
3470,1.72056477864586
3469,2.3041931152344
3468,1.22132771809898
3467,0.795068359375023
3466,0.324294026692731
3465,0.313124593098981
3464,0.386285400390648
3463,-0.310491943359352
3462,-0.457840983072894
3461,0.0787699381510644
3460,-0.142940266927061
3459,-0.247290039062477
3458,0.574060058593773
3457,1.05063273111981
3456,1.38663126627606
3455,1.95637410481773
3454,1.27151896158856
3453,1.26613769531252
3452,1.06067301432294
3451,1.01019694010419
3450,0.884281412760439
3449,0.710422770182314
3448,0.234226481119814
3447,-0.282486979166644
3446,-0.857224527994769
3445,-0.313787841796852
3444,-0.853348795572894
3443,-0.263382975260394
3442,0.319980875651064
3441,1.2464538574219
3440,2.14111735026044
3439,2.10305175781252
3438,1.46676025390627
3437,1.7735534667969
3436,1.44173583984377
3435,0.920505777994814
3434,1.26680908203127
3433,0.482130940755231
3432,0.424981689453148
3431,-0.307714843749977
3430,0.154728190104189
3429,-1.23898925781248
3428,-2.04616902669269
3427,-1.62222900390623
3426,0.0828287760416894
3425,0.783369954427106
3424,0.874027506510439
3423,-1.44907226562498
3422,-0.222235107421852
3421,0.181024169921898
