"Winter months (December-January-February) of each years [yr BP]","Average winter mean temperature [degree C]"
5674,-26.1496846516927
5673,-33.8530029296875
5672,-28.9898895263672
5671,-31.1921295166015
5670,-28.0938273111979
5669,-30.7115743001302
5668,-31.2769378662109
5667,-25.5155853271484
5666,-25.6043100992838
5665,-30.4746765136719
5664,-29.2975931803385
5663,-32.4191955566406
5662,-30.5192728678385
5661,-28.1720642089844
5660,-25.9360514322916
5659,-26.9733744303385
5658,-30.3296162923177
5657,-27.6383270263672
5656,-30.1876841227213
5655,-27.8990895589192
5654,-26.8251149495442
5653,-21.5881459554036
5652,-27.4220031738281
5651,-25.8333394368489
5650,-29.8380391438802
5649,-27.6323150634765
5648,-30.7848673502604
5647,-29.2795013427734
5646,-27.3236145019531
5645,-26.9584767659505
5644,-30.6162984212239
5643,-25.0941121419271
5642,-27.5229705810547
5641,-27.2619181315104
5640,-29.7097839355469
5639,-20.6506764729817
5638,-28.0438954671224
5637,-28.7711293538411
5636,-30.4372009277344
5635,-26.356797281901
5634,-30.7387451171875
5633,-23.7251241048177
5632,-26.7571217854817
5631,-27.2774058024088
5630,-31.4726928710937
5629,-32.1461293538411
5628,-27.5262817382812
5627,-26.3645487467448
5626,-23.3537862141927
5625,-28.3983215332031
5624,-32.7056945800781
5623,-29.7086496988932
5622,-26.5961568196614
5621,-31.2599650065104
5620,-32.4602416992187
5619,-33.3579772949219
5618,-32.0510365804036
5617,-24.6034149169922
5616,-31.8115651448567
5615,-30.0827799479166
5614,-31.4373077392578
5613,-26.9057729085286
5612,-29.1690938313802
5611,-25.4204315185547
5610,-19.6527923583984
5609,-32.3745279947916
5608,-30.2231201171875
5607,-31.9929768880208
5606,-32.9061391194661
5605,-26.1181854248047
5604,-29.651724243164
5603,-29.8603525797526
5602,-31.3257151285807
5601,-32.755962117513
5600,-30.9982462565104
5599,-30.5706949869791
5598,-25.4697886149088
5597,-32.6581837972005
5596,-28.8944966634114
5595,-26.8540913899739
5594,-26.0392262776692
5593,-26.8635111490885
5592,-25.1100982666015
5591,-27.4802714029948
5590,-22.1438303629557
5589,-29.2676401774088
5588,-32.132925415039
5587,-24.7938344319661
5586,-24.4541076660156
5585,-32.0567077636719
5584,-32.9444183349609
5583,-22.5909993489583
5582,-28.3830780029297
5581,-22.8174092610677
5580,-26.7120320638021
5579,-23.8299214680989
5578,-25.6286224365234
5577,-28.5292673746745
5576,-32.6071685791015
5575,-20.910752360026
5574,-28.6228851318359
5573,-30.2791758219401
5572,-29.2711802164713
5571,-22.2675944010416
5570,-18.025254313151
5569,-28.3644927978515
5568,-27.9980428059896
5567,-24.8729614257812
5566,-21.5127166748047
5565,-24.3080607096354
5564,-29.5122029622396
5563,-28.4920867919922
5562,-30.0280314127604
5561,-24.5814982096354
5560,-17.655137125651
5559,-29.7042399088541
5558,-28.1250061035156
5557,-27.1240193684896
5556,-27.1842254638672
5555,-31.1680409749349
5554,-30.7971659342448
5553,-25.5913197835286
5552,-25.53818359375
5551,-27.886811319987
5550,-32.297959391276
5549,-32.584336344401
5548,-31.1647603352864
5547,-32.8653218587239
5546,-24.5016387939453
5545,-25.5405029296875
5544,-28.9947875976562
5543,-29.0665649414062
5542,-24.6513173421224
5541,-32.7201293945312
5540,-30.6333679199219
5539,-16.4670827229817
5538,-29.3335123697916
5537,-33.0876424153646
5536,-29.2692321777344
5535,-22.3611104329427
5534,-26.0011759440104
5533,-27.771088663737
5532,-28.3357503255208
5531,-24.1315877278646
5530,-27.3019571940104
5529,-24.411240641276
5528,-31.0176198323567
5527,-24.4166931152344
5526,-23.3979705810547
5525,-18.0723887125651
5524,-32.0507110595703
5523,-21.1120920817057
5522,-22.9240020751953
5521,-30.0902618408203
5520,-31.2880716959635
5519,-26.1569427490234
5518,-29.6571461995442
5517,-26.4870717366536
5516,-24.0839701334635
5515,-27.2615926106771
5514,-27.834819539388
5513,-24.8334716796875
5512,-30.2193155924479
5511,-29.179301961263
5510,-24.9064239501953
5509,-29.8026184082031
5508,-29.3173583984375
5507,-25.3869944254557
5506,-29.5843770345052
5505,-29.9761210123698
5504,-27.6027028401692
5503,-21.6209269205729
5502,-27.4480550130208
5501,-27.1003072102864
5500,-28.0631876627604
5499,-31.7528544108073
5498,-23.9936126708984
5497,-25.5056365966797
5496,-25.8917551676432
5495,-24.21689453125
5494,-23.9858205159505
5493,-24.7850962320963
5492,-37.4475006103515
5491,-29.87802734375
5490,-29.5824595133463
5489,-31.6233378092448
5488,-29.7803609212239
5487,-30.9354970296224
5486,-29.4356750488281
5485,-19.7746337890625
5484,-25.3521230061849
5483,-33.2534088134765
5482,-26.8205423990885
5481,-31.2101806640625
5480,-32.4861307779948
5479,-25.7278656005859
5478,-28.367051188151
5477,-27.7535868326823
5476,-28.1841389973958
5475,-30.6525583902995
5474,-30.4913594563802
5473,-29.0426849365234
5472,-32.4136973063151
5471,-27.8071756998698
5470,-29.3314168294271
5469,-27.930517578125
5468,-22.3071960449219
5467,-27.4843505859375
5466,-27.0786549886067
5465,-33.2166758219401
5464,-32.7994038899739
5463,-29.580913289388
5462,-30.8481862386067
5461,-25.9411275227864
5460,-25.9457967122396
5459,-27.452012125651
5458,-30.4724334716797
5457,-26.4331624348958
5456,-26.5510060628255
5455,-28.1881673177083
5454,-27.5774037679036
5453,-31.0946360270182
5452,-30.3687194824219
5451,-30.7670145670573
5450,-31.2933003743489
5449,-23.1328033447265
5448,-28.2311258951823
5447,-36.584336344401
5446,-30.8097239176432
5445,-27.4267232259114
5444,-29.8782002766927
5443,-26.1311452229817
5442,-24.6913411458333
5441,-32.8922790527344
5440,-28.8821472167969
5439,-31.6322642008463
5438,-31.507426961263
5437,-25.3623565673828
5436,-28.4961405436198
5435,-24.0043039957682
5434,-34.0237182617187
