"Winter months (December-January-February) of each years [yr BP]","Average winter mean temperature [degree C]"
10563,-22.5339670817057
10562,-25.8589335123698
10561,-28.6242228190104
10560,-26.2857014973958
10559,-25.3734141031901
10558,-32.3655100504557
10557,-30.3536794026692
10556,-20.7086802164713
10555,-32.3139658610026
10554,-23.0682840983073
10553,-27.2074849446614
10552,-31.5889343261719
10551,-30.4083669026692
10550,-27.8998372395833
10549,-34.3727121988932
10548,-29.7848775227864
10547,-28.317251586914
10546,-32.2547159830729
10545,-30.8388732910156
10544,-24.3178721110026
10543,-32.5090596516927
10542,-24.7388671875
10541,-20.408061726888
10540,-30.7726298014323
10539,-26.435395304362
10538,-29.715434773763
10537,-34.2513844807943
10536,-32.4109354654948
10535,-29.3432678222656
10534,-25.3873046875
10533,-28.6131551106771
10532,-34.3342702229818
10531,-36.0791432698568
10530,-25.4538330078125
10529,-31.1413838704427
10528,-33.3382832845052
10527,-31.1252909342448
10526,-30.6798563639323
10525,-33.8399058024088
10524,-23.7419850667317
10523,-26.4248667399088
10522,-29.5198069254557
10521,-29.7163045247396
10520,-25.378022257487
10519,-25.7336435953776
10518,-26.2441111246745
10517,-29.1320556640625
10516,-28.388540649414
10515,-31.6741088867187
10514,-33.6799021402995
10513,-37.5127827962239
10512,-23.4751495361328
10511,-26.9018361409505
10510,-26.7218027750651
10509,-34.0637674967448
10508,-28.5978505452474
10507,-30.8164937337239
10506,-24.7255360921224
10505,-25.7521016438802
10504,-28.272568766276
10503,-30.8257049560547
10502,-34.4559692382812
10501,-30.2110097249349
10500,-29.3488525390625
10499,-23.7514760335286
10498,-34.4699310302734
10497,-32.8749450683594
10496,-31.5283772786458
10495,-28.1273763020833
10494,-20.9296936035156
10493,-23.4721232096354
10492,-25.4493418375651
10491,-30.0497802734375
10490,-25.4836486816406
10489,-32.5115519205729
10488,-27.3412790934245
10487,-28.2874155680338
10486,-24.9577596028646
10485,-26.004242960612
10484,-20.8443054199219
10483,-26.0985829671224
10482,-34.429067993164
10481,-27.1250671386719
10480,-26.453970336914
10479,-20.5623942057291
10478,-35.2632609049479
10477,-23.494243367513
10476,-26.5973978678385
10475,-23.8991302490234
10474,-23.2011932373047
10473,-28.9407562255859
10472,-23.7831990559896
10471,-26.8718729654948
10470,-35.197119140625
10469,-27.3549916585286
10468,-24.5421407063802
10467,-25.5185862223307
10466,-24.576752726237
10465,-26.0520640055338
10464,-23.5094665527344
10463,-26.2591562906901
10462,-29.394873046875
10461,-33.1668050130208
10460,-31.4907745361328
10459,-27.5868286132812
10458,-28.459829711914
10457,-27.5687774658203
10456,-25.7540395100911
10455,-31.4343882242838
10454,-25.1140197753906
10453,-32.5840667724609
10452,-27.7408864339192
10451,-34.4738627115885
10450,-25.6259063720703
10449,-29.0280517578125
10448,-20.2228251139323
10447,-28.8726816813151
10446,-37.3392852783203
10445,-33.038931274414
10444,-26.6772725423177
10443,-25.3942677815755
10442,-23.8018402099609
10441,-21.1482147216797
10440,-22.8165496826172
10439,-21.8588673909505
10438,-26.9879872639974
10437,-28.0634572347005
10436,-24.9670064290364
10435,-24.136577351888
10434,-28.2721720377604
10433,-26.6456359863281
10432,-22.6076365152995
10431,-34.4190734863281
10430,-25.390229288737
10429,-27.0797739664713
10428,-29.6697143554687
10427,-32.8193471272786
10426,-23.2469441731771
10425,-25.8729614257812
10424,-28.1640024820963
10423,-30.122417195638
10422,-34.6432352701823
10421,-32.9689188639323
10420,-30.0830088297526
10419,-27.923941040039
10418,-27.8519907633463
10417,-32.2170623779297
10416,-26.9481974283854
10415,-33.099701944987
10414,-27.4542399088541
10413,-29.1330220540364
10412,-26.1442220052083
10411,-30.7149007161458
10410,-32.1944895426432
10409,-30.6177327473958
10408,-28.4396067301432
10407,-24.5759847005208
10406,-29.1211507161458
10405,-31.9965169270833
10404,-32.3539642333984
10403,-29.374614461263
10402,-23.371939086914
10401,-24.6840830485026
10400,-30.6847696940104
10399,-23.5967010498047
10398,-26.566997273763
10397,-30.4677083333333
10396,-31.5933898925781
10395,-24.3964955647786
10394,-26.737153116862
10393,-30.8265696207682
10392,-29.6456919352213
10391,-25.9181477864583
10390,-29.4597127278646
10389,-26.0664021809896
