"Winter months (October to March) of hydrological
 years [yr BP]","Average winter mean temperature [degree C]"
8786,-34.9769017537435
8785,-36.9191421508789
8784,-32.686860148112
8783,-25.9081634521484
8782,-29.9888239542643
8781,-31.392930094401
8780,-34.3612197875976
8779,-35.4286305745443
8778,-34.2256657918294
8777,-36.6352167765299
8776,-34.5998850504557
8775,-40.1202936808268
8774,-30.0248652140299
8773,-30.5209615071614
8772,-29.6671763102213
8771,-25.3154230753581
8770,-28.6912979125976
8769,-29.1661565144857
8768,-33.9727386474609
8767,-30.6550786336263
8766,-35.8371668497721
8765,-34.3202245076497
8764,-37.1181549072265
8763,-35.9530217488607
8762,-34.4010070800781
8761,-32.4778401692708
8760,-29.640966796875
8759,-26.1629852294922
8758,-28.0772588094075
8757,-29.4341262817383
8756,-30.9592244466146
8755,-31.9625254313151
8754,-35.484482828776
8753,-38.538552347819
8752,-35.3417114257812
8751,-35.8423700968424
8750,-34.4108439127604
8749,-27.9958251953125
8748,-28.3629694620768
8747,-24.7118896484375
8746,-29.2789927164713
8745,-31.8320475260416
8744,-27.473501586914
8743,-28.3625447591146
8742,-30.5566467285156
8741,-34.276703898112
8740,-33.6624333699544
8739,-35.6078781127929
8738,-36.3977773030599
8737,-30.2309529622396
8736,-27.3321746826172
8735,-31.8123077392578
8734,-25.5868693033854
8733,-35.9845870971679
8732,-33.0925938924153
8731,-31.3470443725586
8730,-33.8898783365885
8729,-34.4775426228841
8728,-33.9092442830403
8727,-36.0103591918945
8726,-33.6471033732096
8725,-30.5024678548177
8724,-29.7674977620442
8723,-33.4050328572591
8722,-29.666850789388
8721,-28.5513595581054
8720,-30.7569005330403
8719,-32.7310190836588
8718,-35.4477727254232
8717,-31.5747156778971
8716,-37.007676188151
8715,-39.8537150065104
8714,-37.5550852457682
8713,-32.793923441569
8712,-31.9096664428711
8711,-33.1280502319336
8710,-26.6872009277344
8709,-26.1904841105143
8708,-22.6734196980794
8707,-29.9308405558268
8706,-33.2078308105469
8705,-33.1925847371419
