"Summer months (April to September) of hydrological
 years [yr BP]","Average summer mean temperature [degree C]"
2493,-7.39062856038409
2492,-6.70614725748696
2491,-6.96866455078123
2490,-8.30218098958331
2489,-9.04296213785805
2488,-7.91318359374998
2487,-7.41336669921873
2486,-6.76199442545571
2485,-7.30432230631508
2484,-6.49710693359373
2483,-5.51252848307289
2482,-7.73106486002602
2481,-7.60925394694008
2480,-5.58374888102211
2479,-8.78512166341144
2478,-6.8664128621419
2477,-8.62382100423175
2476,-7.53307444254555
2475,-6.98509063720701
2474,-6.52096659342446
2473,-6.82380269368487
2472,-6.13762512207029
2471,-7.48520507812498
2470,-7.03383483886716
2469,-10.2913116455078
2468,-8.52729899088539
2467,-7.04623769124347
2466,-6.70388895670571
2465,-6.79878845214841
2464,-8.35099894205727
2463,-8.16785786946612
2462,-6.04868418375649
2461,-4.85606994628904
2460,-4.85077006022133
2459,-7.53172912597654
2458,-5.98545684814451
2457,-5.6612609863281
2456,-8.37552235921222
2455,-7.56293843587237
2454,-9.47562001546222
2453,-6.38629760742185
2452,-7.15040181477862
2451,-8.55972646077472
2450,-7.5719538370768
2449,-7.37857666015623
2448,-6.16581827799477
2447,-6.92456919352211
2446,-7.88276774088539
2445,-8.40538635253904
2444,-6.60273590087888
2443,-7.63885091145831
2442,-9.56579691569008
2441,-6.13980204264321
2440,-6.88716990152993
2439,-5.60014953613279
2438,-7.06956329345701
2437,-8.29565022786456
2436,-6.37867329915362
2435,-6.90625864664711
2434,-7.78011932373045
2433,-6.44965718587237
2432,-6.48542887369789
2431,-6.18723398844399
2430,-6.99852091471352
2429,-6.00036977132159
2428,-7.59701385498045
2427,-5.67228291829425
2426,-6.35751698811847
2425,-6.74123229980466
2424,-7.44909261067706
2423,-8.09990030924477
2422,-6.14039459228513
2421,-9.44921722412107
2420,-7.17143351236977
2419,-8.99614562988279
2418,-6.55172322591144
2417,-7.73894093831378
2416,-6.86222686767576
2415,-5.97463582356769
2414,-8.35261128743487
2413,-6.83004608154295
2412,-4.88078918457029
2411,-6.77884267171222
2410,-6.34943237304685
2409,-9.73478291829425
2408,-8.99889729817706
2407,-6.33489837646482
2406,-8.55372212727862
2405,-7.95993906656899
2404,-8.03089497884112
2403,-6.33453979492185
2402,-7.00392761230466
2401,-6.11694437662758
2400,-6.89069722493487
2399,-7.44497782389321
2398,-4.7406066894531
2397,-5.5229553222656
2396,-5.9959294637044
2395,-7.78507080078123
2394,-6.99965515136716
2393,-6.99436289469399
2392,-5.34327290852862
2391,-4.74126281738279
2390,-7.09498443603513
2389,-6.94126739501951
2388,-6.00624186197914
2387,-9.2603337605794
2386,-8.91418050130206
2385,-7.154887898763
2384,-9.42252451578774
2383,-5.67803039550779
2382,-6.33919881184894
2381,-5.9082092285156
2380,-7.4760320027669
2379,-7.57903645833331
2378,-5.27870279947914
2377,-6.86621958414711
2376,-5.06131591796873
2375,-8.22305908203123
2374,-8.22789866129555
2373,-6.99007263183591
2372,-6.67999114990232
2371,-6.43688557942706
2370,-7.3288635253906
2369,-7.1838439941406
2368,-5.50491943359373
2367,-7.28156127929685
2366,-8.98864084879555
2365,-7.67827199300128
2364,-5.70699157714841
2363,-6.47255299886065
2362,-8.035258992513
2361,-9.71861114501951
2360,-7.86304066975909
2359,-7.86290842692055
2358,-6.31902923583982
2357,-5.27399800618487
2356,-8.57270660400388
2355,-6.66742808024086
2354,-7.84487253824868
2353,-6.81964213053383
2352,-7.14650573730466
2351,-5.78857523600258
2350,-7.21127166748045
2349,-7.65771077473956
2348,-8.45178578694659
2347,-8.65989023844399
2346,-7.48566792805987
2345,-8.74426625569659
2344,-7.32551422119138
2343,-6.85275624593097
2342,-7.41378377278644
2341,-7.41105499267576
2340,-8.03697560628253
2339,-7.43337605794269
2338,-6.70254109700519
2337,-8.31450246175128
2336,-7.65971476236977
2335,-5.95766550699868
2334,-6.95586751302081
2333,-6.52038675944008
2332,-7.02617492675779
2331,-7.70157725016274
2330,-7.90730387369789
2329,-5.88189798990883
2328,-4.99184773763019
2327,-6.06219584147133
2326,-9.39277750651039
2325,-8.29124298095701
2324,-9.43431447347003
2323,-5.88503367106118
2322,-6.15983174641925
2321,-7.5866277058919
2320,-7.25725402832029
2319,-6.22728068033852
2318,-7.62684733072914
2317,-8.3179000854492
2316,-6.8528630574544
2315,-5.28026936848956
2314,-5.0104787190755
2313,-7.68999074300128
2312,-7.6476628621419
2311,-8.43825632731117
2310,-8.03936614990232
2309,-5.68594970703123
2308,-7.71737772623696
2307,-7.0567687988281
2306,-8.26296590169269
2305,-8.75468037923175
2304,-5.45039469401039
2303,-7.7978576660156
2302,-7.53164265950519
2301,-6.63756154378253
2300,-6.05605672200519
2299,-9.08905131022133
2298,-7.90318400065102
2297,-5.89926757812498
2296,-7.31299947102862
2295,-6.550151570638
2294,-6.88352813720701
2293,-5.68438568115232
2292,-4.9399220784505
2291,-6.70597941080727
2290,-6.73471171061196
2289,-8.40663503011065
2288,-6.14853261311847
2287,-6.79753723144529
2286,-6.08149312337237
2285,-8.01254628499347
2284,-7.15070444742836
2283,-6.76032613118487
2282,-8.53487243652341
2281,-6.76056518554685
2280,-8.38887125651039
2279,-6.82122650146482
2278,-7.6326965332031
2277,-8.0637268066406
2276,-7.08818410237628
2275,-8.45184682210284
2274,-4.87398376464841
2273,-7.70429585774737
2272,-5.82599232991534
2271,-6.82638651529946
2270,-6.33621317545571
2269,-5.24438578287758
2268,-8.66016998291013
2267,-7.93963470458982
2266,-8.31941833496091
2265,-6.57536926269529
2264,-8.3651921590169
2263,-6.87592417399086
2262,-7.91005045572914
2261,-6.11143595377602
2260,-6.23483378092446
2259,-6.48907063802081
2258,-6.46718699137368
2257,-10.1561264038086
2256,-6.50200500488279
2255,-7.54798227945961
2254,-5.80353393554685
2253,-7.04377593994138
2252,-7.92711995442706
2251,-8.6059631347656
2250,-6.73895365397133
2249,-7.74267934163409
2248,-7.43368631998696
2247,-8.07932891845701
2246,-7.75710652669269
2245,-6.63986307779946
2244,-7.94379272460935
2243,-6.12639973958331
2242,-6.68141530354815
2241,-9.06086832682289
2240,-6.4496877034505
2239,-7.89138387044269
2238,-7.16844533284503
2237,-6.8315719604492
2236,-7.62331746419269
2235,-8.19189046223956
2234,-4.89470520019529
2233,-5.82379506429034
2232,-7.118266805013
2231,-5.00509745279946
2230,-6.8462203979492
2229,-7.29017995198565
2228,-8.32160542805987
2227,-7.57157491048175
2226,-8.12083282470701
2225,-9.59106038411456
2224,-7.2922424316406
2223,-9.73840179443357
2222,-8.68120930989581
2221,-8.57812347412107
2220,-7.05561930338539
2219,-7.9450490315755
2218,-7.37844441731769
2217,-8.02239074707029
2216,-9.41607259114581
2215,-6.22416280110675
2214,-8.59850921630857
2213,-7.55755462646482
2212,-7.58031056722003
2211,-6.61378072102862
2210,-6.30928649902341
2209,-4.78284810384112
2208,-7.33473815917966
2207,-5.51484781901039
2206,-8.80896097819008
2205,-7.96238555908201
2204,-6.08543497721352
2203,-6.68823089599607
2202,-8.20132039388019
2201,-7.56294352213539
2200,-5.39497477213539
2199,-7.42833811442055
2198,-7.69281616210935
2197,-8.57878723144529
2196,-6.98784993489581
2195,-7.36748097737628
2194,-5.75248819986977
2193,-7.57551167805987
2192,-10.3665908813476
2191,-7.70250549316404
2190,-7.88117065429685
2189,-5.73160654703774
2188,-9.01124165852862
2187,-5.23177947998045
2186,-7.37521972656248
2185,-7.04075469970701
2184,-6.22475280761716
2183,-6.62831726074216
2182,-9.83992106119789
2181,-8.5311823527018
2180,-6.51895751953123
2179,-5.21853230794269
2178,-5.49698994954425
2177,-4.72866923014321
2176,-7.45294291178383
2175,-8.03742828369138
2174,-8.12758229573565
2173,-9.19939015706378
2172,-7.82225138346352
2171,-7.52982940673826
2170,-8.16600646972654
2169,-6.57959086100258
2168,-8.7959528605143
2167,-7.72970937093097
2166,-7.85279693603513
2165,-6.40447845458982
2164,-6.3553527832031
2163,-6.25845438639321
2162,-8.76265563964841
2161,-7.33724568684894
2160,-6.93533681233722
2159,-6.92175140380857
2158,-8.74864807128904
2157,-8.6106755574544
2156,-7.05053558349607
2155,-9.61165974934894
2154,-5.2912658691406
2153,-6.90274149576821
2152,-6.14506123860675
2151,-8.42499389648435
2150,-5.88209635416664
2149,-8.90738779703774
2148,-6.71847127278644
2147,-5.22605997721352
2146,-7.60761871337888
2145,-6.2187077840169
2144,-9.87869873046873
2143,-8.92951812744138
2142,-6.53897196451821
2141,-5.86987406412758
2140,-7.72073974609373
2139,-7.24121195475258
2138,-7.97573445638019
2137,-7.22492319742836
2136,-6.30447743733722
2135,-5.08403625488279
2134,-7.36311950683591
2133,-6.19806264241534
2132,-6.914409383138
2131,-6.45166117350258
2130,-7.99495035807289
2129,-5.6489547729492
2128,-7.66207224527993
2127,-7.50985819498696
2126,-7.08694559733071
2125,-6.56519673665362
2124,-7.77994130452472
2123,-7.30885925292966
2122,-6.77123107910154
2121,-8.20489603678383
2120,-6.38180643717446
2119,-7.987407430013
2118,-7.24342193603513
2117,-9.21782531738279
2116,-6.87513834635414
2115,-8.64128468831378
2114,-8.77764739990232
2113,-7.7316955566406
2112,-6.07135620117185
2111,-7.5656799316406
2110,-7.9243453979492
2109,-7.62641499837237
2108,-7.37941335042315
2107,-7.58312835693357
2106,-6.83658701578774
2105,-5.50046132405597
2104,-6.55086364746091
2103,-7.22348124186196
2102,-7.24512074788409
2101,-4.42196756998696
2100,-7.53130696614581
2099,-7.5167526245117
2098,-4.42877298990883
2097,-6.53095601399737
2096,-6.14732462565102
2095,-8.08336486816404
2094,-7.45694325764972
2093,-7.48798726399737
2092,-9.62783915201821
2091,-6.53621520996091
2090,-7.9660222371419
2089,-5.00886637369789
2088,-8.53702901204425
2087,-4.16230367024737
2086,-7.27392934163409
2085,-10.4302734375
2084,-8.66231638590492
2083,-6.94076131184894
2082,-7.00245768229164
2081,-7.55514882405597
2080,-6.815776570638
2079,-10.7726806640625
2078,-10.456037902832
2077,-6.75403696695961
2076,-9.36211242675779
2075,-7.39696095784503
2074,-6.76649322509763
2073,-6.86621449788409
2072,-9.6591857910156
2071,-8.26431376139321
2070,-8.37170257568357
2069,-7.63454030354815
2068,-8.36252441406248
2067,-8.0122360229492
2066,-6.98639017740883
2065,-8.02251027425128
2064,-6.74160868326821
2063,-5.79487202962237
2062,-6.88336029052732
2061,-6.04939371744789
2060,-6.37970072428383
2059,-6.97833862304685
2058,-7.09511159261065
2057,-6.04013163248696
2056,-7.65474039713539
2055,-6.51573537190753
2054,-7.25822296142576
2053,-8.02689717610675
2052,-7.88809560139972
2051,-7.6143376668294
2050,-7.72072703043618
2049,-8.03875325520831
2048,-8.27860616048175
2047,-8.29689381917315
2046,-9.43114064534503
2045,-7.46242879231769
2044,-8.28108317057289
2043,-7.30065002441404
2042,-7.92719370524086
2041,-7.00329437255857
2040,-7.32684427897133
2039,-7.48781687418618
2038,-6.34683583577472
2037,-7.02578837076821
2036,-7.74373728434243
2035,-7.03834889729815
2034,-6.66065317789711
2033,-8.6432683308919
2032,-5.59071960449216
2031,-7.04718119303383
2030,-8.09648488362628
2029,-9.75198974609373
2028,-8.33392690022784
2027,-6.209819539388
2026,-7.86172078450519
2025,-7.00686238606769
2024,-8.18300730387367
2023,-7.86196238199868
2022,-10.4030848185221
2021,-6.38543802897133
2020,-7.70096944173175
2019,-7.28733927408852
2018,-8.7050359090169
2017,-7.83844350179034
2016,-8.43963724772133
2015,-8.89049377441404
2014,-8.63229217529295
2013,-8.31405232747394
2012,-6.67428436279295
2011,-7.50179138183591
2010,-6.32337290445961
2009,-7.3401677449544
2008,-7.00462697347003
2007,-6.31441599527993
2006,-8.35456949869789
2005,-6.46191253662107
2004,-7.64390411376951
2003,-8.29997609456378
2002,-10.1082646687825
2001,-7.6012507120768
2000,-8.41551564534503
1999,-7.87411092122394
1998,-7.60867665608722
1997,-7.34345092773435
1996,-6.55252176920571
1995,-6.75336049397784
1994,-9.76125437418617
1993,-6.73664194742836
1992,-7.82476654052732
1991,-7.44354604085284
1990,-8.6567443847656
1989,-7.90380452473956
1988,-8.63160298665362
1987,-8.92115631103513
1986,-5.90437927246091
1985,-8.73451843261716
1984,-9.47356262207029
1983,-7.19032897949216
1982,-6.4766423543294
1981,-6.83748982747394
1980,-7.70312856038409
1979,-7.64643707275388
1978,-6.82460123697914
1977,-8.0930465698242
1976,-4.89521891276039
1975,-5.37376505533852
1974,-6.92765401204425
1973,-6.63862202962237
1972,-6.00721333821612
1971,-7.97675679524737
1970,-9.69031626383461
1969,-5.26612955729164
1968,-8.18911844889321
1967,-7.69388173421222
1966,-7.02172444661456
1965,-5.60472208658852
1964,-7.1274703979492
1963,-7.41959991455076
1962,-7.20500284830727
1961,-6.04989725748696
1960,-5.57143249511716
1959,-7.06889699300128
1958,-6.5041564941406
1957,-6.84675699869789
1956,-5.38514811197914
1955,-9.12290039062498
1954,-5.99548441569008
1953,-7.03299560546873
1952,-7.81525522867836
1951,-6.94757436116534
1950,-7.16636759440102
1949,-7.03372294108071
1948,-7.40104014078774
1947,-7.0184387207031
1946,-8.12619120279946
1945,-6.54525858561196
1944,-7.26767323811847
1943,-8.76062367757159
1942,-7.14618784586586
1941,-6.93942871093748
1940,-7.76368815104164
1939,-8.37576649983722
1938,-7.91750437418618
1937,-9.57439778645831
1936,-8.22892100016274
1935,-8.33096669514972
1934,-7.7073298136393
1933,-7.75854339599607
1932,-7.57444864908852
1931,-6.25267130533852
1930,-5.9079167683919
1929,-8.50826619466144
1928,-7.21617482503253
1927,-8.77419637044269
1926,-9.2407516479492
1925,-7.70733744303383
1924,-6.14777984619138
1923,-7.58579864501951
1922,-10.0943639119466
1921,-8.72874806722003
1920,-7.00863749186196
1919,-8.66384226481117
1918,-7.33840535481769
1917,-10.1336120605469
1916,-8.17809906005857
1915,-6.75370635986326
1914,-9.1396774291992
1913,-6.55736897786456
1912,-6.16384989420571
1911,-6.68441365559894
1910,-8.68736877441404
1909,-7.84366709391274
1908,-7.95773162841795
1907,-7.34280751546222
1906,-7.35124562581378
1905,-7.53336944580076
1904,-6.59680023193357
1903,-7.22617187499998
1902,-7.36996053059894
1901,-8.53219706217446
1900,-9.03450622558591
1899,-6.61698252360024
1898,-5.81798400878904
1897,-7.0157531738281
1896,-5.14898783365883
1895,-5.49356689453123
1894,-6.71070454915362
1893,-5.44512532552081
1892,-6.42457936604815
1891,-6.98959452311196
1890,-5.94920959472654
1889,-8.4262018839518
1888,-5.9706837972005
1887,-6.44241434733071
1886,-5.06313680013019
1885,-6.72963053385414
1884,-9.10741780598956
1883,-8.5708297729492
1882,-7.27855275472003
1881,-6.91398976643878
1880,-7.88177083333331
1879,-7.68292592366534
1878,-5.97709248860675
1877,-7.36189117431638
1876,-8.25218302408852
1875,-7.04864603678383
1874,-7.02433369954425
1873,-6.85141601562498
1872,-7.03724263509112
1871,-8.01887105305987
1870,-8.65535074869789
1869,-7.00845692952472
1868,-7.65875091552732
1867,-4.49053548177081
1866,-6.93356170654295
1865,-7.7054504394531
1864,-6.11789296468097
1863,-7.90196838378904
1862,-8.5632130940755
1861,-4.97493082682289
1860,-5.45343627929685
1859,-6.57743682861326
1858,-8.26230468749998
1857,-8.7104553222656
1856,-5.51561075846352
1855,-5.85702616373696
1854,-7.73046468098956
1853,-7.86101888020831
1852,-8.14317169189451
1851,-8.86023050944008
1850,-7.28234202067055
1849,-7.39754333496091
1848,-7.59778696695961
1847,-6.75079701741534
1846,-7.37089131673175
1845,-7.62969055175779
1844,-8.07801157633461
1843,-6.32868550618487
1842,-5.75046386718748
1841,-6.64506123860675
1840,-6.71104787190753
1839,-8.9148010253906
1838,-8.33305714925128
1837,-6.1451477050781
1836,-4.32709859212237
1835,-5.96589253743487
1834,-8.25696665445961
1833,-8.03120524088539
1832,-7.32991892496743
1831,-7.36000671386716
1830,-9.52413279215492
1829,-8.00094706217446
1828,-8.14298858642576
1827,-5.76233774820961
1826,-7.70213928222654
1825,-7.48488718668618
1824,-6.86420542399086
1823,-7.76063893636065
1822,-7.52201182047524
1821,-7.2428268432617
1820,-7.84626108805336
1819,-6.73189392089841
1818,-6.99952036539711
1817,-9.36447245279946
1816,-8.31241455078123
1815,-7.91599884033201
1814,-9.05543111165362
1813,-6.11705118815102
1812,-4.59701131184894
1811,-5.05215047200519
1810,-6.67621968587237
1809,-7.87109222412107
1808,-8.39954477945961
1807,-7.26867523193357
1806,-7.31477966308591
1805,-7.39935404459633
1804,-6.93466796874998
1803,-7.94320017496743
1802,-7.68959910074868
1801,-9.487895711263
1800,-7.8483210245768
1799,-7.82569986979164
1798,-6.11856943766274
