"Winter months (October to March) of hydrological
 years [yr BP]","Average winter mean temperature [degree C]"
4324,-27.3740549723307
4323,-28.2745574951172
4322,-25.5912231445312
4321,-30.255832417806
4320,-29.9434646606445
4319,-25.9598907470703
4318,-24.8015452067057
4317,-27.4841496785482
4316,-18.8942296346028
4315,-23.8924723307291
4314,-22.7423945109049
4313,-21.938823445638
4312,-25.4677693684896
4311,-25.3298934936523
4310,-27.5543172200521
4309,-27.3139302571614
4308,-26.6078450520833
4307,-27.3277826944987
4306,-27.3297180175781
4305,-26.6331339518229
4304,-29.7909505208333
4303,-29.3555969238281
4302,-31.5047719319661
4301,-22.5393712361653
4300,-22.1809066772461
4299,-22.532334391276
4298,-25.5927007039388
4297,-22.2592681884765
4296,-30.2367258707682
4295,-27.8630864461263
4294,-20.1925796508789
4293,-25.391340637207
4292,-24.6326787312825
4291,-23.8181900024414
4290,-28.3580001831054
4289,-22.8192860921224
4288,-28.1111638387044
4287,-25.3726409912109
4286,-24.8987030029297
4285,-26.5118927001953
4284,-21.2438593546549
4283,-31.084455871582
4282,-26.8458770751953
4281,-25.6673314412435
4280,-25.5408182779948
4279,-23.988269551595
4278,-21.2885777791341
4277,-26.7742446899414
4276,-25.6917887369791
4275,-24.8137827555338
4274,-22.9408782958984
4273,-22.8234415690104
4272,-24.5705118815104
4271,-25.6314682006836
4270,-24.5064453125
4269,-23.7979136149088
4268,-25.4665995279948
4267,-25.8992574055989
4266,-20.7263829549153
4265,-22.4755920410156
4264,-25.1012405395508
4263,-28.3695129394531
4262,-22.0361312866211
4261,-27.3007848103841
4260,-28.4837478637695
4259,-24.0659393310547
4258,-26.1805836995442
4257,-24.6580871582031
4256,-24.7936640421549
4255,-22.4893758138021
4254,-25.8234898885091
4253,-22.0328837076823
4252,-26.1577997843424
4251,-25.3353103637695
4250,-25.2662745157877
4249,-28.9405502319336
4248,-20.9042546590169
4247,-20.8923350016276
4246,-22.8695256551107
4245,-26.08568166097
4244,-28.5778335571289
4243,-30.3254455566406
4242,-29.7172098795573
4241,-27.087136332194
4240,-24.3690068562825
4239,-21.196630859375
4238,-20.8667434692383
4237,-28.3243062337239
4236,-25.9301310221354
4235,-22.432974243164
4234,-24.9220870971679
4233,-24.6252349853515
4232,-27.6463709513346
4231,-24.8764684041341
4230,-24.7624750773112
4229,-21.5627375284831
4228,-23.6479705810547
4227,-26.1305119832357
4226,-21.5967976888021
4225,-26.2794886271159
4224,-30.7795674641927
4223,-22.3356969197591
4222,-23.6972920735677
4221,-21.2930511474609
4220,-22.9395991007487
4219,-23.109597269694
4218,-25.9276565551758
4217,-25.2161265055338
4216,-26.1071126302083
4215,-15.8996999104817
4214,-21.9414174397786
4213,-26.4102386474609
4212,-23.6311096191406
4211,-19.8366505940755
4210,-28.379382832845
4209,-24.5474456787109
4208,-27.1897160847982
4207,-26.864370727539
4206,-25.9956344604492
4205,-23.7369140625
4204,-31.1988510131836
4203,-20.7186798095703
4202,-27.6985763549804
4201,-23.9600153605143
4200,-24.7347447713216
4199,-20.6915420532226
4198,-20.601410929362
4197,-24.9914357503255
4196,-23.8684143066406
4195,-27.2438034057617
4194,-26.5541213989258
4193,-19.6006352742513
4192,-20.7888727823893
4191,-28.8552332560221
4190,-22.8668604532877
4189,-22.4732447306315
4188,-26.4508855183919
4187,-21.2136367797851
4186,-24.6980600992838
4185,-27.6167180379232
4184,-26.0326497395833
4183,-21.8159495035807
4182,-28.1306798299153
4181,-28.9256932576497
4180,-28.9530471801758
4179,-25.1155380249023
4178,-22.3519729614258
4177,-20.8679870605469
