"Summer months (Jule-July-August) of each years [yr BP]","Average summer mean temperature [degree C]"
9154,-1.83446858723956
9153,-2.71091308593748
9152,-2.43019205729164
9151,-2.50410563151039
9150,-1.87585042317706
9149,-2.66433308919269
9148,-1.79793904622394
9147,-1.89317423502602
9146,-1.73948771158852
9145,-1.69518636067706
9144,-3.13142496744789
9143,-1.85613606770831
9142,-2.05839640299477
9141,-2.02817382812498
9140,-2.76533610026039
9139,-1.41871744791664
9138,-2.39266560872394
9137,-1.86246337890623
9136,-1.69378255208331
9135,-1.70860392252602
9134,-2.73191935221352
9133,-1.96236775716144
9132,-1.68944905598956
9131,-1.79029947916664
9130,-1.19694620768227
9129,-1.86300252278644
9128,-2.26668904622394
9127,-1.89310302734373
9126,-1.56732788085935
9125,-1.53239542643227
9124,-1.80543619791664
9123,-1.90398763020831
9122,-2.01803181966144
9121,-1.39078369140623
9120,-1.21609090169269
9119,-1.8377746582031
9118,-1.66152547200519
9117,-1.90081380208331
9116,-1.87609456380206
9115,-1.86905517578123
9114,-1.80351359049477
9113,-2.06780598958331
9112,-1.52306722005206
9111,-1.70237833658852
9110,-2.5316223144531
9109,-1.60701090494789
9108,-1.98893839518227
9107,-1.93406778971352
9106,-1.41507568359373
9105,-1.96431070963539
9104,-2.49933471679685
9103,-1.26159261067706
9102,-2.44450480143227
9101,-2.49485880533852
9100,-1.95497233072914
9099,-2.15658162434894
9098,-1.39830118815102
9097,-1.94523722330727
9096,-1.93523763020831
9095,-2.13382568359373
9094,-1.94988606770831
9093,-1.57085774739581
9092,-2.03084920247394
9091,-2.22423909505206
9090,-1.07976888020831
9089,-2.34354248046873
9088,-1.83129475911456
9087,-2.24701538085935
9086,-2.37350056966144
9085,-2.61688842773435
9084,-1.66104736328123
9083,-1.19791259765623
9082,-1.58927001953123
9081,-2.35738728841144
9080,-1.49222412109373
9079,-1.77377929687498
9078,-2.35841471354164
9077,-2.47013956705727
9076,-2.24912109374998
9075,-2.03527425130206
9074,-2.66566569010414
9073,-2.82872111002602
9072,-2.44087320963539
9071,-2.14960327148435
9070,-2.15988769531248
9069,-1.8625549316406
9068,-1.83603515624998
9067,-2.09401041666664
9066,-2.44072062174477
9065,-1.40823974609373
9064,-2.07081705729164
9063,-2.0467590332031
9062,-1.6790832519531
9061,-1.82188517252602
9060,-1.97922363281248
9059,-2.15024414062498
9058,-1.82648315429685
9057,-1.91087443033852
9056,-1.74096272786456
9055,-2.06010538736977
9054,-1.77261962890623
9053,-2.31392008463539
9052,-1.90716145833331
9051,-1.93149414062498
9050,-1.98957926432289
9049,-2.09325764973956
9048,-2.10732625325519
9047,-2.57850748697914
9046,-1.64903361002602
9045,-1.5766662597656
9044,-1.8627990722656
9043,-2.39667358398435
9042,-2.41013183593748
9041,-2.08251546223956
9040,-2.69195149739581
9039,-2.55365600585935
9038,-2.40501505533852
9037,-2.20343627929685
9036,-2.12714233398435
9035,-1.81901652018227
9034,-1.3697570800781
9033,-1.49960937499998
9032,-1.97713826497394
9031,-2.54528401692706
9030,-2.45012003580727
9029,-1.83675740559894
9028,-1.87079467773435
9027,-1.59465128580727
9026,-2.34577026367185
9025,-2.37585042317706
9024,-1.89644978841144
9023,-1.76185709635414
9022,-1.82139689127602
9021,-2.07487589518227
9020,-1.88758951822914
9019,-1.89452718098956
9018,-2.34128417968748
9017,-1.56493733723956
9016,-2.09007364908852
9015,-1.71286621093748
9014,-2.52235514322914
9013,-2.00628255208331
9012,-2.36862792968748
9011,-1.5675109863281
9010,-1.80397135416664
9009,-1.60817057291664
9008,-2.08048095703123
9007,-1.80861002604164
9006,-2.10638020833331
9005,-1.6283020019531
9004,-2.30820312499998
9003,-1.75463460286456
9002,-2.35065307617185
9001,-1.82026774088539
9000,-2.71758626302081
8999,-2.29565022786456
8998,-1.95111694335935
8997,-1.89999999999998
8996,-2.03761393229164
8995,-2.30907796223956
8994,-2.3581604003906
8993,-1.84866943359373
8992,-2.10719401041664
8991,-1.78671874999998
8990,-2.18485107421873
8989,-2.53636271158852
8988,-1.98187866210935
8987,-2.80838623046873
8986,-1.91929728190102
8985,-2.26098225911456
8984,-2.06623942057289
8983,-2.18694661458331
8982,-1.68282674153644
8981,-1.53437906901039
8980,-2.33329874674477
8979,-2.31838582356769
8978,-2.34365437825519
8977,-2.26431884765623
8976,-2.28026936848956
8975,-2.02816365559894
8974,-1.72861328124998
8973,-2.10548502604164
8972,-2.26608886718748
8971,-2.39058024088539
8970,-2.12941080729164
8969,-1.89450683593748
8968,-1.85418294270831
8967,-2.6004699707031
8966,-1.89989827473956
8965,-2.08859863281248
8964,-1.94491170247394
8963,-2.6554016113281
8962,-1.51458333333331
8961,-2.13097737630206
8960,-1.93765869140623
8959,-1.90444539388019
8958,-2.17221679687498
8957,-2.28866170247394
8956,-2.41170857747394
8955,-1.46201171874998
8954,-2.00105387369789
8953,-1.58061319986977
8952,-1.75539754231769
8951,-2.24825642903644
8950,-2.11689860026039
8949,-1.78074747721352
8948,-2.06256713867185
8947,-1.62392781575519
8946,-2.06330973307289
8945,-1.87273763020831
8944,-1.90537109374998
8943,-2.51918131510414
8942,-1.6331848144531
8941,-2.21663004557289
8940,-1.14474080403644
8939,-1.85138549804685
8938,-2.0228332519531
8937,-1.84816080729164
8936,-2.36482340494789
8935,-1.23341471354164
8934,-1.91178995768227
8933,-2.52730916341144
8932,-2.42724202473956
8931,-2.79249674479164
8930,-1.8457092285156
8929,-1.86024576822914
8928,-2.35311482747394
8927,-1.99720865885414
8926,-2.17020263671873
8925,-2.23068847656248
8924,-2.29714558919269
8923,-2.22922363281248
8922,-2.2819885253906
8921,-2.35220947265623
8920,-2.10362345377602
8919,-1.91566569010414
8918,-1.90291951497394
8917,-2.1075500488281
8916,-1.84061279296873
8915,-2.22227579752602
8914,-1.9100402832031
8913,-1.78782755533852
8912,-1.76239624023435
8911,-2.27773640950519
8910,-2.24016927083331
8909,-2.2248596191406
8908,-2.47183837890623
8907,-2.64707031249998
8906,-2.50378011067706
8905,-1.91695760091144
8904,-1.60209757486977
8903,-1.79695231119789
8902,-1.33646240234373
8901,-2.20176798502602
8900,-2.18898111979164
8899,-1.97179768880206
8898,-1.4582580566406
8897,-1.96902058919269
8896,-2.45957031249998
8895,-2.1629699707031
8894,-1.63577880859373
8893,-1.62326660156248
8892,-2.03751220703123
8891,-2.47355753580727
8890,-2.33300374348956
8889,-2.52349446614581
8888,-2.40529988606769
8887,-2.38353068033852
8886,-1.80809122721352
8885,-2.57492675781248
8884,-2.63704020182289
8883,-3.24436035156248
8882,-1.77226359049477
8881,-1.95210367838539
8880,-1.86307373046873
8879,-2.09512939453123
8878,-2.06440836588539
8877,-1.8720764160156
8876,-2.09678751627602
8875,-2.05854899088539
8874,-2.17135213216144
8873,-2.42027384440102
8872,-2.23725992838539
8871,-1.74794108072914
8870,-1.90169881184894
8869,-2.13710123697914
8868,-2.14452718098956
8867,-1.62388712565102
8866,-2.36253458658852
8865,-2.08494669596352
8864,-2.28031005859373
8863,-1.81758219401039
8862,-1.76915079752602
8861,-2.22132975260414
8860,-2.04605712890623
8859,-2.67218627929685
8858,-2.51129760742185
8857,-2.18266398111977
8856,-1.63636881510414
8855,-2.00001627604164
8854,-2.03234456380206
8853,-2.02349446614581
8852,-1.30832519531248
8851,-1.63996988932289
8850,-2.15163777669269
8849,-1.5773986816406
8848,-1.94944864908852
8847,-2.10013427734373
8846,-2.66556396484373
8845,-1.93569539388019
8844,-1.98418782552081
8843,-2.07293294270831
8842,-2.75343424479164
8841,-1.89629720052081
8840,-1.40537109374998
8839,-2.23327229817706
8838,-1.98158365885414
8837,-1.70818684895831
8836,-1.75185750325519
8835,-2.63711140950519
8834,-2.35661417643227
8833,-2.11808878580727
8832,-1.92629597981769
8831,-1.70204264322914
8830,-2.38343912760414
8829,-2.21575520833331
8828,-1.77597656249998
8827,-2.10377604166664
8826,-2.3101867675781
8825,-2.44536946614581
8824,-1.92746582031248
8823,-1.98078002929685
8822,-1.32529296874998
8821,-1.86852620442706
8820,-2.42085367838539
8819,-2.08476359049477
8818,-1.8773254394531
8817,-1.84030761718748
8816,-1.65904337565102
8815,-1.44874674479164
8814,-1.88917643229164
8813,-2.20781046549477
8812,-1.62019449869789
8811,-1.55150960286456
8810,-2.33967692057289
8809,-1.99937540690102
8808,-2.02311808268227
8807,-1.82155965169269
8806,-1.98786010742185
8805,-2.05122477213539
8804,-2.60834350585935
8803,-1.94913330078123
8802,-2.57420450846352
8801,-2.70208333333331
8800,-2.3783020019531
8799,-2.48232625325519
8798,-1.75820515950519
8797,-1.96390380859373
8796,-1.66655069986977
8795,-1.41847330729164
8794,-1.55451049804685
8793,-2.13930867513019
8792,-2.59395955403644
8791,-1.42126057942706
8790,-1.3837951660156
8789,-1.30320841471352
8788,-1.84432576497394
8787,-2.55810139973956
8786,-2.00721842447914
8785,-2.58751017252602
8784,-2.21237792968748
8783,-2.10593261718748
8782,-2.0773986816406
8781,-2.12857666015623
8780,-2.29613850911456
8779,-1.66969401041664
8778,-2.40099690755206
8777,-2.28777669270831
8776,-2.52997436523435
8775,-2.62193400065102
8774,-1.85966593424477
8773,-2.29180501302081
8772,-1.86959431966144
8771,-1.60697021484373
8770,-1.63995971679685
8769,-2.0221008300781
8768,-1.78279215494789
8767,-2.22446289062498
8766,-2.09761149088539
8765,-1.54113362630206
8764,-2.54725748697914
8763,-2.52413533528644
8762,-2.41619466145831
8761,-1.4395812988281
8760,-1.4604553222656
8759,-2.41762898763019
8758,-1.81427612304685
8757,-1.9561828613281
8756,-2.3258117675781
8755,-1.98674112955727
8754,-1.90376383463539
8753,-1.22542928059894
8752,-2.06077677408852
8751,-2.11998087565102
8750,-2.35404052734373
8749,-2.15577799479164
8748,-2.53343302408852
8747,-2.21110636393227
8746,-1.74210205078123
8745,-1.48199055989581
8744,-2.11177164713539
8743,-2.52367757161456
8742,-2.47598876953123
8741,-1.73363850911456
8740,-2.6304992675781
8739,-1.95979410807289
8738,-1.57640177408852
8737,-2.57469278971352
8736,-1.48497111002602
8735,-2.61483357747394
8734,-2.10660400390623
8733,-2.40762939453123
8732,-2.63594156901039
8731,-2.60282999674477
8730,-1.66725260416664
8729,-1.54912923177081
8728,-2.05055338541664
8727,-1.8994201660156
8726,-1.90444539388019
8725,-2.06154988606769
8724,-2.26155192057289
8723,-2.22378133138019
8722,-1.46806437174477
8721,-1.79446004231769
8720,-1.72012939453123
8719,-2.28059488932289
8718,-2.14033610026039
8717,-1.71189982096352
8716,-2.20701700846352
8715,-2.00468546549477
8714,-2.49454345703123
8713,-1.84848632812498
8712,-1.62056070963539
8711,-1.93145345052081
8710,-2.13219807942706
8709,-2.83466186523435
8708,-2.00198974609373
8707,-1.74106445312498
8706,-1.9335998535156
8705,-1.82679850260414
8704,-1.78265991210935
8703,-1.43767903645831
8702,-1.30497843424477
8701,-1.78899739583331
8700,-1.94904174804685
8699,-1.77228393554685
8698,-2.25956827799477
8697,-2.40130208333331
8696,-1.82036946614581
8695,-1.78624064127602
8694,-2.44815673828123
8693,-2.51305745442706
8692,-1.89323527018227
8691,-2.10890299479164
8690,-1.91361083984373
8689,-2.06483561197914
8688,-2.75651652018227
8687,-2.10038859049477
