"Winter months (December-January-February) of each years [yr BP]","Average winter mean temperature [degree C]"
15290,-31.8867045084635
15289,-27.9180155436198
15288,-42.3647267659505
15287,-37.3110768636068
15286,-32.0590983072916
15285,-32.8262390136719
15284,-32.0927337646484
15283,-37.8213358561198
15282,-35.7589935302734
15281,-35.3547119140625
15280,-36.6027231852213
15279,-34.6792460123698
15278,-41.2450164794922
15277,-35.9435282389323
15276,-33.250336710612
15275,-37.7254597981771
15274,-37.1354736328125
15273,-34.8354756673177
15272,-35.422455851237
15271,-32.7630574544271
15270,-29.4717620849609
15269,-37.4119476318359
15268,-34.9940500895182
15267,-36.2302917480469
15266,-41.2182678222656
15265,-37.3841054280599
15264,-38.4386301676432
15263,-31.7102620442708
15262,-36.201035563151
15261,-31.3494323730469
15260,-33.150503540039
15259,-35.604096476237
15258,-37.7287099202474
15257,-43.5856486002604
15256,-33.6804361979166
15255,-36.1562001546224
15254,-36.3406382242838
15253,-34.7122914632161
15252,-36.5746063232422
15251,-37.3392954508463
15250,-35.2549092610677
15249,-34.4269724527995
15248,-36.5034393310547
15247,-40.0754913330078
15246,-32.1855428059896
15245,-33.1017873128255
15244,-36.458120727539
15243,-32.765737915039
15242,-34.3372914632161
15241,-35.5255340576172
15240,-33.6903645833333
15239,-33.4401865641276
15238,-41.4996653238932
15237,-39.6728118896484
15236,-39.7369954427083
15235,-35.3868876139323
15234,-38.1748057047526
15233,-30.5728515625
15232,-31.2397064208984
15231,-39.169053141276
15230,-39.0686197916666
15229,-36.422211710612
15228,-29.6883911132812
15227,-38.5300964355469
15226,-39.6898661295573
15225,-34.734223429362
15224,-32.1233683268229
15223,-32.2502451578776
15222,-36.069448852539
15221,-35.9753072102864
15220,-34.0792907714844
15219,-34.0041717529297
15218,-37.6382354736328
15217,-35.7429463704427
15216,-35.4584462483724
15215,-35.4142415364583
15214,-33.6721506754557
15213,-35.4196024576823
15212,-32.7534596761068
15211,-36.1545674641927
15210,-34.5002451578776
15209,-34.6056427001953
15208,-35.8034576416015
15207,-35.947617594401
15206,-36.8704081217448
15205,-38.6016143798828
15204,-35.7687235514323
15203,-34.5875915527344
15202,-34.316269938151
15201,-39.2526204427083
15200,-36.3497477213541
15199,-37.050390625
15198,-38.4823364257812
15197,-27.8593098958333
15196,-34.5266123453776
15195,-32.0969858805338
15194,-34.5678568522135
15193,-35.0971282958984
15192,-32.566025797526
15191,-32.5905975341797
15190,-35.4172220865885
15189,-34.8287923177083
15188,-35.2985036214193
15187,-34.8190877278646
15186,-36.6247772216797
15185,-33.6926635742187
15184,-35.0830088297526
15183,-41.5532999674479
15182,-35.2344167073568
15181,-35.6555796305338
15180,-36.5761474609375
15179,-33.7088633219401
15178,-38.1755025227864
15177,-35.8715881347656
15176,-36.4310516357422
15175,-34.9635223388672
15174,-34.4596567789713
15173,-30.0469930013021
15172,-33.8101053873698
15171,-33.4450744628906
15170,-36.5138916015625
15169,-35.4921783447265
15168,-33.4732676188151
15167,-30.540864054362
15166,-39.3113362630208
15165,-35.0607157389323
15164,-33.5515655517578
15163,-32.482041422526
15162,-39.1306315104166
15161,-37.1579854329427
15160,-31.5259155273437
15159,-33.9818786621094
15158,-33.0319224039713
15157,-33.1514292399088
15156,-34.1128499348958
15155,-39.1831573486328
15154,-35.4975443522135
15153,-39.3340362548828
15152,-35.0793060302734
15151,-35.696137491862
15150,-35.0661834716797
15149,-35.0609191894531
15148,-36.3443206787109
15147,-32.1325490315755
15146,-32.9994415283203
15145,-32.8482625325521
15144,-30.3610443115234
15143,-36.4865631103515
15142,-36.3883219401041
15141,-33.1969716389974
15140,-35.0511993408203
15139,-36.5737670898437
15138,-37.6474009195963
15137,-32.9376485188802
15136,-36.1422790527344
15135,-36.7509572347005
15134,-34.7710072835286
15133,-34.9910339355469
15132,-36.088959757487
15131,-36.2345133463541
15130,-29.6999165852864
15129,-30.9084075927734
15128,-30.8424285888672
15127,-38.1618052164713
15126,-34.0717376708984
15125,-35.6249145507812
15124,-35.2310038248698
15123,-34.7932902018229
15122,-39.4808563232422
15121,-36.1089436848958
15120,-33.4132039388021
15119,-34.482285563151
