"Winter months (December-January-February) of each years [yr BP]","Average winter mean temperature [degree C]"
21733,-35.1286376953125
21732,-38.4424601236979
21731,-28.8617462158203
21730,-41.4263163248698
21729,-32.0296895345052
21728,-29.4326538085937
21727,-27.7593139648437
21726,-31.8349212646484
21725,-25.1356211344401
21724,-24.5469624837239
21723,-30.597519938151
21722,-24.9589090983073
21721,-27.4007069905599
21720,-25.5007995605469
21719,-26.2600514729817
21718,-29.3912872314453
21717,-29.5386362711588
21716,-30.1996724446614
21715,-34.5090240478515
21714,-31.0467895507812
21713,-30.9105183919271
21712,-22.1375895182291
21711,-28.4672607421875
21710,-30.4125020345052
21709,-31.4142262776692
21708,-25.2744303385416
21707,-29.3413553873698
21706,-31.3231719970703
21705,-27.9763244628906
21704,-30.4598856608073
21703,-31.4554911295573
21702,-29.4602416992187
21701,-33.3609120686849
21700,-32.2746236165364
21699,-25.7650716145833
21698,-32.9414479573568
21697,-33.918559773763
21696,-29.4098673502604
21695,-31.8126485188802
21694,-43.475439453125
21693,-32.1117258707682
21692,-23.588969930013
21691,-30.6142384847005
21690,-43.4779012044271
21689,-29.4707550048828
21688,-29.8743855794271
21687,-28.4094604492187
21686,-32.5366780598958
21685,-28.321137491862
21684,-29.2248647054036
21683,-29.3036966959635
21682,-29.110459391276
21681,-25.7443145751953
21680,-24.001567586263
21679,-26.3509735107422
21678,-27.5874898274739
21677,-43.4180206298828
21676,-29.0878916422526
21675,-27.1749938964844
21674,-32.6720896402995
21673,-29.9830688476562
21672,-31.8507497151692
21671,-31.1171427408854
21670,-32.5614786783854
21669,-33.0198272705078
21668,-33.976655069987
21667,-37.2547566731771
21666,-31.1531382242838
21665,-35.298432413737
21664,-34.6801411946614
21663,-28.2988342285156
21662,-37.9201670328776
21661,-32.9785064697265
21660,-37.4906372070312
21659,-32.3083862304687
21658,-27.3016825358073
21657,-28.639008585612
21656,-27.1690989176432
21655,-28.6891998291015
21654,-29.9733998616536
21653,-33.2646952311198
21652,-31.1752634684245
21651,-23.5760457356771
21650,-31.594580078125
21649,-32.7721160888672
21648,-32.6886149088541
21647,-29.7921661376953
21646,-29.4785319010416
21645,-31.0892903645833
21644,-30.5306915283203
21643,-32.1645365397135
21642,-29.179307047526
21641,-29.1695617675781
21640,-32.6128702799479
21639,-32.0292012532552
21638,-26.6401428222656
21637,-32.3498138427734
21636,-24.115830485026
21635,-31.8388682047526
21634,-30.859233601888
21633,-26.7666127522786
21632,-31.5365305582682
21631,-31.4462341308594
21630,-27.2614196777344
21629,-31.9847625732422
21628,-28.1278289794922
21627,-28.9999094645182
21626,-31.5725972493489
21625,-28.9590362548828
21624,-27.5681874593099
21623,-31.2279266357422
21622,-31.9004577636719
21621,-25.269883219401
21620,-34.0357065836588
21619,-29.0650746663411
21618,-25.8664662679036
21617,-26.474717203776
21616,-31.9377400716146
21615,-34.1955881754557
21614,-30.4142313639323
21613,-36.8788614908854
21612,-31.7335571289062
21611,-31.9902303059896
21610,-31.754995727539
21609,-34.2711293538411
21608,-28.1830149332682
21607,-27.6740732828776
21606,-35.2289642333984
21605,-37.2440551757812
21604,-31.1177327473958
21603,-31.4648396809896
21602,-30.3306081136067
21601,-32.4006815592448
21600,-33.2175608317057
21599,-38.5213887532552
21598,-29.3486796061198
21597,-32.2319803873698
21596,-31.5706746419271
21595,-36.2057454427083
21594,-28.476171875
21593,-24.8549713134765
21592,-30.3601084391276
21591,-26.6944997151692
21590,-27.9321095784505
21589,-29.4207875569661
21588,-33.0295166015625
21587,-29.8852650960286
21586,-26.8654591878255
21585,-31.0452128092448
21584,-29.4898793538411
21583,-30.5551310221354
21582,-27.9287322998047
21581,-34.0068267822265
21580,-32.9242665608724
21579,-29.6718912760416
21578,-28.2946584065755
21577,-29.0953989664713
21576,-28.0094512939453
21575,-26.427847290039
21574,-33.048208618164
21573,-30.0655680338541
21572,-30.040869140625
21571,-29.2290456136067
21570,-36.9879109700521
21569,-32.9561981201172
21568,-23.622417195638
21567,-30.9270640055338
21566,-24.9617268880208
21565,-32.2453521728515
21564,-30.0017150878906
21563,-36.1127838134765
21562,-35.9767822265625
21561,-32.639273071289
21560,-35.6793324788411
21559,-33.8920705159505
21558,-27.7257293701172
21557,-29.3565633138021
21556,-26.306021118164
21555,-33.6554931640625
21554,-28.1780507405599
21553,-26.0623433430989
21552,-28.310151163737
21551,-31.1244313557942
21550,-30.2620961507161
21549,-30.8219970703125
21548,-29.6806345621745
21547,-40.5834208170573
21546,-31.6204284667969
21545,-35.2222198486328
21544,-29.5983083089192
21543,-33.2358306884765
21542,-31.8870198567708
21541,-28.2615315755208
21540,-24.7777923583984
21539,-24.7935190836588
21538,-25.5854756673177
21537,-26.8177805582682
21536,-27.6064208984375
21535,-32.8845275878906
21534,-31.062368774414
21533,-35.1146657307943
21532,-28.4164337158203
21531,-34.206884765625
21530,-31.0937866210937
21529,-28.1988484700521
21528,-35.8371643066406
21527,-37.5585032145182
21526,-29.6410990397135
21525,-30.5238555908203
21524,-26.9967203776041
21523,-29.6200978597005
21522,-34.543569946289
21521,-28.5482391357422
21520,-30.3050547281901
21519,-36.2510386149088
21518,-34.3698486328125
21517,-26.6056427001953
21516,-38.6728373209635
21515,-28.8546407063802
21514,-31.3222005208333
21513,-32.1247263590495
21512,-40.3625803629557
21511,-34.5817525227864
21510,-34.379741414388
21509,-28.0000518798828
21508,-30.4509796142578
21507,-30.3595743815104
21506,-28.3873555501302
21505,-30.5737111409505
21504,-28.4786437988281
21503,-30.7630981445312
21502,-30.8345499674479
21501,-31.4237019856771
21500,-39.3706573486328
21499,-27.9093027750651
21498,-25.8169667561849
21497,-28.8911804199219
21496,-27.6635345458984
21495,-30.6683308919271
21494,-35.4693766276041
21493,-30.5298828125
21492,-30.937124633789
21491,-33.2265736897786
21490,-28.1178649902344
21489,-28.3997049967448
21488,-31.8817301432291
21487,-30.1019348144531
21486,-22.4022735595703
21485,-33.1239278157552
21484,-29.6704416910807
21483,-28.9882110595703
21482,-30.5295674641927
21481,-31.6723490397135
21480,-40.6085316975911
21479,-31.2121846516927
21478,-32.4773671468099
21477,-32.1103474934896
21476,-33.6930297851562
21475,-24.0382751464844
21474,-33.1237192789713
21473,-31.9665435791015
21472,-31.2867441813151
21471,-27.2744913736979
21470,-32.2527170817057
21469,-26.3475453694661
21468,-32.098003133138
21467,-28.3755147298177
21466,-30.8615834554036
21465,-26.2208465576172
21464,-25.511811319987
21463,-28.2664957682291
21462,-32.8637044270833
21461,-30.256938680013
21460,-34.1131551106771
21459,-27.890239461263
21458,-32.5601053873698
21457,-27.1974446614583
21456,-30.9773671468099
21455,-28.8433441162109
21454,-27.0980692545573
21453,-35.3402313232422
21452,-27.4478057861328
21451,-33.7755950927734
21450,-33.799180094401
21449,-30.9734761555989
21448,-29.1108205159505
21447,-24.2492279052734
21446,-28.5668395996094
21445,-30.6649485270182
21444,-30.0514333089192
21443,-38.0268412272135
21442,-29.9227966308594
21441,-30.6149454752604
21440,-31.27548828125
21439,-30.1207845052083
21438,-33.2775177001953
21437,-27.9518900553385
21436,-32.4271453857422
21435,-33.2599141438802
21434,-31.9382436116536
21433,-34.6671407063802
21432,-25.1318522135416
21431,-33.9158182779948
21430,-33.3134216308594
21429,-30.1764485677083
21428,-31.6898966471354
21427,-26.9680948893229
21426,-30.4240071614583
21425,-30.3669240315755
21424,-37.4495910644531
21423,-28.8445444742838
21422,-32.1781626383463
21421,-30.5846059163411
21420,-31.5182250976562
21419,-33.3369506835937
21418,-29.4368245442708
21417,-27.3653625488281
21416,-31.968369547526
21415,-34.6462768554687
21414,-39.7781534830729
21413,-28.448599243164
21412,-29.6252858479817
21411,-30.1025197347005
21410,-34.510590616862
21409,-33.0768391927083
21408,-26.9610758463541
21407,-36.2724161783854
21406,-30.5208750406901
21405,-33.9719350179036
21404,-29.0000061035156
21403,-23.9730387369791
21402,-30.0965942382812
21401,-30.8782206217448
21400,-29.3840850830078
21399,-31.1830200195312
21398,-26.360693359375
21397,-24.6062886555989
21396,-35.0143951416015
21395,-29.2597819010416
21394,-31.7968353271484
21393,-43.9172373453776
21392,-27.7598225911458
21391,-27.788931274414
21390,-30.5631876627604
21389,-27.9300699869791
21388,-29.3945271809896
21387,-26.9991007486979
21386,-29.5968994140625
21385,-31.1754364013672
21384,-30.8000651041666
21383,-38.3099731445312
21382,-35.0301472981771
21381,-28.6638397216797
21380,-29.6061716715495
21379,-30.2956553141276
21378,-34.0123911539713
21377,-26.6408040364583
21376,-32.4657755533854
21375,-37.3048767089844
21374,-29.5098124186198
21373,-33.9220235188802
21372,-33.1408905029297
21371,-30.4067647298177
21370,-32.6579752604166
21369,-28.2788604736328
21368,-27.3971364339192
21367,-30.8253438313802
21366,-34.8708404541015
21365,-27.8383138020833
21364,-31.9506846110026
21363,-39.3649403889974
21362,-27.2074951171875
21361,-30.9063018798828
21360,-32.9478312174479
21359,-27.7583780924479
21358,-33.0360066731771
21357,-26.7112691243489
21356,-28.773550415039
21355,-29.5670939127604
21354,-28.7622334798177
21353,-28.7004811604817
21352,-32.2696746826172
21351,-28.1765502929687
21350,-31.0106465657552
21349,-28.9391184488932
21348,-32.7502807617187
21347,-28.9966389973958
21346,-34.4301462809245
21345,-31.7145650227864
21344,-31.5647237141927
21343,-40.6418772379557
21342,-27.976176961263
21341,-30.6000122070312
21340,-29.5198272705078
21339,-42.2996480305989
21338,-29.8142862955729
21337,-27.8629364013672
21336,-26.6987416585286
21335,-30.7776143391927
21334,-32.2164978027344
21333,-28.084097290039
21332,-29.900254313151
21331,-30.6717030843099
21330,-30.6193806966146
21329,-27.5355641682942
21328,-29.9304667154948
21327,-26.4635782877604
21326,-25.7004353841146
21325,-32.9497639973958
21324,-29.6449239095052
21323,-29.7503316243489
21322,-36.1162780761719
21321,-37.0257883707682
21320,-30.4162760416666
21319,-27.140737915039
21318,-27.4775756835937
21317,-29.2046722412109
21316,-32.6849985758463
21315,-33.8842224121094
21314,-27.5537373860677
21313,-28.1344156901041
21312,-43.4119476318359
21311,-37.7456827799479
21310,-28.6739054361979
21309,-35.3079844156901
21308,-29.149766031901
21307,-31.3065806070963
21306,-33.0940307617187
21305,-29.1682851155599
21304,-27.1148996988932
21303,-27.8611053466797
21302,-31.7493041992187
21301,-32.1192230224609
21300,-29.6202911376953
21299,-27.915375773112
21298,-36.5790720621745
21297,-32.1047526041666
21296,-29.3865163167317
21295,-30.9132344563802
21294,-31.9182698567708
21293,-28.9218505859375
21292,-32.5379699707031
21291,-29.2915201822916
21290,-28.2319295247396
21289,-30.9061950683594
21288,-29.277446492513
21287,-31.623882039388
21286,-27.8176890055338
21285,-26.8260762532552
21284,-28.6669830322265
21283,-33.4372365315755
21282,-27.0466776529948
21281,-37.8228159586588
21280,-33.6097371419271
21279,-39.1893575032552
21278,-33.5456146240234
21277,-26.3537658691406
21276,-32.7448028564453
21275,-27.4970865885416
21274,-31.4485382080078
21273,-30.0555786132812
21272,-35.1392985026041
21271,-36.0353251139323
21270,-31.8079335530599
21269,-36.1583363850911
21268,-31.9835673014323
21267,-31.0893615722656
21266,-31.381460571289
21265,-30.5071624755859
21264,-30.3943542480469
21263,-25.2116963704427
21262,-25.0811065673828
21261,-32.4062713623047
21260,-31.8076792399088
21259,-27.4789693196614
21258,-34.885834757487
21257,-26.4514628092448
21256,-26.3009501139323
21255,-29.4866038004557
21254,-29.197602335612
21253,-30.8279581705729
21252,-29.4696767171224
21251,-25.289409383138
21250,-27.1530721028646
21249,-28.9680287679036
21248,-31.0338144938151
21247,-35.1483113606771
21246,-33.1665761311849
21245,-42.2409372965495
21244,-27.1071940104166
21243,-28.8420827229817
21242,-29.4640920003255
21241,-26.2194885253906
21240,-30.3298909505208
21239,-23.8226633707682
21238,-30.5110178629557
21237,-31.0260070800781
21236,-31.5632893880208
21235,-26.4662689208984
21234,-31.4655975341797
21233,-27.8978332519531
21232,-31.448843383789
21231,-34.35703125
21230,-27.4592142740885
21229,-35.5140594482422
21228,-39.1329610188802
21227,-33.7449554443359
21226,-30.9455525716146
21225,-28.6828877766927
21224,-34.337006632487
21223,-35.1664235432943
21222,-33.616079711914
21221,-31.2579305013021
21220,-37.7418426513672
21219,-25.4756276448567
21218,-35.768667602539
21217,-29.1039438883463
21216,-35.188335164388
21215,-29.4452829996745
21214,-36.6791137695312
21213,-28.2119455973307
21212,-34.0866149902344
21211,-28.5705118815104
21210,-27.346060180664
21209,-28.0788431803385
21208,-27.9821838378906
21207,-34.7154652913411
21206,-36.3650217692057
21205,-31.9862070719401
21204,-31.449321492513
21203,-32.2228302001953
21202,-39.1637990315755
21201,-27.8698282877604
21200,-31.9188242594401
21199,-26.719346110026
21198,-31.355317179362
21197,-34.1080434163411
21196,-32.2809407552083
21195,-28.507432047526
21194,-29.5065165201823
21193,-28.9818328857422
21192,-27.6258860270182
21191,-32.9338846842448
21190,-31.7578898111979
21189,-24.4972290039062
21188,-30.6962086995442
21187,-29.2322397867838
21186,-32.5285095214844
21185,-32.3217020670573
21184,-33.4606231689453
21183,-32.8031728108724
21182,-36.3454193115234
21181,-32.8645080566406
21180,-28.9389506022135
21179,-31.0858978271484
21178,-28.8905242919922
21177,-32.6252248128255
21176,-30.8959106445312
21175,-31.0076354980469
21174,-29.1514088948567
21173,-31.2286743164062
21172,-32.1270151774088
21171,-30.8818369547526
21170,-28.5210632324219
21169,-28.3162139892578
21168,-27.2491668701172
21167,-26.1755991617838
21166,-26.5950327555338
21165,-28.6303263346354
21164,-28.628520711263
21163,-31.3773610432942
21162,-37.8218597412109
21161,-30.3352925618489
21160,-30.1235310872396
21159,-27.1701110839844
21158,-27.8134724934896
21157,-30.8224497477213
21156,-27.0043701171875
21155,-32.9570424397786
21154,-30.5031087239583
21153,-27.191997273763
21152,-30.1154490152995
21151,-32.9207926432291
21150,-38.0456553141276
21149,-36.1679290771484
21148,-30.1958679199219
21147,-29.3339904785156
21146,-29.9864919026692
21145,-29.9605316162109
21144,-33.9098266601562
21143,-31.9475565592448
21142,-29.9772145589192
21141,-35.491547648112
21140,-34.9411529541015
21139,-28.0938934326172
21138,-29.2092956542969
21137,-30.437851969401
21136,-27.347270711263
21135,-28.3719696044922
21134,-40.9611216227213
21133,-37.6567749023437
21132,-27.3558563232422
21131,-38.4478108723958
21130,-29.6416178385416
21129,-30.9618642171224
21128,-27.512065633138
21127,-25.4227305094401
21126,-30.6014821370442
21125,-32.6523651123047
21124,-29.3362589518229
21123,-24.9925191243489
21122,-29.0611226399739
21121,-36.3167734781901
21120,-35.5173655192057
21119,-30.1005818684896
21118,-32.2104960123698
21117,-33.8739176432291
21116,-30.6428894042969
21115,-26.4024058024088
21114,-28.4342661539713
21113,-31.1610371907552
21112,-34.149766031901
21111,-33.9177663167318
21110,-26.0480712890625
21109,-34.8067942301432
21108,-30.1506510416666
21107,-26.4414174397786
21106,-27.159770711263
21105,-33.574570719401
21104,-34.3692077636719
21103,-30.121934000651
21102,-26.2931376139323
21101,-27.7370157877604
21100,-37.7609670003255
21099,-28.9762786865234
21098,-31.9936584472656
21097,-30.4072937011719
21096,-30.9019378662109
21095,-32.4100911458333
21094,-30.8145151774088
21093,-37.6897186279297
21092,-32.6759857177734
21091,-28.9828908284505
21090,-28.7805948893229
21089,-37.1168833414713
21088,-32.190781656901
21087,-32.7826344807943
21086,-33.6186126708984
21085,-35.230337524414
21084,-28.2305867513021
21083,-30.5604715983073
21082,-31.5172485351562
21081,-25.9886128743489
21080,-26.2314361572265
21079,-30.4125274658203
21078,-33.8400583902995
21077,-32.0065165201823
21076,-31.5399586995442
21075,-32.6496795654297
21074,-31.1363535563151
21073,-30.7745371500651
21072,-30.157807413737
21071,-29.6385711669922
21070,-28.1132771809896
21069,-32.2923543294271
21068,-30.4906422932942
21067,-29.2153686523437
21066,-28.5650136311849
21065,-37.909526570638
21064,-27.2992970784505
21063,-31.2661193847656
21062,-26.0517537434896
21061,-38.3254099527995
21060,-27.9219370524088
21059,-25.3148356119791
21058,-35.8432983398437
21057,-32.3251861572265
21056,-29.0331125895182
21055,-33.4487569173177
21054,-35.8579925537109
21053,-30.5225891113281
21052,-24.4759735107422
21051,-29.3253641764323
21050,-35.0871592203776
21049,-32.8688720703125
21048,-30.8313354492187
21047,-37.6407073974609
21046,-30.6452290852864
21045,-35.1873128255208
21044,-31.6961730957031
21043,-35.3918314615885
21042,-29.9662689208984
21041,-30.9151824951172
21040,-30.0272277832031
21039,-30.622407023112
21038,-35.5179656982422
21037,-26.709321085612
21036,-33.8859263102213
21035,-27.8925842285156
21034,-33.4114440917969
21033,-35.0997375488281
21032,-27.4998229980469
21031,-30.491318766276
21030,-33.7125712076823
21029,-33.0791432698568
21028,-28.6984212239583
21027,-28.6745361328125
21026,-30.582871500651
21025,-28.2755289713541
21024,-28.2578084309896
21023,-32.7099466959635
21022,-29.6426045735677
21021,-29.0057434082031
21020,-28.4761922200521
21019,-29.4516001383463
21018,-28.7372344970703
21017,-37.9093434651693
21016,-29.1335764567057
21015,-30.0434834798177
21014,-32.8361928304036
21013,-30.7524475097656
21012,-34.3340616861979
21011,-26.7463745117187
21010,-29.0043802897135
21009,-32.8573008219401
21008,-26.0326955159505
21007,-31.276215616862
21006,-36.1076059977213
21005,-34.2170216878255
21004,-31.5091664632161
21003,-30.9366617838541
21002,-34.0225331624349
21001,-27.2806813557942
21000,-27.949570719401
20999,-34.1428894042969
20998,-37.1720387776693
20997,-36.7234456380208
20996,-24.4145111083984
20995,-32.8685312906901
20994,-33.4255635579427
20993,-28.8444986979166
20992,-30.2648529052734
20991,-37.1836710611979
20990,-33.9234781901041
20989,-31.232290649414
20988,-31.8516957600911
20987,-31.2839060465495
20986,-32.8533131917318
20985,-36.8375915527344
20984,-33.2402150472005
20983,-36.4389556884765
20982,-33.2449096679687
20981,-30.2666737874349
20980,-29.9492451985677
20979,-28.4101216634114
20978,-30.7826904296875
20977,-31.2256581624349
20976,-37.2761596679687
20975,-37.2585357666015
20974,-34.0209665934245
20973,-30.3540812174479
20972,-28.202490234375
20971,-31.6248280843099
20970,-29.1215677897135
20969,-31.9193786621094
20968,-32.6493743896484
20967,-30.1090708414713
20966,-31.309194946289
20965,-28.8599609375
20964,-26.2678232828776
20963,-26.5563262939453
20962,-32.4293782552083
20961,-34.233246866862
20960,-36.5859385172526
20959,-38.7539632161458
20958,-27.6990010579427
20957,-29.5432800292969
20956,-32.6286478678385
20955,-32.5641438802083
20954,-32.43125
20953,-35.6067108154297
20952,-36.0780954996745
20951,-30.0860249837239
20950,-31.547715250651
20949,-29.229839070638
20948,-30.3564259847005
20947,-35.282074991862
20946,-32.7468983968099
20945,-31.2131103515625
20944,-29.8586588541666
20943,-35.888540649414
20942,-27.2700612386067
20941,-23.6434336344401
20940,-28.2076578776041
20939,-27.0017303466797
20938,-29.2075764973958
20937,-32.1313130696614
20936,-30.1452545166015
20935,-38.3023335774739
20934,-27.312114461263
20933,-37.0261800130208
20932,-31.0222534179687
20931,-31.7556722005208
20930,-29.8808705647786
20929,-30.0021169026692
20928,-33.1201029459635
20927,-29.7052317301432
20926,-26.511821492513
20925,-29.2268636067708
20924,-29.0577809651692
20923,-33.6648722330729
20922,-24.5761830647786
20921,-34.7367462158203
20920,-26.0659495035807
20919,-36.5164347330729
20918,-35.398046875
20917,-35.1896677652995
20916,-33.7927459716797
20915,-29.1899169921875
20914,-27.1042236328125
20913,-33.4121154785156
20912,-31.4188191731771
20911,-29.4448862711588
20910,-29.067729695638
20909,-34.8242401123047
20908,-33.7844451904297
20907,-27.7323516845703
20906,-32.7774159749349
20905,-34.018423461914
20904,-29.1963663736979
20903,-27.0637827555338
20902,-36.6207539876302
20901,-31.5369374593099
20900,-29.8281005859375
20899,-33.9252532958984
20898,-32.8461212158203
20897,-23.5441701253255
20896,-28.993755086263
20895,-33.3102528889974
20894,-36.4836690266927
20893,-28.7556416829427
20892,-26.2918253580729
20891,-29.9052032470703
20890,-28.2004048665364
20889,-34.2816121419271
20888,-29.9681864420573
20887,-34.0712341308594
20886,-32.4869954427083
20885,-34.3587300618489
20884,-36.1515207926432
20883,-37.8578043619791
20882,-32.0288146972656
20881,-28.5700236002604
20880,-28.8139556884765
20879,-30.7390655517578
20878,-35.7687744140625
20877,-32.7595021565755
20876,-26.6619476318359
20875,-29.920767211914
20874,-31.0090799967448
20873,-29.9034383138021
20872,-27.996196492513
20871,-32.8404754638672
20870,-29.6134399414062
20869,-30.0434020996094
20868,-30.1520090738932
20867,-36.4879821777344
20866,-27.7985646565755
20865,-30.3143625895182
20864,-29.4021616617838
20863,-30.4578206380208
20862,-32.6681427001953
20861,-26.764512125651
20860,-33.7177947998047
20859,-28.607285563151
20858,-30.28818359375
20857,-33.5918792724609
20856,-34.3037882486979
20855,-30.0502685546875
20854,-32.6734781901041
20853,-27.1748921712239
20852,-36.0225992838541
20851,-27.8998524983724
20850,-29.126089477539
20849,-27.6622375488281
20848,-29.3568481445312
20847,-30.6772420247396
20846,-31.0177724202474
20845,-26.8680480957031
20844,-30.6183634440104
20843,-29.4715535481771
20842,-30.4896555582682
20841,-31.6039438883463
20840,-35.1939249674479
20839,-32.7773956298828
20838,-25.7905436197916
20837,-34.6078603108724
20836,-30.3389292399088
20835,-27.9360921223958
20834,-29.9238444010416
20833,-33.3724578857422
20832,-36.4313669840495
20831,-27.3033406575521
