"Summer months (April to September) of hydrological
 years [yr BP]","Average summer mean temperature [degree C]"
21735,-25.1222773234049
21734,-23.9818125406901
21733,-24.188335164388
21732,-24.5378707885742
21731,-23.9167617797851
21730,-23.9364151000976
21729,-26.0054433186849
21728,-24.1113698323567
21727,-23.119985961914
21726,-23.94541015625
21725,-24.9397694905599
21724,-24.1671305338541
21723,-24.6070566813151
21722,-25.2462905883789
21721,-22.8806009928385
21720,-23.9329004923502
21719,-23.4433807373047
21718,-22.8689915974935
21717,-23.7372065226237
21716,-23.5895853678385
21715,-24.0954523722331
21714,-23.7008244832357
21713,-24.7843866984049
21712,-22.307475789388
21711,-22.3050979614258
21710,-24.4489807128906
21709,-22.7112665812174
21708,-23.8776509602864
21707,-25.5015345255534
21706,-24.8232610066732
21705,-22.618744913737
21704,-24.1504221598307
21703,-25.1194747924804
21702,-22.8057184855143
21701,-23.0445134480794
21700,-24.1349700927734
21699,-24.3323348999023
21698,-23.8867324829101
21697,-24.4177179972331
21696,-24.6791137695312
21695,-23.9236511230469
21694,-23.2804321289062
21693,-24.421245320638
21692,-23.8340438842773
21691,-23.7087158203125
21690,-25.02158203125
21689,-25.1123362223307
21688,-22.8691645304362
21687,-23.8838536580403
21686,-23.5907450358073
21685,-21.6304306030273
21684,-24.2765589396159
21683,-22.202988688151
21682,-22.35472462972
21681,-25.0786219278971
21680,-23.4833180745442
21679,-24.3948654174804
21678,-23.4436986287435
21677,-24.678330485026
21676,-23.6455418904622
21675,-25.6748998006185
21674,-24.8953282674153
21673,-24.008393351237
21672,-24.2334197998047
21671,-25.1602259318034
21670,-23.5693954467773
21669,-24.3011052449544
21668,-23.6563934326172
21667,-22.5371383666992
21666,-24.4553029378255
21665,-23.1629216512044
21664,-25.0089553833008
21663,-22.5855723063151
21662,-22.5663640340169
21661,-22.4840479532877
21660,-23.4276463826497
21659,-24.1376963297526
21658,-24.1309926350911
21657,-23.6932535807291
21656,-23.5063613891601
21655,-23.1374114990234
21654,-24.5277720133463
21653,-24.7675587972005
21652,-23.1033055623372
21651,-24.1703628540039
21650,-23.5741460164388
21649,-23.1318801879883
21648,-23.114235941569
21647,-23.6524973551432
21646,-23.9738779703776
21645,-24.7642425537109
21644,-23.8374771118164
21643,-24.1413253784179
