"Full hydrological years [yr BP]","Average yearly mean temperature [degree C]"
2024,-18.9558675130208
2023,-17.2091723124186
2022,-22.3093297322591
2021,-17.8697786966959
2020,-19.993812306722
2019,-17.9678799947103
2018,-19.5175587972005
2017,-17.0636835734049
2016,-16.7918851216634
2015,-20.2822797139485
2014,-21.4144831339518
2013,-19.8515075683594
2012,-19.7429171244303
2011,-19.4750668843587
2010,-16.7478024800618
2009,-17.356600189209
2008,-19.8780782063802
2007,-18.177037302653
2006,-17.3793446858724
2005,-17.1644602457682
2004,-17.5626014709472
2003,-17.4733998616536
2002,-19.8369964599609
2001,-19.3875119527181
2000,-18.8859657287597
1999,-19.0227811177571
1998,-18.8868151346842
1997,-17.9281079610189
1996,-19.373513285319
1995,-17.6661298116048
1994,-19.6516148885091
1993,-19.6766494750976
1992,-18.0287930806478
1991,-18.2992525736491
1990,-18.8809824625651
1989,-19.4954767862956
1988,-19.4898246765136
1987,-21.0429786682129
1986,-17.0350466410319
1985,-19.2582077026367
1984,-21.4772539774577
1983,-21.0122932434082
1982,-18.9102564493815
1981,-17.4456911722819
1980,-18.6194480895996
1979,-18.2796157836914
1978,-16.0801198323567
1977,-17.5093343098958
1976,-16.4300649007161
1975,-17.4017217000325
1974,-16.0876754760742
1973,-16.7843905131022
1972,-15.841972096761
1971,-19.5772028605143
1970,-20.6929026285807
1969,-16.6540346781413
1968,-19.767748260498
1967,-18.2340695699056
1966,-18.8753837585449
1965,-15.1966066996256
1964,-16.9956878662109
1963,-18.5446202596028
1962,-19.1380663553873
1961,-16.5025479634603
1960,-16.1176780700683
1959,-16.5965967814127
1958,-17.8360173543294
1957,-18.2307418823242
1956,-18.0805636088053
1955,-19.6375946044922
1954,-15.7845392862955
1953,-15.1310333251953
1952,-17.7013877868652
1951,-16.2017209370931
1950,-16.7617998758952
1949,-17.2619130452474
1948,-19.2884925842285
1947,-20.4984369913737
1946,-19.2505134582519
1945,-18.447004699707
1944,-15.0210098266601
