"Full hydrological years [yr BP]","Average yearly mean temperature [degree C]"
18883,-27.5887067159017
18882,-25.2372065226237
18881,-25.8504674275716
18880,-24.9121332804362
18879,-24.4025800069173
18878,-25.1483456929525
18877,-25.1331720987956
18876,-25.2942337036133
18875,-24.6881126403808
18874,-24.0598383585612
18873,-23.975750986735
18872,-24.2447710673014
18871,-24.0852544148763
18870,-26.2394088745117
18869,-24.7542098999023
18868,-26.6420616149902
18867,-24.1976977030436
18866,-24.0147359212239
18865,-24.8905827840169
18864,-25.9016835530599
18863,-26.1003428141276
18862,-25.7153495788574
18861,-26.0848398844401
18860,-24.9318654378255
18859,-23.6973836263021
18858,-27.0633796691894
18857,-26.3059003194173
18856,-25.3979616800944
18855,-26.6752354939778
18854,-23.404269917806
18853,-23.578160349528
18852,-25.3413172403971
18851,-24.3527053833008
18850,-28.0289253234863
18849,-25.6112820943196
18848,-26.3706522623698
18847,-24.7378143310547
18846,-22.1619984944661
18845,-23.3786707560221
18844,-26.1157402038574
18843,-26.4331751505534
18842,-26.3389635721842
18841,-25.8157333374023
18840,-24.858438873291
18839,-25.2160057067871
18838,-24.0916376749674
18837,-26.3833119710286
18836,-21.6120653788248
18835,-24.6345797220866
18834,-23.052525583903
18833,-26.4655797322591
18832,-28.3675636291504
18831,-25.6678654988607
18830,-24.2396186828613
18829,-25.0379585266113
18828,-24.6144711812337
18827,-25.6784258524577
18826,-24.1376302083333
18825,-23.717315419515
18824,-24.6461115519206
18823,-25.637314860026
18822,-25.7210589090983
18821,-25.2987820943196
18820,-26.1008666992187
18819,-25.2362414042155
18818,-25.6462526957194
18817,-23.8901262919108
18816,-24.4601717631022
18815,-26.6395579020182
18814,-24.1417030334472
18813,-26.7140805562337
18812,-26.8946632385254
18811,-25.4799255371094
18810,-26.6793477376302
18809,-24.7243281046549
18808,-26.4859832763672
18807,-25.6791849772135
18806,-26.107410176595
18805,-26.5258557637532
18804,-26.1943916320801
18803,-24.5737912495931
18802,-25.6973149617513
18801,-24.471174621582
18800,-24.5697018941243
18799,-25.6756881713867
18798,-23.4019925435384
18797,-25.4587565104166
18796,-24.7748156229655
18795,-26.1494265238444
18794,-22.0015129089355
18793,-23.2116493225097
18792,-21.4710856119791
18791,-23.7301607767741
18790,-23.7648376464844
18789,-25.6655766805013
18788,-25.6199249267578
18787,-22.9782839457194
18786,-25.2450724283854
18785,-25.1095120747884
18784,-23.4908711751302
18783,-23.2209164937337
18782,-23.8127031962077
18781,-26.5840845743815
18780,-24.5597709655761
18779,-23.0921017964681
18778,-24.7827794392903
18777,-23.4017331441243
18776,-26.4368550618489
18775,-24.5679547627767
18774,-23.1981834411621
18773,-21.9883458455403
18772,-22.9397682189941
18771,-25.5919898986816
18770,-24.3845085144043
18769,-22.4456148783366
18768,-25.2256746927897
18767,-25.7141123453776
18766,-25.3482383728027
18765,-24.609348042806
