"Full hydrological years [yr BP]","Average yearly mean temperature [degree C]"
11837,-32.9685068766276
11836,-29.755525970459
11835,-29.7871091206868
11834,-26.4411326090495
11833,-29.9847854614258
11832,-30.2265228271484
11831,-32.7478151957194
11830,-34.1694498697916
11829,-34.0175206502278
11828,-31.7429298400879
11827,-31.2969751993815
11826,-29.750591023763
11825,-28.6407595316569
11824,-30.5469141642252
11823,-30.450532023112
11822,-31.7120320638021
11821,-29.7322664896647
11820,-31.5055870056152
11819,-30.5300964355469
11818,-31.3766438802083
11817,-30.4794219970703
11816,-32.5180572509765
11815,-33.4225435892741
11814,-30.4381100972493
11813,-31.8984690348307
11812,-32.2524386088053
11811,-32.5583302815755
11810,-30.247775777181
11809,-32.5521784464518
11808,-28.9962944030761
11807,-28.1185999552409
11806,-29.6204602559407
11805,-33.2956006368001
11804,-30.0686108907064
11803,-32.7384081522623
11802,-31.1145805358886
11801,-30.4705884297689
11800,-29.449996693929
11799,-31.0966311136881
11798,-33.5926968892415
11797,-31.4453694661458
11796,-31.4878257751465
11795,-32.808218383789
11794,-33.7575604756673
11793,-32.9618260701497
11792,-31.8953727722168
11791,-32.066825612386
11790,-32.5314697265625
11789,-32.1166544596354
11788,-29.3170773824056
11787,-32.0641654968261
11786,-27.9497538248698
11785,-30.8286422729492
11784,-33.7491439819336
11783,-32.6184575398763
11782,-33.1723808288574
11781,-31.4477701822916
11780,-33.3896062215169
11779,-34.3098358154297
11778,-29.2568420410156
11777,-29.6371050516764
11776,-29.1766418457031
11775,-32.752300008138
11774,-31.0136207580566
11773,-31.6254397074381
11772,-32.1097816467285
11771,-31.5007283528646
11770,-32.4304667154948
11769,-30.367534383138
11768,-31.2738911946614
11767,-30.0643384297689
11766,-30.8631601969401
11765,-30.439254506429
11764,-31.1911415100097
11763,-30.4777015686035
11762,-30.7305740356445
11761,-29.0454912821452
11760,-30.4339139302571
11759,-28.9892893473307
11758,-33.0874567667643
11757,-32.2281415303548
11756,-31.9321820576985
11755,-31.240710957845
11754,-31.6775395711263
11753,-30.6006530761719
11752,-29.4760332743327
11751,-31.3370422363281
11750,-29.9897941589355
11749,-31.2997764587402
11748,-30.7666725158691
11747,-31.54568456014
11746,-30.4961430867513
11745,-27.9404485066732
11744,-31.0782557169596
11743,-31.299959564209
11742,-32.4405095418294
11741,-32.9152015686035
11740,-31.2477490743001
11739,-28.7667589823405
11738,-31.9796648661295
11737,-27.3263585408528
11736,-29.4516204833984
11735,-30.6151883443196
11734,-31.2890673319498
11733,-32.3457092285156
11732,-30.8957987467448
11731,-30.6036743164062
11730,-30.9832799275716
11729,-30.8618403116862
11728,-30.6602373758952
11727,-29.8446856180827
11726,-24.6722803751627
11725,-30.591359202067
11724,-31.3939511617025
11723,-29.2070373535156
11722,-31.3030990600586
11721,-31.6764218648275
11720,-31.9995089213053
