"Calendar years [yr BP]","Average yearly mean temperature [degree C]"
8403,-23.8809036254883
8402,-24.9639991760254
8401,-25.2808275858561
8400,-24.9661163330078
8399,-24.9218048095703
8398,-24.4542475382487
8397,-25.2150126139323
8396,-24.4778821309407
8395,-23.9268351236979
8394,-24.1102330525716
8393,-26.3148686726888
8392,-22.658861541748
8391,-28.4116221110026
8390,-26.7160196940104
8389,-24.4897458394368
8388,-24.8767468770345
8387,-25.5334698994954
8386,-24.1176246643066
8385,-22.4357513427734
8384,-22.2492393493652
8383,-25.419603729248
8382,-24.2902486165364
8381,-25.2302459716797
8380,-23.2326365152995
8379,-23.6454249064127
8378,-24.2181025187174
8377,-22.8667663574219
8376,-24.7902308146159
8375,-23.6911313374837
8374,-23.9907503763834
8373,-24.3871393839518
8372,-25.1711283365885
8371,-25.3876327514648
8370,-24.1089449564616
8369,-24.7292071024577
8368,-26.0725629170735
8367,-26.541798655192
8366,-23.4361417134603
8365,-25.2434321085612
8364,-23.8260800679525
8363,-22.4195515950521
8362,-22.6240244547526
8361,-25.7859227498372
8360,-23.6755165100097
8359,-24.2136952718099
8358,-24.9251134236653
8357,-24.0217765808105
8356,-24.3979197184245
8355,-23.6493031819661
8354,-24.063033803304
8353,-21.9526123046875
8352,-23.0880785624186
8351,-25.1860743204752
8350,-23.019394938151
8349,-23.503889465332
8348,-22.4760739644368
8347,-24.7952369689941
8346,-24.0121126810709
8345,-24.8886411031087
8344,-24.1140286763509
8343,-24.0299959818522
8342,-24.5136258443196
8341,-22.1219886779785
8340,-22.2336537679036
8339,-24.9721880594889
8338,-22.9584665934245
8337,-22.5320470174153
8336,-23.5108589172363
8335,-25.0360905965169
8334,-23.396156056722
8333,-25.4998903910319
8332,-24.2548355102539
8331,-25.0379814147949
8330,-24.530983988444
8329,-25.375045522054
8328,-25.0078974405924
8327,-23.7391176859538
8326,-23.2850084940592
8325,-23.7895670572916
8324,-22.9033836364746
8323,-23.8039675394694
8322,-24.3060516357422
8321,-25.0776364644368
8320,-24.3598808288574
8319,-23.4242932637532
8318,-24.8043909708659
8317,-21.754081471761
8316,-22.3289118448893
8315,-22.9744870503743
8314,-23.3171244303385
8313,-21.4133730570475
8312,-23.9355593363444
8311,-24.6361272176107
8310,-25.1968533833821
8309,-25.9485687255859
8308,-26.810893758138
8307,-24.2843269348144
8306,-24.562233988444
8305,-24.3109853108724
8304,-25.0102638244629
8303,-24.4204315185547
8302,-24.7747800191243
8301,-23.8951184590657
8300,-25.3516169230143
8299,-24.6833836873372
8298,-25.0289367675781
8297,-23.8491322835286
8296,-25.0527824401855
8295,-22.6783012390136
8294,-21.7000742594401
8293,-24.1751884460449
8292,-24.1923838297526
8291,-26.0021970113118
8290,-24.1461395263672
8289,-23.461284383138
8288,-25.2832283020019
8287,-23.5082051595052
8286,-22.3233907063802
8285,-21.6169049580892
8284,-22.5811218261719
8283,-23.5941350301107
8282,-23.9876375834147
8281,-23.2296546936035
8280,-24.1253545125325
8279,-24.3196624755859
8278,-24.9646247863769
8277,-24.3910634358724
8276,-24.6335243225097
8275,-24.9725517272949
8274,-23.7083343505859
8273,-23.3101638793945
8272,-23.6351112365722
8271,-24.6854703267415
8270,-26.3789352416992
8269,-24.6650286356608
8268,-24.2337605794271
8267,-24.2939119974772
8266,-25.3727147420247
8265,-23.7779373168945
8264,-23.6367299397786
8263,-21.771098836263
8262,-24.7745028177897
8261,-21.8605547587077
8260,-23.6220306396484
8259,-25.0598904927571
8258,-23.6916069030761
8257,-22.8220530192057
8256,-23.9995292663574
8255,-24.4544090270996
8254,-24.7023541768392
8253,-25.1605260213216
8252,-23.7302396138509
8251,-23.5399739583333
8250,-24.5917444864909
8249,-25.9368626912435
8248,-24.9928141276041
8247,-23.3906438191732
8246,-25.292578125
8245,-27.4526695251465
8244,-24.872105662028
8243,-25.1199452718099
8242,-24.8603042602539
8241,-23.2814659118652
8240,-23.8804878234863
8239,-24.3207382202148
8238,-24.5163800557454
8237,-22.9533192952474
8236,-24.7808110555013
8235,-24.4091794331868
8234,-23.7478813171386
8233,-24.7001314798991
8232,-22.9714607238769
8231,-25.1493311564127
8230,-24.9446739196777
8229,-24.5551500956217
8228,-27.102392578125
8227,-24.0576118469238
8226,-23.3610684712728
8225,-23.4919850667317
8224,-24.2361104329427
8223,-23.3676869710286
8222,-23.1282791137695
8221,-25.0923522949219
8220,-21.8988136291504
8219,-24.572726949056
8218,-22.1100130716959
8217,-22.9460497538248
8216,-25.5124254862467
8215,-24.3149525960286
8214,-22.7075370788574
8213,-24.6287178039551
8212,-24.4868186950683
8211,-24.5254946390788
8210,-24.1189114888509
8209,-23.2783149719238
8208,-22.6225265502929
8207,-23.0448300679525
8206,-26.3313379923502
8205,-22.9861879984538
8204,-24.162570699056
8203,-25.7702201843261
8202,-25.3273249308268
8201,-25.6141125996907
8200,-23.6647387186686
8199,-23.7682619730631
8198,-23.4738220214844
8197,-23.7936411539713
8196,-24.0590334574381
8195,-24.0350440979004
8194,-22.4147450764974
8193,-25.4036595662435
8192,-24.6587331136067
8191,-25.1430750528971
