"Winter months (October to March) of hydrological
 years [yr BP]","Average winter mean temperature [degree C]"
5218,-21.6237396240234
5217,-22.9075251261393
5216,-18.6482757568359
5215,-18.1962163289388
5214,-19.8966837565104
5213,-18.4608800252278
5212,-19.0368942260742
5211,-19.8850413004557
5210,-21.4282262166341
5209,-23.2432515462239
5208,-21.063942972819
5207,-20.9070978800456
5206,-20.1876663208008
5205,-23.7978068033854
5204,-23.3856338500976
5203,-20.6538426717122
5202,-21.0194559733073
5201,-20.0119639078776
5200,-17.965310160319
5199,-21.343110148112
5198,-26.9795008341471
5197,-24.6948176066081
5196,-23.3155120849609
5195,-18.9595932006836
5194,-17.2201649983724
5193,-14.7568064371745
5192,-19.3785817464192
5191,-22.678574625651
5190,-24.0938044230143
5189,-19.8975407918294
5188,-21.6922108968099
5187,-16.8477055867513
5186,-20.8417114257812
5185,-19.5788177490234
5184,-20.2350550333659
5183,-18.0976979573567
5182,-21.3932250976562
5181,-19.6836227416992
5180,-22.3873377482096
5179,-17.9955073038737
5178,-17.9645192464192
5177,-20.4057144165039
5176,-22.331650797526
5175,-20.8560877482096
5174,-24.595816040039
5173,-19.8483362833659
5172,-19.9178451538086
5171,-15.182465616862
5170,-20.5212081909179
5169,-20.9043462117513
5168,-19.4791244506836
5167,-23.887065633138
5166,-23.5308288574219
5165,-21.9423380533854
5164,-20.0044820149739
5163,-21.897433980306
5162,-19.7669357299804
5161,-15.0682383219401
5160,-21.0090520222982
5159,-22.3120661417643
5158,-20.4748697916666
5157,-22.330793762207
5156,-17.5332270304362
5155,-17.4285491943359
5154,-15.2948644002278
5153,-17.8936091105143
5152,-23.4156987508138
5151,-19.4499852498372
5150,-23.9607681274414
5149,-20.328970336914
5148,-18.7275019327799
5147,-23.1350209554036
5146,-25.7863321940104
5145,-22.8270146687825
5144,-23.186875406901
5143,-23.2663864135742
5142,-17.8127934773763
5141,-21.4536244710286
5140,-14.1560831705729
5139,-21.3397506713867
5138,-20.4236307779948
5137,-15.9547180175781
5136,-24.6279993693034
5135,-18.3901835123698
5134,-20.539663696289
5133,-16.5882044474284
5132,-17.0227900187174
5131,-21.3954350789388
5130,-20.9912246704101
5129,-16.33324025472
5128,-14.9752639770508
5127,-19.2101603190104
5126,-19.6960306803385
5125,-19.8409255981445
5124,-23.1452443440755
5123,-18.9624796549479
5122,-19.5229858398437
5121,-17.2338953653971
5120,-15.2973795572916
5119,-20.270615641276
5118,-16.9576807657877
5117,-18.3264475504557
5116,-27.2839569091797
5115,-22.9290400187174
5114,-18.2638483683268
5113,-25.9112864176432
5112,-18.5207529703776
5111,-18.5059366861979
5110,-22.058696492513
5109,-15.4268198649088
5108,-20.4108133951823
5107,-22.8797032674153
5106,-19.0886876424153
5105,-19.3925460815429
5104,-16.8026870727539
5103,-23.7765258789062
5102,-23.877902730306
5101,-26.1236811319987
5100,-20.6100601196289
5099,-17.6643407185872
5098,-21.9933354695638
5097,-20.654404703776
5096,-14.7615137736002
5095,-18.3101435343424
5094,-25.1870788574219
5093,-20.0895929972331
5092,-16.7987274169922
5091,-22.0688130696614
5090,-16.8329249064127
5089,-21.6368469238281
5088,-23.0165618896484
5087,-18.5072082519531
5086,-21.5923243204752
5085,-15.3571863810221
5084,-16.333359781901
5083,-24.9454457600911
5082,-23.3275716145833
5081,-27.4973892211914
5080,-19.2935724894206
5079,-18.8307428995768
5078,-17.3976043701172
5077,-25.3112141927083
5076,-23.0890335083008
5075,-18.5140009562174
5074,-18.5425654093424
5073,-19.8511057535807
5072,-17.3220937093099
5071,-24.0818822224935
5070,-16.3200820922851
5069,-20.2470738728841
5068,-21.8140599568685
5067,-23.179421488444
5066,-20.8183603922526
5065,-21.0830952962239
5064,-18.9256474812825
5063,-27.762787882487
5062,-19.7829574584961
5061,-23.6580820719401
5060,-20.70029296875
5059,-21.7545633951823
5058,-18.922226969401
5057,-23.3359003702799
5056,-21.3089584350586
5055,-22.2337910970052
5054,-20.9579605102539
5053,-15.2975092569987
5052,-20.3706827799479
5051,-21.7438008626302
5050,-18.066987101237
5049,-20.2838602701823
5048,-25.3939727783203
5047,-18.4431543986002
5046,-18.9860188802083
5045,-19.4555928548177
5044,-21.491183980306
5043,-17.0680653889974
5042,-16.6822672526041
5041,-22.583484395345
5040,-20.4742797851562
5039,-15.3295756022135
5038,-19.1625249226888
5037,-18.4963948567708
5036,-16.5769256591797
5035,-20.8344914754232
5034,-18.5648076375325
5033,-17.4661900838216
5032,-19.5586532592773
5031,-15.0073150634765
5030,-16.374375406901
5029,-14.5089197794596
5028,-19.7727951049804
5027,-18.9585454305013
5026,-23.0868031819661
5025,-13.9174662272135
5024,-20.1033233642578
5023,-20.5389007568359
5022,-21.1394994099935
5021,-19.0317011515299
5020,-24.2319371541341
5019,-18.714816792806
5018,-17.414897664388
5017,-20.3611104329427
5016,-22.9408935546875
5015,-25.7596471150716
5014,-17.6191518147786
5013,-16.2837356567383
5012,-13.5725285847982
5011,-16.040619913737
5010,-17.5982879638672
5009,-17.6241795857747
5008,-14.8883753458659
5007,-19.2986180623372
5006,-19.2371454874674
5005,-16.8203999837239
5004,-24.2525568644206
5003,-20.6966817220052
5002,-17.9160293579101
5001,-21.7396377563476
5000,-16.6372512817383
4999,-21.5923726399739
4998,-22.4597559611002
4997,-19.5563644409179
4996,-18.936392211914
4995,-18.5368103027344
4994,-13.8812291463216
4993,-16.0741460164388
4992,-22.0305287679036
4991,-17.9339813232422
4990,-17.0961593627929
4989,-19.3416631062825
4988,-19.5674931844075
4987,-23.0427637736002
4986,-25.6349751790364
4985,-17.1237828572591
4984,-21.7748372395833
4983,-20.3017486572265
4982,-20.60081837972
4981,-20.7211822509765
4980,-18.9938313802083
4979,-21.3045486450195
4978,-19.9174789428711
4977,-21.5453526814778
4976,-19.9830281575521
4975,-22.9506134033203
4974,-19.8814122517903
4973,-22.538676961263
4972,-19.9248794555664
4971,-17.4484212239583
4970,-22.6252502441406
4969,-21.3446614583333
4968,-19.4587336222331
4967,-19.5679306030273
4966,-16.5681645711263
4965,-21.2303349812825
4964,-16.3931844075521
4963,-12.7168970743815
4962,-19.2675816853841
4961,-19.7705825805664
4960,-22.2023986816406
4959,-19.7523127237956
4958,-21.1852935791015
4957,-24.422715250651
4956,-19.1434794108073
4955,-20.7808848063151
4954,-21.2996505737304
4953,-22.2535944620768
4952,-21.8865798950195
4951,-18.8734751383463
4950,-18.8051717122396
4949,-18.5620203653971
4948,-28.041860961914
4947,-21.4472157796224
4946,-20.7931528727213
4945,-21.4021489461263
4944,-17.223366800944
4943,-18.4213114420573
4942,-21.3065984090169
4941,-23.170258585612
4940,-19.2536376953125
4939,-20.9571619669596
4938,-21.3625167846679
4937,-14.6024586995442
4936,-22.8824625651041
4935,-24.148659769694
4934,-19.3863967895508
4933,-16.1614618937174
4932,-15.0106262207031
4931,-19.3678624471028
4930,-20.6968622843424
4929,-18.0111195882161
4928,-18.263899230957
4927,-22.8159393310547
4926,-23.6502568562825
4925,-22.225932820638
4924,-19.0523310343424
4923,-20.6192306518554
4922,-21.6504094441732
4921,-21.5610997517903
4920,-23.6341232299804
4919,-16.7749771118164
4918,-13.9167388916015
4917,-16.2054072062174
4916,-16.9663146972656
4915,-18.7463363647461
4914,-14.3325841267903
4913,-22.4131047566732
4912,-23.8421615600586
4911,-23.8595464070638
4910,-24.6361729939778
4909,-19.2423970540364
4908,-19.8225082397461
4907,-22.6940012613932
4906,-14.7550618489583
4905,-18.568451944987
4904,-16.0871719360351
4903,-20.844699605306
4902,-21.7030268351237
4901,-25.2056182861328
4900,-20.7809560139974
4899,-20.6138926188151
4898,-21.5082712809245
4897,-23.1202021280924
4896,-26.5739832560221
4895,-21.0470489501953
4894,-22.9551554361979
4893,-23.8114634195963
4892,-21.7933817545573
4891,-18.5362330118815
4890,-23.7130671183268
4889,-19.1672348022461
4888,-18.971039835612
4887,-19.4172398885091
4886,-21.1066141764323
4885,-20.4615463256836
4884,-18.4882008870442
4883,-20.2978907267252
4882,-17.9565541585286
4881,-19.0176961263021
4880,-22.0740646362304
4879,-15.6155024210612
4878,-22.113020324707
4877,-17.0110636393229
4876,-17.3757690429687
4875,-24.3368693033854
4874,-21.1860438028971
4873,-19.5493097941081
4872,-20.6457071940104
4871,-19.2530069986979
4870,-19.5144917805989
4869,-20.8026056925456
4868,-19.4842488606771
4867,-25.2843739827474
4866,-20.3669011433919
4865,-19.206645711263
4864,-21.2445841471354
4863,-18.3728240966797
4862,-17.8726257324219
4861,-16.8910812377929
4860,-20.2750305175781
4859,-17.7064219156901
4858,-20.3726231892903
4857,-16.2303833007812
4856,-14.4995178222656
4855,-18.9549138387044
4854,-18.9537465413411
4853,-16.1617950439453
4852,-17.5043039957682
4851,-20.9801569620768
4850,-19.8107945760091
4849,-16.9053634643554
4848,-19.9604756673177
4847,-22.0734924316406
4846,-21.9430781046549
4845,-16.9931676228841
4844,-20.9548985799153
4843,-18.7215230305989
4842,-21.6738749186198
4841,-22.4872192382812
4840,-25.9677083333333
4839,-21.7842468261719
4838,-17.9585505167643
4837,-12.3247894287109
4836,-20.2988749186198
4835,-22.6234446207682
4834,-18.6941665649414
4833,-20.1280502319336
4832,-18.1011057535807
4831,-20.3325408935547
4830,-22.61693166097
4829,-21.3356613159179
4828,-21.9080032348633
4827,-22.5617965698242
4826,-12.6962570190429
4825,-20.3923426310221
4824,-19.8011866251627
4823,-15.4769729614258
4822,-19.1994206746419
4821,-15.2972015380859
4820,-17.6326558430989
4819,-15.2495305379232
4818,-18.5483383178711
4817,-22.1343419392903
4816,-17.0630045572916
4815,-23.7905817667643
4814,-23.0451187133789
4813,-16.8585164388021
4812,-12.0011759440104
4811,-19.1847188313802
4810,-21.5018829345703
4809,-17.5370442708333
4808,-16.2972295125325
4807,-17.6555999755859
4806,-20.7496653238932
4805,-23.1182515462239
4804,-21.0277313232422
4803,-18.1178344726562
4802,-18.6727483113607
4801,-15.2989919026692
4800,-16.5130599975586
4799,-21.4663121541341
4798,-18.1365570068359
4797,-16.2546091715495
4796,-23.7200810750325
4795,-20.4087865193685
4794,-20.3120101928711
4793,-19.4251134236653
4792,-20.5792729695638
4791,-24.7395818074544
4790,-21.4195388793945
4789,-18.9541763305664
4788,-17.51181640625
4787,-24.948823038737
4786,-19.52744140625
4785,-16.5884511311849
4784,-20.195166015625
4783,-21.5555913289388
4782,-20.6440363566081
4781,-20.4770924886067
4780,-22.2580271402995
4779,-22.0809310913086
4778,-17.6565943400065
4777,-17.388410949707
4776,-18.8680735270182
4775,-16.6573928833008
4774,-13.9763041178385
4773,-20.2179143269857
4772,-21.6133916219075
4771,-23.5353480021159
4770,-26.5732737223307
4769,-18.9652542114258
4768,-24.7133214314778
4767,-19.9864842732747
4766,-19.1980346679687
4765,-20.3564463297526
4764,-22.0490325927734
4763,-20.9192591349284
4762,-22.2194071451823
4761,-17.6077662150065
4760,-22.3527104695638
4759,-23.0702728271484
4758,-21.4637588500976
4757,-22.0990025838216
