"Winter months (October to March) of hydrological
 years [yr BP]","Average winter mean temperature [degree C]"
15018,-10.5966323852539
15017,-14.9189768473307
15016,-14.2286921183268
15015,-14.5285044352213
15014,-13.3965387980143
15013,-13.9480600992838
15012,-13.5953633626302
15011,-16.3711380004883
15010,-13.1561620076497
15009,-13.0682586669922
15008,-12.9159250895182
15007,-13.3170201619466
15006,-12.8400049845377
15005,-16.98558400472
15004,-13.9894877115885
15003,-14.5011734008789
15002,-15.3532063802083
15001,-11.0009419759114
15000,-12.7939514160156
14999,-11.2029912312825
14998,-12.3721527099609
14997,-10.0452026367187
14996,-14.2871383666992
14995,-13.7427937825521
14994,-13.6655766805013
14993,-12.2789621988932
14992,-14.6462921142578
14991,-14.4435663859049
14990,-12.0293436686198
14989,-13.5340688069661
14988,-8.10139567057289
14987,-12.1421290079752
14986,-12.6870610555013
14985,-12.8873453776041
14984,-13.20224609375
14983,-15.4864054361979
14982,-16.383901977539
14981,-14.6817255655924
14980,-12.4110041300455
14979,-14.4987014770508
14978,-15.0771621704101
14977,-15.7101730346679
14976,-14.3517415364583
14975,-14.4487442016601
14974,-13.6653783162435
14973,-15.2407541910807
14972,-15.4950520833333
14971,-16.1905527750651
14970,-15.0966272989909
14969,-13.8857610066732
14968,-12.7718109130859
14967,-11.6925694783528
14966,-16.5518809000651
14965,-15.7715209960937
14964,-15.4000712076823
14963,-12.875835164388
14962,-12.5284255981445
14961,-12.0274210611979
14960,-11.9152638753255
14959,-13.0250940958659
14958,-13.2393961588541
14957,-10.1811635335286
14956,-9.48679199218748
14955,-11.6855656941732
14954,-10.5669006347656
14953,-10.605317179362
14952,-14.8227803548177
14951,-11.6899119059245
14950,-8.02253316243487
14949,-11.3290974934896
14948,-14.4857162475586
14947,-13.7673756917317
14946,-12.8465230305989
14945,-12.3142710367838
14944,-10.1698364257812
14943,-13.7953501383463
14942,-11.6498067220052
14941,-14.3646759033203
14940,-10.5729888916015
14939,-12.9614369710286
14938,-14.8297688802083
14937,-16.2019104003906
14936,-14.6394307454427
14935,-14.5781616210937
14934,-14.9090459187825
14933,-14.8075342814127
14932,-17.2448816935221
14931,-14.6312393188476
14930,-12.7773727416992
14929,-16.6101745605469
14928,-12.9295206705729
14927,-11.8275232950846
14926,-11.0058858235677
14925,-13.8164352416992
14924,-14.5221618652344
14923,-15.4115610758463
14922,-14.8408315022786
14921,-14.4189361572265
14920,-14.5334635416666
14919,-12.6970835367838
14918,-13.0838989257812
14917,-9.98239746093748
14916,-12.7032938639323
14915,-12.0017735799153
14914,-12.9243301391601
14913,-12.2541717529297
14912,-15.605083211263
14911,-14.2069458007812
14910,-14.3817759195963
14909,-13.1188390096028
14908,-12.9692189534505
14907,-15.2438440958659
14906,-14.2579966227213
14905,-14.2141301472982
14904,-13.4741068522135
14903,-13.5830927530924
14902,-14.632432047526
14901,-13.443820699056
14900,-13.1967173258463
14899,-15.4599619547526
14898,-16.9171635945638
14897,-15.0640065511067
14896,-13.0740595499674
14895,-15.0890106201172
14894,-13.6927220662435
14893,-13.1453206380208
14892,-13.5406097412109
14891,-15.1948582967122
14890,-15.0598637898763
14889,-12.8765090942383
14888,-17.2064041137695
14887,-15.3086558024088
14886,-12.2213322957357
14885,-14.9439198811849
14884,-12.3390309651692
14883,-14.9740280151367
14882,-12.6577972412109
14881,-13.6388865152995
14880,-13.0577733357747
14879,-11.190033976237
14878,-9.61527862548826
14877,-10.0124420166015
14876,-10.8894307454427
14875,-11.396821085612
14874,-10.5010233561198
14873,-11.5173197428385
14872,-12.3094365437825
14871,-12.6782974243164
14870,-14.7012771606445
14869,-13.436252339681
14868,-14.3315083821614
14867,-15.8602177937825
14866,-12.8889246622721
14865,-13.8942169189453
14864,-11.8056243896484
14863,-10.9474395751953
14862,-9.50343678792315
14861,-13.5150512695312
14860,-12.4143737792969
14859,-13.3790573120117
14858,-11.8212036132812
14857,-13.2030293782552
14856,-13.9308609008789
14855,-9.94276021321612
14854,-13.2585484822591
14853,-14.9527852376302
14852,-14.8794540405273
14851,-14.7294423421224
14850,-11.5942545572916
14849,-16.1754236857096
14848,-11.139501953125
14847,-14.8578043619791
14846,-12.8173838297526
14845,-15.5017379760742
14844,-12.5854019165039
14843,-14.8324086507161
14842,-16.2246917724609
14841,-13.1667160034179
14840,-15.2416493733724
14839,-12.3226353963216
14838,-11.5281483968099
14837,-12.1178217569987
14836,-11.9675303141276
14835,-12.5007893880208
14834,-12.9891825358073
14833,-10.4176239013672
14832,-10.9034993489583
14831,-15.6133509318034
14830,-14.7590037027995
14829,-12.5705042521159
14828,-12.4235977172851
14827,-12.2403091430664
14826,-13.0882960001627
14825,-13.8089660644531
14824,-12.1186533610026
14823,-11.5449228922526
14822,-13.046614074707
14821,-12.4002034505208
14820,-11.9585123697916
14819,-12.6253341674804
14818,-14.3236068725586
14817,-12.5639607747396
14816,-12.9042648315429
14815,-13.6824096679687
14814,-12.6381998697916
14813,-11.6960510253906
14812,-10.2068110148112
14811,-11.9131047566732
14810,-13.8793294270833
14809,-10.8468587239583
14808,-13.5250457763672
14807,-12.4961303710937
14806,-12.835801188151
14805,-12.8935531616211
14804,-10.8197642008463
14803,-11.553076171875
14802,-12.8305140177409
14801,-14.3892094930013
14800,-15.768293762207
14799,-13.8109903971354
14798,-12.6647349039713
14797,-11.9159454345703
14796,-14.4786692301432
14795,-15.5395212809245
14794,-15.9502827962239
14793,-12.1239888509114
14792,-11.0783320109049
14791,-11.5335830688476
14790,-10.2621342976888
14789,-14.5394729614258
14788,-13.1963790893554
14787,-13.5635030110677
14786,-11.3680048624674
14785,-12.9049387613932
14784,-11.4384674072265
14783,-13.1096735636393
14782,-13.3296417236328
14781,-16.0140365600586
14780,-12.2695983886719
