"Summer months (April to September) of hydrological
 years [yr BP]","Average summer mean temperature [degree C]"
9430,-5.21603495279946
9429,-3.18378804524737
9428,-5.26152140299477
9427,-5.51972808837888
9426,-6.16927439371743
9425,-6.00973358154295
9424,-5.30302530924477
9423,-4.95590820312498
9422,-4.73836364746091
9421,-5.52450154622394
9420,-5.66106262207029
9419,-6.96800333658852
9418,-6.73650716145831
9417,-4.14506123860675
9416,-6.52203216552732
9415,-6.46908162434894
9414,-5.07816162109373
9413,-4.50027567545571
9412,-3.46388346354164
9411,-3.30220642089841
9410,-4.11280924479164
9409,-5.35508575439451
9408,-5.57533365885414
9407,-5.77461344401039
9406,-4.67022298177081
9405,-4.62611490885414
9404,-5.42838643391925
9403,-3.91655578613279
9402,-3.62796122233071
9401,-5.47327524820961
9400,-5.69041544596352
9399,-4.62071329752602
9398,-7.21210581461586
9397,-4.59537862141925
9396,-6.51955769856769
9395,-6.66653544108071
9394,-5.89488830566404
9393,-7.13944091796873
9392,-6.3879201253255
9391,-6.995464070638
9390,-3.61913655598956
9389,-4.78105265299477
9388,-7.5198552449544
9387,-5.5529846191406
9386,-6.31910044352211
9385,-7.35162709554034
9384,-6.20082702636716
9383,-6.62730763753253
9382,-4.85402018229164
9381,-5.23292134602862
9380,-6.2551813761393
9379,-5.28400522867836
9378,-4.42623494466144
9377,-6.69042307535805
9376,-7.37609202067055
9375,-6.51627705891925
9374,-6.31012064615883
9373,-5.41731363932289
9372,-4.27290445963539
9371,-3.943706258138
9370,-3.48488972981769
9369,-6.01663818359373
9368,-4.26210123697914
9367,-6.03447062174477
9366,-5.15188191731769
9365,-6.92288309733071
9364,-6.25544586181638
9363,-7.54103444417315
9362,-6.72087707519529
9361,-5.99955342610675
9360,-7.28319905598956
9359,-6.6115046183268
9358,-6.02580871582029
9357,-6.8904352823893
9356,-6.7955866495768
9355,-6.22785288492836
9354,-5.75615285237628
9353,-6.48750915527341
9352,-6.15551859537758
9351,-4.96170145670571
9350,-6.26889902750649
9349,-5.82692565917966
9348,-3.25038757324216
9347,-4.53195292154946
9346,-7.32885589599607
9345,-8.47096862792966
9344,-5.37455088297524
9343,-5.8097468058268
9342,-8.3175338745117
9341,-5.59194539388019
9340,-5.36783447265623
9339,-6.51836751302081
9338,-6.30580240885414
9337,-5.11638997395831
9336,-7.59356282552081
9335,-6.01907958984373
9334,-6.18409576416013
9333,-5.4555725097656
9332,-4.27284851074216
9331,-6.8312566121419
9330,-6.70433909098305
9329,-6.93570556640623
9328,-8.02082926432289
9327,-5.36341451009112
9326,-4.09970703124998
9325,-5.44534403483071
9324,-4.15652058919269
9323,-6.18232828776039
9322,-5.60500183105466
9321,-5.16821136474607
9320,-6.42649688720701
9319,-5.03210042317706
9318,-6.64657694498696
9317,-5.69604085286456
9316,-4.75585530598956
9315,-4.38311360677081
9314,-3.83581136067706
9313,-5.27860616048175
9312,-6.63325347900388
9311,-7.51872100830076
9310,-6.38075866699216
9309,-4.83108622233071
9308,-6.53045501708982
9307,-4.63582967122394
9306,-5.98155314127602
9305,-7.17494049072263
9304,-4.80319315592446
9303,-4.36508280436196
9302,-8.16962534586586
9301,-6.56924794514972
9300,-5.39363199869789
9299,-4.88376464843748
9298,-7.14826304117836
9297,-7.73683268229164
9296,-5.94079182942706
9295,-5.67605183919269
9294,-5.96476338704425
9293,-6.11017710367836
9292,-4.84940185546873
9291,-6.6058893839518
9290,-7.74920247395831
9289,-5.24545389811196
9288,-5.86274566650388
9287,-5.38911031087237
9286,-4.73863830566404
9285,-4.90931294759112
9284,-5.19046630859373
9283,-4.7672180175781
9282,-7.1320607503255
9281,-6.81834767659503
9280,-4.91521809895831
9279,-5.13016357421873
9278,-5.56340637207029
9277,-4.93520202636716
9276,-6.26884562174477
9275,-5.94677073160805
9274,-5.80840148925779
9273,-6.14010213216144
9272,-7.11626790364581
9271,-6.40202178955076
