"Winter months (October to March) of hydrological
 years [yr BP]","Average winter mean temperature [degree C]"
5322,-27.9649617513021
5321,-25.0792780558268
5320,-27.474587504069
5319,-29.7743286132812
5318,-26.2682479858398
5317,-31.6806142171224
5316,-27.1548421223958
5315,-28.3441452026367
5314,-27.0653162638346
5313,-26.6441889444987
5312,-24.5740748087565
5311,-26.4149459838867
5310,-28.5845982869466
5309,-29.3897054036458
5308,-25.3605229695638
5307,-22.8381637573242
5306,-29.0242370605469
5305,-30.3425760904948
5304,-26.0167551676432
5303,-29.7062896728515
5302,-31.9592880249023
5301,-27.6177912394206
5300,-26.0038411458333
5299,-28.1589975992838
5298,-31.5547927856445
5297,-30.694677734375
5296,-25.4820795694987
5295,-28.207258605957
5294,-24.7832931518554
5293,-32.32333984375
5292,-30.8808629353841
5291,-27.5000951131185
5290,-32.2108342488607
5289,-25.8355138142903
5288,-27.577744547526
5287,-27.7821690877278
5286,-25.1297134399414
5285,-25.4267384847005
5284,-25.2118184407552
5283,-24.1853902180989
5282,-24.7463694254557
5281,-30.6021993001302
5280,-29.4265248616536
5279,-29.0485137939453
5278,-29.8026489257812
5277,-29.0675796508789
5276,-30.7146057128906
5275,-30.5940816243489
5274,-26.2641281127929
5273,-26.3325892130534
5272,-30.9356012980143
5271,-30.2496805826823
5270,-25.9995864868164
5269,-29.5865056355794
5268,-25.1670542399088
5267,-28.5210708618164
5266,-31.9380121866862
5265,-27.7403345743815
5264,-25.0255340576172
5263,-28.1346572875976
5262,-31.5094207763672
5261,-29.029892985026
5260,-29.6289301554362
5259,-31.9342508951823
5258,-35.6406107584635
5257,-32.9895970662435
5256,-31.5450398763021
5255,-28.1090021769206
5254,-31.2513666788737
5253,-25.0913401285807
5252,-31.636587524414
5251,-31.0470565795898
5250,-28.7339513142903
5249,-25.8896825154622
5248,-33.1318674723307
5247,-30.307346089681
5246,-27.8055048624674
5245,-29.4455627441406
5244,-30.1050018310547
5243,-30.322622680664
5242,-30.0922251383463
5241,-26.6300491333008
5240,-27.8534200032552
5239,-32.9868911743164
5238,-30.5348826090495
5237,-29.3502944946289
5236,-28.9649820963541
5235,-27.0793543497721
5234,-28.8955291748047
5233,-24.7227411905924
5232,-27.8642690022786
5231,-30.6884140014648
5230,-26.4208129882812
5229,-31.3946924845377
5228,-30.8164276123047
5227,-27.9708999633789
5226,-28.093125406901
5225,-28.2617782592773
5224,-32.1114995320638
5223,-30.1516606648763
5222,-27.2913116455078
5221,-31.0248194376627
5220,-28.0632486979166
5219,-25.013535563151
5218,-31.2407567342122
5217,-29.2652216593424
5216,-28.9692520141601
5215,-27.7655954996745
5214,-30.1169367472331
5213,-28.7867721557617
5212,-26.1948048909505
5211,-29.9263010660807
5210,-29.7067906697591
5209,-31.7564071655273
5208,-29.2527526855469
5207,-28.9521545410156
5206,-30.9325546264648
5205,-32.5596043904622
5204,-33.3143651326497
5203,-27.7690185546875
5202,-29.8382120768229
5201,-29.114111328125
5200,-25.7117548624674
5199,-32.2083775838216
5198,-34.733251953125
5197,-34.0642964680989
5196,-31.3080327351888
5195,-26.1998987833659
5194,-25.1776056925456
5193,-24.5283899943034
5192,-27.5995442708333
5191,-30.087878926595
5190,-29.0349029541015
5189,-30.1410303751627
5188,-30.5263860066732
5187,-22.8590581258138
5186,-28.4582326253255
5185,-31.4426991780599
5184,-30.1225214640299
5183,-28.2799921671549
5182,-33.2155314127604
5181,-29.8117635091146
5180,-28.7507766723633
5179,-27.5835047403971
5178,-27.8110743204752
5177,-31.6419687906901
5176,-30.0503829956054
5175,-28.3894154866536
5174,-31.1464904785156
5173,-29.1616399129232
5172,-30.1864837646484
5171,-23.467387898763
5170,-28.8363377888997
5169,-31.6594884236653
5168,-27.3025726318359
5167,-34.1209701538086
5166,-31.4499903361002
5165,-32.4332539876302
5164,-30.3469401041666
5163,-30.4348205566406
5162,-28.4146789550781
5161,-25.9875447591146
5160,-30.2015391031901
5159,-29.7991572062174
5158,-30.6582804361979
5157,-30.6543869018554
5156,-25.315896097819
5155,-26.7742472330729
5154,-24.8846852620442
5153,-27.4452321370442
5152,-29.3628626505534
5151,-29.5424865722656
5150,-31.8902801513672
5149,-30.5348876953125
5148,-27.3973347981771
5147,-30.639507039388
5146,-34.6623850504557
5145,-30.2103307088216
5144,-31.1088546752929
5143,-32.3744211832682
5142,-28.3894205729166
5141,-28.7150304158528
5140,-24.6706858317057
5139,-28.416840616862
5138,-29.175146484375
5137,-24.4431518554687
5136,-31.222016398112
5135,-28.7100916544596
5134,-28.1234446207682
5133,-25.1257029215495
5132,-26.0934534708659
5131,-29.7574981689453
5130,-29.2644358317057
5129,-27.148041788737
5128,-24.6457097371419
5127,-28.4419260660807
5126,-27.7518473307291
5125,-27.4262730916341
5124,-34.5141866048177
5123,-27.6720870971679
5122,-27.6626673380534
5121,-25.9944646199544
5120,-24.6951176961263
5119,-28.9471445719401
5118,-26.5117528279622
5117,-27.0124547322591
5116,-34.21884765625
5115,-32.5682535807291
5114,-27.8803034464518
5113,-31.4644226074219
5112,-26.508034769694
5111,-26.2443934122721
5110,-32.4021260579427
5109,-23.9801900227864
5108,-31.1105178833008
5107,-34.0426239013672
5106,-26.4823593139648
5105,-26.4505574544271
5104,-23.8211959838867
5103,-33.472016398112
5102,-29.5707305908203
5101,-33.262683614095
5100,-29.2699798583984
5099,-25.7256708780924
5098,-32.2366394042969
5097,-30.3064865112304
5096,-24.4994796752929
5095,-27.6765808105469
5094,-35.0819229125976
5093,-30.0665344238281
5092,-27.2936920166015
5091,-31.9066401163737
5090,-27.2331171671549
5089,-31.5368077596028
5088,-31.0622212727864
5087,-26.5401062011719
5086,-30.849836730957
5085,-24.1856699625651
5084,-25.7129399617513
5083,-32.5657613118489
5082,-31.7070780436198
5081,-33.6350184122721
5080,-28.5627604166666
5079,-27.8191640218099
5078,-24.0575597127278
5077,-33.2994572957357
5076,-30.0158192952474
5075,-27.2339513142903
5074,-29.0964823404948
5073,-28.2818842569987
5072,-26.8431330362956
5071,-31.8166463216146
5070,-25.3099756876627
5069,-29.0027501424153
5068,-28.8943771362304
5067,-29.927114868164
5066,-30.8810028076172
5065,-28.9437138875325
5064,-27.4008544921875
5063,-35.7212280273437
5062,-30.6833455403646
5061,-34.4969746907552
5060,-31.6256317138672
5059,-29.1748845418294
5058,-30.2028106689453
5057,-32.5788253784179
5056,-30.6558975219726
5055,-29.8358545939127
5054,-32.2279724121094
5053,-22.4357996622721
5052,-29.1083409627278
5051,-29.9169067382812
5050,-28.510481262207
5049,-31.0333491007487
5048,-34.8641367594401
5047,-26.7270441691081
5046,-26.216172281901
5045,-28.5966145833333
5044,-30.0536458333333
5043,-25.9716171264648
5042,-28.2127822875976
5041,-31.4113042195638
5040,-29.5091054280599
5039,-24.0136016845703
5038,-29.1093149820963
5037,-25.7722407023112
5036,-26.9433654785156
5035,-28.8725062052409
5034,-28.2461252848307
5033,-28.2750839233398
5032,-27.3203491210937
5031,-24.8135309855143
5030,-24.5480712890625
5029,-23.6315266927083
5028,-27.219948832194
5027,-28.5577377319336
5026,-31.6333552042643
5025,-23.4007451375325
5024,-27.1089106241862
5023,-28.5187286376953
5022,-28.5508026123047
5021,-27.02464650472
5020,-30.624360148112
5019,-27.4845031738281
5018,-24.099462890625
5017,-24.3379501342773
5016,-31.1517445882161
5015,-31.860812886556
5014,-26.533664449056
5013,-23.4405604044596
5012,-22.9802256266276
5011,-25.2600260416666
5010,-24.9532658894857
5009,-27.6450256347656
5008,-25.4769068400065
5007,-29.0862309773763
5006,-29.2348007202148
5005,-25.0251551310221
5004,-31.940412902832
5003,-30.6411702473958
5002,-30.5030680338541
5001,-32.137922668457
5000,-24.3816411336263
4999,-28.4805511474609
4998,-32.3338200887044
4997,-31.2718744913737
4996,-28.4687637329101
4995,-27.690407816569
4994,-22.1018203735351
4993,-27.3004465738932
4992,-31.4607121785482
4991,-26.9888010660807
4990,-27.273420715332
4989,-27.4950190226237
4988,-30.1890065511067
4987,-32.3033686319987
4986,-35.1967961629232
4985,-27.5121520996094
4984,-26.7070831298828
4983,-27.859467569987
4982,-32.5628723144531
4981,-30.1550201416015
4980,-29.9740712483724
4979,-29.2065846761067
4978,-28.044048055013
4977,-28.5873550415039
4976,-32.3883321126302
4975,-31.8479420979817
4974,-28.4874226888021
4973,-30.8642079671224
4972,-26.7977025349935
4971,-25.3560241699219
4970,-31.7931020100911
4969,-29.7794377644857
4968,-30.8730784098307
4967,-30.9044911702474
4966,-24.5226272583008
4965,-31.0194051106771
4964,-26.5890869140625
4963,-20.7102569580078
4962,-30.7918100992838
4961,-28.1171427408854
4960,-29.713107808431
4959,-26.4840377807617
4958,-31.009016418457
4957,-30.7395334879557
4956,-29.1151819864909
4955,-28.6948684692383
4954,-30.0370290120442
4953,-30.8516525268554
4952,-33.692246500651
4951,-30.5614379882812
4950,-25.8871495564778
4949,-30.5009674072265
4948,-33.9121663411458
4947,-28.9121485392252
4946,-29.6010904947916
4945,-29.4302302042643
4944,-25.9946400960286
4943,-25.2894500732422
4942,-29.9801569620768
4941,-33.004128519694
4940,-28.0081186930338
4939,-31.3398473103841
4938,-28.8587300618489
4937,-23.597639465332
4936,-34.2245391845703
4935,-32.8487177530924
4934,-28.1691319783528
4933,-23.8000625610351
4932,-27.5214116414388
4931,-28.0173756917317
4930,-28.7729298909505
4929,-28.5765060424804
4928,-28.4679219563802
4927,-31.3912490844726
4926,-32.2496754964193
4925,-31.5115544637044
4924,-28.7634440104166
4923,-26.3503580729166
4922,-29.4971806844075
4921,-30.8311879475911
4920,-32.2635025024414
4919,-24.8101308186849
4918,-24.1264989217122
4917,-25.7067982991536
4916,-24.4590184529622
4915,-26.139990234375
4914,-22.528293355306
4913,-30.9198237101237
4912,-30.4501251220703
4911,-31.0637140909831
4910,-34.2727035522461
4909,-29.9554046630859
4908,-29.5258646647135
4907,-29.1833887736002
4906,-24.6204971313476
4905,-25.6959950764974
4904,-24.6175674438476
4903,-29.2247400919596
4902,-30.5963678995768
4901,-32.3305725097656
4900,-31.579209391276
4899,-29.1786305745442
4898,-29.1503306070963
4897,-31.7386611938476
4896,-34.156342569987
4895,-28.3933776855469
4894,-31.0686579386393
4893,-32.6542063395182
4892,-31.101187133789
4891,-29.8057896931966
4890,-33.7401209513346
4889,-28.0152318318685
4888,-28.9831858317057
4887,-27.1095362345377
4886,-31.3960352579752
4885,-28.9427652994791
4884,-28.3911524454752
4883,-27.4002212524414
4882,-24.3119771321614
4881,-29.0607157389323
4880,-27.3456685384114
4879,-23.0348139444987
4878,-28.6929992675781
4877,-24.9929514567057
4876,-25.357514444987
4875,-32.5349690755208
4874,-30.121939086914
4873,-26.7776830037435
4872,-28.3581960042317
4871,-30.9298182169596
4870,-27.480337524414
4869,-31.6335993448893
4868,-28.4194651285807
4867,-34.0129379272461
