"Winter months (October to March) of hydrological
 years [yr BP]","Average winter mean temperature [degree C]"
18439,-14.8921417236328
18438,-16.3468841552734
18437,-14.1001953125
18436,-13.3477030436198
18435,-12.2994674682617
18434,-12.2862024943034
18433,-12.739235941569
18432,-15.446511332194
18431,-14.4453923543294
18430,-15.0900049845377
18429,-12.4677947998047
18428,-17.3351603190104
18427,-15.7651962280273
18426,-12.8477030436198
18425,-14.0186650594075
18424,-12.6092132568359
18423,-12.3255905151367
18422,-20.2689880371094
18421,-23.6458826700846
18420,-16.7526357014974
18419,-15.7267211914062
18418,-18.0522776285807
18417,-13.6165908813476
18416,-14.0160202026367
18415,-10.7899129231771
18414,-14.6114588419596
18413,-19.7415120442708
18412,-18.442849222819
18411,-20.6049560546875
18410,-14.6395248413086
18409,-12.4512135823567
18408,-13.1029495239258
18407,-20.8942372639974
18406,-13.9685780843099
18405,-15.1092463175455
18404,-15.8745407104492
18403,-15.9495885213216
18402,-13.1488606770833
18401,-12.6375055948893
18400,-14.4254872639974
18399,-13.3443918863932
18398,-15.5910044352213
18397,-16.3507573445638
18396,-12.3930216471354
18395,-11.6783330281575
18394,-12.8906616210937
18393,-23.7532892862956
18392,-11.5379852294922
18391,-13.2656056722005
18390,-15.458718363444
18389,-13.4735371907552
18388,-19.5838684082031
18387,-20.2486709594726
18386,-16.8112803141276
18385,-17.7274002075195
18384,-18.1906646728515
18383,-13.5398366292317
18382,-16.8041951497396
18381,-15.3436848958333
18380,-19.2206176757812
18379,-16.5446762084961
18378,-20.0745325724284
18377,-16.8737243652344
18376,-17.9241317749023
18375,-14.5454645792643
18374,-15.2422775268554
18373,-16.115092976888
18372,-24.671240234375
18371,-14.5672134399414
18370,-20.212868754069
18369,-15.0295013427734
18368,-12.3045969645182
18367,-16.8741083780924
18366,-20.9520807902018
18365,-15.1132873535156
18364,-12.5255772908528
18363,-13.5598332722982
18362,-12.3923400878906
18361,-19.2457387288411
18360,-12.1748184204101
18359,-14.5473999023437
18358,-16.3678090413411
18357,-12.7112233479817
18356,-11.4587056477864
18355,-13.3995778401692
18354,-11.5724726359049
18353,-12.251682027181
18352,-14.4873260498047
18351,-12.8214096069336
18350,-15.6768376668294
18349,-13.6816034952799
18348,-12.4403213500976
18347,-18.3690907796224
18346,-13.8525553385416
18345,-13.6601623535156
18344,-15.8564565022786
18343,-13.7094482421875
18342,-16.138774617513
18341,-13.4485712687174
18340,-13.1248331705729
18339,-14.7592681884765
18338,-12.7374710083008
18337,-18.2085912068685
18336,-16.2682734171549
18335,-14.3772364298502
18334,-13.5076456705729
18333,-16.5682510375976
18332,-15.4069986979166
18331,-16.9501073201497
18330,-14.4585657755534
18329,-14.1438939412435
18328,-10.6221934000651
18327,-17.6934112548828
18326,-13.6662963867187
18325,-14.4947163899739
18324,-18.5665827433268
18323,-17.8399642944336
18322,-14.1190882364909
18321,-14.9219294230143
18320,-12.5283315022786
18319,-12.3832000732422
18318,-12.9873718261719
18317,-15.5667200724284
18316,-15.6159347534179
18315,-14.4942815144857
18314,-21.6708791097005
18313,-15.5244557698567
