"Winter months (October to March) of hydrological
 years [yr BP]","Average winter mean temperature [degree C]"
6177,-17.0161117553711
6176,-15.7954366048177
6175,-14.2754247029622
6174,-12.3834594726562
6173,-15.6836812337239
6172,-18.1713343302409
6171,-14.6287292480469
6170,-15.2033192952474
6169,-13.7812739054362
6168,-15.0993840535482
6167,-14.0920369466146
6166,-14.6496668497721
6165,-17.2621622721354
6164,-17.5890029907226
6163,-13.2135172526041
6162,-14.8799016316732
6161,-14.8297459920247
6160,-13.9207544962565
6159,-18.8942982991536
6158,-15.7026911417643
6157,-13.8919204711914
6156,-17.9761617024739
6155,-16.1422815958659
6154,-14.1182006835937
6153,-13.6273585001627
6152,-14.2922500610351
6151,-17.3578679402669
6150,-15.2287175496419
6149,-16.2365046183268
6148,-18.0130193074544
6147,-14.0903610229492
6146,-14.9984751383463
6145,-14.4316975911458
6144,-11.6023162841797
6143,-12.7742014567057
6142,-17.7966547648112
6141,-19.7636016845703
6140,-14.6793299357096
6139,-17.2809153238932
6138,-17.1438049316406
6137,-17.5873957316081
6136,-13.8017995198567
6135,-14.0174341837565
6134,-16.2918304443359
6133,-16.1925542195638
6132,-15.7134435017903
6131,-16.4088373819987
6130,-15.2454513549804
6129,-16.7664906819661
6128,-17.0365458170573
6127,-14.7865000406901
6126,-18.6795079549153
6125,-14.0636301676432
6124,-15.0536026000976
6123,-12.653189086914
6122,-15.4372467041015
6121,-16.4691731770833
6120,-15.5714909871419
6119,-16.0782251993815
6118,-16.5294275919596
6117,-17.8095891316732
6116,-15.38695119222
6115,-18.1457071940104
6114,-17.4612004597982
6113,-16.0030120849609
6112,-14.6684199015299
6111,-13.0931432088216
6110,-17.5638514200846
6109,-14.2386306762695
6108,-13.8321136474609
6107,-13.7825047810872
6106,-15.6973378499349
6105,-14.8032643636067
6104,-15.990092976888
6103,-16.689810180664
6102,-15.2713963826497
6101,-14.3527689615885
6100,-18.8151077270508
6099,-13.9176671346028
6098,-13.931374613444
6097,-14.2618799845377
6096,-13.6954610188802
6095,-14.3041137695312
6094,-16.5733296712239
6093,-15.617903137207
6092,-14.0699701944987
6091,-18.1274602254232
6090,-16.8510167439778
6089,-16.9517120361328
6088,-15.1775141398112
6087,-14.5472905476888
6086,-14.6755940755208
6085,-15.1449798583984
6084,-17.5623204549153
6083,-17.1544987996419
6082,-16.7014577229817
6081,-17.6310714721679
6080,-16.4354359944661
6079,-15.4352020263672
6078,-13.8405390421549
6077,-18.0437555948893
6076,-13.9785954793294
6075,-16.5765365600586
6074,-13.4605163574219
6073,-17.2229471842448
6072,-13.9177052815755
6071,-15.0611989339192
6070,-15.4286585489909
6069,-17.2017756144206
6068,-11.4386098225911
6067,-14.5429951985677
6066,-12.955793762207
6065,-13.9810801188151
6064,-13.0661478678385
6063,-15.3464111328125
6062,-12.7155059814453
6061,-15.1691370646159
6060,-16.249375406901
6059,-18.7658192952474
6058,-16.8035415649414
6057,-13.883772277832
6056,-14.9548528035482
6055,-15.6011362711588
6054,-13.8056930541992
6053,-15.629731241862
6052,-13.0478017171224
6051,-17.4864130655924
6050,-12.655755106608
6049,-15.7816655476888
6048,-17.6006149291992
6047,-14.611186726888
6046,-15.3436798095703
6045,-15.7870620727539
6044,-16.0010615030924
6043,-13.4399932861328
6042,-16.5607564290364
6041,-16.6080408732096
6040,-16.5424662272135
6039,-17.6473678588867
6038,-13.6299550374349
6037,-13.1314707438151
6036,-14.6714462280273
6035,-15.5791712443034
6034,-15.5479822794596
6033,-16.2243255615234
6032,-15.1401784261067
6031,-18.1120564778646
6030,-15.6201182047526
6029,-15.1898178100586
6028,-16.3092763264974
6027,-13.6845306396484
6026,-13.8735666910807
6025,-16.6598292032877
6024,-16.0537068684896
6023,-16.0375528971354
6022,-16.8152450561523
6021,-17.562363688151
6020,-14.9394515991211
6019,-17.5433003743489
6018,-14.6665379842122
6017,-17.4239435831706
6016,-15.4284245808919
6015,-14.6869974772135
6014,-17.1980575561523
6013,-15.7501561482747
6012,-15.8451293945312
6011,-17.9341771443685
6010,-12.5003697713216
6009,-14.950671895345
6008,-13.6834498087565
6007,-12.4098419189453
6006,-15.8596379597982
6005,-14.1426605224609
6004,-12.815771484375
6003,-18.6349472045898
6002,-18.910622660319
6001,-15.7896204630534
6000,-16.2965250651041
5999,-15.0084543863932
5998,-15.5893768310547
5997,-16.4409774780273
5996,-13.3378204345703
5995,-15.2234710693359
5994,-15.5902745564778
5993,-14.1193120320638
5992,-17.3010747273763
5991,-15.297824605306
5990,-13.0259740193685
5989,-14.8020131429036
5988,-15.6282282511393
5987,-14.5293919881185
5986,-15.6665634155273
5985,-14.6764460245768
5984,-14.5587270100911
5983,-14.3639943440755
5982,-15.3880676269531
5981,-16.1763671875
5980,-15.937607828776
5979,-12.7131739298502
5978,-15.1024586995442
5977,-11.7495127360026
5976,-14.5209564208984
5975,-13.6615559895833
5974,-14.6678909301758
5973,-14.8346186319987
5972,-15.9027109781901
5971,-15.8919560750325
5970,-14.2460744222005
5969,-13.576523844401
5968,-12.973486328125
5967,-13.5603520711263
5966,-15.7198064168294
5965,-14.79759572347
5964,-17.9843073527018
5963,-16.583967590332
5962,-14.8330062866211
5961,-16.0856943766276
5960,-11.6821655273437
5959,-17.3073384602864
5958,-17.1218271891276
5957,-17.1456309000651
5956,-14.8356943766276
5955,-15.7534037272135
5954,-16.1741826375325
5953,-16.4257339477539
5952,-14.5005223592122
5951,-16.090554300944
5950,-14.186257425944
5949,-17.6949829101562
5948,-16.4142974853515
5947,-12.2632227579752
5946,-15.6164713541666
5945,-13.6641855875651
5944,-15.5317876180013
5943,-14.7022944132487
5942,-14.3656244913737
5941,-12.4403798421224
5940,-13.5755243937174
5939,-16.0124089558919
5938,-12.9643513997396
5937,-17.8856897989909
5936,-14.22728322347
5935,-15.1217152913411
5934,-18.5731135050456
5933,-13.1587229410807
5932,-14.0114756266276
5931,-14.6455495198567
5930,-17.2721466064453
5929,-16.2414408365885
5928,-14.6937774658203
5927,-14.5109364827474
5926,-14.0622543334961
5925,-16.1796045939127
5924,-17.2115641276041
5923,-16.0646957397461
5922,-18.5500498453776
5921,-13.9839385986328
5920,-13.1195612589518
5919,-16.949331665039
5918,-17.213107808431
5917,-13.7846003214518
5916,-14.7026606241862
5915,-19.7871129353841
5914,-17.160248819987
5913,-16.5821365356445
5912,-14.0749267578125
5911,-15.2382237752278
5910,-13.1855860392252
5909,-15.6439702351888
5908,-15.0871541341146
5907,-13.2771184285482
5906,-15.8881057739258
5905,-15.5263020833333
5904,-12.7238398234049
