"Winter months (October to March) of hydrological
 years [yr BP]","Average winter mean temperature [degree C]"
21353,-16.883881632487
21352,-22.6386525472005
21351,-26.7044560750325
21350,-24.2769022623698
21349,-20.2805491129557
21348,-21.1012659708659
21347,-18.1355600992838
21346,-23.6827758789062
21345,-23.5392822265625
21344,-27.5665573120117
21343,-24.4440572102864
21342,-19.752544148763
21341,-25.8358215332031
21340,-17.5082992553711
21339,-19.5011734008789
21338,-24.0934611002604
21337,-25.8327163696289
21336,-24.6814178466797
21335,-24.8802449544271
21334,-20.1367655436198
21333,-21.4300267537435
21332,-22.7117243448893
21331,-20.4440953572591
21330,-19.8981333414713
21329,-26.1246297200521
21328,-20.894509379069
21327,-16.2298161824544
21326,-20.3293136596679
21325,-18.852397664388
21324,-18.7068745930989
21323,-16.5672388712565
21322,-22.5270243326823
21321,-22.3349924723307
21320,-21.785258992513
21319,-22.7291931152344
21318,-19.4225321451823
21317,-18.9708669026692
21316,-23.0977742513021
21315,-23.2760070800781
21314,-23.1701237996419
21313,-17.113269551595
21312,-25.9181757609049
21311,-24.6748184204101
21310,-21.5085433959961
21309,-18.5443049112956
21308,-20.4404561360677
21307,-22.7577804565429
21306,-18.0833063761393
21305,-17.0696650187174
21304,-20.3995498657226
21303,-21.117664082845
21302,-21.1287038167317
21301,-17.8250717163086
21300,-18.332861328125
21299,-19.2554992675781
21298,-17.4806783040364
21297,-20.4861790974935
21296,-23.7359832763672
21295,-19.6434056599935
21294,-21.8659144083659
21293,-16.7859329223633
21292,-19.1634023030599
21291,-18.6895228068034
21290,-24.5450119018554
21289,-20.812119547526
21288,-19.286973063151
21287,-22.5922480265299
21286,-16.0081873575846
21285,-19.267078145345
21284,-18.9458526611328
21283,-18.2564580281575
21282,-23.7527908325195
21281,-15.5727244059245
21280,-20.9202077229817
21279,-25.9403162638346
21278,-20.5906305948893
21277,-21.9683008829752
21276,-18.7236999511719
21275,-16.6851384480794
21274,-24.0260553995768
21273,-23.9673268636067
21272,-23.3374821980794
21271,-22.4696156819661
21270,-16.7287226359049
21269,-22.3598770141601
21268,-24.9156428019206
21267,-19.8307556152344
21266,-19.2769785563151
21265,-22.1432250976562
21264,-25.4776036580403
21263,-22.4711364746094
21262,-20.9110041300456
21261,-19.1269083658854
21260,-16.8853032430013
21259,-20.8668273925781
21258,-25.4913619995117
21257,-20.1161102294922
21256,-14.6754643758138
21255,-15.1932484944661
21254,-20.8341023763021
21253,-20.6908020019531
21252,-17.4340347290039
21251,-22.0960932413737
21250,-19.5572469075521
21249,-21.5642430623372
21248,-25.1953999837239
21247,-19.982150777181
21246,-22.1580337524414
21245,-16.4932261149088
21244,-19.4998382568359
21243,-24.5595153808594
21242,-17.507426961263
21241,-18.5127243041992
21240,-23.9477803548177
21239,-19.283560180664
21238,-20.0647796630859
21237,-21.3556655883789
21236,-23.6078221638997
21235,-23.6808837890625
21234,-19.3391860961914
21233,-20.7629099527995
21232,-23.6035700480143
21231,-20.5816711425781
21230,-24.9204950968424
21229,-24.8294865926107
21228,-24.9570119222005
21227,-25.1103830973307
21226,-23.8054667154948
21225,-21.9415649414062
21224,-24.1600555419922
21223,-21.5906077067057
21222,-21.9253219604492
21221,-22.2662846883138
21220,-21.5519241333008
21219,-25.5763280232747
21218,-20.5774520874023
21217,-19.5256154378255
21216,-19.0217473347982
21215,-19.5355234781901
21214,-23.0216278076172
21213,-24.1477315266927
21212,-24.0506856282552
21211,-22.7423817952474
21210,-18.2925806681315
21209,-23.1526219685872
21208,-24.8692764282226
21207,-23.602885945638
21206,-20.0137898763021
21205,-25.1390797932942
21204,-22.7824132283528
21203,-24.7990885416666
21202,-25.2787612915039
21201,-27.6118911743164
21200,-17.6996597290039
21199,-23.7289718627929
21198,-19.7343785603841
21197,-22.9453770955403
21196,-21.7115412394206
21195,-20.6850443522135
21194,-23.413198852539
21193,-20.3082463582357
21192,-19.8759063720703
21191,-22.9861307779948
21190,-19.9583928426107
21189,-23.1084732055664
21188,-19.7177490234375
21187,-18.6597452799479
21186,-21.9294036865234
21185,-19.2140741984049
21184,-21.3622090657552
21183,-23.2577397664388
21182,-21.5799596150716
21181,-24.7281428019206
21180,-19.7100662231445
21179,-24.9365346272786
21178,-26.2057276407877
21177,-22.9422897338867
21176,-24.2337936401367
21175,-21.1688242594401
21174,-19.6134450276692
