"Calendar years [yr BP]","Average yearly mean temperature [degree C]"
21733,-34.5927490234375
21732,-34.9711771647135
21731,-36.1938041687011
21730,-35.5424929300944
21729,-35.9763778686523
21728,-34.9688349405924
21727,-35.4369707743327
21726,-35.0645240783691
21725,-35.9697428385416
21724,-34.9366109212239
21723,-35.1176806131998
21722,-36.4637219746907
21721,-35.1658920288086
21720,-35.7994585673014
21719,-35.6668050130208
21718,-34.9333213806152
21717,-35.8951082865397
21716,-34.8042167663574
21715,-36.2369776407877
21714,-35.5367034912109
21713,-36.0224314371745
21712,-34.1770016988118
21711,-36.4791346232096
21710,-35.0509628295898
21709,-34.0636136372884
21708,-34.7418324788411
21707,-36.194984181722
21706,-36.4104815165202
21705,-34.0757392883301
21704,-35.5453158060709
21703,-36.1389755249023
21702,-35.3248174031575
21701,-34.8825426737467
21700,-36.1327919006347
21699,-35.696568552653
21698,-35.4725453694661
21697,-35.210183207194
21696,-35.6725575764974
21695,-35.587629699707
21694,-34.904399617513
21693,-36.5288324991862
21692,-36.0979497273763
21691,-35.2393898010254
21690,-36.5905733744303
21689,-36.08017578125
21688,-35.4391909281413
21687,-35.5979370117187
21686,-34.9779253641764
21685,-34.2772799173991
21684,-35.0597913106282
21683,-35.1497825622558
21682,-35.0524950663248
21681,-35.7730379740397
21680,-35.0923433939616
21679,-36.0569786071777
21678,-35.6026812235514
21677,-35.1448895772298
21676,-35.7325017293294
21675,-35.9302302042643
21674,-36.488436126709
21673,-35.6905782063802
21672,-36.0160138448079
21671,-36.0342277526855
21670,-34.9611902872721
21669,-36.2958333333333
21668,-34.9586522420247
21667,-34.5631037394205
21666,-34.9018068949381
21665,-34.2647003173828
21664,-35.9449930826823
21663,-35.231916809082
21662,-35.5551462809245
21661,-34.6197697957357
21660,-35.0012128194173
21659,-34.7389269510905
21658,-35.354158782959
21657,-35.3187367757161
21656,-36.6173500061035
21655,-35.2883577982584
21654,-35.4436986287435
21653,-35.8493001302083
21652,-35.3121335347493
21651,-36.0277872721354
21650,-36.3934323628743
21649,-35.6935066223144
21648,-35.1717971801758
21647,-37.0195500691732
21646,-34.8008407592773
21645,-35.706458791097
21644,-35.3527651468913
21643,-35.1799263000488
21642,-35.4483462015788
21641,-35.3553985595703
21640,-34.689192199707
21639,-34.6745666503906
21638,-34.4241444905599
21637,-35.2796030680338
21636,-35.5956901550293
21635,-35.2824742635091
21634,-34.6956784566243
21633,-36.2361701965332
21632,-35.3617335001627
21631,-36.1382888793945
21630,-36.2574028015136
21629,-36.1822901407877
21628,-34.763338470459
21627,-35.9841306050618
21626,-35.1985204060872
21625,-36.1394180297851
21624,-35.2268127441406
21623,-36.4852355957031
21622,-36.2751665751139
21621,-34.8577077229818
21620,-35.0708831787109
21619,-35.0216316223144
21618,-34.8826113382975
21617,-35.0538022359212
21616,-35.6032394409179
21615,-35.8439379374186
21614,-35.4808957417806
21613,-33.6242190043131
21612,-34.0402804056803
21611,-34.9260798136393
21610,-34.5492144266764
21609,-35.0353594462077
21608,-34.115887705485
21607,-34.6718671162923
21606,-35.5406008402506
21605,-36.2896128336588
21604,-35.1644704182943
21603,-34.6720031738281
21602,-36.5791547139485
21601,-35.3011472066243
21600,-34.7619550069173
21599,-36.243500773112
21598,-35.4799929300944
21597,-34.4267575581868
21596,-34.9707740783691
21595,-34.6213198343913
21594,-34.1147051493327
21593,-34.3579162597656
21592,-34.6054812113444
21591,-34.2968391418457
21590,-35.9333010355631
21589,-36.4177485148112
21588,-35.7208529154459
21587,-34.933322652181
21586,-34.5957626342773
21585,-36.3251098632812
21584,-36.5944669087728
21583,-35.8661954243978
21582,-35.8809277852376
21581,-35.6234522501627
21580,-35.0290092468261
21579,-34.9018030802409
21578,-35.1888488769531
21577,-35.0457265218099
21576,-35.8644724527995
21575,-36.0618550618489
21574,-36.2691304524739
21573,-36.0775767008463
21572,-34.8198201497396
21571,-35.5409034729004
21570,-34.9297597249349
21569,-34.4604578653971
21568,-35.8131800333659
21567,-35.9331548055013
21566,-35.4410321553548
21565,-36.0952705383301
21564,-36.6979952494303
21563,-36.8783554077148
21562,-35.3726244608561
21561,-34.6798156738281
21560,-34.2792304992676
21559,-34.9925788879394
21558,-34.8206988016764
21557,-36.1058753967285
21556,-35.3689559936523
21555,-34.8112065633138
21554,-35.4408630371094
21553,-35.8900194803873
21552,-35.5448872884114
21551,-35.9870513916015
21550,-33.8980824788411
21549,-35.4233891805013
21548,-35.83115234375
21547,-35.9355720520019
21546,-35.1783800760905
21545,-34.1659962972005
21544,-36.0771151224772
21543,-34.1482757568359
21542,-35.3558194478353
21541,-35.0274948120117
21540,-35.99827931722
21539,-36.6841606140136
21538,-36.5330413818359
21537,-36.8538408915202
21536,-36.2847516377767
21535,-34.9777180989583
21534,-35.1563044230143
21533,-36.5635615030924
21532,-36.5427307128906
21531,-34.4743179321289
21530,-35.8728775024414
21529,-36.1620900472005
21528,-35.0460253397623
21527,-36.1013498942057
21526,-35.4641314188639
21525,-34.5997337341308
21524,-35.9222930908203
21523,-35.6883707682291
21522,-36.0440773010254
21521,-35.317729695638
21520,-35.9587628682454
21519,-34.9993576049804
21518,-34.896945699056
21517,-35.1527351379394
21516,-35.1945556640625
21515,-35.9796902974446
21514,-34.4030873616536
21513,-35.3730377197265
21512,-35.8083455403646
21511,-36.0082242329915
21510,-35.9701217651367
21509,-37.1575709025065
21508,-36.2888727823893
21507,-35.430776977539
21506,-35.9907872517903
21505,-35.3037272135416
21504,-35.4823669433594
21503,-35.0129811604818
21502,-35.7317426045735
21501,-36.1282676696777
21500,-34.5499010721842
21499,-35.5059417724609
21498,-35.9691452026367
21497,-35.3890200297038
21496,-35.3692153930664
21495,-34.1546590169271
21494,-35.6390480041504
21493,-35.952433013916
21492,-36.8414939880371
21491,-35.2170229593913
21490,-35.7015836079915
21489,-35.782760365804
21488,-35.4511932373047
21487,-35.2768819173177
21486,-35.922211710612
21485,-34.4612818400065
21484,-34.9247192382812
21483,-36.1018801371256
21482,-34.6125091552734
21481,-34.4106506347656
21480,-36.5406033833821
21479,-35.1552502950032
21478,-35.2956336975097
21477,-35.3412333170573
21476,-36.1391573588053
21475,-35.5870638529459
21474,-35.2458188374837
21473,-35.9336469014485
21472,-36.0277160644531
21471,-34.9461934407552
21470,-33.5863924662272
21469,-35.2475659688314
21468,-34.9230611165364
21467,-36.026527150472
21466,-35.0471710205078
21465,-35.8370702107747
21464,-34.6170448303222
21463,-35.169110361735
21462,-34.6128397623698
21461,-35.0755282084147
21460,-36.1821756998698
21459,-35.6887522379557
21458,-34.2879280090332
21457,-34.0014022827148
21456,-35.7630053202311
21455,-34.4567016601562
21454,-35.379310353597
21453,-35.2215916951497
21452,-35.7790206909179
21451,-34.1444547017415
21450,-35.7285001118978
21449,-34.8685376485189
21448,-35.4897776285807
21447,-33.7436012268066
21446,-35.5307945251465
21445,-35.0011441548665
21444,-35.2763860066732
21443,-36.2854637145996
21442,-34.642259979248
21441,-35.8880027770996
21440,-36.3805335998535
21439,-36.1263348897298
21438,-35.8267514546712
21437,-35.0851323445638
21436,-34.474400583903
21435,-33.858932240804
21434,-35.897147878011
21433,-34.5705780029297
21432,-35.2903401692708
21431,-36.0744588216146
21430,-34.9884971618652
21429,-36.9843912760416
21428,-35.8267349243164
21427,-34.9342000325521
21426,-34.3456354777018
21425,-35.2003565470377
21424,-36.6032330830892
21423,-36.4392316182454
21422,-36.7845151265462
21421,-34.9467109680176
21420,-36.4088577270508
21419,-35.0629447937011
21418,-36.0411259969075
21417,-35.1633946736653
21416,-35.2065973917643
21415,-35.5167246500651
21414,-35.4595499674479
21413,-36.5192639668782
21412,-36.9064938863118
21411,-35.3437624613444
21410,-35.1780075073242
21409,-35.0025505065918
21408,-35.8846534729004
21407,-35.5480598449707
21406,-34.610589090983
21405,-35.5733868916829
21404,-34.5952069600423
21403,-35.4722249348958
21402,-34.9042724609375
21401,-34.7786188761393
21400,-35.6014681498209
21399,-35.7415069580078
21398,-35.8068145751953
21397,-34.0065355936686
21396,-34.8637298583984
21395,-34.8834454854329
21394,-35.3248517354329
21393,-35.0413434346517
21392,-35.5136576334635
21391,-35.2699086507161
21390,-35.7807436625163
21389,-35.7974240620931
21388,-35.6180150349935
21387,-35.0807149251302
21386,-36.2512382507324
21385,-36.1222112019857
21384,-35.0535415649414
21383,-35.6338333129883
21382,-33.8911727905273
21381,-36.2627039591471
21380,-34.1386906941732
21379,-36.7685938517252
21378,-34.9878651936849
21377,-36.0532338460286
21376,-34.8803059895833
21375,-35.3701118469238
21374,-35.2469594319661
21373,-35.0835161844889
21372,-35.6149098714193
21371,-34.941887919108
21370,-34.6034899393717
21369,-35.7644994099935
21368,-34.8725443522135
21367,-35.2063240051269
21366,-34.5227645874023
21365,-35.524090830485
21364,-35.6511940002441
21363,-34.8869232177734
21362,-35.5317927042643
21361,-36.1174898783366
21360,-36.1444864908854
21359,-34.6609596252441
21358,-34.065101369222
21357,-34.8986508687337
21356,-34.7894182840983
21355,-36.667396291097
21354,-34.3621963500976
21353,-35.825609588623
21352,-34.0655616760254
21351,-35.4715293884277
21350,-35.4677261352539
21349,-35.5907501220703
21348,-34.797221883138
21347,-35.132603708903
21346,-35.9542793273926
21345,-35.783071899414
21344,-35.7472760518392
21343,-35.4458946228027
21342,-35.3313507080078
21341,-34.6590789794922
21340,-33.9343246459961
21339,-34.3652620951334
21338,-35.547159576416
21337,-35.3115422566732
21336,-35.6469724019368
21335,-35.7061230977376
21334,-35.5251042683919
21333,-35.9725288391113
21332,-35.4069948832194
21331,-34.710806274414
21330,-35.5437403361002
21329,-35.4755780537923
21328,-34.684615834554
21327,-34.1395210266113
21326,-34.9053583780924
21325,-35.6190272013346
21324,-35.9009956359863
21323,-35.349104309082
21322,-34.6010421752929
21321,-34.9726509094238
21320,-34.6505569458008
21319,-35.0472231547038
21318,-35.8876009623209
21317,-36.67880859375
21316,-35.9662155151367
21315,-35.5898002624511
21314,-34.7863716125488
21313,-35.853264872233
21312,-35.5157442728678
21311,-35.8705200195312
21310,-36.526542409261
21309,-35.9404777526855
21308,-35.134858194987
21307,-35.7709106445312
21306,-35.6942771911621
21305,-35.4614484151204
21304,-34.7173662821452
21303,-35.0501820882161
21302,-34.4407257080078
21301,-35.6953300476074
21300,-35.5141179402669
21299,-35.8584744771321
21298,-35.8128672281901
21297,-35.1351989746094
21296,-35.1472114562988
21295,-35.4401204427083
21294,-35.4686251322428
21293,-35.6539621988932
21292,-34.9012664794922
21291,-35.7652610778808
21290,-36.5589469909668
21289,-35.0920394897461
21288,-35.2226674397786
21287,-34.7785324096679
21286,-35.0580085754394
21285,-35.2863614400228
21284,-33.447191619873
21283,-34.6099494934082
21282,-35.1232755025228
21281,-34.8105122884114
21280,-35.1744776407877
21279,-36.1939669291178
21278,-34.863518778483
21277,-36.5210530598958
21276,-35.8822298685709
21275,-36.3099299112955
21274,-34.8926045735677
21273,-35.813818359375
21272,-34.4089073181152
21271,-35.9116945902506
21270,-34.0772308349609
21269,-35.5845321655273
21268,-35.0303304036458
21267,-34.6491277058919
21266,-36.2185501098633
21265,-34.5618563334147
21264,-36.7288180033366
21263,-36.3599774678548
21262,-34.9498021443685
21261,-37.2301328023275
21260,-36.4396207173665
21259,-35.6725779215495
21258,-33.6247352600097
21257,-36.1812957763672
21256,-34.7604799906413
21255,-36.2929112752278
21254,-35.7057378133138
21253,-34.9086835225423
21252,-35.3024874369303
21251,-35.5264038085937
21250,-35.4004793802897
21249,-35.5595090230306
21248,-35.5079406738281
21247,-36.1142384847005
21246,-35.8250818888346
21245,-34.7366330464681
21244,-36.5744270324707
21243,-36.8551989237467
21242,-35.4323333740234
21241,-34.7716506958008
21240,-35.6136395772298
21239,-34.2591334025065
21238,-35.0737632751465
21237,-35.3305063883463
21236,-35.9449015299479
21235,-35.0461232503255
21234,-36.2418896993001
21233,-34.8860191345215
21232,-35.883034769694
21231,-34.8219195048014
21230,-35.1274653116862
21229,-35.5991742451985
21228,-34.8546775817871
21227,-35.7731625874837
21226,-33.4417912801107
21225,-35.3658546447754
21224,-34.9618565877278
21223,-35.2956502278646
21222,-35.4614318847656
21221,-35.0749038696289
21220,-34.4710347493489
21219,-36.2096822102864
21218,-34.604532623291
21217,-35.3710159301758
21216,-35.0701545715332
21215,-35.8262326558431
21214,-33.6032750447591
21213,-35.4963071187337
21212,-34.9688870747884
21211,-36.2298505147298
21210,-35.2334859212239
21209,-35.7734652201334
21208,-34.4190073649088
21207,-35.3064788818359
21206,-35.4963999430338
21205,-35.4470136006673
21204,-35.0178868611653
21203,-34.6500953674316
21202,-34.4226720174153
21201,-35.7800086975097
21200,-35.1549921671549
21199,-36.0862424214681
21198,-34.9821495056152
21197,-35.4566164652506
21196,-36.083723449707
21195,-34.9064239501953
21194,-34.8329058329264
21193,-34.8299850463867
21192,-36.1704327901204
21191,-35.0472562154134
21190,-35.3559567769368
21189,-35.9080833435058
21188,-35.8749654134114
21187,-36.7953717549642
21186,-36.7566652933756
21185,-36.7939119974772
21184,-36.093244934082
21183,-35.0843503316243
21182,-34.8710617065429
21181,-34.7631261189778
21180,-33.9571734110514
21179,-34.3755325317383
21178,-34.9412038167318
21177,-34.3383544921875
21176,-34.8233182271321
21175,-35.7075981140136
21174,-35.4030199686686
21173,-35.5578877766927
21172,-35.1735112508138
21171,-35.9467236836751
21170,-35.5953125
21169,-35.7908157348633
21168,-37.834149424235
21167,-34.4405286153157
21166,-35.6332509358724
21165,-37.1100728352864
21164,-35.7834431966146
21163,-34.4389455159505
21162,-34.6295951843261
21161,-35.4793011983235
21160,-35.3491462707519
21159,-34.5911277770996
21158,-35.217621866862
21157,-34.916414642334
21156,-35.2711344401041
21155,-36.6785517374674
21154,-35.1564837137858
21153,-34.7408164978027
21152,-35.7324750264485
21151,-35.7359858194987
21150,-35.9762697855631
21149,-36.3330101013183
21148,-35.0959088643392
21147,-36.464328511556
21146,-34.5202850341797
21145,-34.093110148112
21144,-34.9329513549804
21143,-35.9933024088541
21142,-34.5811765034993
21141,-34.0350555419922
21140,-36.0315040588379
21139,-35.9095100402832
21138,-35.7162206013997
21137,-35.7171831766764
21136,-37.1212117513021
21135,-35.622599029541
21134,-34.3495582580566
21133,-33.8894917805989
21132,-36.1108357747396
21131,-35.7856290181478
21130,-34.6026926676432
21129,-34.8280052185058
21128,-35.5651560465495
21127,-35.0712799072265
21126,-35.7178342183431
21125,-35.7168818155924
21124,-36.4688044230143
21123,-37.1459106445312
21122,-34.5240514119466
21121,-34.0171913146972
21120,-35.4798505147298
21119,-35.9932820638021
21118,-36.2232955932617
21117,-36.4115076700846
21116,-35.4700963338216
21115,-35.5208610534668
21114,-35.0079533894857
21113,-34.8019584655761
21112,-35.0608289082845
21111,-35.3248377482096
21110,-35.7688570658366
21109,-35.8614651997884
21108,-34.77859471639
21107,-35.577916208903
21106,-34.2849322001139
21105,-35.6697029113769
21104,-35.9459175109863
21103,-36.6747039794922
21102,-36.2067932128906
21101,-36.0260859171549
21100,-35.9147005716959
21099,-35.4367190043131
21098,-35.9085614522298
21097,-34.938579305013
21096,-35.6685165405273
21095,-34.6093747456868
21094,-36.4930035909017
21093,-36.1801767985026
21092,-35.7971150716146
21091,-36.4332310994466
21090,-35.8736226399739
21089,-35.9490544637044
21088,-34.5965204874674
21087,-34.3214350382487
21086,-35.3964179992676
21085,-35.2055610656738
21084,-34.9209528605143
21083,-36.3317372639974
21082,-35.354839070638
21081,-35.9716946919759
21080,-37.3846305847168
21079,-35.7881772359212
21078,-36.5801503499349
21077,-34.9003903706868
21076,-34.4737495422363
21075,-35.121316019694
21074,-35.5551106770833
21073,-37.4493532816569
21072,-34.7515866597493
21071,-35.9016072591146
21070,-35.9006027221679
21069,-35.5327196756998
21068,-35.6369130452474
21067,-35.9333976745605
21066,-36.7466059366862
21065,-35.5545550028483
21064,-36.0868985493978
21063,-36.775971476237
21062,-35.3134407043457
21061,-34.9437978108724
21060,-35.4005709330241
21059,-35.5418380737304
21058,-35.413671875
21057,-36.2644129435221
21056,-36.2137601216634
21055,-35.761395517985
21054,-35.9855674743652
21053,-35.6485440572103
21052,-35.7803227742513
21051,-35.4782572428385
21050,-35.7798866271972
21049,-35.3511070251465
21048,-35.5724319458008
21047,-34.6232449849446
21046,-35.0342328389485
21045,-34.8591433207194
21044,-35.2621292114258
21043,-35.6323608398437
21042,-35.2825620015462
21041,-37.2923530578613
21040,-35.9426127115885
21039,-36.2839836120605
21038,-35.0072858174642
21037,-35.3643592834472
21036,-35.8817555745443
21035,-36.5689351399739
21034,-36.1489738464355
21033,-35.8159240722656
21032,-35.9149421691894
21031,-35.0625544230143
21030,-35.6550328572591
21029,-34.5344057718913
21028,-35.4641301472982
21027,-35.8036661783854
21026,-35.5423377990722
21025,-35.0643651326497
21024,-34.6835133870443
21023,-33.6673136393229
21022,-34.8412091573079
21021,-35.7492520650228
21020,-35.3675013224284
21019,-34.9904121398926
21018,-35.6481307983398
21017,-35.0669069925944
21016,-36.2959312438965
21015,-35.485942586263
21014,-35.6051493326823
21013,-36.5661987304687
21012,-35.6831484476725
21011,-35.6923291524251
21010,-34.6155278523763
21009,-36.2429158528646
21008,-35.7555081685384
21007,-36.729600016276
21006,-36.8631055196126
21005,-34.9007807413737
21004,-34.622417195638
21003,-34.9856590270996
21002,-35.1873395284017
21001,-34.9595842997233
21000,-35.5021474202474
20999,-36.7207740783691
20998,-36.6143376668294
20997,-34.4452575683594
20996,-35.421499633789
20995,-35.2680839538574
20994,-35.9904070536295
20993,-35.2129564921061
20992,-35.7426666259765
20991,-35.3350102742513
20990,-35.5504936218261
20989,-35.3240125020345
20988,-35.6093938191732
20987,-35.4215110778808
20986,-37.0874554951985
20985,-34.7581784566243
20984,-35.2975359598795
20983,-34.82138671875
20982,-35.7935750325521
20981,-34.2860499064127
20980,-35.9528043111165
20979,-35.1741444905599
20978,-36.2521588643392
20977,-34.0643511454264
20976,-35.6868525187174
20975,-35.8720179239909
20974,-34.397257232666
20973,-35.9186983744303
20972,-36.380904897054
20971,-36.5280899047851
20970,-35.8680201212565
20969,-36.1848803202311
20968,-36.1134081522623
20967,-35.0793924967448
20966,-35.1137807210286
20965,-34.1176818847656
20964,-34.6718887329101
20963,-34.2263829549153
20962,-34.6331759134928
20961,-35.3041010538737
20960,-35.3475987752278
20959,-35.3283447265625
20958,-35.768470509847
20957,-34.3424959818522
20956,-34.4624504089355
20955,-35.6699228922526
20954,-36.4779736836751
20953,-36.3188563028971
20952,-35.8141604105631
20951,-34.9793469746907
20950,-35.2271916707357
20949,-35.6356325785319
20948,-35.982452138265
20947,-35.2872680664062
20946,-35.5174227396647
20945,-35.6204844156901
20944,-34.9755488077799
20943,-35.2056386311849
20942,-35.5945775349935
20941,-36.2444277445475
20940,-34.711476389567
20939,-34.1876803080241
20938,-36.3643135070801
20937,-37.1910575866699
20936,-35.7644943237304
20935,-35.8450963338216
20934,-35.3795252482096
20933,-35.5233520507812
20932,-36.6975870768229
20931,-35.5370073954264
20930,-34.7804817199707
20929,-35.7631261189778
20928,-35.348745727539
20927,-34.6852172851562
20926,-36.1310066223144
20925,-35.1458381652832
20924,-36.8597638448079
20923,-35.0871643066406
20922,-35.8138984680176
20921,-35.5440073649088
20920,-35.2908729553222
20919,-35.7900680541992
20918,-33.8757690429687
20917,-36.4312703450521
20916,-34.9063120524088
20915,-34.2842837015788
20914,-35.7555590311686
20913,-35.4293807983398
20912,-34.5215476989746
20911,-34.6215461730957
20910,-36.1149963378906
20909,-35.0694183349609
20908,-34.8465675354004
20907,-35.6114639282226
20906,-36.5504656473795
20905,-35.9808003743489
20904,-36.0702168782552
20903,-35.3159698486328
20902,-35.2852373758952
20901,-35.9537096659342
20900,-34.8773877461751
20899,-35.4828119913737
20898,-35.1482159932454
20897,-36.2021392822265
20896,-34.8994990030924
20895,-35.6815183003743
20894,-34.8873936971028
20893,-35.0158281962077
20892,-36.2162689208984
20891,-35.245469156901
20890,-35.4801226298014
20889,-35.4161196390788
20888,-35.5906750996907
20887,-35.4995089213053
20886,-35.6502365112304
20885,-36.0738828023275
20884,-34.0392046610514
20883,-35.4821965535482
20882,-35.3293009440104
20881,-34.8411023457845
20880,-35.0622403462728
20879,-35.7822453816732
20878,-34.689976755778
20877,-37.1330996195475
20876,-34.892446899414
20875,-35.1740859985351
20874,-35.6432721455892
20873,-35.0277860005696
20872,-34.848678334554
20871,-34.5491724650065
20870,-35.4063298543294
20869,-35.7189074198405
20868,-35.1803802490234
20867,-34.631829325358
20866,-35.9174217224121
20865,-34.9114962259928
20864,-34.9353101094564
20863,-35.2899472554525
20862,-35.5026407877604
20861,-35.2922691345215
20860,-34.9746205647786
20859,-35.4298487345377
20858,-35.4294303894043
20857,-37.1501576741536
20856,-35.1092603047689
20855,-34.7926823933919
20854,-36.6497825622558
20853,-36.1270622253418
20852,-36.02420018514
20851,-35.9035959879557
20850,-35.5589724222819
20849,-35.2879114786784
20848,-35.1891375223795
20847,-35.5983807881673
20846,-34.9820248921712
20845,-35.4192832946777
20844,-36.1918192545573
20843,-35.52318166097
20842,-35.0779047648112
20841,-35.0733614603678
20840,-36.1357788085937
20839,-36.1043304443359
20838,-36.3961318969726
20837,-36.3450352986653
20836,-35.8278170267741
20835,-36.619612121582
20834,-36.2667589823405
20833,-36.2066291809082
20832,-36.1929674784342
