"Winter months (December-January-February) of each years [yr BP]","Average winter mean temperature [degree C]"
1526,-42.3334208170573
1525,-36.3295399983724
1524,-40.386572265625
1523,-33.8362640380859
1522,-37.879008992513
1521,-41.6062174479166
1520,-42.433930460612
1519,-43.4636291503906
1518,-41.1049153645833
1517,-43.999619547526
1516,-40.883881632487
1515,-42.8255981445312
1514,-44.7767954508463
1513,-43.3366760253906
1512,-42.4313415527344
1511,-40.2331451416015
1510,-40.2455708821614
1509,-44.171982828776
1508,-40.036734008789
1507,-37.9911204020182
1506,-35.5124471028646
1505,-41.3354960123698
1504,-39.1699178059896
1503,-41.9003712972005
1502,-41.8867045084635
1501,-38.423691813151
1500,-35.8095357259114
1499,-39.6710927327474
1498,-45.228130086263
1497,-44.5430460611979
1496,-38.2675842285156
1495,-40.8765268961588
1494,-42.2511047363281
1493,-38.0326344807943
1492,-44.1209726969401
1491,-41.9880381266276
1490,-43.7822224934896
1489,-41.2564046223958
1488,-42.1462412516276
1487,-39.5719411214193
1486,-45.4100911458333
1485,-43.0191101074219
1484,-41.5891784667969
1483,-38.2290608723958
1482,-44.5440734863281
1481,-37.0513977050781
1480,-37.9667521158854
1479,-38.0183675130208
1478,-40.3544423421224
1477,-37.4904744466146
1476,-37.3610748291015
1475,-38.9445048014323
1474,-42.7472951253255
1473,-43.8783986409505
1472,-38.5238352457682
1471,-35.6353057861328
1470,-43.2910522460937
1469,-42.6369893391927
1468,-45.841645304362
1467,-50.3446105957031
1466,-42.6775573730469
1465,-41.9251312255859
1464,-44.3410146077474
1463,-40.1942148844401
1462,-41.2332010904948
1461,-43.7939005533854
1460,-39.7927103678385
1459,-42.1916463216146
1458,-39.7541920979818
1457,-42.1495625813802
1456,-41.5111195882161
1455,-43.5710713704427
1454,-45.6146809895833
1453,-47.4614573160807
1452,-42.1360229492187
1451,-41.7652801513672
1450,-45.3207865397135
1449,-40.9717112223307
1448,-40.8539133707682
1447,-41.134629313151
1446,-44.8379323323568
1445,-39.0696624755859
1444,-39.328227742513
1443,-38.938335164388
1442,-39.6505798339844
1441,-43.1688852945963
1440,-44.5915334065755
1439,-42.7105875651041
1438,-40.3833119710286
1437,-38.2226267496745
1436,-38.9661417643229
1435,-41.198350016276
1434,-41.408056640625
1433,-37.7694203694661
1432,-39.2305206298828
1431,-43.2067016601562
1430,-37.6965291341146
1429,-41.0968282063802
1428,-41.1825164794922
1427,-44.3454447428385
1426,-42.9469462076823
1425,-44.5566060384114
1424,-38.5967264811198
1423,-37.461782836914
1422,-40.3498697916666
1421,-41.5696523030599
1420,-42.1794087727864
1419,-40.5153208414713
1418,-40.3261525472005
1417,-37.711538696289
1416,-42.4696207682291
1415,-42.1992858886719
1414,-44.3526570638021
1413,-42.2011372884114
1412,-36.6695159912109
1411,-42.1568817138672
1410,-38.4532430013021
1409,-40.8426574707031
1408,-38.4480855305989
1407,-34.8152119954427
1406,-37.544536336263
1405,-42.6315724690755
1404,-38.7370361328125
1403,-37.4935262044271
1402,-34.3574127197265
1401,-36.2494415283203
1400,-40.3926656087239
1399,-43.508896891276
1398,-39.6974446614583
1397,-40.4590718587239
1396,-38.3767913818359
1395,-37.1043660481771
1394,-44.2230489095052
1393,-39.3034779866536
1392,-41.723974609375
1391,-41.2348642985026
1390,-40.7687947591146
1389,-40.9690205891927
1388,-42.1682342529297
1387,-41.2510487874349
1386,-39.596044921875
1385,-38.2883514404297
1384,-43.3177144368489
1383,-44.8180450439453
1382,-44.3261169433594
1381,-41.841157023112
1380,-42.7313547770182
1379,-42.1445576985677
1378,-41.41806640625
1377,-36.0625823974609
1376,-40.2298797607422
1375,-38.0724243164062
1374,-39.2510030110677
1373,-38.753764851888
1372,-42.2904825846354
1371,-41.4217641194661
1370,-41.5965840657552
1369,-43.4369771321614
1368,-39.4509796142578
1367,-43.9277913411458
1366,-45.7521423339844
1365,-44.940786743164
1364,-37.9740915934245
1363,-43.0829172770182
1362,-41.8370930989583
1361,-47.914887491862
1360,-40.1201029459635
1359,-35.3375254313151
1358,-40.9096435546875
1357,-44.177109781901
1356,-37.0882171630859
1355,-43.2142700195312
1354,-34.5610565185547
1353,-42.357763671875
1352,-38.3389953613281
1351,-42.096533203125
1350,-35.4477396647135
1349,-39.9549825032552
1348,-37.2147328694661
1347,-41.6261606852213
1346,-41.6011413574219
1345,-38.2412322998047
1344,-44.8967651367187
1343,-41.7784790039062
1342,-41.9943908691406
1341,-36.4284016927083
1340,-44.615092976888
1339,-42.5301472981771
1338,-39.7035380045573
1337,-40.119487508138
1336,-42.3136301676432
1335,-37.2659006754557
1334,-40.9291086832682
1333,-38.6746022542318
1332,-40.4883992513021
1331,-42.2858846028646
1330,-41.1970682779948
1329,-45.7730010986328
1328,-41.3347839355469
1327,-43.7202107747396
1326,-36.4410919189453
1325,-41.9292867024739
1324,-43.3452056884765
1323,-39.328705851237
1322,-44.4820770263672
1321,-38.0217041015625
1320,-35.4253550211588
1319,-39.806987508138
1318,-36.3509582519531
1317,-44.3510803222656
1316,-42.3711558024088
1315,-38.2907623291015
1314,-40.8733784993489
1313,-40.7774159749349
1312,-42.4059560139974
1311,-37.760590616862
1310,-41.1290751139323
1309,-40.6073516845703
1308,-39.3985809326172
1307,-45.4017903645833
1306,-45.0871999104818
1305,-40.2128712972005
1304,-39.5587982177734
1303,-40.0086985270182
1302,-41.0291809082031
1301,-39.2651072184245
1300,-43.0850382486979
1299,-43.3799194335937
1298,-42.4777994791666
1297,-40.6581787109375
1296,-37.5573944091797
1295,-36.7129323323568
1294,-39.3622701009114
1293,-38.9463002522786
1292,-44.268667602539
1291,-39.768647257487
1290,-38.9558166503906
1289,-41.593120320638
1288,-44.5379903157552
1287,-45.3556681315104
1286,-43.3729919433594
1285,-39.6337137858073
1284,-40.9342610677083
1283,-40.2634033203125
1282,-40.4897928873698
1281,-36.0666666666666
1280,-41.5472524007161
1279,-40.1960255940755
1278,-37.9378112792969
1277,-42.0554514567057
1276,-37.8978383382161
1275,-40.3284413655599
