"Winter months (October to March) of hydrological
 years [yr BP]","Average winter mean temperature [degree C]"
21534,-45.2385569254557
21533,-46.4662434895833
21532,-46.5703440348307
21531,-43.3871520996094
21530,-44.7995005289713
21529,-46.0140340169271
21528,-47.4004399617513
21527,-45.6326176961263
21526,-48.0277313232422
21525,-43.3015274047851
21524,-47.7880462646484
21523,-47.1058868408203
21522,-44.1545496622721
21521,-45.8789835611979
21520,-45.4135243733724
21519,-44.2719482421875
21518,-45.7119684855143
21517,-45.6594909667969
21516,-45.3688517252604
21515,-45.2559926350911
21514,-46.3428532918294
21513,-44.7265635172526
21512,-46.2231786092122
21511,-47.513894144694
21510,-46.1613118489583
21509,-48.2305740356445
21508,-45.7474349975586
21507,-45.8957173665364
21506,-46.7627853393554
21505,-45.8130096435547
21504,-44.7681259155273
21503,-43.9392888387044
21502,-46.1207209269205
21501,-45.1867685953776
21500,-44.7162587483724
21499,-46.7920059204101
21498,-45.3827601114909
21497,-46.0962102254232
21496,-44.3247156778971
21495,-44.5372324625651
21494,-43.36435546875
21493,-46.981438700358
21492,-45.2501942952474
21491,-45.9604400634765
21490,-46.3097340901693
21489,-46.4784962972005
21488,-43.3227193196614
21487,-43.972639465332
21486,-46.0047643025716
21485,-45.1099482218424
21484,-45.0095275878906
21483,-44.8005559285482
21482,-44.8254811604818
21481,-43.2526255289713
21480,-47.1391459147135
21479,-44.7977864583333
21478,-46.5624704996745
21477,-44.0789525349935
21476,-47.1100982666015
21475,-43.7664347330729
21474,-46.2480555216471
21473,-43.5525090535482
21472,-46.9037740071614
21471,-47.5970189412435
21470,-43.1809295654297
21469,-44.8026412963867
21468,-44.7038253784179
21467,-47.6341969807943
21466,-45.3493255615234
21465,-46.6365290323893
21464,-45.5590398152669
21463,-43.0038970947265
21462,-45.0327184041341
21461,-45.0651509602864
21460,-44.7972702026367
21459,-45.728010559082
21458,-47.4230763753255
21457,-42.1646179199219
21456,-43.3448445638021
21455,-43.9050913492838
21454,-44.9286687215169
21453,-45.4540466308594
21452,-47.1238515218099
21451,-43.6608947753906
21450,-40.3702835083008
21449,-46.8090245564778
21448,-43.6774912516276
21447,-43.346528116862
21446,-45.0360346476237
21445,-44.3926172892252
21444,-42.0443049112955
21443,-45.3356409708659
21442,-46.0651509602864
21441,-44.5878407796224
21440,-45.9488179524739
21439,-44.6128423055013
21438,-45.8540786743164
21437,-45.6492218017578
21436,-43.3411392211914
21435,-43.8133885701497
21434,-44.3718653361002
21433,-44.8831848144531
21432,-44.8704564412435
21431,-44.1251739501953
21430,-44.4931828816732
21429,-45.340180460612
21428,-46.9524597167969
21427,-44.924663289388
21426,-43.4278981526693
21425,-44.6729746500651
21424,-45.8357808430989
21423,-47.8685134887695
21422,-46.1839177449544
21421,-47.2639475504557
21420,-48.8580764770508
21419,-44.269155883789
21418,-46.6538503011068
21417,-45.4364735921224
21416,-47.2344548543294
21415,-44.4370635986328
21414,-43.6223612467448
21413,-45.7231557210286
21412,-47.1275314331054
21411,-45.0284968058268
21410,-46.1789967854818
21409,-42.1130737304687
21408,-47.8742151896159
21407,-44.9500259399414
21406,-45.171614074707
21405,-45.3336929321289
21404,-45.2328196207682
21403,-44.8254201253255
21402,-45.3760818481445
21401,-42.0192372639974
21400,-46.8116465250651
21399,-46.7703587849935
21398,-45.9593770345052
21397,-45.7099263509114
21396,-45.0551233927409
21395,-42.8590021769205
21394,-44.2952916463216
21393,-45.3380569458008
21392,-46.2235219319661
21391,-42.6859929402669
21390,-46.7673782348633
21389,-45.2920669555664
21388,-46.9723470052083
21387,-45.5079025268554
21386,-46.4689493815104
21385,-45.517795308431
21384,-44.7094177246094
21383,-44.6192713419596
21382,-43.0250584920247
21381,-45.4873692830403
21380,-45.0072311401367
21379,-45.4683797200521
21378,-45.2380330403646
21377,-45.9566151936849
21376,-48.0935806274414
21375,-46.0050643920898
21374,-46.9611419677734
21373,-43.3521001180013
21372,-46.4680974324544
21371,-46.3051106770833
21370,-44.4941950480143
21369,-44.3902216593424
21368,-45.3431762695312
21367,-42.0122919718424
21366,-44.3073944091797
21365,-47.2041229248047
21364,-45.0262054443359
21363,-45.4330022176107
21362,-44.199934387207
21361,-44.7368860880534
21360,-46.8565633138021
21359,-46.7859837849935
21358,-45.1703628540039
21357,-43.7570302327474
21356,-45.9047073364258
21355,-44.9424194335937
21354,-44.2603286743164
21353,-45.3536768595377
21352,-44.4314763387044
21351,-42.7098576863607
21350,-43.2979822794596
21349,-45.1124913533528
21348,-44.7959706624349
21347,-44.2798548380534
21346,-47.4392430623372
21345,-47.0576970418294
21344,-44.8531580607096
21343,-43.8074198404948
21342,-46.7350652058919
21341,-45.3212849934896
21340,-43.9771026611328
21339,-43.5871261596679
21338,-45.9059026082357
21337,-45.2133214314778
21336,-45.8658482869466
21335,-45.5268641153971
21334,-47.7190587361653
21333,-48.0209920247396
21332,-46.3439417521159
21331,-44.5187947591146
21330,-47.4517272949219
21329,-45.7216603597005
21328,-43.2974177042643
21327,-43.0470820109049
21326,-43.1077916463216
21325,-46.0514027913411
21324,-44.8930470784505
21323,-45.9121485392252
21322,-45.3455591837565
21321,-45.7939692179362
21320,-44.4013809204101
21319,-43.7921127319336
21318,-43.4292002360026
21317,-46.5501363118489
21316,-45.3553120930989
21315,-45.8913584391276
21314,-42.9082143147786
21313,-46.7202896118164
21312,-44.3579213460286
21311,-45.0398239135742
21310,-49.3160537719726
21309,-47.5202138264974
21308,-44.9291417439778
21307,-43.7644383748372
21306,-44.0904169718424
21305,-44.5902262369791
21304,-45.2236338297526
21303,-43.9409215291341
21302,-44.7136316935221
21301,-48.0885986328125
21300,-45.5399103800455
21299,-45.8078750610351
21298,-45.6788543701172
21297,-45.5651306152344
21296,-45.3557927449544
21295,-45.2621495564778
21294,-45.1729695638021
21293,-47.0539204915364
21292,-46.0876805623372
21291,-44.9334167480469
21290,-47.535513305664
21289,-44.2742752075195
21288,-46.7957316080729
21287,-43.3426956176758
21286,-43.4520197550455
21285,-44.6960561116536
21284,-44.0161829630534
21283,-43.470083618164
21282,-43.1509511311849
21281,-45.1930374145508
21280,-45.1373657226562
21279,-46.0763305664062
21278,-44.0954167683919
21277,-45.7986282348633
21276,-46.9107905069987
21275,-47.9367940266927
21274,-44.4714696248372
21273,-45.4166142781575
21272,-45.5610717773437
21271,-45.2483505249023
