"Summer months (April to September) of hydrological
 years [yr BP]","Average summer mean temperature [degree C]"
6371,-5.06106669108071
6370,-6.37518666585284
6369,-4.36479288736977
6368,-4.90578816731769
6367,-3.29299519856769
6366,-4.95814615885414
6365,-3.15643412272133
6364,-4.82763264973956
6363,-5.57605082194008
6362,-4.71602478027341
6361,-4.15004069010414
6360,-3.34494120279946
6359,-3.99785970052081
6358,-4.54793904622394
6357,-5.05213521321612
6356,-4.71306457519529
6355,-4.91249186197914
6354,-4.96252034505206
6353,-6.20533599853513
6352,-5.29508056640623
6351,-5.08598429361977
6350,-4.17643330891925
6349,-5.63257954915362
6348,-2.85766194661456
6347,-3.90690205891925
6346,-4.36637980143227
6345,-4.58145243326821
6344,-5.50112508138019
6343,-4.49448242187498
6342,-4.49653727213539
6341,-5.24111022949216
6340,-3.89076843261716
6339,-3.50970052083331
6338,-5.36677652994789
6337,-5.56469828287758
6336,-4.97741292317706
6335,-6.82699432373045
6334,-4.4304260253906
6333,-3.16955159505206
6332,-4.95137125651039
6331,-3.73855183919269
6330,-5.42464548746743
6329,-3.99921264648435
6328,-4.71779988606769
6327,-4.00685221354164
6326,-3.74140014648435
6325,-5.79978281656899
6324,-5.35529683430987
6323,-4.76192321777341
6322,-5.42301025390623
6321,-4.15356547037758
6320,-4.50644022623696
6319,-5.29506022135414
6318,-5.81810607910154
6317,-4.46313578287758
6316,-4.7636779785156
6315,-3.20595906575519
6314,-4.84190470377602
6313,-4.63146565755206
6312,-2.4755920410156
6311,-4.42375793457029
6310,-3.20907185872394
6309,-5.59590759277341
6308,-4.91322937011716
6307,-4.62769673665362
6306,-4.01289469401039
6305,-5.51929066975909
6304,-3.11729532877602
6303,-3.54132690429685
6302,-4.57323811848956
6301,-2.78619486490883
6300,-4.70628967285154
6299,-5.45336507161456
6298,-4.4217590332031
6297,-5.79339447021482
6296,-5.84579060872394
6295,-3.76673482259112
6294,-5.13103332519529
6293,-3.60884195963539
6292,-2.67187093098956
6291,-2.98943176269529
6290,-4.80498860677081
6289,-5.76290995279946
6288,-3.65557454427081
6287,-3.86583557128904
6286,-3.96244405110675
6285,-4.07199707031248
6284,-4.57743428548175
6283,-3.53682556152341
6282,-5.73838907877602
6281,-5.15654093424477
6280,-3.49245808919269
6279,-3.97042439778644
6278,-4.80705871582029
6277,-1.83268330891925
6276,-3.57875162760414
6275,-4.54665730794269
6274,-4.03056437174477
6273,-2.41944986979164
6272,-4.86576436360675
6271,-3.79747619628904
6270,-4.90829569498696
6269,-3.21177775065102
6268,-4.85643107096352
6267,-5.14620310465493
6266,-4.69850260416664
6265,-4.70584208170571
6264,-4.50715230305987
6263,-4.59118754069008
6262,-6.29005025227862
6261,-4.86165974934894
6260,-5.61614583333331
6259,-4.42821350097654
6258,-5.54933776855466
6257,-3.07790730794269
6256,-5.46606801350909
6255,-4.1723693847656
6254,-2.67344767252602
6253,-4.77895711263019
6252,-4.23654785156248
6251,-4.08514506022133
6250,-4.95152893066404
6249,-5.79257812499998
6248,-4.313335164388
6247,-5.83059794108071
6246,-3.74506225585935
6245,-5.09433085123696
6244,-5.8845021565755
6243,-5.0020812988281
6242,-4.11863810221352
6241,-5.58480428059894
6240,-4.61091206868487
6239,-5.91665242513019
6238,-4.54200337727862
6237,-3.09301350911456
6236,-5.66584370930987
6235,-3.99563700358071
6234,-3.76038716634112
6233,-5.9662155151367
6232,-5.16523335774737
6231,-5.8000295003255
6230,-5.20666097005206
6229,-5.45603027343748
6228,-4.69216512044269
6227,-6.76804453531899
6226,-4.62101338704425
6225,-3.76080932617185
6224,-6.22563781738279
6223,-7.07849222819008
6222,-5.38098246256508
6221,-4.31587320963539
6220,-6.29473470052081
6219,-6.48714548746743
6218,-6.45663299560545
6217,-4.69650370279946
6216,-5.50411580403644
6215,-4.93138224283852
6214,-4.96425476074216
6213,-5.76497497558591
6212,-6.50716247558591
6211,-4.94770914713539
6210,-4.64233500162758
6209,-5.045268758138
6208,-5.83928527832029
6207,-5.5598205566406
6206,-5.45756886800128
6205,-6.45980428059894
6204,-4.7767395019531
6203,-5.70095926920571
6202,-4.34585164388019
6201,-4.88546854654946
6200,-3.85736185709633
6199,-3.15973510742185
6198,-3.84999694824216
6197,-4.73860270182289
6196,-5.16293945312498
6195,-4.64068705240883
6194,-5.89353790283201
6193,-5.4679244995117
6192,-4.15670878092446
6191,-4.08052673339841
6190,-3.74874471028644
6189,-4.25748799641925
6188,-5.03400777180987
6187,-3.26652628580727
6186,-2.98532714843748
6185,-2.41767985026039
6184,-4.66230367024737
6183,-3.64707031249998
6182,-4.22060750325519
6181,-5.66818847656248
6180,-4.42685038248696
6179,-4.93576151529946
6178,-4.61782938639321
6177,-4.50373433430987
6176,-3.81497294108071
6175,-5.04584350585935
6174,-4.74460449218748
6173,-5.9505676269531
6172,-3.47663472493487
6171,-4.79183553059894
6170,-4.80138244628904
6169,-6.24577941894529
6168,-5.16395670572914
6167,-3.95341084798175
6166,-2.82974344889321
6165,-4.8737854003906
6164,-4.00692342122394
6163,-4.06841125488279
6162,-5.43403727213539
6161,-5.32494710286456
6160,-6.30823872884112
6159,-4.05881347656248
6158,-6.42114359537758
6157,-4.94546101888019
6156,-4.78297017415362
6155,-5.16500447591144
6154,-4.83359374999998
6153,-5.02002054850258
6152,-5.15407409667966
6151,-5.44480997721352
6150,-5.17781168619789
6149,-5.91923370361326
6148,-5.50666910807289
6147,-5.85103963216144
6146,-3.74300740559894
6145,-5.26613464355466
6144,-5.44173278808591
6143,-5.29288838704425
6142,-5.73002217610675
6141,-3.94472859700519
6140,-5.03889312744138
6139,-4.9205383300781
6138,-4.44960123697914
6137,-4.60698547363279
6136,-4.13798116048175
6135,-4.8604797363281
6134,-5.29103190104164
6133,-5.56510772705076
6132,-5.10780436197914
6131,-4.86483866373696
6130,-5.38301696777341
6129,-4.28418070475258
6128,-5.40699361165362
6127,-5.14704996744789
6126,-4.24522501627602
6125,-4.678569539388
6124,-5.74751383463539
6123,-3.68752136230466
6122,-4.10843505859373
6121,-4.68668721516925
6120,-5.15868225097654
6119,-6.32270406087237
6118,-6.97138061523435
6117,-4.34527689615883
6116,-3.99650675455727
6115,-4.26297098795571
6114,-2.37980753580727
6113,-5.12381591796873
6112,-5.34539896647133
6111,-4.3642639160156
6110,-5.68545888264972
6109,-5.52162780761716
6108,-2.90243631998696
6107,-4.76286417643227
6106,-6.21141916910805
6105,-5.53101704915362
6104,-3.69878234863279
6103,-4.75300191243487
6102,-4.67156066894529
6101,-5.51878458658852
6100,-6.34051615397133
6099,-5.29221191406248
6098,-5.46524149576821
6097,-4.20658467610675
6096,-5.24335327148435
6095,-3.41276143391925
6094,-5.11847534179685
6093,-3.86351114908852
6092,-4.33100484212237
6091,-3.19588826497394
6090,-5.03426717122394
6089,-4.69207356770831
6088,-4.61385955810545
6087,-4.76226908365883
6086,-4.72157897949216
6085,-3.6812805175781
6084,-3.76454772949216
6083,-4.60475260416664
6082,-6.37990926106769
6081,-4.5402893066406
6080,-3.59704691569008
6079,-5.20776214599607
6078,-4.75740661621091
6077,-5.72306416829425
6076,-5.42402242024737
6075,-4.59641113281248
6074,-4.14773152669269
6073,-6.29141337076821
6072,-4.98506774902341
6071,-4.037700398763
6070,-4.27853495279946
6069,-5.55207926432289
6068,-4.94481506347654
6067,-4.80067545572914
6066,-3.99289550781248
6065,-4.35421346028644
6064,-4.37808837890623
6063,-5.42208964029946
6062,-5.50406748453774
6061,-5.5046447753906
6060,-3.86101888020831
6059,-4.53957722981769
