"Summer months (Jule-July-August) of each years [yr BP]","Average summer mean temperature [degree C]"
17222,-7.05804036458331
17221,-7.47365926106769
17220,-6.17392578124998
17219,-6.33349202473956
17218,-7.60031738281248
17217,-8.0551818847656
17216,-6.87308349609373
17215,-6.83995157877602
17214,-6.18153483072914
17213,-5.21693522135414
17212,-7.43969319661456
17211,-6.99521484374998
17210,-7.74498087565102
17209,-7.45588785807289
17208,-5.99470621744789
17207,-6.41940917968748
17206,-7.84259643554685
17205,-7.14305216471352
17204,-8.37779337565102
17203,-6.29898681640623
17202,-6.4443420410156
17201,-6.55038045247394
17200,-6.95993652343748
17199,-5.94526774088539
17198,-6.66036580403644
17197,-6.98367919921873
17196,-7.15289916992185
17195,-6.62065226236977
17194,-6.24960937499998
17193,-7.64973551432289
17192,-6.83588256835935
17191,-6.90372314453123
17190,-7.32836507161456
17189,-6.34928995768227
17188,-7.20930582682289
17187,-7.63112996419269
17186,-6.5316223144531
17185,-6.59865926106769
17184,-8.28344319661456
17183,-6.77398274739581
17182,-6.13323567708331
17181,-6.38669433593748
17180,-6.47627360026039
17179,-7.25838826497394
17178,-8.42773030598956
17177,-7.26192830403644
17176,-6.42513631184894
17175,-6.93500366210935
17174,-6.74520467122394
17173,-6.87652180989581
17172,-6.61523030598956
17171,-5.66014200846352
17170,-5.80523274739581
17169,-6.74236653645831
17168,-7.12471110026039
17167,-6.70136108398435
17166,-6.98737182617185
17165,-6.22973225911456
17164,-6.62442626953123
17163,-6.37926839192706
17162,-6.6182922363281
17161,-7.63487345377602
17160,-7.08371582031248
17159,-6.35153808593748
17158,-6.29571126302081
17157,-7.24907023111977
17156,-7.36496582031248
17155,-6.97116699218748
17154,-7.03659667968748
17153,-6.54280192057289
17152,-6.40314331054685
17151,-6.62578938802081
17150,-6.53815307617185
17149,-6.74977213541664
17148,-6.06551717122394
17147,-6.86783447265623
17146,-7.82171223958331
17145,-7.36882120768227
17144,-5.98134969075519
17143,-6.08075561523435
17142,-7.97294718424477
17141,-6.34624837239581
17140,-7.47578531901039
17139,-7.61530151367185
17138,-5.65228881835935
17137,-7.6839660644531
17136,-7.48850097656248
17135,-6.20832926432289
17134,-5.74839884440102
17133,-6.10240275065102
17132,-7.05980021158852
17131,-7.15983683268227
17130,-7.50103352864581
17129,-7.32774454752602
17128,-8.3239807128906
17127,-6.98036295572914
17126,-7.51338297526039
17125,-5.9403137207031
17124,-7.01791992187498
17123,-6.93631591796873
17122,-6.65676472981769
17121,-7.5565246582031
17120,-7.13457845052081
17119,-7.40472005208331
17118,-7.21279500325519
17117,-6.8137268066406
17116,-5.98111572265623
17115,-6.56859944661456
17114,-7.62153727213539
17113,-7.15638834635414
17112,-6.83571980794269
17111,-6.61092732747394
17110,-6.61652221679685
17109,-7.68953043619789
17108,-6.32733764648435
17107,-7.08780517578123
17106,-7.36195475260414
17105,-6.29974975585935
17104,-5.65993855794269
17103,-6.56754150390623
17102,-6.89752807617185
17101,-5.58287150065102
17100,-6.94150390624998
17099,-7.18541056315102
17098,-7.18218587239581
17097,-7.33811035156248
17096,-6.49493001302081
17095,-7.82526245117185
17094,-8.12648111979164
17093,-6.58159993489581
17092,-6.99319051106769
17091,-6.50854085286456
17090,-7.36065266927081
17089,-6.27151082356769
17088,-6.94693603515623
17087,-8.63716227213539
17086,-6.53177490234373
17085,-6.36036783854164
17084,-7.57851765950519
17083,-6.91927693684894
17082,-6.43365071614581
17081,-8.04692179361977
17080,-6.61247355143227
17079,-7.89200439453123
17078,-6.45864461263019
17077,-6.39156697591144
17076,-6.78276163736977
17075,-6.91128133138019
17074,-6.95280558268227
17073,-6.26928304036456
17072,-6.27731933593748
17071,-7.21363932291664
17070,-6.63369344075519
17069,-7.21637573242185
17068,-7.85602416992185
17067,-7.37617594401039
17066,-7.94533894856769
17065,-7.26813354492185
17064,-7.4943908691406
17063,-6.10123291015623
17062,-6.84917805989581
17061,-7.42728271484373
17060,-6.53373819986977
17059,-6.20543009440102
17058,-6.25507202148435
17057,-6.79000447591144
17056,-7.0358947753906
17055,-6.70685424804685
17054,-6.46252034505206
17053,-7.40811767578123
17052,-6.96952921549477
17051,-6.42148437499998
17050,-7.26751302083331
17049,-6.92881876627602
17048,-5.94522705078123
17047,-6.98658854166664
17046,-6.27958780924477
17045,-8.23613077799477
17044,-5.96776936848956
17043,-7.32880249023435
17042,-5.97329305013019
17041,-6.79038085937498
17040,-7.19803466796873
17039,-6.44039510091144
17038,-7.32755126953123
17037,-6.63610432942706
17036,-6.90657145182289
17035,-6.86399943033852
17034,-5.42396647135414
17033,-6.68688557942706
17032,-6.06346232096352
17031,-6.76216227213539
17030,-6.66369222005206
17029,-5.64267578124998
17028,-7.03306681315102
17027,-7.16551310221352
17026,-6.66704915364581
17025,-6.02772623697914
17024,-7.75167439778644
17023,-6.86216837565102
17022,-5.94292805989581
17021,-5.5376037597656
17020,-7.32424519856769
17019,-6.4255432128906
17018,-7.30719604492185
17017,-6.43119913736977
17016,-6.2846740722656
17015,-6.20765787760414
17014,-7.28688151041664
17013,-6.51022949218748
17012,-6.45399576822914
17011,-7.05675862630206
17010,-6.38535156249998
17009,-7.71588745117185
17008,-6.75719807942706
17007,-6.45676269531248
17006,-6.76806233723956
17005,-7.06109212239581
17004,-6.70135091145831
17003,-5.49806315104164
17002,-6.27514241536456
17001,-6.35512898763019
17000,-7.40975545247394
16999,-6.07053222656248
16998,-7.72690429687498
16997,-7.20074055989581
16996,-6.8024963378906
16995,-7.1090148925781
16994,-7.09472249348956
16993,-6.03950602213539
16992,-7.8610900878906
16991,-7.40868733723956
16990,-6.45145263671873
16989,-7.50846964518227
16988,-7.65563557942706
16987,-6.51647542317706
16986,-7.98036295572914
16985,-7.1389221191406
16984,-6.68938802083331
16983,-7.16559448242185
16982,-7.16918538411456
16981,-7.30199788411456
16980,-7.28173421223956
16979,-8.01742146809894
16978,-6.99672037760414
16977,-7.31023763020831
16976,-7.3790344238281
16975,-6.98231608072914
16974,-7.35870971679685
16973,-6.10932006835935
16972,-6.66218668619789
16971,-6.97187906901039
16970,-8.37468058268227
16969,-7.47372029622394
16968,-7.39831136067706
16967,-7.13903401692706
16966,-6.43362019856769
16965,-7.10625813802081
16964,-7.31045125325519
16963,-6.9471496582031
16962,-6.09684855143227
16961,-8.12666422526039
16960,-6.79039103190102
16959,-7.15348917643227
16958,-7.21420898437498
16957,-7.11581013997394
16956,-8.76716715494789
16955,-6.90830078124998
16954,-6.11828206380206
16953,-8.32102050781248
16952,-7.0268615722656
16951,-7.59267781575519
16950,-6.49872436523435
16949,-7.44224650065102
16948,-6.84199625651039
16947,-7.94695638020831
16946,-7.46150309244789
16945,-7.87425333658852
16944,-6.29880371093748
16943,-6.47798258463539
16942,-7.41556396484373
16941,-6.75346476236977
16940,-7.0253967285156
16939,-7.84032796223956
16938,-6.36274820963539
16937,-7.58322753906248
16936,-7.68678385416664
16935,-7.90566609700519
16934,-5.87739664713539
16933,-8.59310506184894
16932,-6.64504597981769
16931,-7.18328450520831
16930,-6.64851481119789
16929,-6.76475626627602
16928,-6.24531656901039
16927,-7.38491414388019
16926,-7.49704589843748
16925,-6.75802205403644
16924,-6.84667561848956
16923,-7.7059387207031
16922,-7.95085245768227
16921,-6.06296386718748
16920,-6.61812947591144
16919,-7.62718302408852
16918,-6.22912190755206
16917,-5.68431193033852
16916,-7.20706787109373
16915,-6.14428304036456
16914,-8.35807902018227
16913,-8.19901123046873
16912,-7.16186116536456
16911,-6.96507364908852
16910,-7.51490885416664
16909,-6.58795776367185
16908,-6.4442199707031
16907,-7.91262410481769
16906,-8.40289916992185
16905,-6.95558268229164
16904,-6.71852213541664
16903,-5.63183186848956
16902,-6.45565388997394
16901,-7.40376383463539
16900,-6.76258951822914
16899,-7.80722656249998
16898,-6.39701944986977
16897,-6.8469299316406
16896,-6.2076477050781
16895,-7.65229899088539
16894,-7.58732706705727
16893,-7.42744547526039
16892,-7.45456542968748
16891,-6.57571004231769
16890,-6.51216227213539
16889,-5.54986165364581
16888,-6.00261027018227
16887,-7.30731811523435
16886,-6.36380615234373
16885,-6.99151204427081
16884,-6.60595296223956
16883,-6.03057454427081
16882,-7.09981892903644
16881,-7.65952148437498
16880,-6.38877970377602
16879,-6.74484863281248
16878,-6.11656290690102
16877,-7.48622233072914
16876,-6.92670288085935
16875,-6.67780151367185
16874,-6.89852498372394
16873,-7.10361328124998
16872,-6.5252746582031
16871,-6.94984537760414
16870,-7.11077473958331
16869,-6.31994222005206
16868,-5.89032592773435
16867,-7.55651448567706
16866,-6.20128987630206
16865,-6.45942789713539
16864,-6.00848999023435
16863,-5.90219726562498
16862,-5.74478759765623
16861,-6.66745605468748
16860,-6.08409220377602
16859,-6.64703979492185
16858,-6.02015787760414
16857,-8.03898722330727
16856,-8.26445109049477
16855,-7.06432698567706
16854,-6.95958048502602
16853,-8.25973103841144
16852,-6.90229899088539
16851,-7.50899861653644
16850,-6.35763142903644
16849,-7.47301839192706
16848,-7.31599527994789
16847,-6.7373107910156
16846,-6.53302612304685
16845,-6.32450968424477
16844,-6.13132324218748
16843,-7.04280192057289
16842,-7.04767456054685
16841,-7.02019856770831
16840,-6.92113850911456
16839,-6.80752156575519
16838,-7.35323689778644
16837,-6.81839599609373
16836,-7.90649007161456
16835,-7.3249572753906
16834,-6.62717285156248
16833,-6.30049235026039
16832,-7.02187703450519
16831,-7.12799682617185
16830,-7.66700846354164
16829,-5.69964192708331
16828,-6.6538146972656
16827,-6.28490804036456
16826,-6.4084533691406
16825,-7.01024983723956
16824,-7.23089192708331
