"Winter months (October to March) of hydrological
 years [yr BP]","Average winter mean temperature [degree C]"
5137,-34.9371551513672
5136,-36.7996022542318
5135,-32.1381591796875
5134,-32.6566782633463
5133,-32.0445948282877
5132,-33.1237065633138
5131,-36.5036173502604
5130,-32.6297770182291
5129,-31.0606674194336
5128,-36.2661041259765
5127,-35.2511708577474
5126,-34.4845947265625
5125,-35.5317799886068
5124,-33.3725214640299
5123,-36.2048044840495
5122,-34.0347274780273
5121,-35.7849690755208
5120,-31.0493937174479
5119,-33.9186335245768
5118,-31.2308080037435
5117,-35.4206146240234
5116,-36.2435872395833
5115,-34.4671920776367
5114,-33.0686528523763
5113,-35.4502751668294
5112,-30.7058395385742
5111,-30.8658126831054
5110,-35.4737686157226
5109,-31.5191228230794
5108,-34.4860926310221
5107,-36.9435460408528
5106,-34.7660456339518
5105,-28.5100718180338
5104,-31.9260238647461
5103,-35.6545750935872
5102,-36.6057418823242
5101,-37.0353302001953
5100,-33.3681243896484
5099,-35.0099853515625
5098,-38.961907450358
5097,-36.592268371582
5096,-32.1297846476237
5095,-30.9878067016601
5094,-31.8596837361653
5093,-33.0701583862304
5092,-37.3094797770182
5091,-32.8158681233724
5090,-36.21751759847
5089,-35.3216715494791
5088,-36.5942418416341
5087,-33.9705006917318
5086,-38.6261708577474
5085,-32.8159952799479
5084,-34.1394256591797
5083,-35.1943420410156
5082,-33.3990412394205
5081,-32.9718714396159
5080,-33.3813461303711
5079,-35.8671783447265
5078,-34.4510787963867
5077,-33.2666305541992
5076,-28.9150451660156
5075,-34.9983784993489
5074,-35.6443059285482
5073,-33.7593343098958
5072,-34.5251118977864
5071,-36.4371526082357
5070,-32.8237798055013
5069,-34.8870529174804
5068,-34.6481587727864
5067,-34.9785929361979
5066,-33.7049189249674
5065,-33.1870356241862
5064,-35.1274093627929
5063,-34.7344014485677
5062,-33.8246495564778
5061,-38.5448160807291
5060,-32.9813725789388
5059,-33.3615631103515
5058,-37.0695861816406
5057,-34.9141220092773
5056,-40.7570505777995
5055,-34.2052724202474
5054,-38.1727228800455
5053,-32.4944315592448
5052,-33.7094050089518
5051,-36.6350006103515
5050,-37.534770711263
5049,-36.5252568562825
5048,-35.4859502156575
5047,-37.4773493448893
5046,-34.4129699707031
5045,-36.1771911621094
5044,-34.9473403930664
5043,-30.3910507202148
