"Winter months (December-January-February) of each years [yr BP]","Average winter mean temperature [degree C]"
18074,-56.6183329264323
18073,-53.5565348307291
18072,-51.7646748860677
18071,-51.5416676839193
18070,-54.7429361979166
18069,-53.3197489420573
18068,-54.1427215576172
18067,-53.6135314941406
18066,-55.0771799723307
18065,-53.4538736979166
18064,-51.6017161051432
18063,-52.2853912353515
18062,-51.9195109049479
18061,-51.7488210042318
18060,-56.6206675211588
18059,-56.5515452067057
18058,-52.8720560709635
18057,-50.9245463053385
18056,-51.5609649658203
18055,-52.2797658284505
18054,-51.660009765625
18053,-54.0230214436849
18052,-52.2161417643229
18051,-50.4736440022786
18050,-54.9511983235677
18049,-53.623388671875
18048,-53.8850158691406
18047,-51.720073445638
18046,-51.7270721435547
18045,-52.8829864501953
18044,-51.0805979410807
18043,-54.0263631184896
18042,-51.9667266845703
18041,-51.2414611816406
18040,-49.5088256835937
18039,-52.1315012613932
18038,-52.4960795084635
18037,-54.1578887939453
18036,-52.744731648763
18035,-55.2297882080078
18034,-49.5055399576823
18033,-54.1792104085286
18032,-53.7832346598307
18031,-52.2902384440104
18030,-51.7514912923177
18029,-48.903412882487
18028,-54.0326293945312
18027,-51.7819580078125
18026,-55.3142862955729
18025,-51.267680867513
18024,-50.9985972086588
18023,-52.3069620768229
18022,-50.4902659098307
18021,-52.7199818929036
18020,-55.8782307942708
18019,-54.3772796630859
18018,-50.3097544352213
18017,-55.7695780436198
18016,-52.0500295003255
18015,-52.2197123209635
18014,-50.9592651367187
18013,-56.9531921386719
18012,-50.967637125651
18011,-54.3661051432291
18010,-51.6234853108724
18009,-54.0992034912109
18008,-53.6882843017578
18007,-52.7929951985677
18006,-52.9359853108724
18005,-55.1289530436198
18004,-51.0954854329427
18003,-50.195893351237
18002,-55.3335784912109
18001,-48.0717020670573
18000,-55.5319834391276
17999,-53.6590891520182
17998,-52.9388488769531
17997,-49.0523132324219
17996,-53.1854207356771
17995,-53.4254313151041
17994,-54.4243988037109
17993,-54.8994659423828
17992,-49.9492248535156
17991,-55.3908803304036
17990,-51.6702331542969
17989,-51.8459635416666
17988,-51.961274210612
17987,-53.389008585612
17986,-56.7847503662109
17985,-53.7481190999349
17984,-56.9560862223307
17983,-53.8924062093099
17982,-56.6935434977213
17981,-51.798432413737
17980,-52.3413045247396
17979,-49.1967681884765
17978,-52.1960052490234
17977,-51.5522318522135
17976,-51.1107594807943
17975,-51.2208414713541
17974,-51.4852813720703
17973,-51.6662963867187
17972,-50.9850931803385
17971,-48.5853892008463
17970,-50.1849680582682
17969,-53.4481262207031
17968,-51.0966603597005
17967,-52.7276062011719
17966,-53.4258026123047
17965,-53.6910003662109
17964,-55.3510294596354
17963,-53.7118082682291
17962,-56.0710205078125
17961,-53.3891662597656
17960,-56.035009765625
17959,-51.8368133544922
17958,-52.7256123860677
17957,-55.1861836751302
17956,-55.9978698730469
17955,-47.9692749023437
17954,-48.1745513916015
17953,-57.1309977213541
17952,-52.7683675130208
17951,-56.3297281901041
17950,-56.3577280680338
17949,-52.6566986083984
17948,-51.937358601888
17947,-49.0893208821614
17946,-53.9922139485677
17945,-52.667593383789
17944,-54.2363138834635
17943,-53.0270243326823
17942,-55.4273081461588
17941,-55.7410339355469
17940,-58.1928822835286
17939,-51.2215586344401
17938,-53.865098063151
17937,-53.2451843261719
17936,-54.8797261555989
17935,-49.9812733968099
17934,-53.7619893391927
17933,-54.229355875651
17932,-52.1332458496094
17931,-55.5406656901041
17930,-53.2348795572916
17929,-50.9090026855469
17928,-51.8253234863281
17927,-52.8578908284505
17926,-54.3717051188151
17925,-54.0805674235026
17924,-55.1854207356771
17923,-49.1052459716797
17922,-56.1617492675781
17921,-55.722758992513
17920,-55.309922281901
17919,-55.474457804362
17918,-55.5562347412109
17917,-51.2100433349609
17916,-50.289663696289
17915,-57.575298055013
17914,-53.6194417317708
17913,-54.2964487711588
17912,-54.0863657633463
17911,-56.0764475504557
17910,-51.1480265299479
17909,-51.9433756510416
17908,-53.6913106282552
17907,-52.1416737874349
17906,-53.1939097086588
17905,-56.2018239339193
17904,-54.9436197916666
17903,-53.3488728841146
17902,-54.0525319417318
17901,-55.6969258626302
17900,-51.7304799397786
17899,-54.4724334716797
17898,-49.0141764322916
17897,-53.5954752604166
17896,-53.1951354980469
17895,-53.0815236409505
17894,-50.9357208251953
17893,-52.411225382487
17892,-56.0948547363281
17891,-54.9713195800781
17890,-53.4982564290364
17889,-54.4857340494791
17888,-52.2408864339193
17887,-57.106797281901
17886,-52.5474507649739
17885,-52.9084381103515
17884,-49.9814717610677
17883,-54.9806783040364
17882,-49.5731465657552
17881,-55.7640594482422
17880,-55.113139851888
17879,-52.3468027750651
17878,-53.3793497721354
17877,-56.7046417236328
17876,-53.0348266601562
17875,-51.37314453125
17874,-54.9977071126302
17873,-55.8213307698568
17872,-53.8533081054687
17871,-51.8232076009114
17870,-54.539165242513
17869,-55.2748931884765
17868,-50.517197672526
17867,-54.9009104410807
17866,-49.4405019124349
17865,-56.5044108072916
17864,-55.370225016276
17863,-55.8097188313802
17862,-57.109732055664
17861,-49.2777872721354
17860,-52.9997111002604
17859,-52.4194091796875
17858,-56.6321319580078
17857,-55.3082743326823
17856,-54.3596405029297
17855,-51.2285573323568
17854,-50.1777048746745
17853,-49.4515645345052
17852,-52.0652475992838
17851,-54.0514943440755
17850,-55.554780069987
17849,-49.5659698486328
17848,-49.061148071289
17847,-52.3855041503906
17846,-51.5728006998698
17845,-55.7090667724609
17844,-53.7311818440755
17843,-53.0588439941406
17842,-53.056987508138
17841,-53.5409962972005
17840,-52.0125996907552
