"Winter months (December-January-February) of each years [yr BP]","Average winter mean temperature [degree C]"
17506,-52.8226888020833
17505,-47.6439371744791
17504,-46.4482788085937
17503,-48.8195302327474
17502,-50.4529276529948
17501,-52.1403767903646
17500,-48.2300170898437
17499,-46.3055633544922
17498,-48.7434499104818
17497,-51.5190338134765
17496,-52.3685465494791
17495,-47.3831949869791
17494,-45.2825581868489
17493,-49.1802988688151
17492,-48.7280944824219
17491,-47.6991587320963
17490,-47.6898356119791
17489,-50.727646891276
17488,-51.53720703125
17487,-48.5647389729818
17486,-51.7046875
17485,-48.1957814534505
17484,-47.2112386067708
17483,-47.4423482259114
17482,-50.7576100667318
17481,-47.3222768147786
17480,-49.8499104817708
17479,-46.656352742513
17478,-44.5420644124349
17477,-47.4773366292318
17476,-49.5148376464844
17475,-49.6443745930989
17474,-50.1324066162109
17473,-47.321137491862
17472,-48.1768961588541
17471,-52.0480865478515
17470,-46.8086100260416
17469,-50.8339752197265
17468,-46.5972300211588
17467,-49.2443908691406
17466,-48.823823038737
17465,-46.1241058349609
17464,-47.2711446126302
17463,-45.6884775797526
17462,-43.8051767985026
17461,-52.1887776692708
17460,-48.3105682373047
17459,-47.9137888590495
17458,-48.1410990397135
17457,-49.4861256917318
17456,-42.4354410807291
17455,-50.237895711263
17454,-48.2614756266276
17453,-47.3750264485677
17452,-48.1189585367838
17451,-47.0971435546875
17450,-47.6078552246094
17449,-50.4883433024088
17448,-49.3505615234375
17447,-47.8880625406901
17446,-51.0857198079427
17445,-48.2174336751302
17444,-49.3744873046875
17443,-48.9181630452474
17442,-47.0855367024739
17441,-46.4299631754557
17440,-49.2586629231771
17439,-50.6052663167318
17438,-49.1467142740885
17437,-50.9332743326823
17436,-48.6616628011068
17435,-47.7634389241536
17434,-48.6376403808594
17433,-47.6085723876953
17432,-49.852651977539
17431,-47.5805318196614
17430,-48.4755716959635
17429,-49.4050354003906
17428,-46.2723449707031
17427,-50.7735758463541
17426,-49.3182790120443
17425,-48.0848500569661
17424,-49.6266387939453
17423,-49.7131764729818
17422,-49.9474395751953
17421,-49.9826822916666
17420,-49.1340342203776
17419,-51.1209879557291
17418,-45.1965749104818
17417,-49.8225463867187
17416,-49.3065500895182
17415,-47.5542205810547
17414,-48.7794606526693
17413,-47.5220957438151
17412,-49.146103922526
17411,-47.4123850504557
17410,-49.3541473388672
17409,-48.3476420084635
17408,-48.5486256917318
17407,-47.9508626302083
17406,-49.7473561604818
17405,-47.5031697591146
17404,-47.4167439778646
17403,-49.2510386149088
17402,-47.154150390625
17401,-48.9644022623698
17400,-48.3221445719401
17399,-46.7734639485677
17398,-49.7769785563151
17397,-48.7245900472005
17396,-48.7885701497396
17395,-49.1434336344401
17394,-48.7990631103515
17393,-48.2441518147786
17392,-50.1135467529297
17391,-49.4627848307291
17390,-49.4616912841797
17389,-47.0204477945963
17388,-48.9120646158854
17387,-48.1196451822916
17386,-45.2359934488932
17385,-48.4614420572916
17384,-43.4658772786458
17383,-50.9291086832682
17382,-50.7631998697916
17381,-48.4168965657552
17380,-49.5639658610026
17379,-45.9597025553385
17378,-46.1738596598307
17377,-47.6645467122396
17376,-48.1680206298828
17375,-47.9583801269531
17374,-46.7574930826823
17373,-46.0138102213541
17372,-46.981314086914
17371,-49.0094970703125
17370,-47.3618937174479
17369,-46.9516052246094
17368,-48.2866678873698
17367,-45.6930450439453
17366,-47.0341705322265
17365,-47.6853139241536
17364,-47.7758595784505
17363,-50.0479034423828
17362,-48.3506225585937
17361,-49.5973724365234
17360,-46.089224243164
17359,-49.069448852539
17358,-46.6736460367838
17357,-45.3574330647786
17356,-50.1549387613932
17355,-52.3222005208333
17354,-50.4663146972656
17353,-47.9269927978515
17352,-47.9656127929687
17351,-45.3723205566406
17350,-50.2194173177083
